therapeutic_class,pdl_name,status
ANTICONVULSANTS : Anticonvulsants,zonisamide 50 mg cap,Preferred
ANTICONVULSANTS : Anticonvulsants,DILANTIN 30 mg cap,Preferred
ANTICONVULSANTS : Anticonvulsants,"levetiracetam 1000 mg tab, 750 mg tab",Preferred
ANTICONVULSANTS : Anticonvulsants,"oxcarbazepine 300 mg tab, 600 mg tab",Preferred
ANTICONVULSANTS : Anticonvulsants,"phenytoin 125 mg/5ml susp, 50 mg tab chew",Preferred
ANTICONVULSANTS : Anticonvulsants,"phenytoin sodium extended 100 mg cap, 200 mg cap, 300 mg cap",Preferred
ANTICONVULSANTS : Anticonvulsants,"zonisamide 100 mg cap, 25 mg cap",Preferred
ANTICONVULSANTS : Anticonvulsants,"ethosuximide 250 mg cap, 250 mg/5ml soln",Preferred
ANTICONVULSANTS : Anticonvulsants,"phenobarbital 20 mg/5ml oral elix, 20 mg/5ml soln",Preferred
ANTIDEMENTIA AGENTS : Cholinesterase Inhibitors,"donepezil hcl 10 mg tab, 5 mg tab",Preferred
ANTIDEMENTIA AGENTS : Cholinesterase Inhibitors,"rivastigmine tartrate 1.5 mg cap, 3 mg cap, 4.5 mg cap, 6 mg cap",Preferred
ANTIDEPRESSANTS : Miscellaneous Antidepressants,"trazodone hcl 100 mg tab, 150 mg tab, 50 mg tab",Preferred
ANTIDEPRESSANTS : Monoamine Oxidase (Mao) Inhibitors,selegiline hcl 5 mg tab,Preferred
ANTIDIABETIC AGENTS,"acarbose 100 mg tab, 25 mg tab, 50 mg tab",Preferred
ANTIDIABETIC AGENTS,"metformin hcl 1000 mg tab, 500 mg tab, 850 mg tab",Preferred
ANTIDIABETIC AGENTS,BAQSIMI 3mg/dose nasal pwdr,Preferred
ANTIDIABETIC AGENTS,GLUCAGON EMERGENCY 1 mg inj kit,Preferred
ANTIDIABETIC AGENTS,HUMULIN 70/30 (70-30) 100 unit/ml sc susp,Preferred
ANTIDIABETIC AGENTS,HUMALOG Mix 75/25 (75-25) 100 UNIT/ML sc susp,Preferred
ANTIDIABETIC AGENTS,HUMALOG MIX 50/50 (50-50) 100 unit/ml sc susp,Preferred
ANTIDIABETIC AGENTS,"pioglitazone hcl 15 mg tab, 30 mg tab, 45 mg tab",Preferred
ANTIDIABETIC AGENTS,HUMULIN N 100 unit/ml sc susp,Preferred
ANTIDIABETIC AGENTS,LANTUS SOLOSTAR 100 unit/ml subcutaneous solution pen-injector,Preferred
ANTIDIABETIC AGENTS,LANTUS 100 unit/ml sc soln,Preferred
ANTIDIABETIC AGENTS,HUMALOG 100 unit/ml sc soln,Preferred
ANTIDIABETIC AGENTS,HUMULIN R 100 unit/ml inj soln,Preferred
ANTIDIABETIC AGENTS,"glimepiride 1 mg tab, 2 mg tab, 4 mg tab",Preferred
ANTIDIABETIC AGENTS,"glipizide 10 mg tab, 5 mg tab",Preferred
DIABETES SUPPLIES : Needles & Syringes,insulin syringe/needle,Preferred
ANTIEMETICS : Miscellaneous Antiemetics,"metoclopramide hcl 10 mg tab, 5 mg tab, 5 mg/ml inj soln",Preferred
ANTIEMETICS : Miscellaneous Antiemetics,ormir 50 mg cap,Preferred
ANTIEMETICS : Miscellaneous Antiemetics,pharbedryl 50 mg cap,Preferred
ANTIEMETICS : Miscellaneous Antiemetics,trimethobenzamide hcl 300 mg cap,Preferred
ANTIEMETICS : Phenothiazines,"prochlorperazine maleate 10 mg tab, 5 mg tab",Preferred
ANTIEMETICS : Phenothiazines,prochlorperazine 25 mg rect supp,Preferred
ANTIGOUT AGENTS : Antigout Agents,"allopurinol 100 mg tab, 300 mg tab",Preferred
ANTIGOUT AGENTS : Antigout Agents,colchicine 0.6 mg cap,Preferred
ANTIGOUT AGENTS : Antigout Agents,COLCRYS 0.6 mg tab,Preferred
ANTIGOUT AGENTS : Uricosurics,probenecid 500 mg tab,Preferred
ANTIHYPERTENSIVES : Alpha-Adrenergic Agonists,"clonidine hcl 0.1 mg tab, 0.2 mg tab, 0.3 mg tab",Preferred
ANTIHYPERTENSIVES : Alpha-Adrenergic Agonists,"methyldopa 250 mg tab, 500 mg tab",Preferred
ANTIHYPERTENSIVES : Alpha-Adrenergic Blocking Agents,"terazosin hcl 1 mg cap, 10 mg cap, 2 mg cap, 5 mg cap",Preferred
ANTIHYPERTENSIVES : Angiotensin II Receptor Blockers (ARB),"losartan potassium 100 mg tab, 25 mg tab, 50 mg tab",Preferred
ANTIHYPERTENSIVES : Angiotensin II Receptor Blockers (ARB),"losartan potassium-hctz 100-12.5 mg tab, 100-25 mg tab, 50-12.5 mg tab",Preferred
ANTIHYPERTENSIVES : Angiotensin-Converting Enzyme (ACE) Inhibitors,"lisinopril 10 mg tab, 2.5 mg tab, 20 mg tab, 30 mg tab, 40 mg tab, 5 mg tab",Preferred
ANTIHYPERTENSIVES : Angiotensin-Converting Enzyme (ACE) Inhibitors,"lisinopril-hydrochlorothiazide 10-12.5 mg tab, 20-12.5 mg tab, 20-25 mg tab",Preferred
ANTIHYPERTENSIVES : Calcium Channel Blocking Agents,"amlodipine besylate 10 mg tab, 2.5 mg tab, 5 mg tab",Preferred
ANTIHYPERTENSIVES : Calcium Channel Blocking Agents,"verapamil hcl 120 mg tab, 40 mg tab, 80 mg tab",Preferred
ANTIHYPERTENSIVES : Carbonic Anhydrase Inhibitors Diuretics,"acetazolamide 125 mg tab, 250 mg tab",Preferred
ANTIHYPERTENSIVES : Cardioselective Beta Blocking Agents,"atenolol 100 mg tab, 25 mg tab, 50 mg tab",Preferred
ANTIHYPERTENSIVES : Cardioselective Beta Blocking Agents,"metoprolol succinate er 25 mg tab er 24 hr, 50 mg tab er 24 hr",Preferred
ANTIHYPERTENSIVES : Cardioselective Beta Blocking Agents,"metoprolol tartrate 100 mg tab, 25 mg tab, 50 mg tab",Preferred
ANTIHYPERTENSIVES : Cardioselective Beta Blocking Agents,"metoprolol succinate er 100 mg tab er 24 hr, 200 mg tab er 24 hr",Preferred
ANTIHYPERTENSIVES : Cardioselective Beta-Adrenergic Blocking Agents,"atenolol-chlorthalidone 100-25 mg tab, 50-25 mg tab",Preferred
ANTIHYPERTENSIVES : Cardioselective Beta-Adrenergic Blocking Agents,metoprolol- hydrochlorothiazide 50-25 mg tab,Preferred
ANTIHYPERTENSIVES : Cardioselective Beta-Adrenergic Blocking Agents,"metoprolol- hydrochlorothiazide 100-25 mg tab, 100-50 mg tab",Preferred
ANTIHYPERTENSIVES : Loop Diuretics,"furosemide 10 mg/ml soln, 20 mg tab, 40 mg tab, 80 mg tab",Preferred
ANTIHYPERTENSIVES : Nonselective Beta Blocking Agents,"propranolol hcl 10 mg tab, 20 mg tab, 40 mg tab, 80 mg tab",Preferred
ANTIHYPERTENSIVES : Nonselective Beta Blocking Agents,propranolol hcl 60 mg tab,Preferred
ANTIHYPERTENSIVES : Potassium-Sparing Diuretics,"spironolactone 100 mg tab, 25 mg tab, 50 mg tab",Preferred
ANTIHYPERTENSIVES : Potassium-Sparing Diuretics,"chlorothiazide 250 mg tab, 500 mg tab",Preferred
ANTIHYPERTENSIVES : Potassium-Sparing Diuretics,"chlorthalidone 25 mg tab, 50 mg tab",Preferred
ANTIHYPERTENSIVES : Potassium-Sparing Diuretics,DIURIL 250 mg/5ml susp,Preferred
ANTIHYPERTENSIVES : Potassium-Sparing Diuretics,"hydrochlorothiazide 12.5 mg tab, 25 mg tab, 50 mg tab",Preferred
ANTIHYPERTENSIVES : Potassium-Sparing Diuretics,"indapamide 1.25 mg tab, 2.5 mg tab",Preferred
ANTIHYPERTENSIVES : Potassium-Sparing Diuretics,"metolazone 2.5 mg tab, 5 mg tab",Preferred
ANTIHYPERTENSIVES : Potassium-Sparing Diuretics,chlorthalidone 100 mg tab,Preferred
ANTIHYPERTENSIVES : Potassium-Sparing Diuretics,metolazone 10 mg tab,Preferred
ANTIHYPERTENSIVES : Vasodilator Beta Blockers,"carvedilol 12.5 mg tab, 25 mg tab, 3.125 mg tab, 6.25 mg tab",Preferred
ANTIHYPERTENSIVES : Vasodilators,"hydralazine hcl 10 mg tab, 100 mg tab, 25 mg tab, 50 mg tab",Preferred
ANTIMIGRAINE AGENTS : Beta-Adrenergic Blocking Agents,"divalproex sodium 125 mg tab dr, 250 mg tab dr, 500 mg tab dr",Preferred
ANTIMIGRAINE AGENTS : Beta-Adrenergic Blocking Agents,"topiramate 100 mg tab, 200 mg tab, 25 mg tab, 50 mg tab",Preferred
ANTIMYASTHENIC AGENTS : Parasympathomimetics,pyridostigmine bromide 60 mg tab,Preferred
ANTIMYASTHENIC AGENTS : Parasympathomimetics,MESTINON 60 mg/5ml syr,Preferred
ANTIMYASTHENIC AGENTS : Parasympathomimetics,pyridostigmine bromide 180 mg tab er,Preferred
ANTIMYCOBACTERIALS : Antituberculars,"isoniazid 100 mg tab, 300 mg tab",Preferred
ANTIMYCOBACTERIALS : Antituberculars,rifampin 150 mg cap,Preferred
ANTIMYCOBACTERIALS : Antituberculars,ethambutol hcl 100 mg tab,Preferred
ANTIMYCOBACTERIALS : Antituberculars,pyrazinamide 500 mg tab,Preferred
ANTIMYCOBACTERIALS : Antituberculars,rifampin 300 mg cap,Preferred
ANTIMYCOBACTERIALS : Antituberculars,ethambutol hcl 400 mg tab,Preferred
ANTIMYCOBACTERIALS : Antituberculars,isoniazid 50 mg/5ml syr,Preferred
ANTIPARASITICS : Antimalarials,"chloroquine phosphate 250 mg tab, 500 mg tab",Preferred
ANTIPARASITICS : Antimalarials,hydroxychloroquine sulfate 200 mg tab,Preferred
ANTIPARASITICS : Antimalarials,quinine sulfate 324 mg cap,Preferred
ANTIPARASITICS : Antimalarials,DARAPRIM 25 mg tab,Preferred
ANTIPARASITICS : Anthelmintics,"tinidazole 250 mg tab, 500 mg tab",Preferred
ANTIPARKINSON AGENTS : Anticholinergics,"benztropine mesylate 0.5 mg tab, 1 mg tab, 2 mg tab",Preferred
ANTIPARKINSON AGENTS : Antiparkinson Dopaminergics,amantadine hcl 50 mg/5ml syr,Preferred
ANTIPARKINSON AGENTS : Antiparkinson Dopaminergics,"pramipexole dihydrochloride 0.125 mg tab, 0.25 mg tab, 0.5 mg tab, 0.75 mg tab, 1 mg tab, 1.5 mg tab",Preferred
ANTIPARKINSON AGENTS : Antiparkinson Dopaminergics,"ropinirole hcl 0.25 mg tab, 0.5 mg tab, 1 mg tab, 3 mg tab, 4 mg tab, 5 mg tab",Preferred
ANTIPARKINSON AGENTS : Antiparkinson Dopaminergics,ropinirole hcl 2 mg tab,Preferred
ANTIPARKINSON AGENTS : Antiparkinson Dopaminergics,amantadine hcl 100 mg cap,Preferred
ANTIPARKINSON AGENTS : Antiparkinson Dopaminergics,bromocriptine mesylate 2.5 mg tab,Preferred
ANTIPARKINSON AGENTS : Antiparkinson Dopaminergics,carbidopa-levodopa- entacapone 18.75-75-200 mg tab,Preferred
ANTIPARKINSON AGENTS : Antiparkinson Dopaminergics,"carbidopa-levodopa- entacapone 12.5-50-200 mg tab, 25-100-200 mg tab, 31.25-125-200 mg tab, 37.5-150-200 mg tab, 50-200-200 mg tab",Preferred
ANTIPARKINSON AGENTS : Dopamine Precursors,"carbidopa-levodopa 10-100 mg tab, 25-100 mg tab",Preferred
ANTIPARKINSON AGENTS : Dopamine Precursors,carbidopa-levodopa 25-250 mg tab,Preferred
ANTIPARKINSON AGENTS : Dopamine Precursors,"carbidopa-levodopa er 25-100 mg tab er, 50-200 mg tab er",Preferred
ANTIPSYCHOTICS : Atypical - Second Generation,"risperidone 0.25 mg tab, 0.5 mg tab, 1 mg tab, 2 mg tab, 3 mg tab, 4 mg tab",Preferred
ANTIPSYCHOTICS : Typical - First Generation,"haloperidol 0.5 mg tab, 1 mg tab, 2 mg tab",Preferred
ANTIPSYCHOTICS : Typical - First Generation,haloperidol 5 mg tab,Preferred
ANTIPSYCHOTICS : Typical - First Generation,haloperidol 10 mg tab,Preferred
ANTIPSYCHOTICS : Typical - First Generation,haloperidol 20 mg tab,Preferred
ANTIVIRALS : Anti-Cytomegalovirus (Cmv) Agents,valganciclovir hcl 450 mg tab,Preferred
ANTIVIRALS : Antiherpetic Agents,"acyclovir 200 mg cap, 400 mg tab, 800 mg tab",Preferred
ANTIVIRALS : Antiherpetic Agents,acyclovir 200 mg/5ml susp,Preferred
ANTIVIRALS : Antiherpetic Agents,acyclovir 5% ointment,Preferred
ANTIVIRALS : Antiherpetic Agents,"valacyclovir 500 mg tab, 1000 mg tab",Preferred
ANTIVIRALS : Anti-Influenza Agents,amantadine hcl 50 mg/5ml syr,Preferred
ANTIVIRALS : Anti-Influenza Agents,amantadine hcl 100 mg cap,Preferred
ANTIVIRALS : Anti-Influenza Agents,"oseltamivir phosphate 30 mg cap, 45 mg cap, 75 mg, 6 mg/ ml susp",Preferred
BENIGN PROSTATIC HYPERTROPHY AGENTS : Alpha-Adrenergic Blocking Agents,"terazosin hcl 1 mg cap, 10 mg cap, 2 mg cap, 5 mg cap",Preferred
BLOOD MODIFIERS : Anticoagulants,"warfarin sodium 1 mg tab, 10 mg tab, 2 mg tab, 2.5 mg tab, 3 mg tab, 4 mg tab, 5 mg tab, 6 mg tab, 7.5 mg tab",Preferred
BLOOD MODIFIERS : Anticoagulants,heparin sodium (porcine) 1000 unit/ml inj soln,Preferred
BLOOD MODIFIERS : Anticoagulants,"heparin sodium (porcine) 10000 unit/ml inj soln, 5000 unit/ml inj soln",Preferred
BLOOD MODIFIERS : Anticoagulants,heparin sodium (porcine) pf 5000 unit/0.5ml inj soln,Preferred
BLOOD MODIFIERS : Anticoagulants,heparin sodium (porcine) 2000 unit/ml iv soln,Preferred
BLOOD MODIFIERS : Colony Stimulating Factors,NEULASTA 6 mg/0.6ml sc soln,Preferred
BLOOD MODIFIERS : Colony Stimulating Factors,NEULASTA DELIVERY KIT 6 mg/0.6ml sc soln,Preferred
BLOOD MODIFIERS : Colony Stimulating Factors,NIVESTYM 300 mcg/0.5ml inj soln,Preferred
BLOOD MODIFIERS : Colony Stimulating Factors,NIVESTYM 300 mcg/0.5ml PF syr,Preferred
BLOOD MODIFIERS : Colony Stimulating Factors,NIVESTYM 480 mcg/0.8ml PF syr,Preferred
BLOOD MODIFIERS : Colony Stimulating Factors,"NIVESTYM 480 mcg/1.6ml inj soln,",Preferred
BLOOD MODIFIERS : Platelet Modifying Agents,"cilostazol 100 mg tab, 50 mg tab",Preferred
BLOOD MODIFIERS : Platelet Modifying Agents,clopidogrel bisulfate 75 mg tab,Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Class Ii,"propranolol hcl 10 mg tab, 20 mg tab, 40 mg tab, 80 mg tab",Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Class Ii,"sotalol hcl 120 mg tab, 160 mg tab, 240 mg tab, 80 mg tab",Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Class Ii,"sotalol hcl (af) 120 mg tab, 160 mg tab, 80 mg tab",Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Class Ii,propranolol hcl 60 mg tab,Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Type I-A,"quinidine sulfate 200 mg tab, 300 mg tab",Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Type I-A,quinidine gluconate er 324 mg tab er,Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Type I-A,quinidine sulfate er 300 mg tab er,Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Type I-B,mexiletine hcl 150 mg cap,Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Type I-B,mexiletine hcl 200 mg cap,Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Type I-C,"flecainide acetate 100 mg tab, 50 mg tab",Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Type I-C,"propafenone hcl 150 mg tab, 225 mg tab",Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Type I-C,flecainide acetate 150 mg tab,Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Type I-C,propafenone hcl 300 mg tab,Preferred
CARDIOVASCULAR AGENTS : Antiarrhythmics Type Iii,amiodarone hcl 200 mg tab,Preferred
CARDIOVASCULAR AGENTS : Miscellaneous Cardiovascular Agents,"digoxin 125 mcg tab, 250 mcg tab",Preferred
CARDIOVASCULAR AGENTS : Vasodilators,"isosorbide mononitrate 10 mg tab, 20 mg tab",Preferred
CARDIOVASCULAR AGENTS : Vasodilators,"isosorbide mononitrate er 120 mg tab er 24 hr, 30 mg tab er 24 hr, 60 mg tab er 24 hr",Preferred
CARDIOVASCULAR AGENTS : Vasodilators,"NITROSTAT 0.3 mg tab subl, 0.4 mg tab subl, 0.6 mg tab subl",Preferred
DENTAL AND ORAL AGENTS : Antifungals,"clotrimazole 10 mg mouth/throat lozenge, 10 mg mouth/throat troche",Preferred
DENTAL AND ORAL AGENTS : Antifungals,"nystatin 100000 unit/ml mouth/throat susp, 100000 unit/ml crm",Preferred
DERMATOLOGICAL AGENTS : Pediculicides And Scabicides,permethrin 5 % crm,Preferred
