therapeutic_class,capsule_name,pdl_name
ANTI-IGE & ANTI-INTERLEUKIN ANTIBODIES,Adbry Atopic Dermatitis (adult),Adbry
ANTI-IGE & ANTI-INTERLEUKIN ANTIBODIES,Adbry Atopic Dermatitis (pediatric),Adbry
PULMONARY ANTI-HYPERTENSIVES,Adcirca,ADCIRCA
STIMULANTS - AMPHETAMINES - LONG ACTING,Adderall XR ER capsule,ADDERALL XR
PULMONARY ANTI-HYPERTENSIVES,Adempas,ADEMPAS
DIABETIC - INSULIN,Admelog,Admelog
DIABETIC - INSULIN PENFILLS,Admelog SoloStar,Admelog Solostar
THYROID HORMONES,Adthyza,Adthyza
ANTIASTHMATIC - ADRENERGIC COMBOS,Advair Diskus,Advair Diskus
ANTIASTHMATIC - ADRENERGIC COMBOS,Advair HFA,ADVAIR HFA
Antihemophilia Factor VIII Agents,Advate,ADVATE
Antihemophilia Factor VIII Agents,Adynovate,Adynovate
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Afinitor Disperz,AFINITOR
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Afinitor tablet,AFINITOR
Antihemophilia Factor VIII Agents,Afstyla,Afstyla
CGRP INHIBITORS,Aimovig,Aimovig
ANTIASTHMATIC - ADRENERGIC COMBOS,Airduo Respiclick,Airduo respiclick
ANTIASTHMATIC - ADRENERGIC COMBOS,Airsupra HFA,Airsupra
CGRP INHIBITORS,Ajovy,Ajovy
ANTINEOPLASTICS - COMBINATIONS,Akeega,Akeega
ANTIASTHMATIC - BETA - ADRENERGICS,Albuterol HFA generic PROAIR,Albuterol hfa
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Alecensa,Alecensa
MIGRAINE - SELECTIVE SEROTONIN AGONISTS (5HT)--Tabs,Almotriptan,Almotriptan
Antihemophilia Factor IX Agents,Alprolix,ALPROLIX
Antihemophilia Factor VIII Agents,Altuviiio,Altuviiio
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Alunbrig,Alunbrig
ANTIASTHMATIC - STEROID INHALANTS,Alvesco,ALVESCO
SEDATIVE/HYPNOTICS - Non-Benzodiazepines,Ambien,AMBIEN
SEDATIVE/HYPNOTICS - Non-Benzodiazepines,Ambien CR,AMBIEN CR
Pulmonary Anti-Hypertensives-Endothelin Receptor Antagonist,Ambrisentan,Ambrisentan
CALCIUM CHANNEL BLOCKERS--Amlodipines,Amlodipine tablet,Amlodipine Besylate
Muscle Relaxants,Amrix,AMRIX
CONTRACEPTIVES - PATCHES/ VAGINAL PRODUCTS,Annovera,Annovera
ANTIASTHMATIC - ADRENERGIC COMBOS,Anoro Ellipta,ANORO ELLIPTA
DIABETIC - INSULIN,Apidra,APIDRA
DIABETIC - INSULIN PENFILLS,Apidra SoloStar,Apidra Solostar
ANTIDEPRESSANTS- MISC,Aplenzin,APLENZIN
ANTICONVULSANTS,Aptiom,APTIOM
Antiretrovirals - Protease Inhibitors,Aptivus,APTIVUS
NEUROLOGICS - MISC.,Aqneursa oral suspension,Aqneursa
Erythropoeisis Stimulating Agents,Aranesp,ARANESP ALBUMIN FREE
"ANTI-INFLAMMATORIES, NON-NSAID",Arcalyst Cryopyrin Associated Periodic Syndromes (CAPS) including Familial Cold Autoinflammatory Syndrome (FCAS) and Muckle-Wells Syndrome (MWS),Arcalyst
"ANTI-INFLAMMATORIES, NON-NSAID",Arcalyst Deficiency of Interleukin-1 Receptor Antagonist (DIRA),Arcalyst
"ANTI-INFLAMMATORIES, NON-NSAID",Arcalyst Recurrent Pericarditis (RP),Arcalyst
Alzheimer - Cholinomimetics,Aricept,ARICEPT
Amino Glycosides,Arikayce,Arikayce
ANTIPSYCHOTICS - ATYPICALS,Aripiprazole ODT,aripiprazole odt
ANTIPSYCHOTICS - ATYPICALS,Aripiprazole oral solution,aripiprazole sol
ANTIPSYCHOTICS - ATYPICALS,Aripiprazole tablet,aripiprazole tablets
ANTIPSYCHOTICS - ATYPICALS,Aristada,ARISTADA
ANTIPSYCHOTICS - ATYPICALS,Aristada Initio,ARISTADA
THYROID HORMONES,Armour Thyroid,ARMOUR THYROID
ANTIASTHMATIC - STEROID INHALANTS,Arnuity Ellipta,ARNUITY ELLIPTA
ANTIPSYCHOTICS - ATYPICALS,Asenapine,Asenapine
ANTIASTHMATIC - STEROID INHALANTS,Asmanex HFA,Asmanex HFA
ANTIASTHMATIC - STEROID INHALANTS,Asmanex Twisthaler,ASMANEX
IMMUNOSUPPRESSANTS,Astagraf XL ER capsule,ASTAGRAF XL
Antiretrovirals - Combinations,Atripla,ATRIPLA
Multiple Sclerosis Agents – Non-Interferons,Aubagio tablet,AUBAGIO
ANTINEOPLASTICS - MISC.,Augtyro capsule,Augtyro
PHOSPHATE BINDERS,Auryxia,AURYXIA
NEUROLOGICS - MISC.,Austedo,Austedo
NEUROLOGICS - MISC.,Austedo XR,Austedo XR
NEUROLOGICS - MISC.,Austedo XR titration pack,Austedo XR
Antidepressants - Selected SSRI's,Auvelity,Auvelity
Multiple Sclerosis Agents – Interferons,Avonex auto-injector,AVONEX PEN
Multiple Sclerosis Agents – Interferons,Avonex prefilled syringe,AVONEX
STIMULANTS - METHYLPHENIDATE,Azstarys,Azstarys
Muscle Relaxants,Baclofen oral solution,Baclofen oral sol
Muscle Relaxants,Baclofen tablet,Baclofen
MULTIPLE SCLEROSIS AGENTS,Bafiertam,Bafiertam
ANTINEOPLASTICS - MISC.,Balversa,Balversa
ANTICONVULSANTS,Banzel oral suspension,BANZEL
ANTICONVULSANTS,Banzel tablet,BANZEL
Hepatitis B Only,Baraclude,BARACLUDE
DIABETIC - INSULIN PENFILLS,Basaglar Kwikpen,Basaglar
ACE Inhibitors,Benazepril,Benazepril HCl
Antihemophilia Factor IX Agents,Benefix,BENEFIX
SLE agents,Benlysta,Benlysta
Beta Blockers - Non Selective,Betapace,BETAPACE
Beta Blockers - Non Selective,Betapace AF,BETAPACE AF
Amino Glycosides,Bethkis,BETHKIS
ANTIASTHMATIC - ADRENERGIC COMBOS,Bevespi Aerosphere,Bevespi Aerosphere
Estrogen Combos,Bijuva capsule,Bijuva
Antiretrovirals - Combinations,Biktarvy,Biktarvy
"ANTI-INFLAMMATORIES, NON-NSAID",Bimzelx Ankylosing Spondylitis,Bimzelx
"ANTI-INFLAMMATORIES, NON-NSAID",Bimzelx Hidradenitis Suppurativa,Bimzelx
"ANTI-INFLAMMATORIES, NON-NSAID",Bimzelx Non-Radiographic Axial Spondyloarthritis,Bimzelx
"ANTI-INFLAMMATORIES, NON-NSAID",Bimzelx Plaque Psoriasis (adult),Bimzelx
"ANTI-INFLAMMATORIES, NON-NSAID",Bimzelx Psoriatic Arthritis (adult),Bimzelx
Pulmonary Anti-Hypertensives-Endothelin Receptor Antagonist,Bosentan,Bosentan
ANTIASTHMATIC - ADRENERGIC COMBOS,Breo Ellipta,BREO ELLIPTA
ANTIASTHMATIC - ADRENERGIC COMBOS,Breztri Aerosphere,Breztri
Platelet Aggregation Inhibitors,Brilinta,BRILINTA
ANTICONVULSANTS,Briviact oral solution,Briviact oral soln
ANTICONVULSANTS,Briviact tablet,Briviact tab
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Brukinsa,Brukinsa
ANTIASTHMATIC - ADRENERGIC COMBOS,Budesonide / Formoterol authorized generic Symbicort,Budesonide/formoterol
GLUCOCORTICOIDS - MINERALOCORTICOIDS,Budesonide respules (inhalation suspension),Budesonide
UREA CYCLE DISORDER - AGENTS,Buphenyl powder,BUPHENYL
UREA CYCLE DISORDER - AGENTS,Buphenyl tablet,BUPHENYL
Diabetic- GLP-1 Receptor Agonists,Bydureon Bcise,Bydureon bcise
Diabetic- GLP-1 Receptor Agonists,Byetta,BYETTA
GI - MISC.,Bylvay Alagille Syndrome (ALGS),Bylvay
GI - MISC.,Bylvay Progressive Familial Intrahepatic Cholestatis (PFIC),Bylvay
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Calquence,Calquence
Cardiovascular Agents – Other,Camzyos,Camzyos
ARB'S,Candesartan,Candesartan Cilexetil
ANTIPSYCHOTICS - ATYPICALS,Caplyta,Caplyta
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Caprelsa,CAPRELSA
ACE Inhibitors,Captopril,Captopril
ANTIBIOTICS - MISC.,Cayston,CAYSTON
OP. MISC,Cequa,Cequa
Agents For Gaucher Disease,Cerdelga,CERDELGA
Agents For Gaucher Disease,Cerezyme 400 Units,CEREZYME
GI - MISC.,Cholbam capsule,CHOLBAM
"ANTI-INFLAMMATORIES, NON-NSAID",Cibinqo Atopic Dermatitis (adult),Cibinqo
"ANTI-INFLAMMATORIES, NON-NSAID",Cibinqo Atopic Dermatitis (pediatric),Cibinqo
Vaginal - Antibacterials,Cleocin 2% cream,CLEOCIN	CRE 2% VAG
Vaginal - Antibacterials,Cleocin ovules / vaginal suppository,CLEOCIN	SUP 100MG
Vaginal - Antibacterials,Clindamycin 2% Cream,Clindamycin Phosphate Vaginal
Vaginal - Antibacterials,Clindesse 2% prefilled applicator cream,CLINDESSE
ANTICONVULSANTS,Clobazam oral suspension,Clobazam
ANTICONVULSANTS,Clobazam tablet,Clobazam
Antipsychotics - Special Atypicals,Clozapine ODT,CLOZAPINE ODT
Antipsychotics - Special Atypicals,Clozapine tablet,Clozapine
Antipsychotics - Special Atypicals,Clozaril,CLOZARIL
Psychotherapeutic Combination,Cobenfy capsule,Cobenfy
OP. CARBONIC ANHYDRASE INHIBITORS/COMBO,Combigan,COMBIGAN
ANTIASTHMATIC - ADRENERGIC COMBOS,Combivent Respimat inhalation aerosol solution,COMBIVENT RESPIMAT
Antiretrovirals - Combinations,Complera,COMPLERA
STIMULANTS - METHYLPHENIDATE - LONG ACTING,Concerta ER,CONCERTA
Multiple Sclerosis Agents – Non-Interferons,Copaxone 20 mg,COPAXONE SOSY 20MG/ML
Multiple Sclerosis Agents – Non-Interferons,Copaxone 40 mg,COPAXONE	INJ 40MG/ML
Endocrine Metabolic Agents,Crenessity capsule,Crenessity
Endocrine Metabolic Agents,Crenessity oral solution,Crenessity
Gi - Digestive Enzymes,Creon,CREON
IMMUNE SERUMS,Cuvitru,Cuvitru
OP. MISC,Cyclosporine ophthalmic emulsion,Cyclosporine opth emulsion
"ANTI-INFLAMMATORIES, NON-NSAID",Cyltezo Ankylosing Spondylitis,Cyltezo
"ANTI-INFLAMMATORIES, NON-NSAID",Cyltezo Crohn’s Disease (adult),Cyltezo
"ANTI-INFLAMMATORIES, NON-NSAID",Cyltezo Crohn’s Disease (pediatric),Cyltezo
"ANTI-INFLAMMATORIES, NON-NSAID",Cyltezo Hidradenitis Suppurativa,Cyltezo
"ANTI-INFLAMMATORIES, NON-NSAID",Cyltezo Plaque Psoriasis (adult),Cyltezo
"ANTI-INFLAMMATORIES, NON-NSAID",Cyltezo Polyarticular Juvenile Idiopathic Arthritis (PJIA),Cyltezo
"ANTI-INFLAMMATORIES, NON-NSAID",Cyltezo Psoriatic Arthritis (adult),Cyltezo
"ANTI-INFLAMMATORIES, NON-NSAID",Cyltezo Rheumatoid Arthritis,Cyltezo
"ANTI-INFLAMMATORIES, NON-NSAID",Cyltezo Ulcerative Colitis (adult),Cyltezo
"ANTI-INFLAMMATORIES, NON-NSAID",Cyltezo Uveitis (adult),Cyltezo
PHOSPHODIESTERASE INHIBITORS,Daliresp,DALIRESP
Muscle Relaxants,Dantrium,DANTRIUM CAP
Diabetic- Sodium-Glucose Co-Transporter 2 (SGLT2) Inhibitors,Dapagliflozin,Dapagliflozin
Central Nervous System Agents,Daybue oral solution,Daybue
ANTICONVULSANTS,Depakote,DEPAKOTE
Antiretrovirals - Combinations,Descovy,Descovy
ANTICONVULSANTS,Diacomit capsule,Diacomit
ANTICONVULSANTS,Diacomit packet for oral suspension,Diacomit
MIGRAINE - ERGOTAMINE DERIVATIVES,Dihydroergotamine Mesylate,Dihydroergotamine Mesylate
MULTIPLE SCLEROSIS AGENTS,Dimethyl Fumarate,Dimethyl fumarate
ELECTROLYTES/ NUTRITIONALS,Dojolvi,Dojolvi
Alzheimer - Cholinomimetics,Donepezil ODT,Donepezil ODT
Alzheimer - Cholinomimetics,Donepezil tablet,Donepezil Hydrochloride
ANTI-THROMBOCYTOPENICS,Doptelet,Doptelet
Estrogens - Tabs,Duavee tablet,DUAVEE
ANTIASTHMATIC - ADRENERGIC COMBOS,Dulera,DULERA
Antidepressants – SNRI’s,Duloxetine,Duloxetine HCl
Muscular Dystrophy Agents,Duvyzat oral suspension,Duvyzat
STIMULANTS,Dyanavel XR oral suspension,Dyanavel XR Suspension
STIMULANTS,Dyanavel XR tablet,Dyanavel XR Chew Tablets
ARB'S,Edarbi,EDARBI
ARB'S And Diuretics,Edarbyclor,EDARBYCLOR
Antiretrovirals - Rti - Non - Nucleoside Analogues,Edurant,EDURANT
Agents For Gaucher Disease,Elelyso,ELELYSO
ANTICOAGULANTS,Eliquis,ELIQUIS
Antihemophilia Factor VIII Agents,Eloctate,ELOCTATE
CONTRACEPTIVES - PATCHES/ VAGINAL PRODUCTS,Eluryng,Eluryng
NSAIDS,Elyxyb,Elyxyb
GLUCOCORTICOIDS - MINERALOCORTICOIDS,Emflaza oral suspension,Emflaza
GLUCOCORTICOIDS - MINERALOCORTICOIDS,Emflaza tablet,Emflaza
CGRP INHIBITORS,Emgality 100 mg,Emgality
CGRP INHIBITORS,Emgality 120 mg,Emgality
Complement Inhibitors,Empaveli,Empaveli
Antiretrovirals - Rti - Nucleoside/Nucleotide Analogues,Emtriva capsule,EMTRIVA
Antiretrovirals - Rti - Nucleoside/Nucleotide Analogues,Emtriva oral solution,EMTRIVA
ACE Inhibitors,Enalapril,Enalapril Maleate
ELECTROLYTES/ NUTRITIONALS,Endari,Endari
Hepatitis B Only,Entecavir,Entecavir
IMMUNOSUPPRESSANTS,Envarsus XR,Envarsus XR
GLUCOCORTICOIDS - MINERALOCORTICOIDS,Eohilia oral suspension,Eohilia
HEPATITIS C AGENTS,Epclusa,Epclusa
ANTICONVULSANTS,Epidiolex,Epidiolex
Anaphylaxis Therapy,Epinephrine (Generic Adrenaclick) 0.15mg,Epinephrine Auto-injector
Anaphylaxis Therapy,Epinephrine (Generic Adrenaclick) 0.3mg,Epinephrine Auto-injector
Anaphylaxis Therapy,Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,Epinephrine Auto-injector
Anaphylaxis Therapy,Epinephrine (Mylan Ag Epipen And Jr) 0.3mg Mylan's EpiPen AG,Epinephrine Auto-injector
Anaphylaxis Therapy,Epipen,EPIPEN
Anaphylaxis Therapy,Epipen Jr.,EPIPEN
Antiretrovirals - Rti - Nucleoside/Nucleotide Analogues,Epivir,EPIVIR
Erythropoeisis Stimulating Agents,Epogen,EPOGEN
ANTICONVULSANTS,Eprontia,Eprontia
ANTICONVULSANTS,Equetro,EQUETRO
Antineoplastics - Antiandrogens,Erleada,Erleada
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Erlotinib,erlotinib
ANTIPSYCHOTICS - ATYPICALS,Erzofri prefilled syringe,Erzofri
Idiopathic Pulmonary Fibrosis,Esbriet,ESBRIET
GI - PROTON PUMP INHIBITOR,Esomeprazole Capsule,Esomeprazole mag caps
GI - PROTON PUMP INHIBITOR,Esomeprazole Packet,esomeprazole granule
Antihemophilia Factor VIII Agents,Esperoct,Esperoct
Atopic Dermatitis,Eucrisa,Eucrisa
Antiretrovirals - Combinations,Evotaz,EVOTAZ
Muscular Atrophy Agents,Evrysdi,Evrysdi
Alzheimer - Cholinomimetics,Exelon,EXELON DIS
OP. ANTIINFLAMMATORY / STEROIDS OPHTH.,Eysuvis ophthalmic suspension,Eysuvis
Complement Inhibitors,Fabhalta,Fabhalta
ANTIPSYCHOTICS - ATYPICALS,Fanapt,FANAPT
Diabetic- Sodium-Glucose Co-Transporter 2 (SGLT2) Inhibitors,Farxiga,FARXIGA
ANTICONVULSANTS,Felbatol oral suspension,FELBATOL
ANTICONVULSANTS,Felbatol tablet,FELBATOL
Contraceptives - Monophasic Combination O/C'S,Femlyv,Femlyv
Antidepressants – SNRI’s,Fetzima,FETZIMA
Muscle Relaxants,Fexmid,FEXMID
DIABETIC - INSULIN,Fiasp,Fiasp
DIABETIC - INSULIN PENFILLS,Fiasp FlexTouch,Fiasp FlexTouch
Endothelin and Angiotensin II Receptor Antagonists,Filspari,Filspari
Multiple Sclerosis Agents – Non-Interferons,Fingolimod capsule,Fingolimod
ANTICONVULSANTS,Fintepla,Fintepla
OP. ANTIINFLAMMATORY / STEROIDS OPHTH.,Flarex ophthalmic suspension,FLAREX
Muscle Relaxants,Fleqsuvy,Fleqsuvy
ANTIASTHMATIC - STEROID INHALANTS,Flovent Diskus,Flovent Diskus
ANTIASTHMATIC - ADRENERGIC COMBOS,Fluticasone / Salmeterol generic Advair Diskus,Fluticasone/salmeterol inhaler
ANTIASTHMATIC - ADRENERGIC COMBOS,Fluticasone / Salmeterol generic Advair HFA,Fluticasone salmeterol aerosol powder breath activated
OSTEOPOROSIS,Forteo,FORTEO
ACE Inhibitors,Fosinopril,Fosinopril Sodium
MIGRAINE - SELECTIVE SEROTONIN AGONISTS (5HT)--Tabs,Frova,FROVA
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Fruzaqla,Fruzaqla
GRANULOCYTE CSF,Fulphila,Fulphila
ANTIRETROVIRALS - ENTRY INHIBITORS,Fuzeon,FUZEON
GRANULOCYTE CSF,Fylnetra,Fylnetra
Agents For Fabrys Disease,Galafold,Galafold
Alzheimer - Cholinomimetics,Galantamine ER,galantamine er cap
Alzheimer - Cholinomimetics,Galantamine oral solution,galantamine oral solution
Alzheimer - Cholinomimetics,Galantamine tablet,Galantamine tabs
IMMUNE SERUMS,Gammagard,GAMMAGARD
Gi - Antiperistaltic Agents,Gattex vial,GATTEX
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Gavreto,Gavreto
GROWTH HORMONE,Genotropin,GENOTROPIN
Antiretrovirals - Combinations,Genvoya,Genvoya
ANTIPSYCHOTICS - ATYPICALS,Geodon,GEODON
Multiple Sclerosis Agents – Non-Interferons,Gilenya capsule,GILENYA
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Gilotrif,GILOTRIF
MULTIPLE SCLEROSIS AGENTS,Glatiramer Acetate prefilled syringe,Glatiramer
MULTIPLE SCLEROSIS AGENTS,Glatopa (Glatiramer Acetate) prefilled syringe,Glatopa
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Gleevec,GLEEVEC
Diabetic- SGLT2 Inhibitor Combinations,Glyxambi,GLYXAMBI
ANTICONVULSANTS,Gralise,GRALISE
GRANULOCYTE CSF,Granix,GRANIX
Allergenic Extracts,Grastek,Grastek
"ANTI-INFLAMMATORIES, NON-NSAID",Hadlima Ankylosing Spondylitis,Hadlima
"ANTI-INFLAMMATORIES, NON-NSAID",Hadlima Crohn’s Disease (adult),Hadlima
"ANTI-INFLAMMATORIES, NON-NSAID",Hadlima Crohn’s Disease (pediatric),Hadlima
"ANTI-INFLAMMATORIES, NON-NSAID",Hadlima Hidradenitis Suppurativa,Hadlima
"ANTI-INFLAMMATORIES, NON-NSAID",Hadlima Plaque Psoriasis (adult),Hadlima
"ANTI-INFLAMMATORIES, NON-NSAID",Hadlima Polyarticular Juvenile Idiopathic Arthritis (PJIA),Hadlima
"ANTI-INFLAMMATORIES, NON-NSAID",Hadlima Psoriatic Arthritis (adult),Hadlima
"ANTI-INFLAMMATORIES, NON-NSAID",Hadlima Rheumatoid Arthritis,Hadlima
"ANTI-INFLAMMATORIES, NON-NSAID",Hadlima Ulcerative Colitis (adult),Hadlima
"ANTI-INFLAMMATORIES, NON-NSAID",Hadlima Uveitis (adult),Hadlima
HEPATITIS C AGENTS,Harvoni,HARVONI
Beta Blockers - Non Selective,Hemangeol,HEMANGEOL
Antihemophilia Factor VIII Agents,Hemlibra,Hemlibra
Restless Leg Syndrome Agents,Horizant,HORIZANT
"ANTI-INFLAMMATORIES, NON-NSAID",Hulio Ankylosing Spondylitis,Hulio
"ANTI-INFLAMMATORIES, NON-NSAID",Hulio Crohn’s Disease (adult),Hulio
"ANTI-INFLAMMATORIES, NON-NSAID",Hulio Crohn’s Disease (pediatric),Hulio
"ANTI-INFLAMMATORIES, NON-NSAID",Hulio Hidradenitis Suppurativa,Hulio
"ANTI-INFLAMMATORIES, NON-NSAID",Hulio Plaque Psoriasis (adult),Hulio
"ANTI-INFLAMMATORIES, NON-NSAID",Hulio Polyarticular Juvenile Idiopathic Arthritis (PJIA),Hulio
"ANTI-INFLAMMATORIES, NON-NSAID",Hulio Psoriatic Arthritis (adult),Hulio
"ANTI-INFLAMMATORIES, NON-NSAID",Hulio Rheumatoid Arthritis,Hulio
"ANTI-INFLAMMATORIES, NON-NSAID",Hulio Ulcerative Colitis (adult),Hulio
"ANTI-INFLAMMATORIES, NON-NSAID",Hulio Uveitis (adult),Hulio
DIABETIC - INSULIN PENFILLS,Humalog Junior KwikPen,Humalog Junior KwikPen
DIABETIC - INSULIN PENFILLS,"Humalog KwikPen, U-100",Humalog Kwikpen U-100
DIABETIC - INSULIN,Humalog vial,HUMALOG
GROWTH HORMONE,Humatrope,HUMATROPE
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Ankylosing Spondylitis,HUMIRA
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Crohn's Disease (adult),HUMIRA
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Crohn's Disease (pediatric),HUMIRA
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Hidradenitis Suppurativa,HUMIRA
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Plaque Psoriasis (adult),HUMIRA
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Polyarticular Juvenile Idiopathic Arthritis (PJIA),HUMIRA
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Psoriatic Arthritis (adult),HUMIRA
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Rheumatoid Arthritis,HUMIRA
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Ulcerative Colitis (adult),HUMIRA
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Ulcerative Colitis (pediatric),HUMIRA
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Uveitis (adult),HUMIRA
"ANTI-INFLAMMATORIES, NON-NSAID",Humira Uveitis (pediatric),HUMIRA
Antineoplastics - Topoisomerase I Inhibitors,Hycamtin capsule,Hycamtin cap
ANTIHEMOPHILIC AGENTS,Hympavzi auto-injector,Hympavzi
"ANTI-INFLAMMATORIES, NON-NSAID",Hyrimoz Ankylosing Spondylitis,Hyrimoz
"ANTI-INFLAMMATORIES, NON-NSAID",Hyrimoz Crohn’s Disease (adult),Hyrimoz
"ANTI-INFLAMMATORIES, NON-NSAID",Hyrimoz Crohn’s Disease (pediatric),Hyrimoz
"ANTI-INFLAMMATORIES, NON-NSAID",Hyrimoz Hidradenitis Suppurativa,Hyrimoz
"ANTI-INFLAMMATORIES, NON-NSAID",Hyrimoz Plaque Psoriasis (adult),Hyrimoz
"ANTI-INFLAMMATORIES, NON-NSAID",Hyrimoz Polyarticular Juvenile Idiopathic Arthritis (PJIA),Hyrimoz
"ANTI-INFLAMMATORIES, NON-NSAID",Hyrimoz Psoriatic Arthritis (adult),Hyrimoz
"ANTI-INFLAMMATORIES, NON-NSAID",Hyrimoz Rheumatoid Arthritis,Hyrimoz
"ANTI-INFLAMMATORIES, NON-NSAID",Hyrimoz Ulcerative Colitis (adult),Hyrimoz
"ANTI-INFLAMMATORIES, NON-NSAID",Hyrimoz Uveitis (adult),Hyrimoz
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Ibrance,IBRANCE
ANTINEOPLASTICS - MISC.,Iclusig,ICLUSIG
"ANTI-INFLAMMATORIES, NON-NSAID",Idacio Ankylosing Spondylitis,Idacio
"ANTI-INFLAMMATORIES, NON-NSAID",Idacio Crohn’s Disease (adult),Idacio
"ANTI-INFLAMMATORIES, NON-NSAID",Idacio Crohn’s Disease (pediatric),Idacio
"ANTI-INFLAMMATORIES, NON-NSAID",Idacio Hidradenitis Suppurativa,Idacio
"ANTI-INFLAMMATORIES, NON-NSAID",Idacio Plaque Psoriasis (adult),Idacio
"ANTI-INFLAMMATORIES, NON-NSAID",Idacio Polyarticular Juvenile Idiopathic Arthritis (PJIA),Idacio
"ANTI-INFLAMMATORIES, NON-NSAID",Idacio Psoriatic Arthritis (adult),Idacio
"ANTI-INFLAMMATORIES, NON-NSAID",Idacio Rheumatoid Arthritis,Idacio
"ANTI-INFLAMMATORIES, NON-NSAID",Idacio Ulcerative Colitis (adult),Idacio
"ANTI-INFLAMMATORIES, NON-NSAID",Idacio Uveitis (adult),Idacio
Antihemophilia Factor IX Agents,Idelvion,Idelvion
ANTINEOPLASTICS - MISC.,Idhifa,Idhifa
Op. Nsaid'S,Ilevro ophthalmic suspension,ILEVRO
