therapeutic_class,capsule_name,pdl_name,status
SEDATIVE/HYPNOTICS - Non-Benzodiazepines,Ambien,AMBIEN,Non-Preferred
SEDATIVE/HYPNOTICS - Non-Benzodiazepines,Ambien CR,AMBIEN CR,Non-Preferred
Pulmonary Anti-Hypertensives-Endothelin Receptor Antagonist,Ambrisentan,Ambrisentan,Preferred
CALCIUM CHANNEL BLOCKERS--Amlodipines,Amlodipine tablet,Amlodipine Besylate,Preferred
Muscle Relaxants,Amrix,AMRIX,Non-Preferred
CONTRACEPTIVES - PATCHES/ VAGINAL PRODUCTS,Annovera,Annovera,Non-Preferred
ANTIASTHMATIC - ADRENERGIC COMBOS,Anoro Ellipta,ANORO ELLIPTA,Preferred
DIABETIC - INSULIN,Apidra,APIDRA,Non-Preferred
DIABETIC - INSULIN PENFILLS,Apidra SoloStar,Apidra Solostar,Non-Preferred
ANTIDEPRESSANTS- MISC,Aplenzin,APLENZIN,Non-Preferred
ANTICONVULSANTS,Aptiom,APTIOM,Non-Preferred
Antiretrovirals - Protease Inhibitors,Aptivus,APTIVUS,Non-Preferred
NEUROLOGICS - MISC.,Aqneursa oral suspension,Aqneursa,Non-Preferred
Erythropoeisis Stimulating Agents,Aranesp,ARANESP ALBUMIN FREE,Non-Preferred
Alzheimer - Cholinomimetics,Aricept,ARICEPT,Non-Preferred
Amino Glycosides,Arikayce,Arikayce,Non-Preferred
THYROID HORMONES,Armour Thyroid,ARMOUR THYROID,Preferred
ANTIASTHMATIC - STEROID INHALANTS,Arnuity Ellipta,ARNUITY ELLIPTA,Preferred
ANTIASTHMATIC - STEROID INHALANTS,Asmanex HFA,Asmanex HFA,Preferred
ANTIASTHMATIC - STEROID INHALANTS,Asmanex Twisthaler,ASMANEX,Preferred
IMMUNOSUPPRESSANTS,Astagraf XL ER capsule,ASTAGRAF XL,Non-Preferred
Antiretrovirals - Combinations,Atripla,ATRIPLA,Non-Preferred
Multiple Sclerosis Agents – Non-Interferons,Aubagio tablet,AUBAGIO,Non-Preferred
ANTINEOPLASTICS - MISC.,Augtyro capsule,Augtyro,Non-Preferred
PHOSPHATE BINDERS,Auryxia,AURYXIA,Non-Preferred
NEUROLOGICS - MISC.,Austedo,Austedo,Preferred
NEUROLOGICS - MISC.,Austedo XR,Austedo XR,Preferred
NEUROLOGICS - MISC.,Austedo XR titration pack,Austedo XR,Preferred
Antidepressants - Selected SSRI's,Auvelity,Auvelity,Non-Preferred
Multiple Sclerosis Agents – Interferons,Avonex auto-injector,AVONEX PEN,Preferred
Multiple Sclerosis Agents – Interferons,Avonex prefilled syringe,AVONEX,Preferred
STIMULANTS - METHYLPHENIDATE,Azstarys,Azstarys,Non-Preferred
Muscle Relaxants,Baclofen oral solution,Baclofen oral sol,Non-Preferred
Muscle Relaxants,Baclofen tablet,Baclofen,Preferred
MULTIPLE SCLEROSIS AGENTS,Bafiertam,Bafiertam,Non-Preferred
ANTINEOPLASTICS - MISC.,Balversa,Balversa,Non-Preferred
ANTICONVULSANTS,Banzel oral suspension,BANZEL,Non-Preferred
ANTICONVULSANTS,Banzel tablet,BANZEL,Non-Preferred
Hepatitis B Only,Baraclude,BARACLUDE,Non-Preferred
DIABETIC - INSULIN PENFILLS,Basaglar Kwikpen,Basaglar,Non-Preferred
ACE Inhibitors,Benazepril,Benazepril HCl,Preferred
Antihemophilia Factor IX Agents,Benefix,BENEFIX,Preferred
Beta Blockers - Non Selective,Betapace,BETAPACE,Non-Preferred
Beta Blockers - Non Selective,Betapace AF,BETAPACE AF,Non-Preferred
Amino Glycosides,Bethkis,BETHKIS,Non-Preferred
ANTIASTHMATIC - ADRENERGIC COMBOS,Bevespi Aerosphere,Bevespi Aerosphere,Non-Preferred
Estrogen Combos,Bijuva capsule,Bijuva,Preferred
Antiretrovirals - Combinations,Biktarvy,Biktarvy,Preferred
Pulmonary Anti-Hypertensives-Endothelin Receptor Antagonist,Bosentan,Bosentan,Preferred
ANTIASTHMATIC - ADRENERGIC COMBOS,Breo Ellipta,BREO ELLIPTA,Non-Preferred
ANTIASTHMATIC - ADRENERGIC COMBOS,Breztri Aerosphere,Breztri,Non-Preferred
Platelet Aggregation Inhibitors,Brilinta,BRILINTA,Preferred
ANTICONVULSANTS,Briviact oral solution,Briviact oral soln,Non-Preferred
ANTICONVULSANTS,Briviact tablet,Briviact tab,Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Brukinsa,Brukinsa,Non-Preferred
ANTIASTHMATIC - ADRENERGIC COMBOS,Budesonide / Formoterol authorized generic Symbicort,Budesonide/formoterol,Non-Preferred
GLUCOCORTICOIDS - MINERALOCORTICOIDS,Budesonide respules (inhalation suspension),Budesonide,Preferred
UREA CYCLE DISORDER - AGENTS,Buphenyl powder,BUPHENYL,Preferred
UREA CYCLE DISORDER - AGENTS,Buphenyl tablet,BUPHENYL,Preferred
Diabetic- GLP-1 Receptor Agonists,Bydureon Bcise,Bydureon bcise,Non-Preferred
Diabetic- GLP-1 Receptor Agonists,Byetta,BYETTA,Non-Preferred
GI - MISC.,Bylvay Alagille Syndrome (ALGS),Bylvay,Non-Preferred
GI - MISC.,Bylvay Progressive Familial Intrahepatic Cholestatis (PFIC),Bylvay,Non-Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Calquence,Calquence,Non-Preferred
Cardiovascular Agents – Other,Camzyos,Camzyos,Non-Preferred
ARB'S,Candesartan,Candesartan Cilexetil,Non-Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Caprelsa,CAPRELSA,Preferred
ACE Inhibitors,Captopril,Captopril,Preferred
ANTIBIOTICS - MISC.,Cayston,CAYSTON,Non-Preferred
OP. MISC,Cequa,Cequa,Non-Preferred
Agents For Gaucher Disease,Cerdelga,CERDELGA,Non-Preferred
Agents For Gaucher Disease,Cerezyme 400 Units,CEREZYME,Non-Preferred
GI - MISC.,Cholbam capsule,CHOLBAM,Non-Preferred
Vaginal - Antibacterials,Cleocin 2% cream,CLEOCIN	CRE 2% VAG,Preferred
Vaginal - Antibacterials,Clindamycin 2% Cream,Clindamycin Phosphate Vaginal,Preferred
Vaginal - Antibacterials,Clindesse 2% prefilled applicator cream,CLINDESSE,Non-Preferred
ANTICONVULSANTS,Clobazam oral suspension,Clobazam,Preferred
ANTICONVULSANTS,Clobazam tablet,Clobazam,Preferred
OP. CARBONIC ANHYDRASE INHIBITORS/COMBO,Combigan,COMBIGAN,Preferred
ANTIASTHMATIC - ADRENERGIC COMBOS,Combivent Respimat inhalation aerosol solution,COMBIVENT RESPIMAT,Preferred
Antiretrovirals - Combinations,Complera,COMPLERA,Preferred
STIMULANTS - METHYLPHENIDATE - LONG ACTING,Concerta ER,CONCERTA,Preferred
Multiple Sclerosis Agents – Non-Interferons,Copaxone 20 mg,COPAXONE SOSY 20MG/ML,Non-Preferred
Multiple Sclerosis Agents – Non-Interferons,Copaxone 40 mg,COPAXONE	INJ 40MG/ML,Non-Preferred
Endocrine Metabolic Agents,Crenessity capsule,Crenessity,Non-Preferred
Endocrine Metabolic Agents,Crenessity oral solution,Crenessity,Non-Preferred
Gi - Digestive Enzymes,Creon,CREON,Preferred
IMMUNE SERUMS,Cuvitru,Cuvitru,Preferred
OP. MISC,Cyclosporine ophthalmic emulsion,Cyclosporine opth emulsion,Non-Preferred
PHOSPHODIESTERASE INHIBITORS,Daliresp,DALIRESP,Non-Preferred
Muscle Relaxants,Dantrium,DANTRIUM CAP,Non-Preferred
Diabetic- Sodium-Glucose Co-Transporter 2 (SGLT2) Inhibitors,Dapagliflozin,Dapagliflozin,Non-Preferred
Central Nervous System Agents,Daybue oral solution,Daybue,Non-Preferred
ANTICONVULSANTS,Depakote,DEPAKOTE,Non-Preferred
Antiretrovirals - Combinations,Descovy,Descovy,Preferred
ANTICONVULSANTS,Diacomit capsule,Diacomit,Non-Preferred
ANTICONVULSANTS,Diacomit packet for oral suspension,Diacomit,Non-Preferred
MIGRAINE - ERGOTAMINE DERIVATIVES,Dihydroergotamine Mesylate,Dihydroergotamine Mesylate,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Dimethyl Fumarate,Dimethyl fumarate,Preferred
ELECTROLYTES/ NUTRITIONALS,Dojolvi,Dojolvi,Non-Preferred
Alzheimer - Cholinomimetics,Donepezil ODT,Donepezil ODT,Non-Preferred
Alzheimer - Cholinomimetics,Donepezil tablet,Donepezil Hydrochloride,Preferred
Alzheimer - Cholinomimetics,"Donepezil tablet, 23 mg",Donepezil Hydrochloride TABS HCL 23MG,Non-Preferred
ANTI-THROMBOCYTOPENICS,Doptelet,Doptelet,Non-Preferred
Estrogens - Tabs,Duavee tablet,DUAVEE,Preferred
ANTIASTHMATIC - ADRENERGIC COMBOS,Dulera,DULERA,Preferred
Antidepressants – SNRI’s,Duloxetine,Duloxetine HCl,Preferred
Muscular Dystrophy Agents,Duvyzat oral suspension,Duvyzat,Non-Preferred
STIMULANTS,Dyanavel XR oral suspension,Dyanavel XR Suspension,Preferred
STIMULANTS,Dyanavel XR tablet,Dyanavel XR Chew Tablets,Non-Preferred
ARB'S,Edarbi,EDARBI,Non-Preferred
ARB'S And Diuretics,Edarbyclor,EDARBYCLOR,Non-Preferred
Antiretrovirals - Rti - Non - Nucleoside Analogues,Edurant,EDURANT,Preferred
Agents For Gaucher Disease,Elelyso,ELELYSO,Non-Preferred
ANTICOAGULANTS,Eliquis,ELIQUIS,Preferred
Antihemophilia Factor VIII Agents,Eloctate,ELOCTATE,Preferred
CONTRACEPTIVES - PATCHES/ VAGINAL PRODUCTS,Eluryng,Eluryng,Non-Preferred
NSAIDS,Elyxyb,Elyxyb,Non-Preferred
GLUCOCORTICOIDS - MINERALOCORTICOIDS,Emflaza oral suspension,Emflaza,Preferred
GLUCOCORTICOIDS - MINERALOCORTICOIDS,Emflaza tablet,Emflaza,Preferred
CGRP INHIBITORS,Emgality 100 mg,Emgality,Preferred
CGRP INHIBITORS,Emgality 120 mg,Emgality,Preferred
Complement Inhibitors,Empaveli,Empaveli,Non-Preferred
Antiretrovirals - Rti - Nucleoside/Nucleotide Analogues,Emtriva capsule,EMTRIVA,Preferred
Antiretrovirals - Rti - Nucleoside/Nucleotide Analogues,Emtriva oral solution,EMTRIVA,Preferred
ACE Inhibitors,Enalapril,Enalapril Maleate,Preferred
ELECTROLYTES/ NUTRITIONALS,Endari,Endari,Non-Preferred
Hepatitis B Only,Entecavir,Entecavir,Preferred
IMMUNOSUPPRESSANTS,Envarsus XR,Envarsus XR,Non-Preferred
GLUCOCORTICOIDS - MINERALOCORTICOIDS,Eohilia oral suspension,Eohilia,Non-Preferred
HEPATITIS C AGENTS,Epclusa,Epclusa,Non-Preferred
ANTICONVULSANTS,Epidiolex,Epidiolex,Preferred
Anaphylaxis Therapy,Epinephrine (Generic Adrenaclick) 0.15mg,Epinephrine Auto-injector,Preferred
Anaphylaxis Therapy,Epinephrine (Generic Adrenaclick) 0.3mg,Epinephrine Auto-injector,Preferred
Anaphylaxis Therapy,Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,Epinephrine Auto-injector,Preferred
Anaphylaxis Therapy,Epinephrine (Mylan Ag Epipen And Jr) 0.3mg Mylan's EpiPen AG,Epinephrine Auto-injector,Preferred
Anaphylaxis Therapy,Epipen,EPIPEN,Non-Preferred
Anaphylaxis Therapy,Epipen Jr.,EPIPEN,Non-Preferred
Antiretrovirals - Rti - Nucleoside/Nucleotide Analogues,Epivir,EPIVIR,Non-Preferred
Erythropoeisis Stimulating Agents,Epogen,EPOGEN,Preferred
ANTICONVULSANTS,Eprontia,Eprontia,Non-Preferred
ANTICONVULSANTS,Equetro,EQUETRO,Non-Preferred
Antineoplastics - Antiandrogens,Erleada,Erleada,Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Erlotinib,erlotinib,Preferred
Idiopathic Pulmonary Fibrosis,Esbriet,ESBRIET,Non-Preferred
GI - PROTON PUMP INHIBITOR,Esomeprazole Capsule,Esomeprazole mag caps,Preferred
Antihemophilia Factor VIII Agents,Esperoct,Esperoct,Non-Preferred
Antiretrovirals - Combinations,Evotaz,EVOTAZ,Preferred
Muscular Atrophy Agents,Evrysdi,Evrysdi,Non-Preferred
Alzheimer - Cholinomimetics,Exelon,EXELON DIS,Non-Preferred
OP. ANTIINFLAMMATORY / STEROIDS OPHTH.,Eysuvis ophthalmic suspension,Eysuvis,Non-Preferred
Complement Inhibitors,Fabhalta,Fabhalta,Non-Preferred
Diabetic- Sodium-Glucose Co-Transporter 2 (SGLT2) Inhibitors,Farxiga,FARXIGA,Preferred
ANTICONVULSANTS,Felbatol oral suspension,FELBATOL,Non-Preferred
ANTICONVULSANTS,Felbatol tablet,FELBATOL,Non-Preferred
Contraceptives - Monophasic Combination O/C'S,Femlyv,Femlyv,Non-Preferred
Antidepressants – SNRI’s,Fetzima,FETZIMA,Non-Preferred
Muscle Relaxants,Fexmid,FEXMID,Non-Preferred
DIABETIC - INSULIN,Fiasp,Fiasp,Non-Preferred
DIABETIC - INSULIN PENFILLS,Fiasp FlexTouch,Fiasp FlexTouch,Non-Preferred
Endothelin and Angiotensin II Receptor Antagonists,Filspari,Filspari,Non-Preferred
Multiple Sclerosis Agents – Non-Interferons,Fingolimod capsule,Fingolimod,Preferred
ANTICONVULSANTS,Fintepla,Fintepla,Non-Preferred
OP. ANTIINFLAMMATORY / STEROIDS OPHTH.,Flarex ophthalmic suspension,FLAREX,Preferred
Muscle Relaxants,Fleqsuvy,Fleqsuvy,Non-Preferred
ANTIASTHMATIC - STEROID INHALANTS,Flovent Diskus,Flovent Diskus,Preferred
ANTIASTHMATIC - ADRENERGIC COMBOS,Fluticasone / Salmeterol generic Advair Diskus,Fluticasone/salmeterol inhaler,Non-Preferred
ANTIASTHMATIC - ADRENERGIC COMBOS,Fluticasone / Salmeterol generic Advair HFA,Fluticasone salmeterol aerosol powder breath activated,Preferred
OSTEOPOROSIS,Forteo,FORTEO,Non-Preferred
ACE Inhibitors,Fosinopril,Fosinopril Sodium,Preferred
MIGRAINE - SELECTIVE SEROTONIN AGONISTS (5HT)--Tabs,Frova,FROVA,Non-Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Fruzaqla,Fruzaqla,Non-Preferred
GRANULOCYTE CSF,Fulphila,Fulphila,Preferred
ANTIRETROVIRALS - ENTRY INHIBITORS,Fuzeon,FUZEON,Non-Preferred
GRANULOCYTE CSF,Fylnetra,Fylnetra,Non-Preferred
Agents For Fabrys Disease,Galafold,Galafold,Preferred
Alzheimer - Cholinomimetics,Galantamine ER,galantamine er cap,Non-Preferred
Alzheimer - Cholinomimetics,Galantamine oral solution,galantamine oral solution,Non-Preferred
Alzheimer - Cholinomimetics,Galantamine tablet,Galantamine tabs,Preferred
IMMUNE SERUMS,Gammagard,GAMMAGARD,Preferred
Gi - Antiperistaltic Agents,Gattex vial,GATTEX,Non-Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Gavreto,Gavreto,Non-Preferred
GROWTH HORMONE,Genotropin,GENOTROPIN,Preferred
Antiretrovirals - Combinations,Genvoya,Genvoya,Preferred
Multiple Sclerosis Agents – Non-Interferons,Gilenya capsule,GILENYA,Non-Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Gilotrif,GILOTRIF,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Glatiramer Acetate prefilled syringe,Glatiramer,Preferred
MULTIPLE SCLEROSIS AGENTS,Glatopa (Glatiramer Acetate) prefilled syringe,Glatopa,Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Gleevec,GLEEVEC,Non-Preferred
Diabetic- SGLT2 Inhibitor Combinations,Glyxambi,GLYXAMBI,Non-Preferred
ANTICONVULSANTS,Gralise,GRALISE,Non-Preferred
GRANULOCYTE CSF,Granix,GRANIX,Preferred
Allergenic Extracts,Grastek,Grastek,Non-Preferred
HEPATITIS C AGENTS,Harvoni,HARVONI,Non-Preferred
Beta Blockers - Non Selective,Hemangeol,HEMANGEOL,Preferred
Antihemophilia Factor VIII Agents,Hemlibra,Hemlibra,Preferred
Restless Leg Syndrome Agents,Horizant,HORIZANT,Non-Preferred
DIABETIC - INSULIN PENFILLS,Humalog Junior KwikPen,Humalog Junior KwikPen,Non-Preferred
DIABETIC - INSULIN PENFILLS,"Humalog KwikPen, U-100",Humalog Kwikpen U-100,Non-Preferred
DIABETIC - INSULIN,Humalog vial,HUMALOG,Non-Preferred
GROWTH HORMONE,Humatrope,HUMATROPE,Non-Preferred
Antineoplastics - Topoisomerase I Inhibitors,Hycamtin capsule,Hycamtin cap,Preferred
ANTIHEMOPHILIC AGENTS,Hympavzi auto-injector,Hympavzi,Non-Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Ibrance,IBRANCE,Preferred
ANTINEOPLASTICS - MISC.,Iclusig,ICLUSIG,Non-Preferred
Antihemophilia Factor IX Agents,Idelvion,Idelvion,Non-Preferred
ANTINEOPLASTICS - MISC.,Idhifa,Idhifa,Non-Preferred
Op. Nsaid'S,Ilevro ophthalmic suspension,ILEVRO,Non-Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Imatinib,Imatinib,Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Imbruvica,IMBRUVICA,Non-Preferred
ANTIASTHMATIC - ANTI-CHOLINERGICS,Incruse Ellipta,INCRUSE ELLIPTA,Preferred
NEUROLOGICS - MISC.,Ingrezza,Ingrezza,Preferred
NEUROLOGICS - MISC.,Ingrezza sprinkle capsule,Ingrezza,Preferred
NEUROLOGICS - MISC.,Ingrezza titration pack,Ingrezza,Preferred
DIABETIC - INSULIN,Insulin Glargine,Insulin glargine,Preferred
DIABETIC - INSULIN,Insulin Lispro,insulin lispro,Preferred
Antiretrovirals - Rti - Non - Nucleoside Analogues,Intelence,INTELENCE,Non-Preferred
Diabetic- SGLT2 Inhibitor Combinations,Invokamet,INVOKAMET,Non-Preferred
Diabetic- SGLT2 Inhibitor Combinations,Invokamet XR,Invokamet XR,Non-Preferred
Diabetic- Sodium-Glucose Co-Transporter 2 (SGLT2) Inhibitors,Invokana,INVOKANA,Non-Preferred
OP. SELECTIVE ALPHA ADRENERGIC AGONISTS,Iopidine ophthalmic solution,IOPIDINE,Non-Preferred
GI - MISC.,Iqirvo tablet,Iqirvo,Non-Preferred
ARB'S,Irbesartan,Irbesartan,Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Iressa,Iressa,Preferred
Antiretrovirals - Integrase Inhibitors,Isentress,ISENTRESS TABS,Preferred
ANTINEOPLASTICS - MISC.,Iwilfin,Iwilfin,Non-Preferred
Antihemophilia Factor IX Agents,Ixinity,Ixinity,Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Jakafi,JAKAFI,Preferred
Diabetic- DPP-4 Inhibitor Combinations,Janumet,JANUMET,Preferred
Diabetic- Dipeptidyl Peptidase-4 (DPP-4) Inhibitors,Januvia,JANUVIA,Preferred
Diabetic- Sodium-Glucose Co-Transporter 2 (SGLT2) Inhibitors,Jardiance,JARDIANCE,Preferred
Diabetic- DPP-4 Inhibitor Combinations,Jentadueto,JENTADUETO,Preferred
Antihemophilia Factor VIII Agents,Jivi,Jivi,Preferred
ANTINEOPLASTICS - MISC.,Joenja,Joenja,Non-Preferred
STIMULANTS - METHYLPHENIDATE - LONG ACTING,Jornay PM,Jornay PM,Non-Preferred
Antiretrovirals - Combinations,Kaletra,KALETRA,Non-Preferred
Cystic Fibrosis Agents,Kalydeco,KALYDECO,Non-Preferred
ANTICONVULSANTS,Keppra XR,KEPPRA XR,Non-Preferred
ANTICONVULSANTS,Keppra oral solution,KEPPRA,Non-Preferred
ANTICONVULSANTS,Keppra tablet,KEPPRA,Non-Preferred
MINERALOCORTICOID-RECEPTOR ANTAGONISTS,Kerendia,Kerendia,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Kesimpta,Kesimpta,Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Kisqali,kisqali,Preferred
Amino Glycosides,Kitabis Pak,KITABIS PAK,Non-Preferred
NARCOTIC - ANTAGONISTS,Kloxxado,Kloxxado,Preferred
Antihemophilia Factor VIII Agents,Kogenate FS,KOGENATE FS,Non-Preferred
Diabetic- DPP-4 Inhibitor Combinations,Kombiglyze XR,Kombiglyze XR,Non-Preferred
GI - PROTON PUMP INHIBITOR,Konvomep,Konvomep,Non-Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Koselugo,Koselugo,Non-Preferred
Antihemophilia Factor VIII Agents,Kovaltry,Kovaltry,Non-Preferred
ANTINEOPLASTICS - MISC.,Krazati,Krazati,Non-Preferred
Phenylketonuria,Kuvan packet for oral solution,KUVAN,Non-Preferred
Phenylketonuria,Kuvan tablet,KUVAN,Non-Preferred
ANTICONVULSANTS,Lamictal ODT,LAMICTAL,Non-Preferred
ANTICONVULSANTS,Lamictal tablet,LAMICTAL,Non-Preferred
ANTICONVULSANTS,Lamotrigine,Lamotrigine,Preferred
ANTICONVULSANTS,"Lamotrigine tablet, ER",Lamotrigine Tablet ER 24HR,Preferred
GI - ULCER ANTI-INFECTIVE,Lansoprazole / Amoxicillin / Clarithromycin,Amoxicillin-Clarithromycin w/ Lansoprazole,Non-Preferred
GI - PROTON PUMP INHIBITOR,Lansoprazole DR capsule,lansoprazole caps,Preferred
GI - PROTON PUMP INHIBITOR,Lansoprazole ODT,Lansoprazole odt,Non-Preferred
DIABETIC - INSULIN PENFILLS,Lantus SoloStar,LANTUS SOLOSTAR,Preferred
DIABETIC - INSULIN,Lantus vial,LANTUS	INJ 100/ML,Preferred
HEPATITIS C AGENTS,Ledipasvir / Sofosbuvir,Ledipasvir/Sofosbuvir,Non-Preferred
Pulmonary Anti-Hypertensives-Endothelin Receptor Antagonist,Letairis,LETAIRIS,Non-Preferred
GRANULOCYTE CSF,Leukine,LEUKINE,Non-Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,Levalbuterol Tartrate inhalation aerosol solution,Levalbuterol tartrate,Non-Preferred
DIABETIC - INSULIN,Levemir FlexTouch,LEVEMIR,Preferred
DIABETIC - INSULIN,Levemir vial,LEVEMIR,Preferred
ANTICONVULSANTS,Libervant buccal film,Libervant,Non-Preferred
"GI, Constipation - IBS-OIC",Linzess 145 mcg,Linzess,Preferred
"GI, Constipation - IBS-OIC",Linzess 72 mcg,Linzess,Preferred
PULMONARY ANTI-HYPERTENSIVES,Liqrev,Liqrev,Non-Preferred
ACE Inhibitors,Lisinopril,Lisinopril,Preferred
GI - MISC.,Livdelzi capsule,Livdelzi,Non-Preferred
GI - MISC.,Livmarli,Livmarli,Non-Preferred
K Removing Resins,Lokelma,Lokelma,Preferred
ANTINEOPLASTICS - PROTEIN-TYROSINE KINASE INHIBITORS,Lorbrena,Lorbrena,Non-Preferred
ARB'S,Losartan,Losartan Potassium,Preferred
OPIOID WITHDRAWAL TREATMENTS,Lucemyra,Lucemyra,Non-Preferred
ANTINEOPLASTICS - MISC.,Lumakras,Lumakras,Non-Preferred
OP. PROSTAGLANDINS,Lumigan 2.5 mL,LUMIGAN,Non-Preferred
OP. PROSTAGLANDINS,Lumigan 5 mL,LUMIGAN,Non-Preferred
OP. PROSTAGLANDINS,Lumigan 7.5 mL,LUMIGAN,Non-Preferred
Antineoplastics - Parp Inhibitors,Lynparza,LYNPARZA,Non-Preferred
ANTICONVULSANTS,Lyrica,LYRICA,Non-Preferred
DIABETIC - INSULIN PENFILLS,"Lyumjev KwikPen, U-100",Lyumjev KwikPen,Non-Preferred
DIABETIC - INSULIN PENFILLS,"Lyumjev KwikPen, U-200",Lyumjev KwikPen,Non-Preferred
DIABETIC - INSULIN,Lyumjev vial,Lyumjev,Non-Preferred
Muscle Relaxants,Lyvispah,Lyvispah,Non-Preferred
HEPATITIS C AGENTS,Mavyret,Mavyret,Preferred
OP. ANTIINFLAMMATORY / STEROIDS OPHTH.,Maxidex ophthalmic suspension,MAXIDEX,Preferred
OP. ANTIINFLAMMATORY / STEROIDS OPHTH.,Maxitrol ophthalmic ointment,MAXITROL,Non-Preferred
OP. ANTIINFLAMMATORY / STEROIDS OPHTH.,Maxitrol ophthalmic suspension,MAXITROL,Non-Preferred
Alzheimer - Cholinomimetics,Memantine XR,Memantine,Preferred
Alzheimer - Cholinomimetics,Memantine oral solution,Memantine,Preferred
Alzheimer - Cholinomimetics,Memantine tablet,Memantine,Preferred
Muscle Relaxants,Metaxalone,Metaxalone,Non-Preferred
BETA BLOCKERS - CARDIO SELECTIVE,Metoprolol Succinate ER tablet,Metoprolol Succinate,Preferred
Vaginal - Antibacterials,Metronidazole 0.75% Gel,Metronidazole Vaginal,Preferred
OP. MISC,Miebo,Miebo,Non-Preferred
Agents For Gaucher Disease,Miglustat capsule,Miglustat,Non-Preferred
