therapeutic_class,capsule_name,pdl_name
ANALGESICS : Buprenorphine and Buprenorphine/Naloxone,Lo Loestrin Fe,buprenorphine/ naloxone tablets
ANALGESICS : Buprenorphine and Buprenorphine/Naloxone,Lo Loestrin Fe,buprenorphine/ naloxone film
ANALGESICS : Transmucosal Fentanyl Products,Lo Loestrin Fe,fentanyl lozenge
ANALGESICS : Naloxone Products,Lo Loestrin Fe,Kloxxado
ANALGESICS : Naloxone Products,Lo Loestrin Fe,naloxone injection
ANALGESICS : Naloxone Products,Lo Loestrin Fe,naloxone nasal spray (Rx & OTC)
ANALGESICS : Narcotic Agonist/Antagonists,Lo Loestrin Fe,pentazocine/ naloxone
"ANALGESICS : Narcotics, Short-Acting ",Lo Loestrin Fe,Lortab
"ANALGESICS : Narcotics, Short-Acting ",Lo Loestrin Fe,Nalocet
"ANALGESICS : Narcotics, Short-Acting ",Lo Loestrin Fe,Qdolo
ANALGESICS : NSAIDs,Lo Loestrin Fe,diclofenac 1% gel
ANALGESICS : NSAIDs,Lo Loestrin Fe,"diclofenac caps,"
ANALGESICS : NSAIDs,Lo Loestrin Fe,diclofenac patch
ANALGESICS : NSAIDs,Lo Loestrin Fe,diclofenac potassium 25 mg tabs
ANALGESICS : NSAIDs,Lo Loestrin Fe,Lofena
ANALGESICS : NSAIDs,Lo Loestrin Fe,meloxicam caps
ANALGESICS : NSAID/Anti-Ulcer Agents,Lo Loestrin Fe,diclofenac/ misoprostol
ANTI-INFECTIVES : Antibiotics: Agents for Diarrhea,Lo Loestrin Fe,Aemcolo
"ANTI-INFECTIVES : Antibiotics: Quinolones, Oral",Lo Loestrin Fe,ciprofloxacin suspension
"ANTI-INFECTIVES : Antibiotics: Quinolones, Oral",Lo Loestrin Fe,Levofloxacin solution
"ANTI-INFECTIVES : Antibiotics: Quinolones, Oral",Lo Loestrin Fe,moxifloxacin
ANTI-INFECTIVES : Antibiotics: Tetracyclines,Lo Loestrin Fe,demeclocycline
ANTI-INFECTIVES : Antibiotics: Tetracyclines,Lo Loestrin Fe,Solodyn
"ANTI-INFECTIVES : Anti-Infectives: Antiprotozoals, Oral",Lo Loestrin Fe,Solosec
ANTI-INFECTIVES : Antivirals: COVID Treatment,Lo Loestrin Fe,Paxlovid
"ANTI-INFECTIVES : Antivirals: Herpes Agents, Oral",Lo Loestrin Fe,famciclovir
"ANTI-INFECTIVES : Antivirals: Herpes Agents, Oral",Lo Loestrin Fe,valacyclovir
ANTI-INFECTIVES : Antivirals: HIV NRTI Combos,Lo Loestrin Fe,Symfi Lo
ANTI-INFECTIVES : Antivirals: HIV Protease Inhibitors,Lo Loestrin Fe,lopinavir/ritonavir
CARDIOVASCULAR : ACEIs + Calcium Channel Blockers,Lo Loestrin Fe,benazepril/ amlodipine
CARDIOVASCULAR : ACEIs + Calcium Channel Blockers,Lo Loestrin Fe,Lotrel
CARDIOVASCULAR : Alpha-Beta Blockers,Lo Loestrin Fe,carvedilol
CARDIOVASCULAR : Alpha-Beta Blockers,Lo Loestrin Fe,carvedilol ER
CARDIOVASCULAR : Angiotensin II Receptor Antagonists (ARBs),Lo Loestrin Fe,losartan
CARDIOVASCULAR : ARB + Calcium Channel Blocker,Lo Loestrin Fe,valsartan/ amlodipine
CARDIOVASCULAR : ARB + Calcium Channel Blocker,Lo Loestrin Fe,valsartan/ amlodipine/HCTZ
CARDIOVASCULAR : ARB + Calcium Channel Blocker,Lo Loestrin Fe,olmesartan/ amlodipine
CARDIOVASCULAR : ARB + Calcium Channel Blocker,Lo Loestrin Fe,olmesartan/ amlodipine/HCTZ
CARDIOVASCULAR : ARB + Calcium Channel Blocker,Lo Loestrin Fe,telmisartan/ amlodipine
CARDIOVASCULAR : ARB + Diuretic,Lo Loestrin Fe,losartan/HCTZ
CARDIOVASCULAR : ARB + Diuretic,Lo Loestrin Fe,Edarbyclor
"CARDIOVASCULAR : Anticoagulants, Injectable",Lo Loestrin Fe,Lovenox
"CARDIOVASCULAR : Antihypertensives, Miscellaneous",Lo Loestrin Fe,clonidine weekly patch
"CARDIOVASCULAR : Antihypertensives, Miscellaneous",Lo Loestrin Fe,clonidine 24hr ER
CARDIOVASCULAR : Beta Blockers,Lo Loestrin Fe,metoprolol succinate ER
CARDIOVASCULAR : Calcium Channel Blockers (DHP),Lo Loestrin Fe,amlodipine
CARDIOVASCULAR : Diuretics: Carbonic Anhydrase,Lo Loestrin Fe,dichlorphenamide
CARDIOVASCULAR : Lipotropics: Fibric Acid Derivatives,Lo Loestrin Fe,Lofibra
CARDIOVASCULAR : Lipotropics: Omega-3 Fatty Acids,Lo Loestrin Fe,Lovaza
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Lo Loestrin Fe,lovastatin
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Lo Loestrin Fe,Ezallor Sprinkles
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Lo Loestrin Fe,Flolipid
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Lo Loestrin Fe,Livalo
CARDIOVASCULAR : Lipotropics: High Intensity Statins,Lo Loestrin Fe,Ezallor Sprinkles
CARDIOVASCULAR : Lipotropics: Statin + Calcium Channel Blocker,Lo Loestrin Fe,amlodipine/ atorvastatin
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Lo Loestrin Fe,"duloxetine 20,30, & 60 mg"
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Lo Loestrin Fe,duloxetine 40 mg
CENTRAL NERVOUS SYSTEM : Alzheimer’s: Cholinesterase Inhibitors,Lo Loestrin Fe,Exelon
CENTRAL NERVOUS SYSTEM : Anti-Anxiety and Anti-Panic Agents,Lo Loestrin Fe,chlordiazepoxide
CENTRAL NERVOUS SYSTEM : Anti-Anxiety and Anti-Panic Agents,Lo Loestrin Fe,clonazepam
CENTRAL NERVOUS SYSTEM : Anti-Anxiety and Anti-Panic Agents,Lo Loestrin Fe,clorazepate
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),Lo Loestrin Fe,lorazepam tablets   and concentrate
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),Lo Loestrin Fe,Loreev XR
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Lo Loestrin Fe,clobazam tablets
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Lo Loestrin Fe,clonazepam
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Lo Loestrin Fe,clobazam suspension
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Lo Loestrin Fe,clonazepam ODT
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Lo Loestrin Fe,Klonopin
CENTRAL NERVOUS SYSTEM : Antidepressants: SNRIs,Lo Loestrin Fe,"duloxetine 20, 30, & 60 mg"
CENTRAL NERVOUS SYSTEM : Antidepressants: SNRIs,Lo Loestrin Fe,duloxetine 40 mg
CENTRAL NERVOUS SYSTEM : Antidepressants: SSRI,Lo Loestrin Fe,citalopram
CENTRAL NERVOUS SYSTEM : Antidepressants: SSRI,Lo Loestrin Fe,escitalopram
CENTRAL NERVOUS SYSTEM : Antidepressants: SSRI,Lo Loestrin Fe,escitalopram solution
CENTRAL NERVOUS SYSTEM : Antidepressants: SSRI,Lo Loestrin Fe,Zoloft
CENTRAL NERVOUS SYSTEM : Antidepressants: Tricyclics,Lo Loestrin Fe,clomipramine
CENTRAL NERVOUS SYSTEM : Antidepressants: Tricyclics,Lo Loestrin Fe,Pamelor
CENTRAL NERVOUS SYSTEM : Antihyperkinesis: Non-Stimulants,Lo Loestrin Fe,clonidine 12hr ER
CENTRAL NERVOUS SYSTEM : Atypical Antipsychotics,Lo Loestrin Fe,clozapine
CENTRAL NERVOUS SYSTEM : Atypical Antipsychotics,Lo Loestrin Fe,clozapine ODT
CENTRAL NERVOUS SYSTEM : Atypical Antipsychotics,Lo Loestrin Fe,Clozaril
CENTRAL NERVOUS SYSTEM : Atypical Antipsychotics,Lo Loestrin Fe,Versacloz
CENTRAL NERVOUS SYSTEM : Sedative Hypnotics,Lo Loestrin Fe,eszopiclone
CENTRAL NERVOUS SYSTEM : Sedative Hypnotics,Lo Loestrin Fe,zaleplon
CENTRAL NERVOUS SYSTEM : Skeletal Muscle Relaxants,Lo Loestrin Fe,baclofen solution
CENTRAL NERVOUS SYSTEM : Skeletal Muscle Relaxants,Lo Loestrin Fe,baclofen suspension
CENTRAL NERVOUS SYSTEM : Skeletal Muscle Relaxants,Lo Loestrin Fe,cyclobenzaprine ER
CENTRAL NERVOUS SYSTEM : Typical Antipsychotics,Lo Loestrin Fe,chlorpromazine
CENTRAL NERVOUS SYSTEM : Typical Antipsychotics,Lo Loestrin Fe,haloperidol
CENTRAL NERVOUS SYSTEM : Typical Antipsychotics,Lo Loestrin Fe,loxapine
"DERMATOLOGICS : Acne Agents, Topical ",Lo Loestrin Fe,"clindamycin phosphate (excluding foam, lotion, & 75 mL bottle of gel)"
"DERMATOLOGICS : Acne Agents, Topical ",Lo Loestrin Fe,dermatological kits
"DERMATOLOGICS : Agents for Burns, Topical",Lo Loestrin Fe,Sulfamylon
"DERMATOLOGICS : Agents for Rosacea, Topical ",Lo Loestrin Fe,"metronidazole cream, lotion, and gel"
"DERMATOLOGICS : Anesthetics, Topical",Lo Loestrin Fe,"lidocaine (excluding lotion, solution, kits)"
"DERMATOLOGICS : Anesthetics, Topical",Lo Loestrin Fe,lidocaine/prilocaine
"DERMATOLOGICS : Anesthetics, Topical",Lo Loestrin Fe,Pramosone 2.5-1% lotion
"DERMATOLOGICS : Antifungal Agents, Topical",Lo Loestrin Fe,ciclopirox cream
"DERMATOLOGICS : Antifungal Agents, Topical",Lo Loestrin Fe,ciclopirox solution 8%
"DERMATOLOGICS : Antifungal Agents, Topical",Lo Loestrin Fe,clotrimazole 1% cream & soln (OTC)
"DERMATOLOGICS : Antifungal Agents, Topical",Lo Loestrin Fe,clotrimazole 1% cream (Rx)
"DERMATOLOGICS : Antifungal Agents, Topical",Lo Loestrin Fe,clotrimazole/ betamethasone
"DERMATOLOGICS : Antifungal Agents, Topical",Lo Loestrin Fe,nystatin/ triamcinolone
"DERMATOLOGICS : Antifungal Agents, Topical",Lo Loestrin Fe,ciclopirox gel and suspension
"DERMATOLOGICS : Antifungal Agents, Topical",Lo Loestrin Fe,ciclopirox nail kit
"DERMATOLOGICS : Antifungal Agents, Topical",Lo Loestrin Fe,clotrimazole 1% solution (Rx)
"DERMATOLOGICS : Antineoplastics, Topical",Lo Loestrin Fe,diclofenac 3% gel
"DERMATOLOGICS : Antineoplastics, Topical",Lo Loestrin Fe,Valchlor
"DERMATOLOGICS : Antipruritics/Antihistamines, Topical",Lo Loestrin Fe,Zonalon
"DERMATOLOGICS : Antipsoriatics, Topical",Lo Loestrin Fe,Taclonex
DERMATOLOGICS : Antiseborrheic Agents,Lo Loestrin Fe,selenium sulfide 2.5% lotion
"DERMATOLOGICS : Antivirals, Topical",Lo Loestrin Fe,acyclovir 5% ointment
"DERMATOLOGICS : Antivirals, Topical",Lo Loestrin Fe,penciclovir cream
"DERMATOLOGICS : Antivirals, Topical",Lo Loestrin Fe,acyclovir cream
DERMATOLOGICS : Genital Warts,Lo Loestrin Fe,Condylox
DERMATOLOGICS : Pediculocides/Scabicides,Lo Loestrin Fe,ivermectin lotion
"DERMATOLOGICS : Retinoids, Topical",Lo Loestrin Fe,Arazlo
DERMATOLOGICS : Topical Steroids: Least Potent,Lo Loestrin Fe,"hydrocortisone 1% cream, lotion, gel, and ointment (Rx & OTC)"
DERMATOLOGICS : Topical Steroids: Least Potent,Lo Loestrin Fe,"hydrocortisone 2.5% cream, lotion, and ointment"
DERMATOLOGICS : Topical Steroids: Mild,Lo Loestrin Fe,"fluocinolone 0.01% cream, oil, solution"
DERMATOLOGICS : Topical Steroids: Lower Mid-Strength,Lo Loestrin Fe,betamethasone dipropionate 0.05% lotion
DERMATOLOGICS : Topical Steroids: Lower Mid-Strength,Lo Loestrin Fe,Locoid Lipocream
DERMATOLOGICS : Topical Steroids: Lower Mid-Strength,Lo Loestrin Fe,clocortolone 0.1% cream and pump
DERMATOLOGICS : Topical Steroids: Lower Mid-Strength,Lo Loestrin Fe,desonide 0.05% lotion
DERMATOLOGICS : Topical Steroids: Lower Mid-Strength,Lo Loestrin Fe,"hydrocortisone butyrate 0.1% cream, lotion, ointment, solution"
DERMATOLOGICS : Topical Steroids: Lower Mid-Strength,Lo Loestrin Fe,Locoid lotion
DERMATOLOGICS : Topical Steroids: Mid-Strength,Lo Loestrin Fe,triamcinolone acetonide 0.1% cream
DERMATOLOGICS : Topical Steroids: Upper Mid-Strength,Lo Loestrin Fe,"triamcinolone acetonide 0.025% cream, lotion and ointment"
DERMATOLOGICS : Topical Steroids: Upper Mid-Strength,Lo Loestrin Fe,triamcinolone acetonide 0.05% ointment
DERMATOLOGICS : Topical Steroids: Upper Mid-Strength,Lo Loestrin Fe,triamcinolone acetonide 0.1% lotion and ointment
DERMATOLOGICS : Topical Steroids: Upper Mid-Strength,Lo Loestrin Fe,triamcinolone acetonide 0.5% cream and ointment
DERMATOLOGICS : Topical Steroids: Upper Mid-Strength,Lo Loestrin Fe,amcinonide 0.1% cream and lotion
DERMATOLOGICS : Topical Steroids: Potent,Lo Loestrin Fe,"betamethasone dipropionate, augmented 0.05% lotion"
DERMATOLOGICS : Topical Steroids: Potent,Lo Loestrin Fe,diflorasone diacetate 0.05% cream and ointment
DERMATOLOGICS : Topical Steroids: Potent,Lo Loestrin Fe,Halog 0.1% ointment and cream
DERMATOLOGICS : Topical Steroids: Potent,Lo Loestrin Fe,Halog solution
DERMATOLOGICS : Topical Steroids: Super Potent,Lo Loestrin Fe,"clobetasol propionate 0.05% cream, gel, ointment, lotion, and solution"
DERMATOLOGICS : Topical Steroids: Super Potent,Lo Loestrin Fe,clobetasol propionate emollient base 0.05% cream
DERMATOLOGICS : Topical Steroids: Super Potent,Lo Loestrin Fe,Bryhali lotion
DERMATOLOGICS : Topical Steroids: Super Potent,Lo Loestrin Fe,clobetasol 0.025% cream
DERMATOLOGICS : Topical Steroids: Super Potent,Lo Loestrin Fe,"clobetasol propionate 0.05% foam, shampoo, and spray"
DERMATOLOGICS : Topical Steroids: Super Potent,Lo Loestrin Fe,clobetasol propionate emollient base 0.05% foam
DERMATOLOGICS : Topical Steroids: Super Potent,Lo Loestrin Fe,halobetasol propionate 0.05%
DERMATOLOGICS : Topical Steroids: Super Potent,Lo Loestrin Fe,Ultravate 0.05% lotion
ENDOCRINE/METABOLIC AGENTS : Agents for Gout,Lo Loestrin Fe,Gloperba
ENDOCRINE/METABOLIC AGENTS : Agents for Gout,Lo Loestrin Fe,Uloric
ENDOCRINE/METABOLIC AGENTS : Bone: Parathyroid Hormone,Lo Loestrin Fe,Tymlos
ENDOCRINE/METABOLIC AGENTS : Bone: SERMs,Lo Loestrin Fe,raloxifene
"ENDOCRINE/METABOLIC AGENTS : Contraceptives, Non-Oral",Lo Loestrin Fe,Haloette
"ENDOCRINE/METABOLIC AGENTS : Corticosteroids, Oral",Lo Loestrin Fe,prednisolone ODT
ENDOCRINE/METABOLIC AGENTS : Diabetes: DPP-4 Inhibitors and Combinations,Lo Loestrin Fe,alogliptin
ENDOCRINE/METABOLIC AGENTS : Diabetes: DPP-4 Inhibitors and Combinations,Lo Loestrin Fe,alogliptin/metformin
ENDOCRINE/METABOLIC AGENTS : Diabetes: DPP-4 Inhibitors and Combinations,Lo Loestrin Fe,alogliptin/ pioglitazone
ENDOCRINE/METABOLIC AGENTS : Diabetes: Rapid-Acting Insulins,Lo Loestrin Fe,Apidra SoloStar
ENDOCRINE/METABOLIC AGENTS : Diabetes: Rapid-Acting Insulins,Lo Loestrin Fe,Humalog KwikPen
ENDOCRINE/METABOLIC AGENTS : Diabetes: Rapid-Acting Insulins,Lo Loestrin Fe,Humalog Jr Kwik Pen
ENDOCRINE/METABOLIC AGENTS : Diabetes: Rapid-Acting Insulins,Lo Loestrin Fe,Admelog SoloStar
ENDOCRINE/METABOLIC AGENTS : Diabetes: Rapid-Acting Insulins,Lo Loestrin Fe,Humalog U-200 KwikPen
ENDOCRINE/METABOLIC AGENTS : Diabetes: Rapid-Acting Insulins,Lo Loestrin Fe,Humalog TempoPen
ENDOCRINE/METABOLIC AGENTS : Diabetes: Rapid-Acting Insulins,Lo Loestrin Fe,Novolog FlexPen
ENDOCRINE/METABOLIC AGENTS : Diabetes: Mixed Insulins,Lo Loestrin Fe,Humalog Mix 50/50 KwikPen
ENDOCRINE/METABOLIC AGENTS : Diabetes: Mixed Insulins,Lo Loestrin Fe,Humalog Mix 75/25 KwikPen
ENDOCRINE/METABOLIC AGENTS : Diabetes: Mixed Insulins,Lo Loestrin Fe,Novolog Mix 70/30 FlexPen
ENDOCRINE/METABOLIC AGENTS : Diabetes: SGLT2 Inhibitors and Combinations,Lo Loestrin Fe,dapagliflozin
ENDOCRINE/METABOLIC AGENTS : Diabetes: SGLT2 Inhibitors and Combinations,Lo Loestrin Fe,dapagliflozin/ metformin ER
ENDOCRINE/METABOLIC AGENTS : Diabetes: Glucagon Agents,Lo Loestrin Fe,Zegalogue
"ENDOCRINE/METABOLIC AGENTS : Estrogens, Transdermal",Lo Loestrin Fe,Alora
GASTROINTESTINAL : Agents for Chronic Constipation,Lo Loestrin Fe,prucalopride
GASTROINTESTINAL : Agents for Irritable Bowel Syndrome (IBS),Lo Loestrin Fe,alosetron
GASTROINTESTINAL : Agents for Irritable Bowel Syndrome (IBS),Lo Loestrin Fe,Lotronex
GASTROINTESTINAL : Motility Agents,Lo Loestrin Fe,metoclopramide
GASTROINTESTINAL : Motility Agents,Lo Loestrin Fe,metoclopramide solution
GASTROINTESTINAL : Motility Agents,Lo Loestrin Fe,metoclopramide ODT
MISCELLANEOUS : Saliva Stimulating Agents,Lo Loestrin Fe,pilocarpine
"ONCOLOGY AGENTS : Colorectal Cancer Agents, Miscellaneous",Lo Loestrin Fe,Lonsurf
ONCOLOGY AGENTS : Enzyme Inhibitors: ALK,Lo Loestrin Fe,Lorbrena
ONCOLOGY AGENTS : Rare/Miscellaneous Oncology Conditions,Lo Loestrin Fe,Qinlock
OPHTHALMICS : Dry Eye Disease Agents,Lo Loestrin Fe,cyclosporine emulsion 0.05%
OPHTHALMICS : Ophthalmic Alpha-2 Agonists,Lo Loestrin Fe,apraclonidine
OPHTHALMICS : Ophthalmic Antibiotics,Lo Loestrin Fe,ciprofloxacin
OPHTHALMICS : Ophthalmic Antibiotics,Lo Loestrin Fe,moxifloxacin
OPHTHALMICS : Ophthalmic Antibiotics,Lo Loestrin Fe,Ciloxan
OPHTHALMICS : Ophthalmic Antibiotics,Lo Loestrin Fe,gatifloxacin 0.5% soln
OPHTHALMICS : Ophthalmic Antibiotics,Lo Loestrin Fe,levofloxacin 0.5% soln
OPHTHALMICS : Ophthalmic Antibiotics,Lo Loestrin Fe,moxifloxacin (3X Day)
OPHTHALMICS : Ophthalmic Antibiotic/Steroid Combos,Lo Loestrin Fe,sulfacetamide/ prednisolone
OPHTHALMICS : Ophthalmic Anti-Allergics,Lo Loestrin Fe,olopatadine
OPHTHALMICS : Ophthalmic Anti-Allergics,Lo Loestrin Fe,Alocril
OPHTHALMICS : Ophthalmic Anti-Allergics,Lo Loestrin Fe,Alomide
OPHTHALMICS : Ophthalmic Beta Blockers,Lo Loestrin Fe,carteolol
OPHTHALMICS : Ophthalmic Beta Blockers,Lo Loestrin Fe,timolol maleate
OPHTHALMICS : Ophthalmic Beta Blockers,Lo Loestrin Fe,Betaxolol
OPHTHALMICS : Ophthalmic Beta Blockers,Lo Loestrin Fe,Istalol
OPHTHALMICS : Ophthalmic Beta Blockers,Lo Loestrin Fe,levobunolol
OPHTHALMICS : Ophthalmic Beta Blockers,Lo Loestrin Fe,timolol gel solution
OPHTHALMICS : Ophthalmic Carbonic Anhydrase Inhibitors,Lo Loestrin Fe,dorzolamide/timolol
OPHTHALMICS : Glaucoma Combinations,Lo Loestrin Fe,brimonidine/timolol
OPHTHALMICS : Ophthalmic NSAIDs ,Lo Loestrin Fe,diclofenac
OPHTHALMICS : Ophthalmic Steroids,Lo Loestrin Fe,fluorometholone
OPHTHALMICS : Ophthalmic Steroids,Lo Loestrin Fe,Lotemax suspension
OPHTHALMICS : Ophthalmic Steroids,Lo Loestrin Fe,prednisolone acetate
OPHTHALMICS : Ophthalmic Steroids,Lo Loestrin Fe,Lotemax SM gel
OPHTHALMICS : Ophthalmic Steroids,Lo Loestrin Fe,Lotemax ointment
OPHTHALMICS : Ophthalmic Steroids,Lo Loestrin Fe,loteprednol gel
OPHTHALMICS : Ophthalmic Steroids,Lo Loestrin Fe,loteprednol suspension
OPHTHALMICS : Ophthalmic Steroids,Lo Loestrin Fe,prednisolone sodium phosphate
OTICS : Otic Quinolones,Lo Loestrin Fe,ciprofloxacin otic
OTICS : Otic Quinolones,Lo Loestrin Fe,ofloxacin otic
