therapeutic_class,pdl_name,status
ANDROGENIC AGENTS section updated 8-1-2024,TESTIM (TRANSDERM.),Preferred
ANDROGENIC AGENTS section updated 8-1-2024,TESTOSTERONE GEL (FORTESTA) (TRANSDERM),Non-Preferred
ANDROGENIC AGENTS section updated 8-1-2024,TESTOSTERONE GEL (TESTIM) (TRANSDERM),Non-Preferred
ANDROGENIC AGENTS section updated 8-1-2024,TESTOSTERONE GEL (VOGELXO) (TRANSDERM),Non-Preferred
ANDROGENIC AGENTS section updated 8-1-2024,TESTOSTERONE GEL PACKET (ANDROGEL) (TRANSDERM),Non-Preferred
ANDROGENIC AGENTS section updated 8-1-2024,TESTOSTERONE GEL PUMP (AXIRON) (TRANSDERM),Non-Preferred
ANDROGENIC AGENTS section updated 8-1-2024,VOGELXO GEL (TRANSDERM),Non-Preferred
ANDROGENIC AGENTS section updated 8-1-2024,VOGELXO GEL PACKET (TRANSDERM),Non-Preferred
ANDROGENIC AGENTS section updated 8-1-2024,VOGELXO GEL PUMP (TRANSDERM),Non-Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,AMLODIPINE / BENAZEPRIL (ORAL),Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,AMLODIPINE / VALSARTAN (ORAL),Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,AMLODIPINE / VALSARTAN / HCTZ (ORAL),Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,AMLODIPINE / OLMESARTAN (ORAL),Non-Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,AMLODIPINE / OLMESARTAN / HCTZ (ORAL),Non-Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,AZOR (ORAL),Non-Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,EXFORGE (ORAL),Non-Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,EXFORGE HCT (ORAL)LOTREL (ORAL),Non-Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,LOTREL (ORAL),Non-Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,TELMISARTAN / AMLODIPINE (ORAL),Non-Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,TRANDOLAPRIL/VERAPAMIL (ORAL),Non-Preferred
ANGIOTENSIN MODULATOR COMBINATIONS section updated 3-15-2024,TRIBENZOR (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,BENAZEPRIL (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,BENAZEPRIL HCTZ (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,CAPTOPRIL (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,CAPTOPRIL HCTZ (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,ENALAPRIL (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,ENALAPRIL HCTZ (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,ENTRESTO (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,FOSINOPRIL (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,FOSINOPRIL HCTZ (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,IRBESARTAN (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,IRBESARTAN HCTZ (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,LISINOPRIL (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,LISINOPRIL HCTZ (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,LOSARTAN (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,LOSARTAN HCTZ (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,MOEXIPRIL (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,OLMESARTAN (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,OLMESARTAN HCTZ (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,PERINDOPRIL (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,QUINAPRIL (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,QUINAPRIL HCTZ (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,RAMIPRIL (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,TRANDOLAPRIL (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,VALSARTAN (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,VALSARTAN HCTZ (ORAL),Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,ALISKIREN (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,ALTACE (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,ATACAND (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,ATACAND HCT (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,AVALIDE (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,AVAPRO (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,BENICAR (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,BENICAR HCT (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,CANDESARTAN (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,CANDESARTAN HCTZ (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,COZAAR (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,DIOVAN (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,DIOVAN HCT (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,EDARBI (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,EDARBYCLOR (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,ENALAPRIL SOLUTION (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,ENTRESTO SPRINKLE CAP (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,EPANED POWDER (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,EPANED SOLUTION (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,EPROSARTAN (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,HYZAAR (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,LOTENSIN (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,LOTENSIN HCT (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,MICARDIS (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,MICARDIS HCT (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,QBRELIS SOLUTION (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,TEKTURNA (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,TELMISARTAN (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,TELMISARTAN HCTZ (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,VASERETIC (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,VASOTEC (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,ZESTORETIC (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS section updated 4-1-2025,ZESTRIL (ORAL),Non-Preferred
"ANTIBIOTICS, INHALED section updated 3-15-2024",BETHKIS (INHALATION),Preferred
"ANTIBIOTICS, INHALED section updated 3-15-2024",KITABIS PAK (INHALATION),Preferred
"ANTIBIOTICS, INHALED section updated 3-15-2024",TOBRAMYCIN (TOBI) (INHALATION),Preferred
"ANTIBIOTICS, INHALED section updated 3-15-2024",TOBRAMYCIN (TOBI) (AG) (INHALATION),Preferred
"ANTIBIOTICS, INHALED section updated 3-15-2024",CAYSTON (INHALATION),Non-Preferred
"ANTIBIOTICS, INHALED section updated 3-15-2024",TOBI (INHALATION),Non-Preferred
"ANTIBIOTICS, INHALED section updated 3-15-2024",TOBI PODHALER (INHALATION),Non-Preferred
"ANTIBIOTICS, INHALED section updated 3-15-2024",TOBRAMYCIN (BETHKIS) (AG) (INHALATION),Non-Preferred
"ANTIBIOTICS, INHALED section updated 3-15-2024",TOBRAMYCIN (BETHKIS) (INHALATION),Non-Preferred
"ANTIBIOTICS, INHALED section updated 3-15-2024",TOBRAMYCIN PAK (AG) (INHALATION),Non-Preferred
"ANTIBIOTICS, TOPICAL section updated 10-1-2021",MUPIROCIN OINTMENT (TOPICAL),Preferred
"ANTIBIOTICS, TOPICAL section updated 10-1-2021",CENTANY (TOPICAL),Non-Preferred
"ANTIBIOTICS, TOPICAL section updated 10-1-2021",CENTANY KIT (TOPICAL),Non-Preferred
"ANTIBIOTICS, TOPICAL section updated 10-1-2021",MUPIROCIN CREAM (TOPICAL),Non-Preferred
"ANTIBIOTICS, TOPICAL section updated 10-1-2021",XEPI (TOPICAL),Non-Preferred
ANTICOAGULANTS section updated 3-15-2024,ELIQUIS (ORAL),Preferred
ANTICOAGULANTS section updated 3-15-2024,ELIQUIS DOSE PACK (ORAL),Preferred
ANTICOAGULANTS section updated 3-15-2024,ENOXAPARIN SODIUM VIAL (SUBCUTANEOUS),Preferred
ANTICOAGULANTS section updated 3-15-2024,ENOXAPARIN SYRINGE (SUBCUTANEOUS),Preferred
ANTICOAGULANTS section updated 3-15-2024,FRAGMIN VIAL (SUBCUTANEOUS),Preferred
ANTICOAGULANTS section updated 3-15-2024,JANTOVEN (ORAL),Preferred
ANTICOAGULANTS section updated 3-15-2024,PRADAXA (ORAL),Preferred
ANTICOAGULANTS section updated 3-15-2024,WARFARIN (ORAL),Preferred
ANTICOAGULANTS section updated 3-15-2024,XARELTO (ORAL),Preferred
ANTICOAGULANTS section updated 3-15-2024,XARELTO DOSE PACK (ORAL),Preferred
ANTICOAGULANTS section updated 3-15-2024,ARIXTRA (SUBCUTANE.),Non-Preferred
ANTICOAGULANTS section updated 3-15-2024,COUMADIN (ORAL),Non-Preferred
ANTICOAGULANTS section updated 3-15-2024,DABIGATRAN (ORAL),Non-Preferred
ANTICOAGULANTS section updated 3-15-2024,FONDAPARINUX (SUBCUTANE.),Non-Preferred
ANTICOAGULANTS section updated 3-15-2024,FRAGMIN DISP SYRIN (SUBCUTANE.),Non-Preferred
ANTICOAGULANTS section updated 3-15-2024,LOVENOX SYRINGE (SUBCUTANE.),Non-Preferred
ANTICOAGULANTS section updated 3-15-2024,LOVENOX VIAL (SUBCUTANE.),Non-Preferred
ANTICOAGULANTS section updated 3-15-2024,PRADAXA PELLET PACK (ORAL),Non-Preferred
ANTICOAGULANTS section updated 3-15-2024,SAVAYSA (ORAL),Non-Preferred
ANTICOAGULANTS section updated 3-15-2024,XARELTO SOLUTION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,CARBAMAZEPINE CHEWABLE TABLET (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,CARBAMAZEPINE SUSPENSION (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,CARBAMAZEPINE TABLET (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,CARBAMAZEPINE XR (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,CELONTIN (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,CLOBAZAM TABLET (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,CLOBAZAM SUSPENSION (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,DILANTIN (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,DILANTIN 30 MG CAPSULE (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,DIVALPROEX ER (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,DIVALPROEX SPRINKLE (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,DIVALPROEX TABLET (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,APTIOM (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,BANZEL SUSPENSION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,BANZEL TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,BRIVIACT SOLUTION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,BRIVIACT TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,CARBAMAZEPINE ER (GENERIC CARBATROL) (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,DEPAKOTE (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,DEPAKOTE ER (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,DEPAKOTE SPRINKLE (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,DIACOMIT (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,DILANTIN INFATAB (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,DILANTIN SUSPENSION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,ETHOSUXIMIDE CAPSULE (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,ETHOSUXIMIDE SYRUP (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,FELBAMATE SUSPENSION (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,FELBAMATE TABLET (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,LACOSAMIDE SOLUTION (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,LACOSAMIDE TABLET (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMOTRIGINE CHEWABLE TABLET (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMOTRIGINE TABLET (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMOTRIGINE XR (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,LEVETIRACETAM ER (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,LEVETIRACETAM SOLUTION (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,LEVETIRACETAM TABLETS (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,OXCARBAZEPINE SUSPENSION (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,OXCARBAZEPINE TABLETS (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,PHENYTEK (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,PHENYTOIN CAPSULE (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,PHENYTOIN CHEWABLE TABLET (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,PHENYTOIN EXT CAPSULE (GENERIC PHENYTEK) (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,PHENYTOIN SUSPENSION (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,PRIMIDONE (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,QUDEXY XR (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,ROWEEPRA TABLET (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,ROWEEPRA XR (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,TOPIRAMATE SPRINKLE (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,TOPIRAMATE TABLETS (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,VALPROIC ACID CAPSULE (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,VALPROIC ACID SOLUTION (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,ZONISAMIDE (ORAL),Preferred
ANTICONVULSANTS section updated 6-17-2025,ELEPSIA XR TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,EPIDIOLEX SOLUTION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,EPRONTIA SOLUTION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,EQUETRO (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,FELBATOL TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,FINTEPLA (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,FYCOMPA SUSPENSION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,FYCOMPA TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,FYCOMPA TABLET DOSE PACK (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,KEPPRA SOLUTION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,KEPPRA TABLETS (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,KEPPRA XR (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMICTAL CHEWABLE TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMICTAL ODT (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMICTAL ODT DOSE PACK (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMICTAL TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMICTAL TABLET DOSE PACK (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMICTAL XR (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMICTAL XR DOSE PACK (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMOTRIGINE ODT (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMOTRIGINE ODT DOSE PACK (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,LAMOTRIGINE TABLET DOSE PACK (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,LEVETIRACETAM TABLETS (AG) (SPRITAM) (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,METHSUXIMIDE (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,MOTPOLY XR (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,MYSOLINE (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,ONFI SUSPENSION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,ONFI TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,OXTELLAR XR (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,RUFINAMIDE SUSPENSION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,RUFINAMIDE TABLET (ORAL) SABRIL POWDER PACK (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,SABRIL TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,SPRITAM (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,SYMPAZAN (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,TEGRETOL SUSPENSION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,TEGRETOL TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,TEGRETOL XR (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,TIAGABINE (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,TOPAMAX SPRINKLE (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,TOPAMAX TABLETS (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,TOPIRAMATE ER (QUDEXY) (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,TOPIRAMATE ER (TROKENDI) (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,TRILEPTAL SUSPENSION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,TRILEPTAL TABLETS (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,TROKENDI XR (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,VIGABATRIN POWDER PACK (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,VIGABATRIN TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,VIMPAT SOLUTION (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,VIMPAT TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,VIMPAT TABLET DOSE PACK (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,XCOPRI TABLET (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,XCOPRI TITRATION PAK (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,ZARONTIN CAPSULE (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,ZARONTIN SYRUP (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,ZONISADE (ORAL),Non-Preferred
ANTICONVULSANTS section updated 6-17-2025,ZTALMY (ORAL),Non-Preferred
"ANTICONVULSANTS, OTHER section updated 12-1-2024",DIAZEPAM (RECTAL),Preferred
"ANTICONVULSANTS, OTHER section updated 12-1-2024",DIAZEPAM DEVICE (RECTAL),Preferred
"ANTICONVULSANTS, OTHER section updated 12-1-2024",VALTOCO (NASAL),Preferred
