therapeutic_class,capsule_name,pdl_name
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Amlodipine/Valsartan (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Acebutolol Capsule (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Atenolol Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Atenolol/Chlorthalidone Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Bisoprolol Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Bisoprolol/HCTZ Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Carvedilol Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Labetalol Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Metoprolol Succinate ER Tablet (AG; Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Metoprolol Tartrate Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Nadolol Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Nebivolol Tablet (Generic; Bystolic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Propranolol Oral Solution (Hemangeol)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Propranolol ER Capsule (AG; Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Propranolol Solution (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Propranolol Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Sotalol Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Amlodipine Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Felodipine ER Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Evolocumab Auto-Injector (Repatha SureClick)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Evolocumab Cartridge (Repatha Pushtronex)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Evolocumab Prefilled Syringe (Repatha)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,"Fenofibrate Capsule, Tablet (Generic for Lofibra)"
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Lovastatin Tablet (Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Clonidine Patch (AG; Generic)
"HEART DISEASE, HYPERLIPIDEMIA",Lo Loestrin Fe,Clonidine Tablet (Generic)
HEMOPHILIA TREATMENT,Lo Loestrin Fe,"Factor VIII, B-Domain-Deleted (Xyntha Solofuse Syringe Kit)"
HIV-AIDS,Lo Loestrin Fe,Efavirenz/Lamivudine/Tenofovir DF Tablet (Generic; Symfi Lo)
HIV-AIDS,Lo Loestrin Fe,Lopinavir/Ritonavir Solution (Generic; Kaletra)
HIV-AIDS,Lo Loestrin Fe,Lopinavir/Ritonavir Tablet (Generic; Kaletra)
"IMMUNOSUPPRESSIVES, ORAL",Lo Loestrin Fe,"Cyclosporine Capsule – MODIFIED 25 mg, 100 mg"
"IMMUNOSUPPRESSIVES, ORAL",Lo Loestrin Fe,Cyclosporine Softgel – MODIFIED 50 mg (Generic)
INFECTIOUS DISORDERS,Lo Loestrin Fe,Ciprofloxacin Tablet (Generic)
INFECTIOUS DISORDERS,Lo Loestrin Fe,Levofloxacin Tablet (Generic)
INFECTIOUS DISORDERS,Lo Loestrin Fe,Clotrimazole Troche (Generic)
ONCOLOGY,Lo Loestrin Fe,"Cyclophosphamide Capsule, Tablet (Generic)"
ONCOLOGY,Lo Loestrin Fe,Afatinib Dimaleate Tablet (Gilotrif)
ONCOLOGY,Lo Loestrin Fe,Temozolomide Capsule (Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Loteprednol Suspension (Generic; Alrex)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Olopatadine HCl 0.1% Solution (Generic for Patanol)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Ciprofloxacin Ophthalmic Solution (Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Moxifloxacin Solution (AG; Generic for Vigamox)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Ofloxacin Ophthalmic Solution (Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Sulfacetamide/Prednisolone Solution (Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Diclofenac Sodium Solution (Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Fluorometholone 0.1% Suspension (Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Prednisolone Acetate 1% Suspension (Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Cyclosporine 0.05% Emulsion (AG; Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Brimonidine/Timolol Solution (AG; Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Carteolol Solution (Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Dorzolamide/Timolol Solution (Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Levobunolol Solution (Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Timolol Maleate Solution (Generic)
OPHTHALMIC DISORDERS,Lo Loestrin Fe,Timolol Maleate Gel-Forming Solution (Generic Timoptic-XE)
OPIATE DEPENDENCE AGENTS,Lo Loestrin Fe,Buprenorphine Syringe (Sublocade; Brixadi)
OPIATE DEPENDENCE AGENTS,Lo Loestrin Fe,Buprenorphine/Naloxone Sublingual Film (Generic)
OPIATE DEPENDENCE AGENTS,Lo Loestrin Fe,Buprenorphine/Naloxone Sublingual Tablet (Generic)
OPIATE DEPENDENCE AGENTS,Lo Loestrin Fe,Buprenorphine/Naloxone Sublingual Tablet (Zubsolv)
OPIATE DEPENDENCE AGENTS,Lo Loestrin Fe,Naloxone Nasal Spray (AG; Generic; Narcan)
OPIATE DEPENDENCE AGENTS,Lo Loestrin Fe,"Naloxone Syringe, Vial (Generic)"
OSTEOPOROSIS,Lo Loestrin Fe,Raloxifene Tablet (Generic)
OTIC AGENTS,Lo Loestrin Fe,Ciprofloxacin/Dexamethasone Susp (AG; Generic)
OTIC AGENTS,Lo Loestrin Fe,Ofloxacin Solution (Generic)
PAIN MANAGEMENT,Lo Loestrin Fe,Duloxetine Capsule (Generic for Cymbalta)
PAIN MANAGEMENT,Lo Loestrin Fe,Diclofenac Sodium Tablet (Generic)
PAIN MANAGEMENT,Lo Loestrin Fe,Diclofenac Sodium Transdermal Gel (Generic)
PAIN MANAGEMENT,Lo Loestrin Fe,Meloxicam Tablet (Generic)
PAIN MANAGEMENT,Lo Loestrin Fe,Baclofen Tablet (Generic)
PAIN MANAGEMENT,Lo Loestrin Fe,Cyclobenzaprine Tablet (Generic)
POTASSIUM BINDERS,Lo Loestrin Fe,Sodium Zirconium Cyclosilicate (Lokelma)
PROSTATE,Lo Loestrin Fe,Tamsulosin Capsule (Generic)
SEDATIVE/HYPNOTICS,Lo Loestrin Fe,Eszopiclone Tablet (Generic)
SICKLE CELL ANEMIA,Lo Loestrin Fe,Hydroxyurea Tablet (Siklos)
SMOKING CESSATION PRODUCTS,Lo Loestrin Fe,"Nicotine Buccal Gum OTC, Buccal Lozenge OTC (Generic)"
"ACNE AGENTS, TOPICAL",Lo Loestrin Fe,Clindamycin Phosphate Lotion (Cleocin-T)
"ACNE AGENTS, TOPICAL",Lo Loestrin Fe,"Sulfacetamide Sodium Cleanser ER, Cream ER, Lotion (Ovace Plus)"
"ACNE AGENTS, TOPICAL",Lo Loestrin Fe,"Sulfacetamide Sodium/Sulfur Cleanser, Cream, Lotion, Medicated Pads, Susp (Gen)"
"ACNE AGENTS, TOPICAL",Lo Loestrin Fe,Tazarotene Lotion (Arazlo)
"ACNE AGENTS, TOPICAL",Lo Loestrin Fe,Tretinoin Lotion (Altreno)
ADD/ADHD,Lo Loestrin Fe,Clonidine ER Tablet (Generic)
ADD/ADHD,Lo Loestrin Fe,Clonidine XR Suspension (Onyda XR)
ADD/ADHD,Lo Loestrin Fe,Viloxazine ER Capsule (Qelbree)
ALLERGY,Lo Loestrin Fe,Desloratadine ODT (Generic)
ALLERGY,Lo Loestrin Fe,Desloratadine Tablet (Generic; Clarinex)
ALLERGY,Lo Loestrin Fe,Desloratadine/Pseudoephedrine ER Tablet (Clarinex-D 12-Hour)
ALLERGY,Lo Loestrin Fe,Loratadine Chewable Tablet OTC (Generic)
ALLERGY,Lo Loestrin Fe,Beclomethasone Nasal Spray (Beconase AQ; Qnasl 40; Qnasl 80)
ALLERGY,Lo Loestrin Fe,Olopatadine Nasal Spray (Generic; Patanase)
ALLERGY,Lo Loestrin Fe,Olopatadine/Mometasone Nasal Spray (Ryaltris)
ALZHEIMER’S AGENTS,Lo Loestrin Fe,Rivastigmine Transdermal Patch (Exelon)
ANTICONVULSANTS,Lo Loestrin Fe,Clobazam Film (Sympazan)
ANTICONVULSANTS,Lo Loestrin Fe,"Clobazam Suspension, Tablet (Onfi)"
ANTICONVULSANTS,Lo Loestrin Fe,Clonazepam Tablet (Klonopin)
ANTICONVULSANTS,Lo Loestrin Fe,Ganaxolone Suspension (Ztalmy)
ANTIPSYCHOTIC AGENTS,Lo Loestrin Fe,Clozapine ODT (Generic)
ANTIPSYCHOTIC AGENTS,Lo Loestrin Fe,Clozapine Suspension (Versacloz)
ANTIPSYCHOTIC AGENTS,Lo Loestrin Fe,Clozapine Tablet (Clozaril)
ANTIPSYCHOTIC AGENTS,Lo Loestrin Fe,"Iloperidone Tablet, Titration Pack (Fanapt)"
ANTIPSYCHOTIC AGENTS,Lo Loestrin Fe,Loxapine Inhalation (Adasuve)
ANTIPSYCHOTIC AGENTS,Lo Loestrin Fe,Chlorpromazine Ampule (Generic)
ANTIPSYCHOTIC AGENTS,Lo Loestrin Fe,Haloperidol Decanoate Ampule (Haldol)
"ANTIVIRALS, ORAL",Lo Loestrin Fe,Acyclovir Buccal Tablet (Sitavig)
"ANTIVIRALS, ORAL",Lo Loestrin Fe,Baloxavir Marboxil Tablet (Xofluza)
"ANTIVIRALS, ORAL",Lo Loestrin Fe,Valacyclovir Caplet (Valtrex)
ANXIOLYTICS,Lo Loestrin Fe,Chlordiazepoxide Capsule (Generic)
ANXIOLYTICS,Lo Loestrin Fe,Clorazepate Dipotassium Tablet (Generic)
ANXIOLYTICS,Lo Loestrin Fe,Lorazepam ER Capsule (Loreev XR)
ANXIOLYTICS,Lo Loestrin Fe,Lorazepam Intensol Concentrate (Generic)
ANXIOLYTICS,Lo Loestrin Fe,Lorazepam Tablet (Ativan)
ASTHMA/COPD,Lo Loestrin Fe,Olodaterol (Striverdi Respimat)
ASTHMA/COPD,Lo Loestrin Fe,Fluticasone Propionate Inhalation Powder (AG; Flovent Diskus)
ASTHMA/COPD,Lo Loestrin Fe,Zileuton Tablet (Zyflo)
BOTULINUM TOXINS,Lo Loestrin Fe,RimabotulinumtoxinB (Myobloc)
DEPRESSION,Lo Loestrin Fe,Brexanolone IV Solution (Zulresso)
DEPRESSION,Lo Loestrin Fe,Zuranolone Capsule (Zurzuvae)
DEPRESSION,Lo Loestrin Fe,Citalopram Capsule (Generic)
DEPRESSION,Lo Loestrin Fe,Citalopram Tablet (Celexa)
DEPRESSION,Lo Loestrin Fe,Escitalopram Solution (Generic)
DEPRESSION,Lo Loestrin Fe,Escitalopram Tablet (Lexapro)
DEPRESSION,Lo Loestrin Fe,"Sertraline Concentrate, Tablet (Zoloft)"
DERMATOLOGY,Lo Loestrin Fe,"Ciclopirox Cream, Gel, 8% Solution (Generic)"
DERMATOLOGY,Lo Loestrin Fe,Ciclopirox 0.77% Suspension (AG; Generic)
DERMATOLOGY,Lo Loestrin Fe,Ciclopirox Shampoo (Generic for Loprox)
DERMATOLOGY,Lo Loestrin Fe,Ciclopirox 8% Solution Treatment Kit (Generic)
DERMATOLOGY,Lo Loestrin Fe,Ciclopirox/Skin Cleanser No. 40 (Loprox Kit)
DERMATOLOGY,Lo Loestrin Fe,Clotrimazole/Betamethasone Lotion (Generic)
DERMATOLOGY,Lo Loestrin Fe,Oxiconazole Lotion (Oxistat)
DERMATOLOGY,Lo Loestrin Fe,"Crotamiton Cream, Lotion (Eurax)"
DERMATOLOGY,Lo Loestrin Fe,Crotamiton Lotion (Crotan)
DERMATOLOGY,Lo Loestrin Fe,Malathion Lotion (Generic; Ovide)
DERMATOLOGY,Lo Loestrin Fe,Calcipotriene/Betamethasone Dipropionate Ointment (AG; Generic for Taclonex)
DERMATOLOGY,Lo Loestrin Fe,Calcipotriene/Betamethasone Dipropionate Susp (Generic; Taclonex Scalp)
DERMATOLOGY,Lo Loestrin Fe,Halobetasol/Tazarotene Lotion (Duobrii)
DERMATOLOGY,Lo Loestrin Fe,Acyclovir Cream (AG; Generic; Zovirax)
DERMATOLOGY,Lo Loestrin Fe,Acyclovir Ointment (Zovirax)
DERMATOLOGY,Lo Loestrin Fe,Acyclovir/Hydrocortisone Cream (Xerese)
DERMATOLOGY,Lo Loestrin Fe,Penciclovir Cream (AG; Generic; Denavir)
DERMATOLOGY,Lo Loestrin Fe,Podofilox Gel (Generic; Condylox)
DERMATOLOGY,Lo Loestrin Fe,Podofilox Solution (Generic)
DERMATOLOGY,Lo Loestrin Fe,"Alclometasone Dipropionate Cream, Ointment (Generic)"
DERMATOLOGY,Lo Loestrin Fe,"Desonide Cream, Lotion, Ointment (Generic)"
DERMATOLOGY,Lo Loestrin Fe,"Fluocinolone Acetonide Body Oil, Scalp Oil (Generic; Derma-Smoothe/FS)"
DERMATOLOGY,Lo Loestrin Fe,Hydrocortisone/Skin Cleanser Lotion Kit (Generic)
DERMATOLOGY,Lo Loestrin Fe,Clocortolone Pivalate Cream (Generic for Cloderm)
DERMATOLOGY,Lo Loestrin Fe,Fluocinolone Acetonide Cream (Generic)
DERMATOLOGY,Lo Loestrin Fe,"Fluocinolone Acetonide Ointment, Solution (Generic; Synalar)"
DERMATOLOGY,Lo Loestrin Fe,"Fluocinolone Cream Kit, Ointment Kit, TS Kit (Synalar; Synalar TS)"
DERMATOLOGY,Lo Loestrin Fe,Flurandrenolide Lotion (AG; Generic)
DERMATOLOGY,Lo Loestrin Fe,Fluticasone Propionate Lotion (Generic; Beser)
DERMATOLOGY,Lo Loestrin Fe,Fluticasone Propionate Lotion Kit (Beser)
DERMATOLOGY,Lo Loestrin Fe,Hydrocortisone Butyrate Lotion (AG; Generic; Locoid)
DERMATOLOGY,Lo Loestrin Fe,Triamcinolone Acetonide Dental Paste (Generic; Oralone)
DERMATOLOGY,Lo Loestrin Fe,"Betamethasone Dipropionate Cream, Gel, Lotion, Ointment (Generic)"
DERMATOLOGY,Lo Loestrin Fe,Betamethasone Dipropionate/Propylene Glycol Lotion (Generic)
DERMATOLOGY,Lo Loestrin Fe,Diflorasone Diacetate Cream (Generic for Psorcon)
DERMATOLOGY,Lo Loestrin Fe,Diflorasone Diacetate Ointment (Generic)
DERMATOLOGY,Lo Loestrin Fe,Halcinonide Cream (AG; Generic; Halog)
DERMATOLOGY,Lo Loestrin Fe,"Halcinonide Ointment, Solution (Halog)"
DERMATOLOGY,Lo Loestrin Fe,Triamcinolone Acetonide Aerosol (Generic; Kenalog Aerosol)
DERMATOLOGY,Lo Loestrin Fe,Clobetasol Propionate Foam (Generic; Olux)
DERMATOLOGY,Lo Loestrin Fe,Clobetasol Propionate Emollient Foam (Generic; Tovet)
DERMATOLOGY,Lo Loestrin Fe,Clobetasol Propionate Emulsion Foam (AG; Generic for Olux-E)
DERMATOLOGY,Lo Loestrin Fe,Clobetasol Propionate Kit (Tovet Kit)
DERMATOLOGY,Lo Loestrin Fe,Clobetasol Propionate Lotion (Generic)
DERMATOLOGY,Lo Loestrin Fe,Clobetasol Propionate Shampoo (Generic for Clobex; Clodan)
DERMATOLOGY,Lo Loestrin Fe,Clobetasol Propionate Spray (AG; Generic for Clobex)
DERMATOLOGY,Lo Loestrin Fe,Clobetasol/Skin Cleanser No. 28 (Clodan Kit)
DERMATOLOGY,Lo Loestrin Fe,Diflorasone Diacetate Cream (Apexicon E)
DERMATOLOGY,Lo Loestrin Fe,Halobetasol Propionate Foam (AG; Lexette)
DERMATOLOGY,Lo Loestrin Fe,Halobetasol Propionate Lotion (Bryhali)
DERMATOLOGY,Lo Loestrin Fe,Halobetasol Propionate Lotion (Ultravate)
DIABETES,Lo Loestrin Fe,Dasiglucagon Syringe (Zegalogue)
DIABETES,Lo Loestrin Fe,Alogliptin Tablet (AG; Nesina)
DIABETES,Lo Loestrin Fe,Alogliptin/Metformin Tablet (AG; Kazano)
DIABETES,Lo Loestrin Fe,Alogliptin/Pioglitazone Tablet (AG; Oseni)
DIABETES,Lo Loestrin Fe,Empagliflozin/Linagliptin/Metformin Tablet (Trijardy XR)
DIABETES,Lo Loestrin Fe,Linagliptin/Empagliflozin (Glyxambi) (See SGLT2 Criteria)
DIABETES,Lo Loestrin Fe,Saxagliptin/Dapagliflozin Tablet (Qtern) (See SGLT2 Criteria)
DIABETES,Lo Loestrin Fe,Sitagliptin Phosphate/Ertugliflozin Tablet (Steglujan) (See SGLT2 Criteria)
DIABETES,Lo Loestrin Fe,"Insulin Glargine Pen (Generic; Toujeo Solostar, Toujeo Max Solostar)"
DIABETES,Lo Loestrin Fe,"Insulin Lispro Pen, Vial (Admelog SoloStar; Admelog)"
DIABETES,Lo Loestrin Fe,Insulin Lispro Pen (Humalog KwikPen U-200; Humalog Tempo Pen U-100)
DIABETES,Lo Loestrin Fe,Insulin Human in 0.9% Sodium Chloride Piggyback IV (Myxredlin)
DIABETES,Lo Loestrin Fe,Canagliflozin/Metformin ER Tablet (Invokamet XR)
DIABETES,Lo Loestrin Fe,Dapagliflozin Tablet (Farxiga)
DIABETES,Lo Loestrin Fe,Dapagliflozin/Metformin ER Tablet (Xigduo XR)
DIABETES,Lo Loestrin Fe,Empagliflozin/Metformin ER Tablet (Synjardy XR)
DIABETES,Lo Loestrin Fe,Ertugliflozin Tablet (Steglatro)
DIABETES,Lo Loestrin Fe,Ertugliflozin/Metformin Tablet (Segluromet)
DIABETES,Lo Loestrin Fe,Sotagliflozin Tablet (Inpefa)
DIGESTIVE DISORDERS,Lo Loestrin Fe,Fosnetupitant/Palonosetron Vial (Akynzeo)
DIGESTIVE DISORDERS,Lo Loestrin Fe,Metoclopramide Tablet (Reglan)
DIGESTIVE DISORDERS,Lo Loestrin Fe,Metoclopramide Nasal (Gimoti)
DIGESTIVE DISORDERS,Lo Loestrin Fe,Netupitant/Palonosetron HCl Capsule (Akynzeo)
DIGESTIVE DISORDERS,Lo Loestrin Fe,Palonosetron Vial (AG; Generic for Aloxi)
DIGESTIVE DISORDERS,Lo Loestrin Fe,Prochlorperazine Rectal (Generic; Compro)
DIGESTIVE DISORDERS,Lo Loestrin Fe,Prochlorperazine Vial (Generic)
DIGESTIVE DISORDERS,Lo Loestrin Fe,Omeprazole Granules for Suspension (Prilosec)
"GI MOTILITY, CHRONIC",Lo Loestrin Fe,Alosetron Tablet (AG; Generic; Lotronex)
"GI MOTILITY, CHRONIC",Lo Loestrin Fe,Prucalopride Tablet (Motegrity)
"GLUCOCORTICOIDS, ORAL",Lo Loestrin Fe,"Methylprednisolone Tablet, Dose Pack (Medrol)"
"GLUCOCORTICOIDS, ORAL",Lo Loestrin Fe,"Methylprednisolone Tablet 4 mg, 8 mg, 16 mg, 32 mg (Generic)"
"GLUCOCORTICOIDS, ORAL",Lo Loestrin Fe,Prednisolone Tablet (Generic; Millipred)
"GLUCOCORTICOIDS, ORAL",Lo Loestrin Fe,Prednisolone Tablet Dose Pack (Millipred)
"GLUCOCORTICOIDS, ORAL",Lo Loestrin Fe,Prednisolone Sodium Phosphate 10 mg/5 mL (Generic Millipred)
"GLUCOCORTICOIDS, ORAL",Lo Loestrin Fe,Prednisolone Sodium Phosphate 20 mg/5 mL (Generic Veripred)
"GLUCOCORTICOIDS, ORAL",Lo Loestrin Fe,Prednisolone Sodium Phosphate ODT (AG; Generic)
GOUT AGENTS,Lo Loestrin Fe,Allopurinol Tablet 200mg (AG)
