therapeutic_class,capsule_name,pdl_name,status
ANTIPSYCHOTIC AGENTS,Aripiprazole ODT,"Aripiprazole ODT, Solution (Generic)",Non-Preferred
ANTIPSYCHOTIC AGENTS,Aripiprazole oral solution,"Aripiprazole ODT, Solution (Generic)",Non-Preferred
ANTIPSYCHOTIC AGENTS,Aripiprazole tablet,Aripiprazole Tablet (Generic),Preferred
ANTIPSYCHOTIC AGENTS,Aristada,Aripiprazole Lauroxil (Aristada; Aristada Initio),Preferred
ANTIPSYCHOTIC AGENTS,Aristada Initio,Aripiprazole Lauroxil (Aristada; Aristada Initio),Preferred
ASTHMA/COPD,Armonair Digihaler,Fluticasone Propionate Inhalation Powder (Armonair Digihaler),Non-Preferred
ASTHMA/COPD,Arnuity Ellipta,Fluticasone Furoate Inhalation Powder (Arnuity Ellipta),Preferred
ANTIPSYCHOTIC AGENTS,Asenapine,Asenapine Sublingual Tablet (AG; Generic; Saphris),Non-Preferred
ASTHMA/COPD,Asmanex HFA,Mometasone Furoate MDI (Asmanex HFA),Preferred
ASTHMA/COPD,Asmanex Twisthaler,Mometasone Inhalation Powder (Asmanex Twisthaler),Preferred
HIV-AIDS,Atripla,Efavirenz/Emtricitabine/Tenofovir DF Tablet (Generic; Atripla),Preferred
MULTIPLE SCLEROSIS,Aubagio tablet,Teriflunomide Tablet (Aubagio),Non-Preferred
ONCOLOGY,Augtyro capsule,Repotrectinib Capsule (Augtyro),Non-Preferred
HEMODIALYSIS,Auryxia,Ferric Citrate Tablet (Auryxia),Non-Preferred
MOVEMENT DISORDERS,Austedo,Deutetrabenazine Tablet (Austedo; Austedo XR),Preferred
MOVEMENT DISORDERS,Austedo XR,Deutetrabenazine Tablet (Austedo; Austedo XR),Preferred
MOVEMENT DISORDERS,Austedo XR titration pack,Deutetrabenazine Tablet (Austedo; Austedo XR),Preferred
DEPRESSION,Auvelity,Dextromethorphan/Bupropion Tablet (Auvelity),Non-Preferred
"EPINEPHRINE, SELF-INJECTED",Auvi-Q 0.15 mg,"Epinephrine 0.1 mg, 0.15mg, 0.3mg Auto-Injector (Auvi-Q)",Preferred
"EPINEPHRINE, SELF-INJECTED",Auvi-Q 0.1 mg,"Epinephrine 0.1 mg, 0.15mg, 0.3mg Auto-Injector (Auvi-Q)",Preferred
"EPINEPHRINE, SELF-INJECTED",Auvi-Q 0.3 mg,"Epinephrine 0.1 mg, 0.15mg, 0.3mg Auto-Injector (Auvi-Q)",Preferred
MULTIPLE SCLEROSIS,Avonex auto-injector,Interferon β-1a Pen Kit (Avonex Pen),Preferred
MULTIPLE SCLEROSIS,Avonex prefilled syringe,"Interferon β-1a Syringe, Syringe Kit (Avonex)",Preferred
ADD/ADHD,Azstarys,Serdexmethylphenidate/Dexmethylphenidate Capsule (Azstarys),Non-Preferred
PAIN MANAGEMENT,Baclofen solution,Baclofen Solution (AG 5mg/5ml; Generic for Ozobax DS 10mg/5ml),Non-Preferred
PAIN MANAGEMENT,Baclofen tablet,Baclofen Tablet (Generic),Preferred
MULTIPLE SCLEROSIS,Bafiertam,Monomethyl Fumarate Capsule DR (Bafiertam),Non-Preferred
ANTICONVULSANTS,Banzel oral suspension,"Rufinamide Suspension, Tablet (Banzel)",Non-Preferred
ANTICONVULSANTS,Banzel tablet,"Rufinamide Suspension, Tablet (Banzel)",Non-Preferred
DIABETES,Basaglar Kwikpen,Insulin Glargine U-100 (Basaglar KwikPen; Basaglar Tempo Pen),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Benazepril,Benazepril (Generic),Preferred
HEMOPHILIA TREATMENT,Benefix,Factor IX Human Recombinant (BeneFIX Kit),Preferred
LUPUS IMMUNOMODULATORS,Benlysta,"Belimumab Auto-Injector, IV, Syringe, Vial (Benlysta)",Non-Preferred
INFECTIOUS DISORDERS,Bethkis,Tobramycin Solution (Bethkis),Non-Preferred
ASTHMA/COPD,Bevespi Aerosphere,Glycopyrrolate/Formoterol Fumarate (Bevespi Aerosphere),Non-Preferred
HIV-AIDS,Biktarvy,Bictegravir/Emtricitabine/Tenofovir AF Tablet (Biktarvy),Preferred
PAIN MANAGEMENT,Bimzelx,"Bimekizumab-bkzx Pen, Syringe (Bimzelx)",Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Bosentan,Bosentan Tablet (Generic; Tracleer),Preferred
BOTULINUM TOXINS,Botox,OnabotulinumtoxinA (Botox),Preferred
ASTHMA/COPD,Breo Ellipta,Fluticasone/Vilanterol Inhalation Powder (AG; Breo Ellipta),Non-Preferred
ASTHMA/COPD,Breztri Aerosphere,Budesonide/Glycopyrrolate/Formoterol Inhalation (Breztri Aerosphere),Non-Preferred
MULTIPLE SCLEROSIS,Briumvi,Ublituximab-xiiy Vial (Briumvi),Non-Preferred
ANTICONVULSANTS,Briviact,"Brivaracetam Solution, Tablet (Briviact)",Preferred
ONCOLOGY,Brukinsa,Zanubrutinib Capsule (Brukinsa),Non-Preferred
ASTHMA/COPD,Budesonide respules (inhalation suspension),"Budesonide Respules 0.25 mg, 0.5 mg, 1 mg (Generic)",Preferred
ASTHMA/COPD,Budesonide / Formoterol authorized generic Symbicort,Budesonide/Formoterol MDI (AG; Generic),Preferred
UREA CYCLE DISORDERS,Buphenyl powder,"Sodium Phenylbutyrate Powder, Tablet (Generic; Buphenyl)",Non-Preferred
UREA CYCLE DISORDERS,Buphenyl tablet,"Sodium Phenylbutyrate Powder, Tablet (Generic; Buphenyl)",Non-Preferred
DIABETES,Bydureon Bcise,Exenatide Microspheres ER Auto-Injector (Bydureon BCise),Non-Preferred
DIABETES,Byetta,Exenatide Solution Pens (Byetta),Preferred
DIGESTIVE DISORDERS,Bylvay,"Odevixibat Capsule, Pellet (Bylvay)",Non-Preferred
ONCOLOGY,Calquence,"Acalabrutinib Capsule, Tablet (Calquence)",Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Candesartan,Candesartan (AG; Generic; Atacand),Non-Preferred
ANTIPSYCHOTIC AGENTS,Caplyta,Lumateperone Capsule (Caplyta),Non-Preferred
ONCOLOGY,Caprelsa,Vandetanib Tablet (Caprelsa),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Captopril,Captopril (Generic),Non-Preferred
INFECTIOUS DISORDERS,Cayston,Aztreonam Solution (Cayston),Non-Preferred
OPHTHALMIC DISORDERS,Cequa,Cyclosporine 0.09% Solution (Cequa),Non-Preferred
ENZYME REPLACEMENTS,Cerdelga,Eliglustat Capsule (Cerdelga),Non-Preferred
ENZYME REPLACEMENTS,Cerezyme 400 Units,Imiglucerase 400-unit Vial (Cerezyme),Non-Preferred
DIGESTIVE DISORDERS,Chenodal (Chenodiol) tablet,Chenodiol Tablet (Chenodal),Non-Preferred
DIGESTIVE DISORDERS,Cholbam (Cholic Acid) capsule,Cholic Acid Capsule (Cholbam),Non-Preferred
PAIN MANAGEMENT,Cibinqo,Abrocitinib Tablet (Cibinqo),Non-Preferred
PAIN MANAGEMENT,Cimzia,"Certolizumab Pegol Kit, Syringe Kit (Cimzia)",Non-Preferred
ASTHMA/COPD,Cinqair,Reslizumab Vial (Cinqair),Non-Preferred
INFECTIOUS DISORDERS,Cleocin 2% cream,Clindamycin Vaginal Cream (Cleocin),Non-Preferred
INFECTIOUS DISORDERS,Cleocin Ovules / vaginal suppository,Clindamycin Vaginal Ovules (Cleocin),Non-Preferred
INFECTIOUS DISORDERS,Clindamycin 2% Cream,Clindamycin Vaginal Cream (Generic for Cleocin),Preferred
INFECTIOUS DISORDERS,Clindesse 2% prefilled applicator cream,Clindamycin Vaginal Cream (Clindesse),Non-Preferred
ANTICONVULSANTS,Clobazam oral suspension,"Clobazam Suspension, Tablet (Generic)",Preferred
ANTICONVULSANTS,Clobazam tablet,"Clobazam Suspension, Tablet (Generic)",Preferred
ANTIPSYCHOTIC AGENTS,Clozapine ODT,Clozapine ODT (Generic),Non-Preferred
ANTIPSYCHOTIC AGENTS,Clozapine tablet,Clozapine Tablet (Generic),Preferred
ANTIPSYCHOTIC AGENTS,Clozaril,Clozapine Tablet (Clozaril),Non-Preferred
OPHTHALMIC DISORDERS,Combigan,Brimonidine/Timolol Solution (Combigan),Non-Preferred
ASTHMA/COPD,Combivent Respimat (Ipratropium/Albuterol) inhalation aerosol solution,Ipratropium/Albuterol Sulfate (Combivent Respimat),Preferred
HIV-AIDS,Complera,Emtricitabine/Rilpivirine/Tenofovir DF Tablet (Complera),Preferred
MULTIPLE SCLEROSIS,Copaxone (Glatiramer Acetate) 20 mg,"Glatiramer Acetate Syringe 20mg, 40mg (Copaxone)",Non-Preferred
MULTIPLE SCLEROSIS,Copaxone (Glatiramer Acetate) 40 mg,"Glatiramer Acetate Syringe 20mg, 40mg (Copaxone)",Non-Preferred
PAIN MANAGEMENT,Cosentyx,"Secukinumab Pen, Syringe, Vial (Cosentyx)",Non-Preferred
DIGESTIVE DISORDERS,Creon,Pancrelipase (Creon),Preferred
PAIN MANAGEMENT,Cyltezo,"Adalimumab-adbm Kit, Pen Kit (Cyltezo)",Preferred
PAIN MANAGEMENT,Dantrium,Dantrolene Sodium (AG; Generic; Dantrium),Non-Preferred
DIABETES,Dapagliflozin,Dapagliflozin Tablet (AG),Preferred
ANTICONVULSANTS,Depakote,"Divalproex Sodium DR Tablet, ER Tablet (Depakote; Depakote ER)",Non-Preferred
HIV-AIDS,Descovy,Emtricitabine/Tenofovir AF Tablet (Descovy),Preferred
ANTICONVULSANTS,Diacomit capsule,"Stiripentol Capsule, Powder Pack (Diacomit)",Preferred
ANTICONVULSANTS,Diacomit packet for oral suspension,"Stiripentol Capsule, Powder Pack (Diacomit)",Preferred
MULTIPLE SCLEROSIS,Dimethyl Fumarate,Dimethyl Fumarate DR Capsule (Generic),Preferred
ALZHEIMER’S AGENTS,Donepezil ODT,"Donepezil ODT, Tablet (Generic)",Preferred
ALZHEIMER’S AGENTS,Donepezil tablet,"Donepezil ODT, Tablet (Generic)",Preferred
THROMBOPOIESIS STIMULATING PROTEINS,Doptelet,Avatrombopag Tablet (Doptelet),Non-Preferred
ASTHMA/COPD,Duaklir Pressair,Aclidinium Bromide/Formoterol Fumarate (Duaklir Pressair),Non-Preferred
ASTHMA/COPD,Dulera,Mometasone/Formoterol MDI (Dulera),Preferred
DERMATOLOGY,Dupixent,Dupilumab Syringe (Dupixent),Preferred
OPHTHALMIC DISORDERS,Durysta,Bimatoprost Implant (Durysta),Non-Preferred
ADD/ADHD,Dyanavel XR oral suspension,"Amphetamine Suspension, Tablet (Dyanavel XR)",Non-Preferred
ADD/ADHD,Dyanavel XR tablet,"Amphetamine Suspension, Tablet (Dyanavel XR)",Non-Preferred
BOTULINUM TOXINS,Dysport,AbobotulinumtoxinA (Dysport),Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Edarbi,Azilsartan Medoxomil (Edarbi),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Edarbyclor,Azilsartan/Chlorthalidone (Edarbyclor),Non-Preferred
ENZYME REPLACEMENTS,Elelyso,Taliglucerase alfa Vial (Elelyso),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Eliquis,"Apixaban Dose Pack, Tablet (Eliquis)",Preferred
HEMOPHILIA TREATMENT,Eloctate,"Factor VIII, Recombinant, Fc Fusion (Eloctate)",Non-Preferred
"GLUCOCORTICOIDS, ORAL",Emflaza oral suspension,"Deflazacort Suspension, Tablet (Emflaza)",Non-Preferred
"GLUCOCORTICOIDS, ORAL",Emflaza tablet,"Deflazacort Suspension, Tablet (Emflaza)",Non-Preferred
PAIN MANAGEMENT,Emgality 100 mg,Galcanezumab-gnlm 100 mg Syringe (Emgality),Non-Preferred
PAIN MANAGEMENT,Emgality 120 mg,"Galcanezumab-gnlm Pen, 120 mg Syringe (Emgality)",Preferred
HIV-AIDS,Emtriva capsule,Emtricitabine Capsule (Generic; Emtriva),Preferred
HIV-AIDS,Emtriva oral solution,Emtricitabine Solution (Emtriva),Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Enalapril,Enalapril Tablet (Generic),Preferred
PAIN MANAGEMENT,Enbrel,Etanercept Vial (Enbrel),Preferred
SICKLE CELL ANEMIA,Endari,L-glutamine Powder Pack (Generic; Endari),Non-Preferred
PAIN MANAGEMENT,Enspryng,Satralizumab-mwge Syringe (Enspryng),Non-Preferred
PAIN MANAGEMENT,Entyvio,"Vedolizumab Pen, Vial (Entyvio)",Non-Preferred
"IMMUNOSUPPRESSIVES, ORAL",Envarsus XR,Tacrolimus ER Tablet (Envarsus XR),Non-Preferred
INFECTIOUS DISORDERS,Epclusa,"Sofosbuvir/Velpatasvir Tablet, Pellet Pack (Epclusa)",Non-Preferred
ANTICONVULSANTS,Epidiolex,Cannabidiol Solution (Epidiolex),Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Generic Adrenaclick) 0.15mg,"Epinephrine 0.15 mg, 0.3 mg Auto-Injector (AG for Adrenaclick)",Non-Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Generic Adrenaclick) 0.3mg,"Epinephrine 0.15 mg, 0.3 mg Auto-Injector (AG for Adrenaclick)",Non-Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,Epinephrine 0.15 mg Auto-Injector (AG; Generic; EpiPen Jr),Preferred
"EPINEPHRINE, SELF-INJECTED",Epipen,Epinephrine 0.3 mg Auto-Injector (AG; Generic; EpiPen),Preferred
"EPINEPHRINE, SELF-INJECTED",Epipen Jr.,Epinephrine 0.15 mg Auto-Injector (AG; Generic; EpiPen Jr),Preferred
HIV-AIDS,Epivir HBV oral solution,"Lamivudine Solution, Tablet (Generic; Epivir)",Preferred
HIV-AIDS,Epivir HBV tablet,"Lamivudine Solution, Tablet (Generic; Epivir)",Preferred
"HEMATOLOGIC AGENTS, HEMATOPOIETIC AGENTS",Epogen,Epoetin alfa Vial (Epogen),Preferred
ANTICONVULSANTS,Eprontia,Topiramate Solution (Eprontia),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Eprosartan,Eprosartan (Generic),Non-Preferred
HIV-AIDS,Epzicom,Abacavir/Lamivudine Tablet (Generic; Epzicom),Preferred
ANTICONVULSANTS,Equetro,"Carbamazepine ER Capsule (Carbatrol, Equetro)",Non-Preferred
IDIOPATHIC PULMONARY FIBROSIS,Esbriet,"Pirfenidone Capsule, Tablet (Esbriet)",Non-Preferred
DIGESTIVE DISORDERS,Esomeprazole,Esomeprazole Capsule (Generic; Nexium),Non-Preferred
HEMOPHILIA TREATMENT,Esperoct,"Factor VIII, Recombinant Glycopegylated-exei (Esperoct)",Non-Preferred
DERMATOLOGY,Eucrisa,Crisaborole Ointment (Eucrisa),Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Evkeeza,Evinacumab-dgnb Vial (Evkeeza),Non-Preferred
SPINAL MUSCULAR ATROPHY,Evrysdi,Risdiplam (Evrysdi),Non-Preferred
ALZHEIMER’S AGENTS,Exelon,Rivastigmine Transdermal Patch (Exelon),Non-Preferred
ANTIPSYCHOTIC AGENTS,Fanapt,"Iloperidone Tablet, Titration Pack (Fanapt)",Non-Preferred
DIABETES,Farxiga,Dapagliflozin Tablet (Farxiga),Non-Preferred
ASTHMA/COPD,Fasenra auto-injector,Benralizumab Pen (Fasenra),Preferred
ASTHMA/COPD,Fasenra prefilled syringe,Benralizumab Syringe (Fasenra),Preferred
ANTICONVULSANTS,Felbatol oral suspension,Felbamate Tablet (Generic; Felbatol),Preferred
ANTICONVULSANTS,Felbatol tablet,Felbamate Tablet (Generic; Felbatol),Preferred
PITUITARY SUPPRESSIVE AGENTS,Fensolvi,Leuprolide Acetate Syringe Kit (Fensolvi),Preferred
DEPRESSION,Fetzima,"Levomilnacipran ER Capsule, Titration Pack (Fetzima)",Non-Preferred
PAIN MANAGEMENT,Fexmid,Cyclobenzaprine Tablet (Fexmid),Non-Preferred
DIABETES,Fiasp,"Insulin Aspart Cartridge, Pen, Vial (Fiasp Penfill/PumpCart/FlexTouch; Fiasp)",Non-Preferred
DIABETES,Fiasp FlexTouch,"Insulin Aspart Cartridge, Pen, Vial (Fiasp Penfill/PumpCart/FlexTouch; Fiasp)",Non-Preferred
MULTIPLE SCLEROSIS,Fingolimod capsule,Fingolimod Capsule (Generic for Gilenya),Preferred
ANTICONVULSANTS,Fintepla,Fenfluramine Solution (Fintepla),Non-Preferred
OPHTHALMIC DISORDERS,Flarex ophthalmic suspension,Fluorometholone Acetate 0.1% Suspension (Flarex),Non-Preferred
PAIN MANAGEMENT,Fleqsuvy,Baclofen Suspension (AG; Generic; Fleqsuvy),Non-Preferred
ASTHMA/COPD,Flovent Diskus,Fluticasone Propionate Inhalation Powder (AG; Flovent Diskus),Non-Preferred
ASTHMA/COPD,Flovent HFA,Fluticasone MDI (AG; Flovent HFA),Preferred
OSTEOPOROSIS,Forteo,Teriparatide Pen (Generic; Forteo),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Fosinopril,Fosinopril (Generic),Preferred
ONCOLOGY,Fruzaqla,Fruquintinib Capsule (Fruzaqla),Non-Preferred
COLONY STIMULATING FACTORS,Fulphila,Pegfilgrastim-jmdb Syringe (Fulphila),Preferred
COLONY STIMULATING FACTORS,Fylnetra,Pegfilgrastim-pbbk Syringe (Fylnetra),Preferred
ALZHEIMER’S AGENTS,Galantamine oral solution,"Galantamine ER Capsule, Solution, Tablet (Generic)",Non-Preferred
ALZHEIMER’S AGENTS,Galantamine tablet,"Galantamine ER Capsule, Solution, Tablet (Generic)",Non-Preferred
ALZHEIMER’S AGENTS,Galantamine ER,"Galantamine ER Capsule, Solution, Tablet (Generic)",Non-Preferred
ONCOLOGY,Gavreto,Pralsetinib Capsule (Gavreto),Non-Preferred
GROWTH DEFICIENCY,Genotropin,"Somatropin Cartridge, Syringe (Genotropin)",Preferred
HIV-AIDS,Genvoya,Elvitegravir/Cobicistat/Emtricitabine/Tenofovir AF (Genvoya),Preferred
ANTIPSYCHOTIC AGENTS,Geodon,Ziprasidone Capsule (Geodon),Non-Preferred
MULTIPLE SCLEROSIS,Gilenya capsule,Fingolimod Capsule (Gilenya),Non-Preferred
ONCOLOGY,Gilotrif,Afatinib Dimaleate Tablet (Gilotrif),Preferred
MULTIPLE SCLEROSIS,Glatiramer Acetate prefilled syringe,"Glatiramer Acetate Syringe 20mg, 40mg (Generic)",Preferred
ONCOLOGY,Gleevec,Imatinib Mesylate Tablet (Gleevec),Non-Preferred
PAIN MANAGEMENT,Gralise,Gabapentin ER Tablet (Generic; Gralise),Non-Preferred
