therapeutic_class,pdl_name,status
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Feldene® Capsule,Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,fenoprofen capsule/ tablet (generic for Nalfon®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,flurbiprofen tablet (generic for Ansaid®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,ibuprofen / famotidine tablet (generic for Duexis®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,indomethacin ER capsule (generic for Indocin SR®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,indomethacin suppository,Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,ketoprofen capsule (generic for Orudis®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,ketoprofen ER capsule (generic for Oruvail®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Kiprofen™ (ketoprofen) Capsule (branded generic for Orudis®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lofena™ Tablet,Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,meclofenamate capsule (generic for Meclomen®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,mefenamic acid capsule (generic for Ponstel®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,meloxicam capsule (generic for Vivlodex®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,nabumetone tablet (generic for Relafen®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Nalfon® Capsule / Tablet,Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Naprelan® Tablet,Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Naprosyn® Suspension,Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,naproxen sodium ER tablet (generic for Naprelan®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,naproxen suspension (generic for Naprosyn®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,naproxen-esomeprazole tablet (generic for Vimovo®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,oxaprozin tablet (generic for DayPro®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,piroxicam capsule (generic for Feldene®),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Relafen™ DS Tablet,Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Tolectin® (tolmetin) Tablet,Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,tolmetin tablet / capsule (generic for Tolectin® / DS),Non-Preferred
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Vimovo® Tablet,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,duloxetine capsule (generic for Cymbalta®),Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Cymbalta® Capsule,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,gabapentin capsule / solution / tablet (generic for Neurontin®),Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,DermacinRx™ Lidocan Patch,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,lidocaine patch (generic for Lidoderm®),Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Drizalma™ Sprinkle,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,pregabalin capsule /solution (generic for Lyrica®),Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,duloxetine capsule (generic for Irenka®),Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,gabapentin ER tablet (generic for Gralise®),Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Gralise® Tablet,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Horizant® Tablet,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lidocan™ Patch,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lidoderm® Patch,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lyrica® Capsule / Solution / CR Tablet,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Neurontin® Capsule / Solution / Tablet,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,pregabalin ER tablet (generic for Lyrica® CR),Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Qutenza® Kit,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Savella® Tablet / Titration Pack,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Tridacaine™ Patch,Non-Preferred
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,ZTLido™ Patch,Non-Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Aptiom® Tablet,Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,carbamazepine ER capsule (generic for Carbatrol®),Non-Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,carbamazepine tablet / suspension / chewable tablet / XR tablet (generic for Tegretol® / XR),Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Carbatrol® Capsule,Non-Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Equetro® Capsule,Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Epitol® Tablet,Non-Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,oxcarbazepine suspension / tablet (generic for Trileptal®),Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Oxcarbazepine ER (generic for Oxtellar® XR),Non-Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Oxtellar® XR Tablet,Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Trileptal® Tablet,Non-Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Tegretol® Suspension / Tablet  / XR Tablet,Preferred
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Trileptal® Suspension,Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Celontin® Kapseal,Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Depakote® ER Tablet / Sprinkle Capsule,Non-Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Dilantin® Capsule / Infatab / Suspension,Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Depakote® Tablet,Non-Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,divalproex sprinkle capsule / ER tablet / tablet (generic for Depakote® / ER / Sprinkle),Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,felbamate tablet (generic for Felbatol®),Non-Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,ethosuximide capsule / solution (generic for Zarontin®),Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,methsuximide capsule (generic for Celontin®),Non-Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,felbamate suspension (generic for Felbatol®),Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Mysoline® Tablet,Non-Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Felbatol® Suspension / Tablet,Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Sezaby® Vial,Non-Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,phenobarbital tablet / elixir / solution,Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Zarontin® Capsule / Solution,Non-Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Phenytek® Capsule,Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,phenytoin chewable / extended capsules / infatab / suspension (generic for Dilantin®),Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,phenytoin extended capsules (generic for Phenytek®),Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,primidone Tablet (generic for Mysoline®),Preferred
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,valproic acid capsule / solution (generic for Depakene®),Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Briviact® Tablet / Solution,Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Banzel® Suspension,Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,clobazam suspension / tablet  (generic for Onfi®),Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Banzel® Tablet,Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,clonazepam tablet (generic for Klonopin®),Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,clonazepam ODT (generic for Klonopin® Wafer),Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Diacomit® Capsule / Powder Pack,Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Elepsia™ XR Tablet,Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,diazepam rectal / system (generic for Diastat® Accudial / Pedi System),Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Epidiolex® Solution,Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Eprontia™ Solution,Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Keppra® Tablet / Solution / XR Tablet,Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Fintepla®  Solution,Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Klonopin® Tablet,Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Fycompa® Tablet / Suspension,Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lamictal® Chewable / ODT / ODT Starter Kit / Starter Kit / Tablet / XR / XR Starter Kit,Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,gabapentin capsule / solution / tablet (generic for Neurontin®),Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,lamotrigine starter kits  (generic for Lamictal®),Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,lacosamide solution / tablet (generic for Vimpat®),Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Libervant™ (diazepam) Buccal Film,Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,lamotrigine chewable / tablet (generic for Lamictal®),Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lyrica® Capsule / Solution,Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,lamotrigine ER tablet / ODT / ODT Starter Kit / Starter Kit (generic for Lamictal® XR / ODT),Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Motopoly XR™ (lacosamide extended release) Capsule,Non-Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,levetiracetam tablet / ER tablet / solution (generic for Keppra® / XR),Preferred
ANTICONVULSANTS: SECOND GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Neurontin® Capsule / Solution / Tablet,Non-Preferred
