therapeutic_class,capsule_name,pdl_name
GASTROINTESTINAL: BILE ACID SALTS: Thiazolidinediones and Combinations,Bylvay Alagille Syndrome (ALGS),Bylvay™ Capsule / Pellet
GASTROINTESTINAL: BILE ACID SALTS: Thiazolidinediones and Combinations,Bylvay Progressive Familial Intrahepatic Cholestatis (PFIC),Bylvay™ Capsule / Pellet
"CARDIOVASCULAR: CARDIOVASCULAR, OTHER: Oral / Transdermal",Camzyos,Camzyos® Capsule
CARDIOVASCULAR: ANGIOTENSIN II RECEPTOR BLOCKERS: Oral / Transdermal,Candesartan,candesartan tablet (generic for Atacand®)
BEHAVIORAL HEALTH: ATYPICAL ANTIPSYCHOTICS: Oral / Transdermal,Caplyta,Caplyta™ Capsule
CARDIOVASCULAR: ACE INHIBITORS: Oral / Transdermal,Captopril,captopril tablet (generic for Capoten®)
DISPOSABLE INSULIN DELIVERY DEVICES: SKELETAL MUSCLE RELAXANTS: Weight Management Other (Non-Incretin Mimetics),CeQur Simplicity,CeQur Simplicity™
"MISCELLANEOUS: IMMUNOMODULATORS, Asthma: Weight Management Other (Non-Incretin Mimetics)",Cinqair Asthma (adult),Cinqair® Vial
TOPICALS: ANTIBIOTICS - VAGINAL: Oral,Cleocin 2% cream,Cleocin® Vaginal Cream
TOPICALS: ANTIBIOTICS - VAGINAL: Oral,Cleocin ovules / vaginal suppository,Cleocin® Vaginal Ovules
TOPICALS: ANTIBIOTICS - VAGINAL: Oral,Clindamycin 2% Cream,clindamycin vaginal cream (generic for Cleocin® Vaginal Cream)
TOPICALS: ANTIBIOTICS - VAGINAL: Oral,Clindesse 2% prefilled applicator cream,Clindesse® Vaginal Cream
OPHTHALMIC: BETA BLOCKER AGENTS / COMBINATIONS: Oral,Combigan,Combigan®  Drops
RESPIRATORY: ORALLY INHALED ANTICHOLINERGICS / COPD AGENTS: Oral,Combivent Respimat inhalation aerosol solution,Combivent® Respimat® Inhalation Spray
BEHAVIORAL HEALTH: ANTIHYPERKINESIS / ADHD: Selective Serotonin Reuptake Inhibitor (SSRI),Concerta ER,Concerta® Tablet
CENTRAL NERVOUS SYSTEM: MULTIPLE SCLEROSIS: Injectable,Copaxone 20 mg,Copaxone® Syringe
CENTRAL NERVOUS SYSTEM: MULTIPLE SCLEROSIS: Injectable,Copaxone 40 mg,Copaxone® Syringe
GASTROINTESTINAL: PANCREATIC ENZYMES: Thiazolidinediones and Combinations,Creon,Creon® Capsule
RESPIRATORY: ORALLY INHALED ANTICHOLINERGICS / COPD AGENTS: Oral,Daliresp,Daliresp® Tablet
MISCELLANEOUS: SKELETAL MUSCLE RELAXANTS: Weight Management Other (Non-Incretin Mimetics),Dantrium,Dantrium® Capsule / Vial
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Depakote,Depakote® Tablet
ALZHEIMER’S AGENTS: : ,Donepezil ODT,"donepezil 5mg, 10mg tablet / ODT (generic for Aricept® /  ODT)"
ALZHEIMER’S AGENTS: : ,"Donepezil tablet, 10 mg","donepezil 5mg, 10mg tablet / ODT (generic for Aricept® /  ODT)"
ALZHEIMER’S AGENTS: : ,"Donepezil tablet, 23 mg",donepezil 23mg tablet (generic for Aricept®)
ALZHEIMER’S AGENTS: : ,"Donepezil tablet, 5 mg","donepezil 5mg, 10mg tablet / ODT (generic for Aricept® /  ODT)"
RESPIRATORY: ORALLY INHALED ANTICHOLINERGICS / COPD AGENTS: Oral,Duaklir Pressair,Duaklir® Pressair®
"MISCELLANEOUS: ESTROGEN AGENTS, ORAL / TRANSDERMAL: Weight Management Other (Non-Incretin Mimetics)",Duavee tablet,Duavee® Tablet
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Duloxetine generic Cymbalta,duloxetine capsule (generic for Cymbalta®)
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Duloxetine generic Irenka,duloxetine capsule (generic for Irenka®)
"MISCELLANEOUS: IMMUNOMODULATORS, Atopic Dermatitis: Weight Management Other (Non-Incretin Mimetics)",Dupixent Asthma (adult),Dupixent® Pen / Syringe
"MISCELLANEOUS: IMMUNOMODULATORS, Atopic Dermatitis: Weight Management Other (Non-Incretin Mimetics)",Dupixent Asthma (pediatric),Dupixent® Pen / Syringe
"MISCELLANEOUS: IMMUNOMODULATORS, Atopic Dermatitis: Weight Management Other (Non-Incretin Mimetics)",Dupixent Atopic Dermatitis (adult),Dupixent® Pen / Syringe
"MISCELLANEOUS: IMMUNOMODULATORS, Atopic Dermatitis: Weight Management Other (Non-Incretin Mimetics)",Dupixent Atopic Dermatitis (pediatric),Dupixent® Pen / Syringe
"MISCELLANEOUS: IMMUNOMODULATORS, Atopic Dermatitis: Weight Management Other (Non-Incretin Mimetics)",Dupixent Chronic Rhinosinusitis with Nasal Polyposis,Dupixent® Pen / Syringe
"MISCELLANEOUS: IMMUNOMODULATORS, Atopic Dermatitis: Weight Management Other (Non-Incretin Mimetics)",Dupixent Eosinophilic Esophagitis,Dupixent® Pen / Syringe
"MISCELLANEOUS: IMMUNOMODULATORS, Atopic Dermatitis: Weight Management Other (Non-Incretin Mimetics)",Dupixent Prurigo Nodularis,Dupixent® Pen / Syringe
OPHTHALMIC: PROSTAGLANDIN AGONISTS: Oral,Durysta,Durysta® Implant
BEHAVIORAL HEALTH: ANTIHYPERKINESIS / ADHD: Selective Serotonin Reuptake Inhibitor (SSRI),Dyanavel XR oral suspension,Dyanavel® XR Suspension
BEHAVIORAL HEALTH: ANTIHYPERKINESIS / ADHD: Selective Serotonin Reuptake Inhibitor (SSRI),Dyanavel XR tablet,Dyanavel® XR Tablet
"MISCELLANEOUS: IMMUNOMODULATORS, Atopic Dermatitis: Weight Management Other (Non-Incretin Mimetics)",Ebglyss Atopic Dermatitis (adult),Ebglyss Pen
"MISCELLANEOUS: IMMUNOMODULATORS, Atopic Dermatitis: Weight Management Other (Non-Incretin Mimetics)",Ebglyss Atopic Dermatitis (pediatric),Ebglyss Pen
CARDIOVASCULAR: ANGIOTENSIN II RECEPTOR BLOCKERS: Oral / Transdermal,Edarbi,Edarbi® Tablet
CARDIOVASCULAR: ANGIOTENSIN II RECEPTOR BLOCKER DIURETIC COMBINATIONS: Oral / Transdermal,Edarbyclor,Edarbyclor® Tablet
HEMATOLOGIC: ANTICOAGULANTS: Oral,Eliquis,Eliquis® Tablet / Starter Dose Pack
"MISCELLANEOUS: GLUCOCORTICOID STEROIDS, ORAL: Weight Management Other (Non-Incretin Mimetics)",Emflaza oral suspension,Emflaza® Suspension
"MISCELLANEOUS: GLUCOCORTICOID STEROIDS, ORAL: Weight Management Other (Non-Incretin Mimetics)",Emflaza tablet,Emflaza® Tablet
CENTRAL NERVOUS SYSTEM: ANTIMIGRAINE AGENTS: CGRP Blockers/Modulators PREVENTATIVE,Emgality 100 mg,Emgality® Pen / Syringe
CENTRAL NERVOUS SYSTEM: ANTIMIGRAINE AGENTS: CGRP Blockers/Modulators PREVENTATIVE,Emgality 120 mg,Emgality® Pen / Syringe
CARDIOVASCULAR: ACE INHIBITORS: Oral / Transdermal,Enalapril,enalapril tablet (generic for Vasotec®)
"MISCELLANEOUS: CYTOKINE AND CAM ANTAGONISTS: IMMUNOMODULATORS, Atopic Dermatitis",Enspryng Neuromyelitis Optica Spectrum Disorder (NMOSD),Enspryng™ Syringe
ANTI-INFECTIVES - SYSTEMIC: ANTIBIOTICS: Antivirals (Hepatitis B Agents),Entecavir,entecavir tablet (generic for Baraclude®)
"MISCELLANEOUS: GLUCOCORTICOID STEROIDS, ORAL: Weight Management Other (Non-Incretin Mimetics)",Eohilia oral suspension,Eohilia® Suspension
"MISCELLANEOUS: GLUCOCORTICOID STEROIDS, ORAL: Weight Management Other (Non-Incretin Mimetics)","Eohilia oral suspension, Eosinophilic Esophagitis",Eohilia® Suspension
"MISCELLANEOUS: EPINEPHRINE, SELF INJECTED: Weight Management Other (Non-Incretin Mimetics)",Epinephrine (Generic Adrenaclick) 0.15mg,epinephrine auto injector (generic for Adrenaclick®)
"MISCELLANEOUS: EPINEPHRINE, SELF INJECTED: Weight Management Other (Non-Incretin Mimetics)",Epinephrine (Generic Adrenaclick) 0.3mg,epinephrine auto injector (generic for Adrenaclick®)
"MISCELLANEOUS: EPINEPHRINE, SELF INJECTED: Weight Management Other (Non-Incretin Mimetics)",Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,epinephrine auto injector (generic for Epi-Pen® / Epi-Pen® Jr.)
"MISCELLANEOUS: EPINEPHRINE, SELF INJECTED: Weight Management Other (Non-Incretin Mimetics)",Epinephrine (Mylan Ag Epipen And Jr) 0.3mg Mylan's EpiPen AG,epinephrine auto injector (generic for Epi-Pen® / Epi-Pen® Jr.)
HEMATOLOGIC: HEMATOPOIETIC AGENTS: Oral,Epogen,Epogen® Vial
CARDIOVASCULAR: ANGIOTENSIN II RECEPTOR BLOCKERS: Oral / Transdermal,Eprosartan,eprosartan tablet (generic for Teveten®)
ANTICONVULSANTS: CARBAMAZEPINE DERIVATIVES: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Equetro,Equetro® Capsule
BEHAVIORAL HEALTH: INJECTABLE ANTIPSYCHOTICS: Injectable Long Acting,Erzofri prefilled syringe,Erzofri® (paliperidone palmitate) extended-release injectable suspension
GASTROINTESTINAL: PROTON PUMP INHIBITORS: Thiazolidinediones and Combinations,Esomeprazole,esomeprazole magnesium capsule (generic for Nexium® Rx )
"MISCELLANEOUS: IMMUNOMODULATORS, Atopic Dermatitis: Weight Management Other (Non-Incretin Mimetics)",Eucrisa,Eucrisa® 2% Ointment
OSTEOPOROSIS: BONE RESORPTION SUPPRESSION AND RELATED AGENTS: Oral,Evenity,Evenity™ Syringe
ALZHEIMER’S AGENTS: : ,Exelon,Exelon® Patch
"MISCELLANEOUS: IMMUNOMODULATORS, Asthma: Weight Management Other (Non-Incretin Mimetics)",Fasenra Asthma (adult),Fasenra® Pen / Syringe
"MISCELLANEOUS: IMMUNOMODULATORS, Asthma: Weight Management Other (Non-Incretin Mimetics)",Fasenra Asthma (pediatric),Fasenra® Pen / Syringe
"MISCELLANEOUS: IMMUNOMODULATORS, Asthma: Weight Management Other (Non-Incretin Mimetics)",Fasenra Eosinophilic Granulomatosis with Polyangitis (EGPA),Fasenra® Pen / Syringe
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Felbatol oral suspension,Felbatol® Suspension / Tablet
ANTICONVULSANTS: FIRST GENERATION: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Felbatol tablet,Felbatol® Suspension / Tablet
BEHAVIORAL HEALTH: ANTIDEPRESSANTS: Other,Fetzima,Fetzima® Capsule / Titration Pak
MISCELLANEOUS: SKELETAL MUSCLE RELAXANTS: Weight Management Other (Non-Incretin Mimetics),Fexmid,Fexmid® Tablet
OPHTHALMIC: ANTI-INFLAMMATORY: Oral,Flarex ophthalmic suspension,Flarex® Drops
MISCELLANEOUS: SKELETAL MUSCLE RELAXANTS: Weight Management Other (Non-Incretin Mimetics),Fleqsuvy,Fleqsuvy™ Suspension
CARDIOVASCULAR: ACE INHIBITORS: Oral / Transdermal,Fosinopril,fosinopril tablet (generic for Monopril®)
"DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: IMMUNOMODULATORS, Atopic Dermatitis",FreeStyle Libre 14 Day Reader,Freestyle Libre™ 14 day Reader
"DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: IMMUNOMODULATORS, Atopic Dermatitis",FreeStyle Libre 14 Day Sensor Kit,Freestyle Libre™ 14 day Sensor
"DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: IMMUNOMODULATORS, Atopic Dermatitis",FreeStyle Libre 2 Reader,Freestyle Libre™ 2 Reader
"DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: IMMUNOMODULATORS, Atopic Dermatitis",Freestyle Libre 14-Day,Freestyle Libre™ 14 day Reader
"DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: IMMUNOMODULATORS, Atopic Dermatitis",Freestyle Libre 2,Freestyle Libre™ 2 Reader
"DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: IMMUNOMODULATORS, Atopic Dermatitis",Freestyle Libre 3 Reader,Freestyle Libre™ 3 Reader
HEMATOLOGIC: COLONY STIMULATING FACTORS: Oral,Fulphila,Fulphila® Syringe
HEMATOLOGIC: COLONY STIMULATING FACTORS: Oral,Fylnetra,Fylnetra® Syringe
ALZHEIMER’S AGENTS: : ,Galantamine ER,galantamine ER capsule  / solution / tablet (generic for Razadyne® / ER)
ALZHEIMER’S AGENTS: : ,Galantamine oral solution,galantamine ER capsule  / solution / tablet (generic for Razadyne® / ER)
ALZHEIMER’S AGENTS: : ,Galantamine tablet,galantamine ER capsule  / solution / tablet (generic for Razadyne® / ER)
CENTRAL NERVOUS SYSTEM: MULTIPLE SCLEROSIS: Injectable,Glatiramer Acetate prefilled syringe,glatiramer syringe (generic for Copaxone® Syringe)
CENTRAL NERVOUS SYSTEM: MULTIPLE SCLEROSIS: Injectable,Glatopa (Glatiramer Acetate) prefilled syringe,Glatopa® Syringe
ENDOCRINOLOGY: HYPOGLYCEMICS - ORAL: DPP-IV Inhibitors and Combinations,Glyxambi,Glyxambi® Tablet
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Gralise,Gralise® Tablet
HEMATOLOGIC: COLONY STIMULATING FACTORS: Oral,Granix,Granix® Safe Syringe / Syringe / Vial
CARDIOVASCULAR: BETA BLOCKERS: Oral / Transdermal,Hemangeol,Hemangeol® Solution
ANALGESICS: NEUROPATHIC PAIN: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Horizant,Horizant® Tablet
OPHTHALMIC: ANTI-INFLAMMATORY: Oral,Ilevro ophthalmic suspension,Ilevro® Drops
RESPIRATORY: ORALLY INHALED ANTICHOLINERGICS / COPD AGENTS: Oral,Incruse Ellipta,Incruse® Ellipta® Inhaler
"MISCELLANEOUS: CYTOKINE AND CAM ANTAGONISTS: IMMUNOMODULATORS, Atopic Dermatitis",Inflectra Ankylosing Spondylitis,Inflectra™ Vial
"MISCELLANEOUS: CYTOKINE AND CAM ANTAGONISTS: IMMUNOMODULATORS, Atopic Dermatitis",Inflectra Crohn’s Disease (adult),Inflectra™ Vial
"MISCELLANEOUS: CYTOKINE AND CAM ANTAGONISTS: IMMUNOMODULATORS, Atopic Dermatitis",Inflectra Crohn’s Disease (pediatric),Inflectra™ Vial
"MISCELLANEOUS: CYTOKINE AND CAM ANTAGONISTS: IMMUNOMODULATORS, Atopic Dermatitis",Inflectra Plaque Psoriasis (adult),Inflectra™ Vial
"MISCELLANEOUS: CYTOKINE AND CAM ANTAGONISTS: IMMUNOMODULATORS, Atopic Dermatitis",Inflectra Psoriatic Arthritis (adult),Inflectra™ Vial
"MISCELLANEOUS: CYTOKINE AND CAM ANTAGONISTS: IMMUNOMODULATORS, Atopic Dermatitis",Inflectra Rheumatoid Arthritis,Inflectra™ Vial
"MISCELLANEOUS: CYTOKINE AND CAM ANTAGONISTS: IMMUNOMODULATORS, Atopic Dermatitis",Inflectra Ulcerative Colitis (adult),Inflectra™ Vial
"MISCELLANEOUS: CYTOKINE AND CAM ANTAGONISTS: IMMUNOMODULATORS, Atopic Dermatitis",Inflectra Ulcerative Colitis (pediatric),Inflectra™ Vial
MISCELLANEOUS: MOVEMENT DISORDERS: Weight Management Other (Non-Incretin Mimetics),Ingrezza,Ingrezza® Capsule / Initiation Pack
MISCELLANEOUS: MOVEMENT DISORDERS: Weight Management Other (Non-Incretin Mimetics),Ingrezza sprinkle capsule,Ingrezza® (valbenazine) Sprinkle Capsules
MISCELLANEOUS: MOVEMENT DISORDERS: Weight Management Other (Non-Incretin Mimetics),Ingrezza titration pack,Ingrezza® Capsule / Initiation Pack
OPHTHALMIC: ALPHA 2 ADRENERGIC AGENTS: Oral,Iopidine ophthalmic solution,Iopidine® Drops
CARDIOVASCULAR: ANGIOTENSIN II RECEPTOR BLOCKERS: Oral / Transdermal,Irbesartan,irbesartan tablet (generic for Avapro®)
ENDOCRINOLOGY: HYPOGLYCEMICS - ORAL: DPP-IV Inhibitors and Combinations,Janumet,Janumet® Tablet / XR Tablet
ENDOCRINOLOGY: HYPOGLYCEMICS - ORAL: DPP-IV Inhibitors and Combinations,Januvia,Januvia® Tablet
ENDOCRINOLOGY: HYPOGLYCEMICS - ORAL: DPP-IV Inhibitors and Combinations,Jentadueto,Jentadueto® Tablet / XR Tablet
BEHAVIORAL HEALTH: ANTIHYPERKINESIS / ADHD: Selective Serotonin Reuptake Inhibitor (SSRI),Jornay PM,Jornay PM™ Capsule
CENTRAL NERVOUS SYSTEM: MULTIPLE SCLEROSIS: Injectable,Kesimpta,Kesimpta® Pen
"ANTI-INFECTIVES - SYSTEMIC: ANTIBIOTICS: Antibiotics, Inhaled",Kitabis Pak,Kitabis™ Pak
"MISCELLANEOUS: OPIOID ANTAGONISTS: IMMUNOMODULATORS, Atopic Dermatitis",Kloxxado,Kloxxado™ Nasal Spray
ENDOCRINOLOGY: HYPOGLYCEMICS - ORAL: DPP-IV Inhibitors and Combinations,Kombiglyze XR,Kombiglyze® XR Tablet
GASTROINTESTINAL: PROTON PUMP INHIBITORS: Thiazolidinediones and Combinations,Konvomep,Konvomep™ Suspension
GOUT: URINARY ANTISPASMODICS: Rectal,Krystexxa,Krystexxa® Vial
GASTROINTESTINAL: PROTON PUMP INHIBITORS: Thiazolidinediones and Combinations,Lansoprazole,lansoprazole capsule (generic for Prevacid® OTC)
GASTROINTESTINAL: H. PYLORI COMBINATIONS: Thiazolidinediones and Combinations,Lansoprazole / Amoxicillin / Clarithromycin,lansoprazole-amoxicillin-clarithromycin pack (generic for Prevpac®)
CARDIOVASCULAR: ENDOTHELIN RECEPTOR ANTAGONISTS: Oral / Transdermal,Letairis,Letairis® Tablet
HEMATOLOGIC: COLONY STIMULATING FACTORS: Oral,Leukine,Leukine® Vial
"RESPIRATORY: BETA-ADRENERGIC HANDHELD, SHORT ACTING: Oral",Levalbuterol Tartrate inhalation aerosol solution,levalbuterol HFA inhaler (generic for Xopenex® HFA Inhaler)
GASTROINTESTINAL: SELECTIVE CONSTIPATION AGENTS: Thiazolidinediones and Combinations,Linzess,Linzess® Capsule
CARDIOVASCULAR: ORAL PULMONARY HYPERTENSION: Oral / Transdermal,Liqrev,Liqrev® Suspension
CARDIOVASCULAR: ACE INHIBITORS: Oral / Transdermal,Lisinopril,lisinopril tablet (generic for Prinivil® and Zestril®)
MISCELLANEOUS: SKELETAL MUSCLE RELAXANTS: Weight Management Other (Non-Incretin Mimetics),Lorzone,Lorzone® Tablet
CARDIOVASCULAR: ANGIOTENSIN II RECEPTOR BLOCKERS: Oral / Transdermal,Losartan,losartan tablet (generic for Cozaar®)
MISCELLANEOUS: OPIOID DEPENDENCE: Weight Management Other (Non-Incretin Mimetics),Lucemyra,Lucemyra® Tablet
OPHTHALMIC: PROSTAGLANDIN AGONISTS: Oral,Lumigan 2.5 mL,Lumigan® Drops
