therapeutic_class,capsule_name,pdl_name
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Freedom Lite Meter,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Freedom Lite Meter,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Freedom Lite Meter,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Freedom Lite Meter,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Freedom Lite Meter,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Insulinx Glucose System,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Insulinx Glucose System,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Insulinx Glucose System,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Insulinx Glucose System,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Insulinx Glucose System,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Insulinx Glucose System,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Insulinx Glucose System,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 100 ct,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 100 ct,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 100 ct,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 100 ct,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 100 ct,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 100 ct,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 100 ct,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 50 ct,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 50 ct,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 50 ct,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 50 ct,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 50 ct,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 50 ct,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle InsuLinx Test Strips 50 ct,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre 2 Plus,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre 2 Plus,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre 2 Plus,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre 2 Plus,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre 2 Plus,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre 2 Plus,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Libre 2 Plus,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Lite Meter,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Lite Meter,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Lite Meter,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Lite Meter,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Lite Meter,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Lite Meter,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Lite Meter,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 100 ct,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 100 ct,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 100 ct,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 100 ct,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 100 ct,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 100 ct,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 100 ct,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 50 ct,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 50 ct,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 50 ct,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 50 ct,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 50 ct,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 50 ct,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Lite Test Strips 50 ct,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Precision Neo Meter,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Precision Neo Meter,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),Freestyle Precision Neo Meter,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Precision Neo Meter,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Precision Neo Meter,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Precision Neo Meter,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),Freestyle Precision Neo Meter,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 25 ct,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 25 ct,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 25 ct,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 25 ct,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 25 ct,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 25 ct,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 25 ct,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 50 ct,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 50 ct,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 50 ct,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 50 ct,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 50 ct,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 50 ct,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Precision Neo Strips 50 ct,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 100 ct,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 100 ct,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 100 ct,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 100 ct,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 100 ct,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 100 ct,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 100 ct,Freestyle Libre™ 3 Plus Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 50 ct,Freestyle Libre™  14 day Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 50 ct,Freestyle Libre™  2 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Transmitters / Receivers / Readers: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 50 ct,Freestyle Libre™  3 Reader
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 50 ct,Freestyle Libre™ 2 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 50 ct,Freestyle Libre™  14 day Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 50 ct,Freestyle Libre™ 3 Sensor
DIABETIC CONTINUOUS GLUCOSE MONITOR SUPPLIES: Continuous Glucose Monitor Sensors: Weight Management Other (Non-Incretin Mimetics),FreeStyle Test Strips 50 ct,Freestyle Libre™ 3 Plus Sensor
ANTI-INFECTIVES - SYSTEMIC: ANTIBIOTICS: Antivirals (Hepatitis B Agents),Hepsera,adefovir tablet (generic for Hepsera® )
CARDIOVASCULAR: ANTI-ARRHYTHMICS: Oral / Transdermal,iLet Bionic Pancreas System,mexiletine capsule (generic for Mexitil®)
ALZHEIMER’S AGENTS: : ,Lo Loestrin Fe,Exelon® Patch
ALZHEIMER’S AGENTS: : ,Lo Loestrin Fe,rivastigmine capsule (generic for Exelon®)
ALZHEIMER’S AGENTS: : ,Lo Loestrin Fe,rivastigmine patch (generic for Exelon®)
ANALGESICS: OPIOID ANALGESICS: Orally Disintegrating / Oral Spray Schedule II Opioids,Lo Loestrin Fe,Actiq® Lozenge
ANALGESICS: OPIOID ANALGESICS: Orally Disintegrating / Oral Spray Schedule II Opioids,Lo Loestrin Fe,fentanyl citrate lozenge (generic for Actiq®)
ANALGESICS: OPIOID ANALGESICS: Short Acting Schedule II Opioids,Lo Loestrin Fe,"hydrocodone-acetaminophen solution / tablet (generic for Hycet®, Lorcet®, Lortab®, Norco®, Vicodin®)"
ANALGESICS: OPIOID ANALGESICS: Short Acting Schedule II Opioids,Lo Loestrin Fe,oxycodone-acetaminophen capsules (generic for Tylox®)
ANALGESICS: OPIOID ANALGESICS: Short Acting Schedule II Opioids,Lo Loestrin Fe,Nalocet® Tablet
ANALGESICS: OPIOID ANALGESICS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,dihydrocodeine-acetaminophen-caffeine tablet (generic for Panlor SS®)
ANALGESICS: OPIOID ANALGESICS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,pentazocine-naloxone tablet (generic for Talwin NX®)
ANALGESICS: OPIOID ANALGESICS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,Qdolo™ Solution
ANALGESICS: OPIOID ANALGESICS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,tramadol solution (generic for Qdolo™)
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,diclofenac potassium capsule (generic for Zipsor®)
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,meloxicam tablet (generic for Mobic®)
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,diclofenac potassium tablet (generic for Cataflam®)
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,diclofenac sodium tablet / ER tablet (generic for Voltaren® / XR)
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,diclofenac sodium-misoprostol tablet (generic for Arthrotec®)
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,diflunisal tablet (generic for Dolobid®)
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,Dolobid tablet
ANALGESICS: NSAIDS: Short Acting Schedule III – IV Opioids / Analgesic Combinations,Lo Loestrin Fe,etodolac capsule / tablet / ER tablet(generic for Lodine® / XL)
