therapeutic_class,capsule_name,pdl_name
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Idacio Hidradenitis Suppurativa,adalimumab-aacf (gen of IDACIO)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Idacio Plaque Psoriasis (adult),adalimumab-aacf (gen of IDACIO)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Idacio Polyarticular Juvenile Idiopathic Arthritis (PJIA),adalimumab-aacf (gen of IDACIO)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Idacio Psoriatic Arthritis (adult),adalimumab-aacf (gen of IDACIO)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Idacio Rheumatoid Arthritis,adalimumab-aacf (gen of IDACIO)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Idacio Ulcerative Colitis (adult),adalimumab-aacf (gen of IDACIO)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Idacio Uveitis (adult),adalimumab-aacf (gen of IDACIO)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ankylosing Spondylitis,INFLECTRA  (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ankylosing Spondylitis,AVSOLA (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ankylosing Spondylitis,infliximab (gen of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ankylosing Spondylitis,RENFLEXIS (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Crohn’s Disease (adult),INFLECTRA  (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Crohn’s Disease (adult),AVSOLA (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Crohn’s Disease (adult),infliximab (gen of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Crohn’s Disease (adult),RENFLEXIS (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Crohn’s Disease (pediatric),INFLECTRA  (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Crohn’s Disease (pediatric),AVSOLA (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Crohn’s Disease (pediatric),infliximab (gen of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Crohn’s Disease (pediatric),RENFLEXIS (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Plaque Psoriasis (adult),INFLECTRA  (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Plaque Psoriasis (adult),AVSOLA (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Plaque Psoriasis (adult),infliximab (gen of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Plaque Psoriasis (adult),RENFLEXIS (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Psoriatic Arthritis (adult),INFLECTRA  (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Psoriatic Arthritis (adult),AVSOLA (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Psoriatic Arthritis (adult),infliximab (gen of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Psoriatic Arthritis (adult),RENFLEXIS (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Rheumatoid Arthritis,INFLECTRA  (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Rheumatoid Arthritis,AVSOLA (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Rheumatoid Arthritis,infliximab (gen of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Rheumatoid Arthritis,RENFLEXIS (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ulcerative Colitis (adult),INFLECTRA  (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ulcerative Colitis (adult),AVSOLA (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ulcerative Colitis (adult),infliximab (gen of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ulcerative Colitis (adult),RENFLEXIS (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ulcerative Colitis (pediatric),INFLECTRA  (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ulcerative Colitis (pediatric),AVSOLA (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ulcerative Colitis (pediatric),infliximab (gen of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Remicade Ulcerative Colitis (pediatric),RENFLEXIS (Bio of REMICADE)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Yuflyma Ankylosing Spondylitis,adalimumab-aaty (gen of YUFLYMA)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Yuflyma Crohn’s Disease (adult),adalimumab-aaty (gen of YUFLYMA)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Yuflyma Crohn’s Disease (pediatric),adalimumab-aaty (gen of YUFLYMA)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Yuflyma Hidradenitis Suppurativa,adalimumab-aaty (gen of YUFLYMA)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Yuflyma Plaque Psoriasis (adult),adalimumab-aaty (gen of YUFLYMA)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Yuflyma Polyarticular Juvenile Idiopathic Arthritis (PJIA),adalimumab-aaty (gen of YUFLYMA)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Yuflyma Psoriatic Arthritis (adult),adalimumab-aaty (gen of YUFLYMA)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Yuflyma Rheumatoid Arthritis,adalimumab-aaty (gen of YUFLYMA)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Yuflyma Ulcerative Colitis (adult),adalimumab-aaty (gen of YUFLYMA)
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Yuflyma Uveitis (adult),adalimumab-aaty (gen of YUFLYMA)
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Abilify tablet,"ABILIFY ASIMTUFII, MAINTENA"
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Abilify tablet,ABILIFY MYCITE
Respiratory Agents: Inhaled Agents: BRONCHODILATOR/GLUCOCORTICOID COMBINATIONS,Airduo Respiclick,AIRDUO DIGIHALER
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",Amlodipine tablet,amlodipine/benazepril
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Amlodipine tablet,amlodipine/olmesartan
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Amlodipine tablet,amlodipine/valsartan
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Amlodipine tablet,amlodipine/valsartan/HCTZ
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Amlodipine tablet,olmesartan/amlodipine/HCTZ
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Amlodipine tablet,telmisartan/amlodipine
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,Amlodipine tablet,amlodipine/atorvastatin
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Banzel oral suspension,BANZEL TAB
Gastrointestinal Agents: Crohn’s Disease: ,Budesonide respules (inhalation suspension),budesonide ER
Gastrointestinal Agents: Ulcerative Colitis: ORAL,Budesonide respules (inhalation suspension),budesonide ER tab
Respiratory Agents: Inhaled Agents: BRONCHODILATOR/GLUCOCORTICOID COMBINATIONS,Budesonide respules (inhalation suspension),budesonide/formoterol
Endocrine Agents: Diabetes – Non-Insulin: GLP-1 RECEPTOR AGONISTS/COMBINATIONS,Bydureon Pen,BYDUREON BCISE
Dermatologic Agents: Topical Acne Products: NON-RETINOIDS,Clindamycin 2% Cream,clindamycin foam
Dermatologic Agents: Topical Acne Products: NON-RETINOIDS,Clindamycin 2% Cream,"clindamycin gel, lot, soln, swabs"
Dermatologic Agents: Topical Acne Products: NON-RETINOIDS,Clindamycin 2% Cream,clindamycin/benz perox 1.2-3.75%
Dermatologic Agents: Topical Acne Products: RETINOIDS/COMBINATIONS,Clindamycin 2% Cream,clindamycin/tretinoin
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Humalog Junior KwikPen,"HUMALOG U-100 KWIKPEN, VIAL"
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Humalog Junior KwikPen,HUMALOG U-100 TEMPO PEN
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Humalog Junior KwikPen,HUMALOG U-200
Endocrine Agents: Diabetes – Insulin: MIXED INSULIN,Humalog Junior KwikPen,HUMALOG 50-50
Endocrine Agents: Diabetes – Insulin: MIXED INSULIN,Humalog Junior KwikPen,HUMALOG 75-25
Cardiovascular Agents: Antiarrhythmics: ,iLet Bionic Pancreas System,mexiletine
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Invega ER,INVEGA HAFYERA ER
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Invega ER,INVEGA SUSTENNA
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Invega ER,INVEGA TRINZA
Gastrointestinal Agents: Proton Pump Inhibitors: ,Lansoprazole / Amoxicillin / Clarithromycin,lansoprazole cap
Gastrointestinal Agents: Proton Pump Inhibitors: ,Lansoprazole / Amoxicillin / Clarithromycin,lansoprazole ODT
Analgesic Agents: Gout: ,Lo Loestrin Fe,"allopurinol 100, 300mg"
Analgesic Agents: Gout: ,Lo Loestrin Fe,allopurinol 200mg
Analgesic Agents: NSAIDS: ,Lo Loestrin Fe,diclofenac/misoprostol
Analgesic Agents: NSAIDS: ,Lo Loestrin Fe,"diclofenac sodium DR, ER, gel 1%"
Analgesic Agents: NSAIDS: ,Lo Loestrin Fe,"diclofenac patch 1.3%; soln 1.5%, 2%"
Analgesic Agents: NSAIDS: ,Lo Loestrin Fe,diclofenac potassium
Analgesic Agents: NSAIDS: ,Lo Loestrin Fe,meloxicam tab
Analgesic Agents: NSAIDS: ,Lo Loestrin Fe,meclofenamate
Analgesic Agents: NSAIDS: ,Lo Loestrin Fe,meloxicam cap
Analgesic Agents: Opioids: SHORT-ACTING,Lo Loestrin Fe,pentazocine/naloxone
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",Lo Loestrin Fe,ELOCTATE
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Antiplatelet: ",Lo Loestrin Fe,clopidogrel
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",Lo Loestrin Fe,amlodipine/benazepril
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Lo Loestrin Fe,amlodipine/olmesartan
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Lo Loestrin Fe,amlodipine/valsartan
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Lo Loestrin Fe,EDARBYCLOR
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Lo Loestrin Fe,amlodipine/valsartan/HCTZ
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Lo Loestrin Fe,losartan
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Lo Loestrin Fe,losartan/HCTZ
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Lo Loestrin Fe,olmesartan/amlodipine/HCTZ
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Lo Loestrin Fe,telmisartan/amlodipine
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,Lo Loestrin Fe,amlodipine/atorvastatin
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,Lo Loestrin Fe,lovastatin
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,Lo Loestrin Fe,EZALLOR
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Prophylaxis: ",Lo Loestrin Fe,Blockers
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Lo Loestrin Fe,CELONTIN
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Lo Loestrin Fe,clonazepam ODT
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Lo Loestrin Fe,clobazam
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Lo Loestrin Fe,clonazepam
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: SNRIs,Lo Loestrin Fe,"duloxetine 20, 30, 60mg"
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: SNRIs,Lo Loestrin Fe,duloxetine 40mg
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: SSRIs,Lo Loestrin Fe,"citalopram tab, soln"
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: SSRIs,Lo Loestrin Fe,citalopram cap
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: SSRIs,Lo Loestrin Fe,escitalopram
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: OTHER,Lo Loestrin Fe,clomipramine
Central Nervous System (CNS) Agents: Attention Deficit Hyperactivity Disorder Agents: NON-STIMULANTS,Lo Loestrin Fe,clonidine ER
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Lo Loestrin Fe,clozapine ODT
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Lo Loestrin Fe,clozapine
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Lo Loestrin Fe,VERSACLOZ
Central Nervous System (CNS) Agents: Medication Assisted Treatment of Opioid Addiction: ,Lo Loestrin Fe,buprenorphine/naloxone
Central Nervous System (CNS) Agents: Medication Assisted Treatment of Opioid Addiction: ,Lo Loestrin Fe,"clonidine IR, ER"
Central Nervous System (CNS) Agents: Medication Assisted Treatment of Opioid Addiction: ,Lo Loestrin Fe,SUBLOCADE
Central Nervous System (CNS) Agents: Neuropathic Pain: OTHER,Lo Loestrin Fe,"duloxetine 20, 30, 60mg"
Central Nervous System (CNS) Agents: Neuropathic Pain: OTHER,Lo Loestrin Fe,duloxetine 40mg
"Central Nervous System (CNS) Agents: Sedative-Hypnotics, Non-Barbiturate: ",Lo Loestrin Fe,eszopiclone
"Central Nervous System (CNS) Agents: Sedative-Hypnotics, Non-Barbiturate: ",Lo Loestrin Fe,zaleplon
"Central Nervous System (CNS) Agents: Skeletal Muscle Relaxants, Non-Benzodiazepine: ",Lo Loestrin Fe,"baclofen susp , tab"
"Central Nervous System (CNS) Agents: Skeletal Muscle Relaxants, Non-Benzodiazepine: ",Lo Loestrin Fe,baclofen soln
"Central Nervous System (CNS) Agents: Skeletal Muscle Relaxants, Non-Benzodiazepine: ",Lo Loestrin Fe,chlorzoxazone 500mg
"Central Nervous System (CNS) Agents: Skeletal Muscle Relaxants, Non-Benzodiazepine: ",Lo Loestrin Fe,cyclobenzaprine IR
"Central Nervous System (CNS) Agents: Skeletal Muscle Relaxants, Non-Benzodiazepine: ",Lo Loestrin Fe,"chlorzoxazone 250, 375, 750mg"
"Central Nervous System (CNS) Agents: Skeletal Muscle Relaxants, Non-Benzodiazepine: ",Lo Loestrin Fe,cyclobenzaprine ER
"Central Nervous System (CNS) Agents: Skeletal Muscle Relaxants, Non-Benzodiazepine: ",Lo Loestrin Fe,metaxalone 800mg
"Central Nervous System (CNS) Agents: Skeletal Muscle Relaxants, Non-Benzodiazepine: ",Lo Loestrin Fe,metaxalone 400mg
"Central Nervous System (CNS) Agents: Skeletal Muscle Relaxants, Non-Benzodiazepine: ",Lo Loestrin Fe,TANLOR
Dermatologic Agents: Topical Acne Products: NON-RETINOIDS,Lo Loestrin Fe,"clindamycin gel, lot, soln, swabs"
Dermatologic Agents: Topical Acne Products: RETINOIDS/COMBINATIONS,Lo Loestrin Fe,ARAZLO
Endocrine Agents: Diabetes – Hypoglycemia Treatments: ,Lo Loestrin Fe,ZEGALOGUE
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Lo Loestrin Fe,ADMELOG
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Lo Loestrin Fe,"HUMALOG U-100 KWIKPEN, VIAL"
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Lo Loestrin Fe,HUMALOG U-100 TEMPO PEN
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Lo Loestrin Fe,HUMALOG U-200
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Lo Loestrin Fe,NOVOLOG U-100
Endocrine Agents: Diabetes – Insulin: MIXED INSULIN,Lo Loestrin Fe,HUMALOG 50-50
Endocrine Agents: Diabetes – Insulin: MIXED INSULIN,Lo Loestrin Fe,HUMALOG 75-25
Endocrine Agents: Diabetes – Insulin: MIXED INSULIN,Lo Loestrin Fe,NOVOLOG 70-30
Endocrine Agents: Diabetes – Non-Insulin: DPP4 INHIBITORS/COMBINATIONS,Lo Loestrin Fe,alogliptin
Endocrine Agents: Diabetes – Non-Insulin: DPP4 INHIBITORS/COMBINATIONS,Lo Loestrin Fe,alogliptin/metformin
Endocrine Agents: Diabetes – Non-Insulin: DPP4 INHIBITORS/COMBINATIONS,Lo Loestrin Fe,alogliptin/pioglitazone
Endocrine Agents: Diabetes – Non-Insulin: SGLT2 INHIBITORS/COMBINATIONS,Lo Loestrin Fe,dapagliflozin
Endocrine Agents: Diabetes – Non-Insulin: SGLT2 INHIBITORS/COMBINATIONS,Lo Loestrin Fe,dapagliflozin/metformin ER
Endocrine Agents: Osteoporosis – Bone Ossification Enhancers: OTHER BONE RESORPTION SUPPRESSION AND RELATED AGENTS,Lo Loestrin Fe,raloxifene
Endocrine Agents: Osteoporosis – Bone Ossification Enhancers: OTHER BONE RESORPTION SUPPRESSION AND RELATED AGENTS,Lo Loestrin Fe,TYMLOS
Gastrointestinal Agents: Anti-Emetics: PHENOTHIAZINES,Lo Loestrin Fe,prochlorperazine
Gastrointestinal Agents: Anti-Emetics: OTHER,Lo Loestrin Fe,metoclopramide ODT
Gastrointestinal Agents: Anti-Emetics: OTHER,Lo Loestrin Fe,metoclopramide
Gastrointestinal Agents: Hepatic Encephalopathy: ,Lo Loestrin Fe,lactulose XIFAXAN
Gastrointestinal Agents: Irritable Bowel Syndrome (IBS) with Diarrhea: ,Lo Loestrin Fe,alosetron
Gastrointestinal Agents: Irritable Bowel Syndrome (IBS) with Diarrhea: ,Lo Loestrin Fe,loperamide
Gastrointestinal Agents: Proton Pump Inhibitors: ,Lo Loestrin Fe,PRILOSEC SUSP
Gastrointestinal Agents: Unspecified GI: ,Lo Loestrin Fe,AEMCOLO
Gastrointestinal Agents: Unspecified GI: ,Lo Loestrin Fe,dicyclomine
Gastrointestinal Agents: Unspecified GI: ,Lo Loestrin Fe,lactulose
Gastrointestinal Agents: Unspecified GI: ,Lo Loestrin Fe,loperamide
Genitourinary Agents: Benign Prostatic Hyperplasia: ALPHA BLOCKERS,Lo Loestrin Fe,silodosin
Genitourinary Agents: Benign Prostatic Hyperplasia: ALPHA BLOCKERS,Lo Loestrin Fe,tamsulosin
Genitourinary Agents: Benign Prostatic Hyperplasia: ALPHA BLOCKER/5AR/PDE5 INHIBITOR COMBINATIONS,Lo Loestrin Fe,dutasteride/tamsulosin
Hyperkalemia Agents: Potassium Binders: ,Lo Loestrin Fe,LOKELMA
Immunomodulator Agents: Systemic Inflammatory Disease: JAK INHIBITORS,Lo Loestrin Fe,LITFULO
Infectious Disease Agents: Antibiotics – Cephalosporins: ,Lo Loestrin Fe,"cefaclor IR, ER"
Infectious Disease Agents: Antibiotics – Cephalosporins: ,Lo Loestrin Fe,cefaclor susp
Infectious Disease Agents: Antibiotics – Quinolones: ,Lo Loestrin Fe,ciprofloxacin
Infectious Disease Agents: Antibiotics – Quinolones: ,Lo Loestrin Fe,ofloxacin
Infectious Disease Agents: Antibiotics – Quinolones: ,Lo Loestrin Fe,ciprofloxacin susp
Infectious Disease Agents: Antibiotics – Quinolones: ,Lo Loestrin Fe,"levofloxacin soln , tab"
Infectious Disease Agents: Antibiotics – Quinolones: ,Lo Loestrin Fe,moxifloxacin
Infectious Disease Agents: Antibiotics – Tetracyclines: ,Lo Loestrin Fe,demeclocycline
Infectious Disease Agents: Antifungals: ,Lo Loestrin Fe,clotrimazole
Infectious Disease Agents: Antivirals – Herpes: ,Lo Loestrin Fe,acyclovir
Infectious Disease Agents: Antivirals – Herpes: ,Lo Loestrin Fe,famciclovir
Infectious Disease Agents: Antivirals – Herpes: ,Lo Loestrin Fe,valacyclovir
Ophthalmic Agents: Antibiotic and Antibiotic-Steroid Combination Drops and Ointments: ,Lo Loestrin Fe,CILOXAN
Ophthalmic Agents: Antibiotic and Antibiotic-Steroid Combination Drops and Ointments: ,Lo Loestrin Fe,ciprofloxacin
Ophthalmic Agents: Antibiotic and Antibiotic-Steroid Combination Drops and Ointments: ,Lo Loestrin Fe,gatifloxacin
Ophthalmic Agents: Antibiotic and Antibiotic-Steroid Combination Drops and Ointments: ,Lo Loestrin Fe,moxifloxacin (generic of MOXEZA)
Ophthalmic Agents: Antibiotic and Antibiotic-Steroid Combination Drops and Ointments: ,Lo Loestrin Fe,moxifloxacin
Ophthalmic Agents: Antibiotic and Antibiotic-Steroid Combination Drops and Ointments: ,Lo Loestrin Fe,ofloxacin
Ophthalmic Agents: Antibiotic and Antibiotic-Steroid Combination Drops and Ointments: ,Lo Loestrin Fe,sulfacetamide/prednisolone
Ophthalmic Agents: Antihistamines & Mast Cell Stabilizers: ,Lo Loestrin Fe,alomide
Ophthalmic Agents: Antihistamines & Mast Cell Stabilizers: ,Lo Loestrin Fe,olopatadine
Ophthalmic Agents: Dry Eye Treatments: ,Lo Loestrin Fe,cyclosporine
Ophthalmic Agents: Glaucoma Agents: ALPHA-2 AGONISTS,Lo Loestrin Fe,apraclonidine
Ophthalmic Agents: Glaucoma Agents: BETA BLOCKERS,Lo Loestrin Fe,betaxolol
Ophthalmic Agents: Glaucoma Agents: BETA BLOCKERS,Lo Loestrin Fe,carteolol
Ophthalmic Agents: Glaucoma Agents: BETA BLOCKERS,Lo Loestrin Fe,levobunolol
