therapeutic_class,pdl_name,status
Analgesic Agents: Opioids: SHORT-ACTING,APAP/caffeine/ dihydrocodeine,Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,but/APAP/caff/cod 50/325/40/30mg,Preferred
Analgesic Agents: Opioids: SHORT-ACTING,but/APAP/caff/cod 50/300/40/30mg,Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,but/ASA/caff/cod,Preferred
Analgesic Agents: Opioids: SHORT-ACTING,DSUVIA,Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,butorphanol,Preferred
Analgesic Agents: Opioids: SHORT-ACTING,"hydrocodone/APAP 5, 7.5, 10-300mg",Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,codeine,Preferred
Analgesic Agents: Opioids: SHORT-ACTING,hydrocodone/ibuprofen,Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,hydrocodone/APAP,Preferred
Analgesic Agents: Opioids: SHORT-ACTING,levorphanol,Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,hydromorphone IR,Preferred
Analgesic Agents: Opioids: SHORT-ACTING,meperidine,Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,morphine IR,Preferred
Analgesic Agents: Opioids: SHORT-ACTING,oxymorphone IR,Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,"oxycodone IR cap, soln, tab",Preferred
Analgesic Agents: Opioids: SHORT-ACTING,pentazocine/naloxone,Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,oxycodone/APAP,Preferred
Analgesic Agents: Opioids: SHORT-ACTING,PROLATE,Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,tramadol IR 50mg,Preferred
Analgesic Agents: Opioids: SHORT-ACTING,ROXYBOND,Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,tramadol/APAP,Preferred
Analgesic Agents: Opioids: SHORT-ACTING,SEGLENTIS,Non-Preferred
Analgesic Agents: Opioids: SHORT-ACTING,"tramadol IR soln, 25, 100mg tab",Non-Preferred
Analgesic Agents: Opioids: LONG-ACTING,BUTRANS,Preferred
Analgesic Agents: Opioids: LONG-ACTING,BELBUCA,Non-Preferred
Analgesic Agents: Opioids: LONG-ACTING,morphine ER tab,Preferred
Analgesic Agents: Opioids: LONG-ACTING,buprenorphine TD patch weekly,Non-Preferred
Analgesic Agents: Opioids: LONG-ACTING,fentanyl,Non-Preferred
Analgesic Agents: Opioids: LONG-ACTING,hydrocodone bitartrate ER 12HR cap,Non-Preferred
Analgesic Agents: Opioids: LONG-ACTING,hydrocodone bitartrate ER 24HR tab,Non-Preferred
Analgesic Agents: Opioids: LONG-ACTING,hydromorphone ER,Non-Preferred
Analgesic Agents: Opioids: LONG-ACTING,methadone,Non-Preferred
Analgesic Agents: Opioids: LONG-ACTING,morphine ER 24HR cap,Non-Preferred
Analgesic Agents: Opioids: LONG-ACTING,oxycodone ER,Non-Preferred
Analgesic Agents: Opioids: LONG-ACTING,oxymorphone ER,Non-Preferred
Analgesic Agents: Opioids: LONG-ACTING,tramadol ER,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",FULPHILA,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",FYLNETRA,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",NEUPOGEN,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",GRANIX,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",NIVESTYM,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",LEUKINE,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",NYVEPRIA,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",NEULASTA,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",RELEUKO,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",ROLVEDON,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",STIMUFEND,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",UDENYCA,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",ZARXIO,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",ZIEXTENZO,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hematopoietic Agents: ",EPOGEN,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hematopoietic Agents: ",ARANESP,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hematopoietic Agents: ",RETACRIT,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hematopoietic Agents: ",MIRCERA,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hematopoietic Agents: ",PROCRIT,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",ADVATE,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",NUWIQ INJ,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",ADYNOVATE,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",OBIZUR,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",AFSTYLA,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",SEVENFACT,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",ALPHANATE,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",VONVENDI,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",ALTUVIIIO,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",CORIFACT,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",ELOCTATE,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",ESPEROCT,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",FEIBA,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",HEMLIBRA,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",HEMOFIL M,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",HUMATE-P,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",JIVI,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",KOATE,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",KOGENATE FS,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",KOVALTRY,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",NOVOEIGHT,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",NOVOSEVEN RT,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",NUWIQ KIT,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",RECOMBINATE,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",WILATE,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",XYNTHA,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",ALPHANINE SD,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",SEVENFACT,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",ALPROLIX,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",BENEFIX,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",FEIBA,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",IDELVION,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",IXINITY,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",NOVOSEVEN RT,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",PROFILNINE,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",REBINYN,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",RIXUBIS,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Heparin-Related Preparations: ",enoxaparin,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Heparin-Related Preparations: ",fondaparinux,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Heparin-Related Preparations: ",FRAGMIN,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Anticoagulants: ",ELIQUIS,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Anticoagulants: ",dabigatran cap,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Anticoagulants: ","PRADAXA CAP , PELLET PAK",Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Anticoagulants: ",SAVAYSA,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Anticoagulants: ",warfarin,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Anticoagulants: ","XARELTO SUSP , TAB",Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Antiplatelet: ","aspirin IR, ER",Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Antiplatelet: ",aspirin/dipyridamole ER,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Antiplatelet: ",BRILINTA,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Antiplatelet: ",clopidogrel,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Antiplatelet: ",prasugrel,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",amlodipine/benazepril,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",QBRELIS,Non-Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",benazepril,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",benazepril/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",captopril,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",captopril/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS","enalapril soln, tab",Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",enalapril/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",fosinopril,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",fosinopril/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",lisinopril,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",lisinopril/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",moexipril,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",quinapril,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",quinapril/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",ramipril,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",trandolapril,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",trandolapril/verapamil,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",amlodipine/olmesartan,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",EDARBI,Non-Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",amlodipine/valsartan,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",EDARBYCLOR,Non-Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",amlodipine/valsartan/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",valsartan soln,Non-Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",candesartan,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",candesartan/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",irbesartan,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",irbesartan/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",losartan,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",losartan/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",olmesartan,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",olmesartan/amlodipine/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",olmesartan/HCTZ,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",telmisartan,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",telmisartan/amlodipine,Preferred
Cardiovascular Agents: Antiarrhythmics: ,amiodarone,Preferred
Cardiovascular Agents: Antiarrhythmics: ,MULTAQ,Non-Preferred
Cardiovascular Agents: Antiarrhythmics: ,disopyramide,Preferred
Cardiovascular Agents: Antiarrhythmics: ,dofetilide,Preferred
Cardiovascular Agents: Antiarrhythmics: ,flecainide,Preferred
Cardiovascular Agents: Antiarrhythmics: ,mexiletine,Preferred
Cardiovascular Agents: Antiarrhythmics: ,NORPACE CR,Preferred
Cardiovascular Agents: Antiarrhythmics: ,"propafenone IR, ER",Preferred
Cardiovascular Agents: Antiarrhythmics: ,"quinidine IR, ER",Preferred
Cardiovascular Agents: Lipotropics: BILE ACID SEQUESTRANTS,"cholestyramine light, regular",Preferred
Cardiovascular Agents: Lipotropics: BILE ACID SEQUESTRANTS,colesevelam packet,Non-Preferred
Cardiovascular Agents: Lipotropics: BILE ACID SEQUESTRANTS,colesevelam tab,Preferred
Cardiovascular Agents: Lipotropics: BILE ACID SEQUESTRANTS,colestipol granules,Non-Preferred
Cardiovascular Agents: Lipotropics: BILE ACID SEQUESTRANTS,colestipol tab,Preferred
Cardiovascular Agents: Lipotropics: BILE ACID SEQUESTRANTS,prevalite,Preferred
Cardiovascular Agents: Lipotropics: FIBRIC ACID DERIVATIVES,"fenofibrate 48, 54, 145, 160mg tab",Preferred
Cardiovascular Agents: Lipotropics: FIBRIC ACID DERIVATIVES,"fenofibrate IR, DR cap",Non-Preferred
Cardiovascular Agents: Lipotropics: FIBRIC ACID DERIVATIVES,gemfibrozil,Preferred
Cardiovascular Agents: Lipotropics: FIBRIC ACID DERIVATIVES,"fenofibrate 40, 120mg tab",Non-Preferred
Cardiovascular Agents: Lipotropics: FIBRIC ACID DERIVATIVES,fenofibric acid,Non-Preferred
Cardiovascular Agents: Lipotropics: PCSK9 INHIBITORS,PRALUENT,Preferred
Cardiovascular Agents: Lipotropics: PCSK9 INHIBITORS,REPATHA,Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,atorvastatin,Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,ALTOPREV,Non-Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,ezetimibe/simvastatin,Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,amlodipine/atorvastatin,Non-Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,lovastatin,Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,ATORVALIQ,Non-Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,pravastatin,Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,EZALLOR,Non-Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,rosuvastatin,Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,"fluvastatin IR, ER",Non-Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,simvastatin,Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,pitavastatin,Non-Preferred
Cardiovascular Agents: Lipotropics: STATINS/COMBINATIONS,ZYPITAMAG,Non-Preferred
Cardiovascular Agents: Lipotropics: OTHER,ezetimibe,Preferred
Cardiovascular Agents: Lipotropics: OTHER,icosapent ethyl cap,Non-Preferred
Cardiovascular Agents: Lipotropics: OTHER,"niacin IR, ER OTC",Preferred
Cardiovascular Agents: Lipotropics: OTHER,JUXTAPID,Non-Preferred
Cardiovascular Agents: Lipotropics: OTHER,omega-3-acid ethyl esters,Preferred
Cardiovascular Agents: Lipotropics: OTHER,NEXLETOL,Non-Preferred
Cardiovascular Agents: Lipotropics: OTHER,NEXLIZET,Non-Preferred
Cardiovascular Agents: Lipotropics: OTHER,niacin ER tab,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: ENDOTHELIN RECEPTOR ANTAGONISTS,ambrisentan,Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: ENDOTHELIN RECEPTOR ANTAGONISTS,OPSUMIT,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: ENDOTHELIN RECEPTOR ANTAGONISTS,bosentan,Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: ENDOTHELIN RECEPTOR ANTAGONISTS,TRACLEER SUSP,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: PDE5 INHIBITORS,sildenafil,Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: PDE5 INHIBITORS,LIQREV,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: PDE5 INHIBITORS,sildenafil susp,Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: PDE5 INHIBITORS,tadalafil,Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: PDE5 INHIBITORS,TADLIQ,Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: PROSTAGLANDINS,epoprostenol,Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: PROSTAGLANDINS,ORENITRAM,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: PROSTAGLANDINS,treprostinil,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: PROSTAGLANDINS,TYVASO,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: PROSTAGLANDINS,VENTAVIS,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: OTHER,ADEMPAS,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: OTHER,OPSYNVI,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: OTHER,UPTRAVI,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: OTHER,WINREVAIR,Non-Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,donepezil,Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,ADLARITY,Non-Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,"galantamine IR tab, ER cap",Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,galantamine soln,Non-Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,"memantine ER, IR tab",Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,memantine soln,Non-Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,rivastigmine cap,Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,NAMZARIC,Non-Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,rivastigmine patch,Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Acute: CGRP INHIBITORS",NURTEC ODT,Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Acute: CGRP INHIBITORS",ZAVZPRET,Non-Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Acute: CGRP INHIBITORS",UBRELVY,Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Acute: TRIPTANS/COMBINATIONS",IMITREX NASAL SPRAY,Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Acute: TRIPTANS/COMBINATIONS",almotriptan,Non-Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Acute: TRIPTANS/COMBINATIONS",naratriptan,Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Acute: TRIPTANS/COMBINATIONS",eletriptan,Non-Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Acute: TRIPTANS/COMBINATIONS",rizatriptan,Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Acute: TRIPTANS/COMBINATIONS",frovatriptan,Non-Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Acute: TRIPTANS/COMBINATIONS","sumatriptan inj, nasal spray, tab",Preferred
