therapeutic_class,capsule_name,pdl_name,status
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-adbm Crohn’s Disease (pediatric),adalimumab-adbm (gen of CYLTEZO),Non-Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-adbm Hidradenitis Suppurativa,adalimumab-adbm (gen of CYLTEZO),Non-Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-adbm Plaque Psoriasis (adult),adalimumab-adbm (gen of CYLTEZO),Non-Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-adbm Polyarticular Juvenile Idiopathic Arthritis (PJIA),adalimumab-adbm (gen of CYLTEZO),Non-Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-adbm Psoriatic Arthritis (adult),adalimumab-adbm (gen of CYLTEZO),Non-Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-adbm Rheumatoid Arthritis,adalimumab-adbm (gen of CYLTEZO),Non-Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-adbm Ulcerative Colitis (adult),adalimumab-adbm (gen of CYLTEZO),Non-Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-adbm Uveitis (adult),adalimumab-adbm (gen of CYLTEZO),Non-Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-fkjp Ankylosing Spondylitis,adalimumab-fkjp PA (gen of HULIO),Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-fkjp Crohn’s Disease (adult),adalimumab-fkjp PA (gen of HULIO),Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-fkjp Crohn’s Disease (pediatric),adalimumab-fkjp PA (gen of HULIO),Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-fkjp Hidradenitis Suppurativa,adalimumab-fkjp PA (gen of HULIO),Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-fkjp Plaque Psoriasis (adult),adalimumab-fkjp PA (gen of HULIO),Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-fkjp Polyarticular Juvenile Idiopathic Arthritis (PJIA),adalimumab-fkjp PA (gen of HULIO),Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-fkjp Psoriatic Arthritis (adult),adalimumab-fkjp PA (gen of HULIO),Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-fkjp Rheumatoid Arthritis,adalimumab-fkjp PA (gen of HULIO),Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-fkjp Ulcerative Colitis (adult),adalimumab-fkjp PA (gen of HULIO),Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: TNF INHIBITORS,Adalimumab-fkjp Uveitis (adult),adalimumab-fkjp PA (gen of HULIO),Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: INTERLEUKIN ANTAGONISTS,Adbry Atopic Dermatitis (adult),ADBRY PA,Preferred
Immunomodulator Agents: Systemic Inflammatory Disease: INTERLEUKIN ANTAGONISTS,Adbry Atopic Dermatitis (pediatric),ADBRY PA,Preferred
