therapeutic_class,capsule_name,pdl_name,status
"Central Nervous System (CNS) Agents: Skeletal Muscle Relaxants, Non-Benzodiazepine: ",Baclofen tablet,"baclofen susp , tab",Preferred
Central Nervous System (CNS) Agents: Multiple Sclerosis* LEGACY CATEGORY: ,Bafiertam,BAFIERTAM,Non-Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Banzel tablet,BANZEL TAB,Preferred
Endocrine Agents: Diabetes – Insulin: LONG-ACTING,Basaglar Kwikpen,BASAGLAR,Non-Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",Benazepril,benazepril,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",Benefix,BENEFIX,Preferred
Respiratory Agents: Inhaled Agents: ANTICHOLINERGIC BRONCHODILATORS/COMBINATIONS,Bevespi Aerosphere,BEVESPI AEROSPHERE,Non-Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: ENDOTHELIN RECEPTOR ANTAGONISTS,Bosentan,bosentan,Preferred
Respiratory Agents: Inhaled Agents: BRONCHODILATOR/GLUCOCORTICOID COMBINATIONS,Breo Ellipta,BREO ELLIPTA,Non-Preferred
Respiratory Agents: Inhaled Agents: BRONCHODILATOR/GLUCOCORTICOID COMBINATIONS,Breyna,BREYNA,Non-Preferred
Respiratory Agents: Inhaled Agents: BRONCHODILATOR/GLUCOCORTICOID COMBINATIONS,Breztri Aerosphere,BREZTRI AEROSPHERE,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Antiplatelet: ",Brilinta,BRILINTA,Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Briviact oral solution,"BRIVIACT SOLN , TAB",Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Briviact tablet,"BRIVIACT SOLN , TAB",Preferred
Respiratory Agents: Inhaled Agents: BRONCHODILATOR/GLUCOCORTICOID COMBINATIONS,Budesonide / Formoterol authorized generic Symbicort,budesonide/formoterol,Non-Preferred
Endocrine Agents: Diabetes – Non-Insulin: GLP-1 RECEPTOR AGONISTS/COMBINATIONS,Bydureon Bcise,BYDUREON BCISE,Non-Preferred
Endocrine Agents: Diabetes – Non-Insulin: GLP-1 RECEPTOR AGONISTS/COMBINATIONS,Byetta,BYETTA,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Candesartan,candesartan,Preferred
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: OTHER,Caplyta,CAPLYTA,Non-Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",Captopril,captopril,Preferred
Infectious Disease Agents: Antibiotics – Inhaled: ,Cayston,CAYSTON,Non-Preferred
Ophthalmic Agents: Dry Eye Treatments: ,Cequa,CEQUA,Non-Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Clobazam oral suspension,clobazam,Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Clobazam tablet,clobazam,Preferred
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Clozapine ODT,clozapine ODT,Non-Preferred
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Clozapine tablet,clozapine,Preferred
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Cobenfy capsule,COBENFY,Non-Preferred
Ophthalmic Agents: Glaucoma Agents: OTHER,Combigan,COMBIGAN,Preferred
Respiratory Agents: Inhaled Agents: ANTICHOLINERGIC BRONCHODILATORS/COMBINATIONS,Combivent Respimat inhalation aerosol solution,COMBIVENT RESPIMAT,Preferred
Central Nervous System (CNS) Agents: Attention Deficit Hyperactivity Disorder Agents: STIMULANTS,Concerta ER,CONCERTA,Preferred
Central Nervous System (CNS) Agents: Multiple Sclerosis* LEGACY CATEGORY: ,Copaxone 20 mg,COPAXONE,Preferred
Central Nervous System (CNS) Agents: Multiple Sclerosis* LEGACY CATEGORY: ,Copaxone 40 mg,COPAXONE,Preferred
Gastrointestinal Agents: Pancreatic Enzymes: ,Creon,CREON,Preferred
Ophthalmic Agents: Dry Eye Treatments: ,Cyclosporine ophthalmic emulsion,cyclosporine,Non-Preferred
Endocrine Agents: Diabetes – Non-Insulin: SGLT2 INHIBITORS/COMBINATIONS,Dapagliflozin,dapagliflozin,Non-Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Diacomit capsule,DIACOMIT,Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Diacomit packet for oral suspension,DIACOMIT,Preferred
Central Nervous System (CNS) Agents: Multiple Sclerosis* LEGACY CATEGORY: ,Dimethyl Fumarate,dimethyl fumarate,Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,Donepezil ODT,donepezil,Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,"Donepezil tablet, 10 mg",donepezil,Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,"Donepezil tablet, 23 mg",donepezil,Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,"Donepezil tablet, 5 mg",donepezil,Preferred
Respiratory Agents: Inhaled Agents: ANTICHOLINERGIC BRONCHODILATORS/COMBINATIONS,Duaklir Pressair,DUAKLIR PRESSAIR,Non-Preferred
Endocrine Agents: Estrogenic Agents: ORAL,Duavee tablet,DUAVEE,Non-Preferred
Respiratory Agents: Inhaled Agents: BRONCHODILATOR/GLUCOCORTICOID COMBINATIONS,Dulera,DULERA,Preferred
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: SNRIs,"Duloxetine 20 mg, Major Depressive Disorder / Generalized Anxiety Disorder","duloxetine 20, 30, 60mg",Preferred
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: SNRIs,"Duloxetine 30 mg, Major Depressive Disorder / Generalized Anxiety Disorder","duloxetine 20, 30, 60mg",Preferred
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: SNRIs,"Duloxetine 40 mg, Major Depressive Disorder / Generalized Anxiety Disorder",duloxetine 40mg,Non-Preferred
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: SNRIs,"Duloxetine 60 mg, Major Depressive Disorder / Generalized Anxiety Disorder","duloxetine 20, 30, 60mg",Preferred
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: SNRIs,Duloxetine Neuropathic Pain,"duloxetine 20, 30, 60mg",Preferred
Central Nervous System (CNS) Agents: Attention Deficit Hyperactivity Disorder Agents: STIMULANTS,Dyanavel XR,DYANAVEL XR,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Edarbi,EDARBI,Non-Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Edarbyclor,EDARBYCLOR,Non-Preferred
Infectious Disease Agents: Antivirals – HIV* LEGACY CATEGORY: NON-NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITORS,Edurant,EDURANT,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Oral Anticoagulants: ",Eliquis,ELIQUIS,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",Eloctate,ELOCTATE,Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Cluster Headache: ",Emgality 100 mg,EMGALITY 100mg/ml,Non-Preferred
"Central Nervous System (CNS) Agents: Anti-Migraine Agents, Prophylaxis: ",Emgality 120 mg,EMGALITY 120mg/ml,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",Enalapril,"enalapril soln, tab",Preferred
Infectious Disease Agents: Antivirals – HIV* LEGACY CATEGORY: NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITORS,Entecavir,entecavir,Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Epidiolex,EPIDIOLEX,Preferred
Respiratory Agents: Epinephrine Auto-Injectors: ,Epinephrine (Generic Adrenaclick) 0.15mg,epinephrine (labeler 49502),Preferred
Respiratory Agents: Epinephrine Auto-Injectors: ,Epinephrine (Generic Adrenaclick) 0.3mg,epinephrine (labeler 49502),Preferred
Respiratory Agents: Epinephrine Auto-Injectors: ,Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,epinephrine (labeler 49502),Preferred
Respiratory Agents: Epinephrine Auto-Injectors: ,Epinephrine (Mylan Ag Epipen And Jr) 0.3mg Mylan's EpiPen AG,epinephrine (labeler 49502),Preferred
Respiratory Agents: Epinephrine Auto-Injectors: ,Epipen,EPIPEN,Preferred
Respiratory Agents: Epinephrine Auto-Injectors: ,Epipen Jr.,EPIPEN JR,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hematopoietic Agents: ",Epogen,EPOGEN,Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Eprontia,EPRONTIA,Preferred
Gastrointestinal Agents: Proton Pump Inhibitors: ,Esomeprazole,esomeprazole,Preferred
Gastrointestinal Agents: Proton Pump Inhibitors: ,Esomeprazole Packet,esomeprazole granules,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",Esperoct,ESPEROCT,Preferred
Endocrine Agents: Osteoporosis – Bone Ossification Enhancers: OTHER BONE RESORPTION SUPPRESSION AND RELATED AGENTS,Evenity,EVENITY,Non-Preferred
Infectious Disease Agents: Antivirals – HIV* LEGACY CATEGORY: PROTEASE INHIBITORS,Evotaz,EVOTAZ,Preferred
Ophthalmic Agents: Dry Eye Treatments: ,Eysuvis ophthalmic suspension,EYSUVIS,Non-Preferred
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Fanapt,FANAPT,Preferred
Endocrine Agents: Diabetes – Non-Insulin: SGLT2 INHIBITORS/COMBINATIONS,Farxiga,FARXIGA,Preferred
Central Nervous System (CNS) Agents: Antidepressants* LEGACY CATEGORY: SNRIs,Fetzima,FETZIMA,Non-Preferred
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Fiasp,FIASP,Non-Preferred
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Fiasp FlexTouch,FIASP,Non-Preferred
Central Nervous System (CNS) Agents: Multiple Sclerosis* LEGACY CATEGORY: ,Fingolimod capsule,fingolimod,Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Fintepla,FINTEPLA,Non-Preferred
Ophthalmic Agents: Ophthalmic Steroids: ,Flarex ophthalmic suspension,FLAREX,Preferred
"Central Nervous System (CNS) Agents: Skeletal Muscle Relaxants, Non-Benzodiazepine: ",Fleqsuvy,FLEQSUVY,Non-Preferred
Respiratory Agents: Inhaled Agents: BRONCHODILATOR/GLUCOCORTICOID COMBINATIONS,Fluticasone / Salmeterol generic Advair Diskus,fluticasone/salmeterol,Non-Preferred
Respiratory Agents: Inhaled Agents: BRONCHODILATOR/GLUCOCORTICOID COMBINATIONS,Fluticasone / Salmeterol generic Advair HFA,fluticasone/salmeterol,Non-Preferred
Endocrine Agents: Osteoporosis – Bone Ossification Enhancers: OTHER BONE RESORPTION SUPPRESSION AND RELATED AGENTS,Forteo,FORTEO,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",Fosinopril,fosinopril,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",Fulphila,FULPHILA,Preferred
Infectious Disease Agents: Antivirals – HIV* LEGACY CATEGORY: OTHER SINGLE INGREDIENT PRODUCTS,Fuzeon,FUZEON,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",Fylnetra,FYLNETRA,Non-Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,Galantamine ER,"galantamine IR tab, ER cap",Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,Galantamine oral solution,galantamine soln,Non-Preferred
Central Nervous System (CNS) Agents: Alzheimer’s Agents* LEGACY CATEGORY: ,Galantamine tablet,"galantamine IR tab, ER cap",Preferred
Gastrointestinal Agents: Unspecified GI: ,Gattex vial,GATTEX,Non-Preferred
Endocrine Agents: Growth Hormone: DAILY-DOSING,Genotropin,GENOTROPIN,Preferred
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Geodon,GEODON,Preferred
Central Nervous System (CNS) Agents: Multiple Sclerosis* LEGACY CATEGORY: ,Gilenya capsule,GILENYA,Preferred
Central Nervous System (CNS) Agents: Multiple Sclerosis* LEGACY CATEGORY: ,Glatiramer Acetate prefilled syringe,glatiramer,Non-Preferred
Central Nervous System (CNS) Agents: Multiple Sclerosis* LEGACY CATEGORY: ,Glatopa (Glatiramer Acetate) prefilled syringe,glatopa,Non-Preferred
Endocrine Agents: Diabetes – Non-Insulin: SGLT2 INHIBITORS/COMBINATIONS,Glyxambi,GLYXAMBI,Non-Preferred
Central Nervous System (CNS) Agents: Neuropathic Pain: GAPAPENTINOIDS,Gralise,GRALISE,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",Granix,GRANIX,Non-Preferred
Infectious Disease Agents: Antivirals – Hepatitis C Agents: ,Harvoni,HARVONI,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",Hemlibra,HEMLIBRA,Preferred
Central Nervous System (CNS) Agents: Neuropathic Pain: GAPAPENTINOIDS,Horizant Postherpetic Neuralgia (PHN),HORIZANT,Non-Preferred
Central Nervous System (CNS) Agents: Neuropathic Pain: GAPAPENTINOIDS,Horizant Restless Legs Syndrome (RLS),HORIZANT,Non-Preferred
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,"Humalog KwikPen, U-100","HUMALOG U-100 KWIKPEN, VIAL",Preferred
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Humalog vial,"HUMALOG U-100 KWIKPEN, VIAL",Preferred
Endocrine Agents: Growth Hormone: DAILY-DOSING,Humatrope,HUMATROPE,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",Idelvion,IDELVION,Preferred
Ophthalmic Agents: NSAIDs: ,Ilevro ophthalmic suspension,ILEVRO,Non-Preferred
Respiratory Agents: Inhaled Agents: ANTICHOLINERGIC BRONCHODILATORS/COMBINATIONS,Incruse Ellipta,INCRUSE ELLIPTA,Preferred
Central Nervous System (CNS) Agents: Movement Disorders: ,Ingrezza,INGREZZA,Preferred
Central Nervous System (CNS) Agents: Movement Disorders: ,Ingrezza sprinkle capsule,INGREZZA,Preferred
Central Nervous System (CNS) Agents: Movement Disorders: ,Ingrezza titration pack,INGREZZA,Preferred
Endocrine Agents: Diabetes – Insulin: LONG-ACTING,Insulin Glargine,insulin glargine,Non-Preferred
Endocrine Agents: Diabetes – Insulin: RAPID-ACTING,Insulin Lispro,insulin lispro,Preferred
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Invega Hafyera,INVEGA HAFYERA ER,Preferred
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Invega Sustenna,INVEGA SUSTENNA,Preferred
Central Nervous System (CNS) Agents: Atypical Antipsychotics* LEGACY CATEGORY: ,Invega Trinza,INVEGA TRINZA,Preferred
Endocrine Agents: Diabetes – Non-Insulin: SGLT2 INHIBITORS/COMBINATIONS,Invokamet,INVOKAMET,Non-Preferred
Endocrine Agents: Diabetes – Non-Insulin: SGLT2 INHIBITORS/COMBINATIONS,Invokamet XR,INVOKAMET,Non-Preferred
Endocrine Agents: Diabetes – Non-Insulin: SGLT2 INHIBITORS/COMBINATIONS,Invokana,INVOKANA,Non-Preferred
Ophthalmic Agents: Glaucoma Agents: ALPHA-2 AGONISTS,Iopidine ophthalmic solution,IOPIDINE,Non-Preferred
Respiratory Agents: Inhaled Agents: ANTICHOLINERGIC BRONCHODILATORS/COMBINATIONS,Ipratropium/Albuterol nebulized solution,ipratropium/albuterol neb soln,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Irbesartan,irbesartan,Preferred
Infectious Disease Agents: Antivirals – HIV* LEGACY CATEGORY: INTEGRASE STRAND TRANSFER INHIBITORS,Isentress,ISENTRESS,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia B* LEGACY CATEGORY: ",Ixinity,IXINITY,Preferred
Endocrine Agents: Diabetes – Non-Insulin: DPP4 INHIBITORS/COMBINATIONS,Janumet,JANUMET,Preferred
Endocrine Agents: Diabetes – Non-Insulin: DPP4 INHIBITORS/COMBINATIONS,Januvia,JANUVIA,Preferred
Endocrine Agents: Diabetes – Non-Insulin: SGLT2 INHIBITORS/COMBINATIONS,Jardiance,JARDIANCE,Preferred
Endocrine Agents: Diabetes – Non-Insulin: DPP4 INHIBITORS/COMBINATIONS,Jentadueto,JENTADUETO,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",Jivi,JIVI,Preferred
Central Nervous System (CNS) Agents: Attention Deficit Hyperactivity Disorder Agents: STIMULANTS,Jornay PM,JORNAY PM,Non-Preferred
Respiratory Agents: Cystic Fibrosis: ,Kalydeco,KALYDECO,Preferred
Central Nervous System (CNS) Agents: Multiple Sclerosis* LEGACY CATEGORY: ,Kesimpta,KESIMPTA,Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",Kogenate FS,KOGENATE FS,Preferred
Endocrine Agents: Diabetes – Non-Insulin: DPP4 INHIBITORS/COMBINATIONS,Kombiglyze XR,KOMBIGLYZE XR,Preferred
Gastrointestinal Agents: Proton Pump Inhibitors: ,Konvomep,KONVOMEP,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Hemophilia A, von Willebrand Disease, and Factor XIII Deficiency* LEGACY CATEGORY: ",Kovaltry,KOVALTRY,Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Lamotrigine,"lamotrigine chew, IR, ODT",Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Lamotrigine ODT,"lamotrigine chew, IR, ODT",Preferred
Central Nervous System (CNS) Agents: Anticonvulsants* LEGACY CATEGORY: ,Lamotrigine chewable tablet,"lamotrigine chew, IR, ODT",Preferred
Gastrointestinal Agents: Proton Pump Inhibitors: ,Lansoprazole DR capsule,lansoprazole cap,Preferred
Gastrointestinal Agents: Proton Pump Inhibitors: ,Lansoprazole ODT,lansoprazole ODT,Non-Preferred
Endocrine Agents: Diabetes – Insulin: LONG-ACTING,Lantus SoloStar,LANTUS,Preferred
Endocrine Agents: Diabetes – Insulin: LONG-ACTING,Lantus vial,LANTUS,Preferred
Infectious Disease Agents: Antivirals – Hepatitis C Agents: ,Ledipasvir / Sofosbuvir,ledipasvir/sofosbuvir,Non-Preferred
"Blood Formation, Coagulation, and Thrombosis Agents: Colony Stimulating Factors: ",Leukine,LEUKINE,Non-Preferred
Respiratory Agents: Inhaled Agents: ADRENERGIC BRONCHODILATORS,Levalbuterol Tartrate inhalation aerosol solution,levalbuterol,Non-Preferred
Endocrine Agents: Diabetes – Insulin: LONG-ACTING,Levemir FlexTouch,LEVEMIR,Preferred
Endocrine Agents: Diabetes – Insulin: LONG-ACTING,Levemir vial,LEVEMIR,Preferred
Central Nervous System (CNS) Agents: Anticonvulsants Rescue: ,Libervant buccal film,LIBERVANT,Preferred
Gastrointestinal Agents: Unspecified GI: ,Linzess 145 mcg,LINZESS,Preferred
Gastrointestinal Agents: Unspecified GI: ,Linzess 290 mcg,LINZESS,Preferred
Gastrointestinal Agents: Unspecified GI: ,Linzess 72 mcg,LINZESS,Preferred
Cardiovascular Agents: Pulmonary Arterial Hypertension* LEGACY CATEGORY: PDE5 INHIBITORS,Liqrev,LIQREV,Non-Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ACE INHIBITORS/DIURETICS/COMBINATIONS",Lisinopril,lisinopril,Preferred
Hyperkalemia Agents: Potassium Binders: ,Lokelma,LOKELMA,Preferred
"Cardiovascular Agents: Angina, Hypertension and Heart Failure: ARBs/DIURETICS/COMBINATIONS",Losartan,losartan,Preferred
