therapeutic_class,capsule_name,pdl_name,status
"GLUCOCORTICOIDS, INHALED",Budesonide respules (inhalation suspension),BUDESONIDE 1 MG RESPULES (INHALATION),Preferred
"GLUCOCORTICOIDS, INHALED",Budesonide / Formoterol authorized generic Symbicort,BUDESONIDE/FORMOTEROL FUMARATE (INHALATION),Non-Preferred
"UREA CYCLE DISORDERS, ORAL",Buphenyl powder,BUPHENYL POWDER (ORAL),Non-Preferred
"UREA CYCLE DISORDERS, ORAL",Buphenyl tablet,BUPHENYL TABLET (ORAL),Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Bydureon Bcise,BYDUREON BCISE (SUBCUTANE.),Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Bydureon Pen,BYDUREON PENS (SUBCUTANE.)*,Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Byetta,BYETTA PENS (SUBCUTANE.),Non-Preferred
ANGIOTENSIN MODULATORS,Candesartan,CANDESARTAN (AG) (ORAL),Preferred
ANTIPSYCHOTICS - ATYPICAL,Caplyta,CAPLYTA (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS,Captopril,CAPTOPRIL (ORAL),Preferred
"ANTIBIOTICS, INHALED",Cayston,CAYSTON (INHALATION),Non-Preferred
"OPHTHALMICS, ANTI-INFLAMMATORY/IMMUNOMODULATOR",Cequa,CEQUA (OPHTHALMIC),Non-Preferred
CYTOKINE AND CAM ANTAGONISTS,Cibinqo,CIBINQO (ORAL),Non-Preferred
CYTOKINE AND CAM ANTAGONISTS,Cimzia,CIMZIA KIT (INJECTION),Non-Preferred
"IMMUNOMODULATORS, ASTHMA",Cinqair,CINQAIR (INTRAVEN),Non-Preferred
"ANTIBIOTICS, VAGINAL",Cleocin 2% cream,CLEOCIN CREAM (VAGINAL),Preferred
"ANTIBIOTICS, VAGINAL",Cleocin Ovules / vaginal suppository,CLEOCIN OVULES (VAGINAL),Preferred
"ANTIBIOTICS, VAGINAL",Clindamycin 2% Cream,CLINDAMYCIN (VAGINAL),Non-Preferred
"ANTIBIOTICS, VAGINAL",Clindesse 2% prefilled applicator cream,CLINDESSE (VAGINAL),Preferred
ANTICONVULSANTS,Clobazam oral suspension,CLOBAZAM SUSPENSION (ORAL),Preferred
ANTICONVULSANTS,Clobazam tablet,CLOBAZAM TABLET (ORAL),Preferred
ANTIPSYCHOTICS - ATYPICAL,Clozapine ODT,CLOZAPINE ODT (ORAL),Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Clozapine tablet,CLOZAPINE (ORAL),Preferred
ANTIPSYCHOTICS - ATYPICAL,Clozaril,CLOZARIL (ORAL),Non-Preferred
"OPHTHALMICS, GLAUCOMA AGENTS",Combigan,COMBIGAN (OPHTHALMIC),Preferred
COPD AGENTS,Combivent Respimat (Ipratropium/Albuterol) inhalation aerosol solution,COMBIVENT RESPIMAT (INHALATION),Preferred
HIV / AIDS,Complera,COMPLERA (ORAL),Preferred
MULTIPLE SCLEROSIS AGENTS,Copaxone (Glatiramer Acetate) 20 mg,COPAXONE 20 MG/ML (SUBCUTANE.),Preferred
MULTIPLE SCLEROSIS AGENTS,Copaxone (Glatiramer Acetate) 40 mg,COPAXONE 40 MG/ML (SUBCUTANE.),Preferred
CYTOKINE AND CAM ANTAGONISTS,Cosentyx,COSENTYX PEN (SUBCUTANE.),Non-Preferred
PANCREATIC ENZYMES,Creon,CREON (ORAL),Preferred
CYTOKINE AND CAM ANTAGONISTS,Cyltezo,CYLTEZO KIT (INJECTION) (CF) 100 MG/ML,Non-Preferred
SKELETAL MUSCLE RELAXANTS,Dantrium,DANTRIUM (ORAL),Non-Preferred
ANTICONVULSANTS,Depakote,DEPAKOTE (ORAL),Non-Preferred
HIV / AIDS,Descovy,DESCOVY (ORAL),Preferred
"DIABETES METERS, CONTINUOUS",Dexcom G4,DEXCOM G4 CGM (MISCELL.),Non-Preferred
"DIABETES METERS, CONTINUOUS",Dexcom G5,DEXCOM G5 CGM (MISCELL.),Non-Preferred
"DIABETES METERS, CONTINUOUS",Dexcom G6,DEXCOM G6 CGM (MISCELL.),Non-Preferred
"DIABETES METERS, CONTINUOUS",Dexcom G7,DEXCOM G7 CGM (MISCELL.),Non-Preferred
ANTICONVULSANTS,Diacomit capsule,DIACOMIT CAPSULE (ORAL),Non-Preferred
ANTICONVULSANTS,Diacomit packet for oral suspension,DIACOMIT POWDER PACK (ORAL),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Dimethyl Fumarate,DIMETHYL FUMARATE (ORAL),Preferred
ALZHEIMER'S AGENTS,Donepezil ODT,DONEPEZIL ODT (ORAL),Preferred
ALZHEIMER'S AGENTS,Donepezil tablet,DONEPEZIL TABLET (ORAL),Preferred
COPD AGENTS,Duaklir Pressair,DUAKLIR PRESSAIR (INHALATION),Non-Preferred
"GLUCOCORTICOIDS, INHALED",Dulera,DULERA (INHALATION),Preferred
NEUROPATHIC PAIN,Duloxetine,DULOXETINE (CYMBALTA) (ORAL),Preferred
"IMMUNOMODULATORS, ATOPIC DERMATITIS",Dupixent,DUPIXENT (SUBCUTANEOUS),Preferred
"OPHTHALMICS, GLAUCOMA AGENTS",Durysta,DURYSTA IMPLANT (INTRACAMERAL),Non-Preferred
STIMULANTS AND RELATED AGENTS,Dyanavel XR oral suspension,DYANAVEL XR (ORAL),Non-Preferred
STIMULANTS AND RELATED AGENTS,Dyanavel XR tablet,DYANAVEL XR (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS,Edarbi,EDARBI (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS,Edarbyclor,EDARBYCLOR (ORAL),Non-Preferred
ANTICOAGULANTS,Eliquis,ELIQUIS (ORAL),Preferred
HEMOPHILIA TREATMENT,Eloctate,ELOCTATE (INTRAVEN),Preferred
"ANTIMIGRAINE AGENTS, OTHER",Emgality 100 mg,EMGALITY SYRINGE 100 MG (SUBCUTANEOUS),Preferred
"ANTIMIGRAINE AGENTS, OTHER",Emgality 120 mg,EMGALITY SYRINGE,Preferred
HIV / AIDS,Emtriva capsule,EMTRIVA CAPSULE (ORAL),Preferred
HIV / AIDS,Emtriva oral solution,EMTRIVA SOLUTION (ORAL),Preferred
ANGIOTENSIN MODULATORS,Enalapril,ENALAPRIL (ORAL),Preferred
CYTOKINE AND CAM ANTAGONISTS,Enbrel,ENBREL (VIAL),Preferred
CYTOKINE AND CAM ANTAGONISTS,Enspryng,ENSPRYNG (SUBCUTANE.),Non-Preferred
HEPATITIS B AGENTS,Entecavir,ENTECAVIR TABLET (AG) (ORAL),Preferred
CYTOKINE AND CAM ANTAGONISTS,Entyvio,ENTYVIO (INJECTION),Non-Preferred
"IMMUNOSUPPRESSIVES, ORAL",Envarsus XR,ENVARSUS XR (ORAL),Non-Preferred
HEPATITIS C AGENTS - DAA,Epclusa,EPCLUSA (ORAL),Non-Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Generic Adrenaclick) 0.15mg,EPINEPHRINE 0.15 MG (ADRENACLICK) (AG) (INJECTION),Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Generic Adrenaclick) 0.3mg,EPINEPHRINE 0.3 MG (ADRENACLICK) (AG) (INJECTION),Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,EPINEPHRINE 0.15 MG (EPIPEN JR) (AG) (INJECTION),Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Mylan Ag Epipen And Jr) 0.3mg Mylan's EpiPen AG,EPINEPHRINE 0.3 MG (EPIPEN) (AG) (INJECTION),Preferred
"EPINEPHRINE, SELF-INJECTED",Epipen,EPIPEN (INTRAMUSC),Preferred
"EPINEPHRINE, SELF-INJECTED",Epipen Jr.,EPIPEN JR (INTRAMUSC),Preferred
HEPATITIS B AGENTS,Epivir HBV oral solution,EPIVIR HBV SOLUTION (ORAL),Preferred
HEPATITIS B AGENTS,Epivir HBV tablet,EPIVIR HBV TABLET (ORAL),Preferred
ERYTHROPOIESIS STIMULATING PROTEINS,Epogen,EPOGEN (INJECTION),Preferred
ANTICONVULSANTS,Eprontia,EPRONTIA SOLUTION (ORAL),Non-Preferred
ANGIOTENSIN MODULATORS,Eprosartan,EPROSARTAN (ORAL),Non-Preferred
HIV / AIDS,Epzicom,EPZICOM (ORAL),Non-Preferred
ANTICONVULSANTS,Equetro,EQUETRO (ORAL),Non-Preferred
PROTON PUMP INHIBITORS,Esomeprazole,ESOMEPRAZOLE CAPSULES (AG) (ORAL),Preferred
HEMOPHILIA TREATMENT,Esperoct,ESPEROCT (INTRAVEN),Preferred
"IMMUNOMODULATORS, ATOPIC DERMATITIS",Eucrisa,EUCRISA (TOPICAL),Preferred
"LIPOTROPICS, OTHER",Evkeeza,EVKEEZA (INTRAVEN),Non-Preferred
ALZHEIMER'S AGENTS,Exelon,EXELON (TRANSDERM.),Preferred
ANTIPSYCHOTICS - ATYPICAL,Fanapt,FANAPT TABLET (ORAL),Non-Preferred
"HYPOGLYCEMICS, SGLT2",Farxiga,FARXIGA (ORAL),Preferred
"IMMUNOMODULATORS, ASTHMA",Fasenra auto-injector,FASENRA SYRINGE (SUBCUTANEOUS),Preferred
"IMMUNOMODULATORS, ASTHMA",Fasenra prefilled syringe,FASENRA SYRINGE (SUBCUTANEOUS),Preferred
ANTICONVULSANTS,Felbatol oral suspension,FELBATOL SUSPENSION (ORAL),Non-Preferred
ANTICONVULSANTS,Felbatol tablet,FELBATOL TABLET (ORAL),Non-Preferred
"ANTIDEPRESSANTS, OTHER",Fetzima,FETZIMA (ORAL),Non-Preferred
SKELETAL MUSCLE RELAXANTS,Fexmid,FEXMID (ORAL),Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Fiasp,FIASP VIAL (SUBCUTANE.),Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Fiasp FlexTouch,FIASP FLEXTOUCH PEN (SUBCUTANE.),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Fingolimod capsule,FINGOLIMOD (ORAL),Preferred
ANTICONVULSANTS,Fintepla,FINTEPLA (ORAL),Non-Preferred
"OPHTHALMICS, ANTI-INFLAMMATORIES",Flarex ophthalmic suspension,FLAREX (OPHTHALMIC),Non-Preferred
SKELETAL MUSCLE RELAXANTS,Fleqsuvy,FLEQSUVY (ORAL),Non-Preferred
"GLUCOCORTICOIDS, INHALED",Flovent Diskus,FLOVENT DISKUS (INHALATION),Preferred
"GLUCOCORTICOIDS, INHALED",Flovent HFA,FLOVENT HFA (INHALATION),Preferred
BONE RESORPTION SUPPRESSION AND RELATED AGENTS,Forteo,FORTEO (SUBCUTANE.),Preferred
ANGIOTENSIN MODULATORS,Fosinopril,FOSINOPRIL (ORAL),Preferred
"DIABETES METERS, CONTINUOUS",Freestyle Libre,FREESTYLE LIBRE 10 DAY READER CGM (MISCELL.),Preferred
"DIABETES METERS, CONTINUOUS",Freestyle Libre 2,FREESTYLE LIBRE 2 READER CGM (MISCELL.),Preferred
"DIABETES METERS, CONTINUOUS",Freestyle Libre 3,FREESTYLE LIBRE 14 DAY READER CGM (MISCELL.),Preferred
ALZHEIMER'S AGENTS,Galantamine oral solution,GALANTAMINE SOLUTION (ORAL),Non-Preferred
ALZHEIMER'S AGENTS,Galantamine tablet,GALANTAMINE TABLET (ORAL),Preferred
ALZHEIMER'S AGENTS,Galantamine ER,GALANTAMINE ER (ORAL),Preferred
GROWTH HORMONE,Genotropin,GENOTROPIN DISP SYRIN (INJECTION),Preferred
HIV / AIDS,Genvoya,GENVOYA (ORAL),Preferred
ANTIPSYCHOTICS - ATYPICAL,Geodon,GEODON (ORAL),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Gilenya capsule,GILENYA (ORAL),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Glatiramer Acetate prefilled syringe,GLATIRAMER 20 MG/ML (SUBCUTANE.),Non-Preferred
NEUROPATHIC PAIN,Gralise,GRALISE (ORAL),Non-Preferred
CYTOKINE AND CAM ANTAGONISTS,Hadlima,HADLIMA KIT (INJECTION) (CF) 100 MG/ML,Non-Preferred
HEPATITIS C AGENTS - DAA,Harvoni,HARVONI TABLET (ORAL),Non-Preferred
BETA-BLOCKERS,Hemangeol,HEMANGEOL (ORAL),Non-Preferred
HEMOPHILIA TREATMENT,Hemlibra,HEMLIBRA (SUBCUTANE.),Preferred
HEPATITIS B AGENTS,Hepsera,HEPSERA (ORAL),Preferred
NEUROPATHIC PAIN,Horizant,HORIZANT (ORAL),Non-Preferred
CYTOKINE AND CAM ANTAGONISTS,Hulio High,HULIO KIT (INJECTION) (CF) 50 MG/ML,Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Humalog vial,HUMALOG VIAL (SUBCUTANE.),Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Humalog Junior KwikPen,HUMALOG JUNIOR KWIKPEN (SUBCUTANE.),Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS","Humalog KwikPen, U-100",HUMALOG PEN (SUBCUTANE.),Preferred
GROWTH HORMONE,Humatrope,HUMATROPE VIAL (INJECTION),Non-Preferred
CYTOKINE AND CAM ANTAGONISTS,Humira Citrate Free (CiF),HUMIRA KIT (INJECTION) (CF) 100 MG/ML,Preferred
CYTOKINE AND CAM ANTAGONISTS,Humira Original,HUMIRA (PEN),Preferred
CYTOKINE AND CAM ANTAGONISTS,Hyrimoz,HYRIMOZ KIT (INJECTION) (CF) 100 MG/ML,Non-Preferred
CYTOKINE AND CAM ANTAGONISTS,Idacio,IDACIO KIT (INJECTION) (CF) 50 MG/ML,Non-Preferred
HEMOPHILIA TREATMENT,Idelvion,IDELVION (INTRAVEN),Preferred
CYTOKINE AND CAM ANTAGONISTS,Ilaris,ILARIS (SUBCUTANE.),Non-Preferred
"OPHTHALMICS, ANTI-INFLAMMATORIES",Ilevro ophthalmic suspension,ILEVRO (OPHTHALMIC),Non-Preferred
MOVEMENT DISORDERS,Ingrezza,INGREZZA (ORAL),Preferred
MOVEMENT DISORDERS,Ingrezza sprinkle capsule,INGREZZA SPRINKLE (ORAL),Preferred
MOVEMENT DISORDERS,Ingrezza titration pack,INGREZZA INITIATION PACK (ORAL),Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Insulin Glargine,INSULIN GLARGINE VIAL (SUBCUTANE.),Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Insulin Lispro,INSULIN LISPRO VIAL (AG) (SUBCUTANEOUS),Preferred
ANTIPSYCHOTICS - ATYPICAL,Invega ER,INVEGA (ORAL),Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Invega Hafyera,INVEGA HAFYERA (INTRAMUSC),Preferred
ANTIPSYCHOTICS - ATYPICAL,Invega Sustenna,INVEGA SUSTENNA (INTRAMUSC),Preferred
ANTIPSYCHOTICS - ATYPICAL,Invega Trinza,INVEGA TRINZA (INTRAMUSC),Preferred
"HYPOGLYCEMICS, SGLT2",Invokamet,INVOKAMET (ORAL),Non-Preferred
"HYPOGLYCEMICS, SGLT2",Invokana,INVOKANA (ORAL),Preferred
"OPHTHALMICS, GLAUCOMA AGENTS",Iopidine ophthalmic solution,IOPIDINE (OPHTHALMIC),Non-Preferred
ANGIOTENSIN MODULATORS,Irbesartan,IRBESARTAN (ORAL),Preferred
HEMOPHILIA TREATMENT,Ixinity,IXINITY (INTRAVEN),Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Janumet,JANUMET (ORAL),Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Januvia,JANUVIA (ORAL),Preferred
"HYPOGLYCEMICS, SGLT2",Jardiance,JARDIANCE (ORAL),Preferred
HEMOPHILIA TREATMENT,Jivi,JIVI (INTRAVEN),Preferred
STIMULANTS AND RELATED AGENTS,Jornay PM,JORNAY PM (ORAL),Non-Preferred
"CYSTIC FIBROSIS, ORAL",Kalydeco,KALYDECO TABLET (ORAL),Preferred
ANTICONVULSANTS,Keppra oral solution,KEPPRA SOLUTION (ORAL),Non-Preferred
ANTICONVULSANTS,Keppra tablet,KEPPRA TABLETS (ORAL),Non-Preferred
ANTICONVULSANTS,Keppra XR,KEPPRA XR (ORAL),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Kesimpta,KESIMPTA (SUBCUTANE.),Non-Preferred
CYTOKINE AND CAM ANTAGONISTS,Kevzara prefilled syringe,KEVZARA SYRINGE (SUBCUTANE.),Non-Preferred
CYTOKINE AND CAM ANTAGONISTS,Kevzara prefilled pen,KEVZARA PEN (SUBCUTANE.),Non-Preferred
"ANTIBIOTICS, INHALED",Kitabis Pak,KITABIS PAK (INHALATION),Preferred
OPIATE DEPENDENCE TREATMENTS -REVERSAL AGENTS,Kloxxado,KLOXXADO NASAL SPRAY,Preferred
HEMOPHILIA TREATMENT,Kogenate FS,KOGENATE FS (INTRAVEN.),Preferred
PROTON PUMP INHIBITORS,Konvomep,KONVOMEP (ORAL),Non-Preferred
HEMOPHILIA TREATMENT,Kovaltry,KOVALTRY (INTRAVEN.),Preferred
ANTIHYPERURICEMICS,Krystexxa,KRYSTEXXA (INTRAVEN),Non-Preferred
ANTICONVULSANTS,Lamictal ODT,LAMICTAL ODT (ORAL),Non-Preferred
