therapeutic_class,capsule_name,pdl_name,status
"ANTIMIGRAINE AGENTS, OTHER",Emgality 120 mg,EMGALITY 120MG SYRINGE (not 100 MG) (SUBCUTANEOUS),Preferred
ANGIOTENSIN MODULATORS,Enalapril,"ENALAPRIL, ENALAPRIL / HCTZ (not SOLUTION) (ORAL)",Preferred
SICKLE CELL ANEMIA TREATMENTS,Endari,ENDARI POWDER PACKET(ORAL),Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Generic Adrenaclick) 0.15mg,EPINEPHRINE 0.15 MG (49502-0101-02)  (INJECTION),Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Generic Adrenaclick) 0.3mg,EPINEPHRINE 0.3 MG (49502-0102-02) (INJECTION),Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,EPINEPHRINE 0.15 MG (49502-0101-02)  (INJECTION),Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Mylan Ag Epipen And Jr) 0.3mg Mylan's EpiPen AG,EPINEPHRINE 0.3 MG (49502-0102-02) (INJECTION),Preferred
"EPINEPHRINE, SELF-INJECTED",Epipen,EPIPEN AUTO-INJECTOR (INTRAMUSC),Preferred
"EPINEPHRINE, SELF-INJECTED",Epipen Jr.,EPIPEN JR AUTO-INJECTOR (INTRAMUSC),Preferred
ERYTHROPOIESIS STIMULATING PROTEINS,Epogen,EPOGEN VIAL (INJECTION) (DX CODE REQ.),Preferred
"ONCOLOGY, ORAL - PROSTATE",Erleada,ERLEADA TABLET (ORAL),Preferred
"ONCOLOGY, ORAL - LUNG",Erlotinib,ERLOTINIB TABLET (ORAL),Preferred
PROGESTATIONAL AGENTS,"Esomeprazole Capsule, 20 mg",ESOMEPRAZOLE 20MG CAPSULE (OTC & RX) (ORAL),Preferred
PROGESTATIONAL AGENTS,"Esomeprazole Capsule, 40 mg",ESOMEPRAZOLE 40MG CAPSULE (ORAL),Preferred
ALZHEIMER'S AGENTS,Exelon,EXELON PATCH (TRANSDERMAL),Preferred
"ONCOLOGY, ORAL - LUNG, CONT.",Exkivity,EXKIVITY CAPSULE (ORAL),Preferred
"HYPOGLYCEMICS, SGLT2",Farxiga,FARXIGA TABLET (ORAL),Preferred
"PITUITARY SUPPRESSIVE AGENTS, LHRH",Fensolvi,FENSOLVI SYRINGE (SUBCUTANEOUS),Preferred
MULTIPLE SCLEROSIS AGENTS,Fingolimod capsule,FINGOLIMOD CAPSULE (ORAL),Preferred
"GLUCOCORTICOIDS, INHALED",Flovent Diskus,FLOVENT DISKUS (INHALATION),Preferred
"GLUCOCORTICOIDS, INHALED",Flovent HFA,FLOVENT HFA (INHALATION),Preferred
BONE RESORPTION SUPPRESSION & RELATED AGENTS,"Forteo 600 mcg/ 2.4 ml, pen injector",FORTEO 600 MCG/2.4 ML PEN INJ (SUBCUTANE.),Preferred
"ONCOLOGY, ORAL - OTHER",Fruzaqla,FRUZAQLA CAPSULE (ORAL),Preferred
COLONY STIMULATING FACTORS,Fylnetra,FYLNETRA SYRINGE (SUBCUTANEOUS),Preferred
"ONCOLOGY, ORAL - LUNG, CONT.",Gavreto,GAVRETO CAPSULE (ORAL),Preferred
GROWTH HORMONE,Genotropin,GENOTROPIN CARTRIDGE (INJECTION),Preferred
"ONCOLOGY, ORAL - LUNG, CONT.",Gilotrif,GILOTRIF TABLET (ORAL),Preferred
"ONCOLOGY, ORAL - OTHER",Gomekli capsule,"GOMEKLI CAPSULE, TABLET FOR SUSP (ORAL)",Preferred
"ONCOLOGY, ORAL - OTHER",Gomekli soluble tablet,"GOMEKLI CAPSULE, TABLET FOR SUSP (ORAL)",Preferred
BETA-BLOCKERS,Hemangeol,HEMANGEOL SOLUTION (ORAL),Preferred
HEMOPHILIA TREATMENT,Hemlibra,HEMLIBRA VIAL (SUBCUTANE.),Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS","Humalog Junior KwikPen, U-100",HUMALOG JR 100 UNIT/ML KWIKPEN (SUBCUTANEOUS),Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS","Humalog KwikPen, U-100",HUMALOG 100 UNIT/ML KWIKPEN (not 200 UNIT/ML) (SUBCUTANEOUS),Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS","Humalog U-100, cartridge",HUMALOG 100 UNIT/ML CARTRIDGE (SUBCUTANEOUS),Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS","Humalog vial, U-100",HUMALOG 100 UNIT/ML VIAL (not 200 UNIT/ML) (SUBCUTANEOUS),Preferred
"ONCOLOGY, ORAL - LUNG",Hycamtin capsule,HYCAMTIN CAPSULE (ORAL),Preferred
"ONCOLOGY, ORAL - BREAST",Ibrance capsule,IBRANCE CAPSULE (not TABLET) (ORAL),Preferred
"ONCOLOGY, ORAL - HEMATOLOGIC",Iclusig,ICLUSIG TABLET (ORAL),Preferred
"ONCOLOGY, ORAL - HEMATOLOGIC",Idhifa,IDHIFA TABLET (ORAL),Preferred
"ONCOLOGY, ORAL - HEMATOLOGIC",Imatinib,IMATINIB TABLET (ORAL),Preferred
"ONCOLOGY, ORAL - HEMATOLOGIC",Imbruvica,"IMBRUVICA CAPSULE, SUSP, TABLET (ORAL)",Preferred
MOVEMENT DISORDERS,Ingrezza,INGREZZA CAPSULE (ORAL),Preferred
MOVEMENT DISORDERS,Ingrezza sprinkle capsule,INGREZZA SPRINKLE CAPSULE (ORAL)*,Preferred
MOVEMENT DISORDERS,Ingrezza titration pack,INGREZZA INITIATION PACK (ORAL),Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS","Insulin Lispro 100 unit/ml, pen",INSULIN LISPRO 100 UNIT/ML PEN (SUBCUTANEOUS),Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS","Insulin Lispro 100 unit/ml, vial",INSULIN LISPRO 100 UNIT/ML VIAL (SUBCUTANEOUS),Preferred
ANTIPSYCHOTICS,Invega Hafyera,INVEGA HAFYERA (INTRAMUSC),Preferred
ANTIPSYCHOTICS,Invega Sustenna,INVEGA SUSTENNA (INTRAMUSC),Preferred
ANTIPSYCHOTICS,Invega Trinza,INVEGA TRINZA (INTRAMUSC),Preferred
"HYPOGLYCEMICS, SGLT2",Invokamet,INVOKAMET TABLET (not XR) (ORAL),Preferred
"HYPOGLYCEMICS, SGLT2",Invokana,INVOKANA TABLET (ORAL),Preferred
ANGIOTENSIN MODULATORS,Irbesartan,"IRBESARTAN, IRBESARTAN / HCTZ (ORAL)",Preferred
"ONCOLOGY, ORAL - LUNG, CONT.",Iressa,IRESSA TABLET (ORAL),Preferred
"ONCOLOGY, ORAL - OTHER",Iwilfin,IWILFIN TABLET (ORAL),Preferred
"ONCOLOGY, ORAL - HEMATOLOGIC",Jakafi,JAKAFI TABLET (ORAL),Preferred
"LYCEMICS, INCRETIN MIMETICS/ENHANCERS (SEE DX CODE",Janumet,JANUMET TABLET (ORAL),Preferred
"LYCEMICS, INCRETIN MIMETICS/ENHANCERS (SEE DX CODE",Januvia,JANUVIA TABLET (ORAL),Preferred
"HYPOGLYCEMICS, SGLT2",Jardiance,JARDIANCE TABLET (ORAL),Preferred
"LYCEMICS, INCRETIN MIMETICS/ENHANCERS (SEE DX CODE",Jentadueto,JENTADUETO TABLET (ORAL),Preferred
MULTIPLE SCLEROSIS AGENTS,Kesimpta,KESIMPTA PEN (SUBCUTANEOUS),Preferred
"ANTIBIOTICS, INHALED",Kitabis Pak 300 mg/5 ml,KITABIS PAK 300 MG/5 ML (INHALATION),Preferred
OPIATE DEPENDENCE TREATMENTS,Kloxxado,KLOXXADO SPRAY (NASAL),Preferred
"ONCOLOGY, ORAL - OTHER",Koselugo,KOSELUGO CAPSULE (ORAL),Preferred
"ONCOLOGY, ORAL - LUNG, CONT.",Krazati,KRAZATI TABLET (ORAL),Preferred
ANTICONVULSANTS,Lamotrigine,LAMOTRIGINE TABLET (not ER) (ORAL),Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS",Lantus SoloStar,LANTUS SOLOSTAR (00088-2219-05) (SUBCUTANE.),Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS",Lantus vial,LANTUS VIAL (00088-2220-33) (SUBCUTANE.),Preferred
"GI MOTILITY, CHRONIC",Linzess,LINZESS CAPSULE (ORAL),Preferred
ANGIOTENSIN MODULATORS,Lisinopril,"LISINOPRIL, LISINOPRIL /  HCTZ (ORAL)",Preferred
"CONTRACEPTIVES, ORAL, CONT.",Lo Loestrin Fe,LO LOESTRIN FE 1-10 TABLET (ORAL),Preferred
POTASSIUM BINDERS,Lokelma,LOKELMA 5 GM POWDER PACKET (00310-1105-30) (ORAL),Preferred
"ONCOLOGY, ORAL - LUNG, CONT.",Lorbrena,LORBRENA TABLET (ORAL),Preferred
ANGIOTENSIN MODULATORS,Losartan,"LOSARTAN, LOSARTAN / HCTZ (ORAL)",Preferred
"ONCOLOGY, ORAL - LUNG, CONT.",Lumakras,LUMAKRAS TABLET (ORAL),Preferred
"PITUITARY SUPPRESSIVE AGENTS, LHRH",Lupron Depot-Ped 1-Month,LUPRON DEPOT-PED KIT (INJECTION),Preferred
"PITUITARY SUPPRESSIVE AGENTS, LHRH",Lupron Depot-Ped 3-Month,LUPRON DEPOT-PED KIT (INJECTION),Preferred
"PITUITARY SUPPRESSIVE AGENTS, LHRH",Lupron Depot-Ped 6-Month,LUPRON DEPOT-PED KIT (INJECTION),Preferred
"ANTIPSYCHOTICS, CONT.",Lurasidone,LURASIDONE TABLET (ORAL),Preferred
"ONCOLOGY, ORAL - OTHER",Lynparza,LYNPARZA TABLET (ORAL),Preferred
NEUROPATHIC PAIN,Lyrica,LYRICA CAPSULE (IR) (not CR) (ORAL),Preferred
HEPATITIS C AGENTS,Mavyret,"MAVYRET TABLET, PELLET PACKET (ORAL)",Preferred
ALZHEIMER'S AGENTS,Memantine tablet,MEMANTINE IR TABLET (not ER CAPSULES) (ORAL),Preferred
ALZHEIMER'S AGENTS,"Memantine titration pack, 10 mg",MEMANTINE 5-10MG TITRATION PACK (ORAL),Preferred
ALZHEIMER'S AGENTS,"Memantine titration pack, 5 mg",MEMANTINE 5-10MG TITRATION PACK (ORAL),Preferred
BETA-BLOCKERS,Metoprolol Succinate ER tablet,METOPROLOL SUCCINATE ER TABLET (ORAL),Preferred
"ANTIBIOTICS, VAGINAL",Metronidazole 0.75% Gel,METRONIDAZOLE VAGINAL 0.75% GEL (VAGINAL),Preferred
UTERINE DISORDER TREATMENTS,Myfembree Endometriosis,MYFEMBREE TABLET (ORAL),Preferred
UTERINE DISORDER TREATMENTS,Myfembree Uterine Fibroids,MYFEMBREE TABLET (ORAL),Preferred
OPIATE DEPENDENCE TREATMENTS,Naloxone carpuject,"NALOXONE CARPUJECT, SYRINGE, VIAL (INJECTION)",Preferred
OPIATE DEPENDENCE TREATMENTS,Naloxone nasal spray,"NALOXONE CARPUJECT, SYRINGE, VIAL (INJECTION)",Preferred
OPIATE DEPENDENCE TREATMENTS,Naloxone syringe,"NALOXONE CARPUJECT, SYRINGE, VIAL (INJECTION)",Preferred
OPIATE DEPENDENCE TREATMENTS,Naloxone vial,"NALOXONE CARPUJECT, SYRINGE, VIAL (INJECTION)",Preferred
OPIATE DEPENDENCE TREATMENTS,Narcan nasal spray,NARCAN NASAL SPRAY (NASAL),Preferred
"ANTIPARASITICS, TOPICAL",Natroba,NATROBA 0.9% SUSPENSION (TOPICAL),Preferred
ANTICONVULSANTS,Nayzilam,NAYZILAM NASAL SPRAY (NASAL),Preferred
COLONY STIMULATING FACTORS,Neupogen,"NEUPOGEN DISP SYRINGE, VIAL (INJECTION)",Preferred
"OPHTHALMIC, ANTI-INFLAMMATORIES",Nevanac ophthalmic suspension,NEVANAC 0.1% DROPTAINER (OPHTHALMIC),Preferred
"ONCOLOGY, ORAL - RENAL CELL",Nexavar,NEXAVAR TABLET (ORAL),Preferred
PROGESTATIONAL AGENTS,Nexium DR capsule,NEXIUM PACKET SUSPENSION (not CAPSULE) (ORAL),Preferred
PROGESTATIONAL AGENTS,Nexium DR packet for oral suspension,NEXIUM PACKET SUSPENSION (not CAPSULE) (ORAL),Preferred
"ONCOLOGY, ORAL - HEMATOLOGIC",Ninlaro,NINLARO CAPSULE (ORAL),Preferred
GROWTH HORMONE,Norditropin,NORDITROPIN FLEXPRO (INJECTION),Preferred
HEMOPHILIA TREATMENT,Novoeight,NOVOEIGHT VIAL (INTRAVEN),Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS",Novolog 70/30,NOVOLOG MIX 70-30 FLEXPEN (not VIAL) (SUBCUTANEOUS),Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS",Novolog 70/30 FlexPen,NOVOLOG MIX 70-30 FLEXPEN (not VIAL) (SUBCUTANEOUS),Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS","Novolog FlexPen, 100 unit/ml","NOVOLOG 100 UNIT/ML FLEXPEN, VIAL (SUBCUTANEOUS)",Preferred
"HYPOGLYCEMICS, INSULIN & RELATED AGENTS","Novolog vial, 100 unit/ml","NOVOLOG 100 UNIT/ML FLEXPEN, VIAL (SUBCUTANEOUS)",Preferred
"ONCOLOGY, ORAL - PROSTATE",Nubeqa,NUBEQA TABLET (ORAL),Preferred
"ANTIMIGRAINE AGENTS, OTHER",Nurtec ODT Acute Treatment,NURTEC ODT (ORAL),Preferred
"ANTIMIGRAINE AGENTS, OTHER",Nurtec ODT Migraine Prophylaxis,NURTEC ODT (ORAL),Preferred
"CONTRACEPTIVES, OTHER",Nuvaring,NUVARING (VAGINAL),Preferred
"ANTIBIOTICS, VAGINAL",Nuvessa,NUVESSA VAGINAL 1.3% GEL (VAGINAL),Preferred
HEMOPHILIA TREATMENT,Nuwiq,NUWIQ VIAL (INTRAVEN),Preferred
"ONCOLOGY, ORAL - OTHER",Ogsiveo,OGSIVEO TABLET (ORAL),Preferred
"ONCOLOGY, ORAL - OTHER",Ojemda,"OJEMDA SUSP, TABLET (ORAL)",Preferred
"ANTIPSYCHOTICS, CONT.",Olanzapine And Fluoxetine,OLANZAPINE / FLUOXETINE CAPSULE (ORAL),Preferred
"ANTIPSYCHOTICS, CONT.",Olanzapine ODT,"OLANZAPINE TABLET, ODT (ORAL)",Preferred
"ANTIPSYCHOTICS, CONT.",Olanzapine tablet,"OLANZAPINE TABLET, ODT (ORAL)",Preferred
ANGIOTENSIN MODULATORS,Olmesartan,"OLMESARTAN, OLMESARTAN / HCTZ (ORAL)",Preferred
PROGESTATIONAL AGENTS,"Omeprazole capsule, 10 mg","OMEPRAZOLE 10MG, 20MG, 40MG CAPSULE (Rx ONLY) (ORA",Preferred
PROGESTATIONAL AGENTS,"Omeprazole capsule, 20 mg","OMEPRAZOLE 10MG, 20MG, 40MG CAPSULE (Rx ONLY) (ORA",Preferred
PROGESTATIONAL AGENTS,"Omeprazole capsule, 40 mg","OMEPRAZOLE 10MG, 20MG, 40MG CAPSULE (Rx ONLY) (ORA",Preferred
"ONCOLOGY, ORAL - HEMATOLOGIC",Onureg,ONUREG TABLET (ORAL),Preferred
UTERINE DISORDER TREATMENTS,Oriahnn,ORIAHNN CAPSULE (ORAL),Preferred
UTERINE DISORDER TREATMENTS,Orilissa,ORILISSA TABLET (ORAL),Preferred
"ANTIVIRALS, ORAL",Oseltamivir,OSELTAMIVIR CAPSULE (ORAL),Preferred
"LYCEMICS, INCRETIN MIMETICS/ENHANCERS (SEE DX CODE",Ozempic,"OZEMPIC DOSE PEN, SYRINGE (SUBCUTANE.) (DX CODE REQ.)",Preferred
"ANTIPSYCHOTICS, CONT.",Paliperidone ER,PALIPERIDONE ER TABLET (ORAL),Preferred
PROGESTATIONAL AGENTS,Pantoprazole tablet,PANTOPRAZOLE TABLET (ORAL),Preferred
"ANTIPSYCHOTICS, CONT.",Perseris,PERSERIS ER SYRINGE KIT (SUBCUTANEOUS),Preferred
ANTICOAGULANTS,Pradaxa capsule,PRADAXA CAPSULE (not PELLET PACK) (ORAL),Preferred
"BRONCHODILATORS, BETA AGONIST",Proair Respiclick,PROAIR RESPICLICK (INHALATION),Preferred
THROMBOPOIESIS STIMULATING PROTEINS,Promacta tablet,PROMACTA TABLET (not SUSPENSION PACKET) (ORAL),Preferred
PROGESTATIONAL AGENTS,Protonix DR packet oral suspension,PROTONIX SUSPENSION (ORAL),Preferred
"GLUCOCORTICOIDS, INHALED",Pulmicort Flexhaler,PULMICORT FLEXHALER (INHALATION),Preferred
H. PYLORI TREATMENT,Pylera,PYLERA CAPSULE (ORAL),Preferred
"ANTIPSYCHOTICS, CONT.",Quetiapine,"QUETIAPINE TABLET, ER TABLET (ORAL)",Preferred
"ANTIPSYCHOTICS, CONT.",Quetiapine ER,"QUETIAPINE TABLET, ER TABLET (ORAL)",Preferred
STIMULANTS AND RELATED AGENTS (SEE DX CODE REQ.),Quillichew XR,QUILLICHEW ER CHEWABLE TABLET (ORAL)(DX CODE REQ.),Preferred
STIMULANTS AND RELATED AGENTS (SEE DX CODE REQ.),Quillivant XR ER oral suspension,QUILLIVANT XR SUSPENSION (ORAL) (DX CODE REQ.),Preferred
"GLUCOCORTICOIDS, INHALED",Qvar,QVAR REDIHALER (INHALATION)*,Preferred
"ANGIOTENSIN MODULATORS, CONT.",Ramipril,RAMIPRIL CAPSULE (ORAL),Preferred
"OPHTHALMIC, ANTI-INFLAMMATORY/IMMUNOMODULATOR",Restasis MultiDose,RESTASIS 0.05% EYE EMULSION (OPHTHALMIC),Preferred
"OPHTHALMIC, ANTI-INFLAMMATORY/IMMUNOMODULATOR",Restasis single dose,RESTASIS 0.05% EYE EMULSION (OPHTHALMIC),Preferred
"ONCOLOGY, ORAL - LUNG, CONT.",Retevmo,RETEVMO CAPSULE (ORAL),Preferred
"ONCOLOGY, ORAL - HEMATOLOGIC",Revlimid,REVLIMID CAPSULE (ORAL),Preferred
"ANTIPSYCHOTICS, CONT.",Rexulti Adjunct Treatment of Major Depressive Disorder,REXULTI TABLET (not PACK) (ORAL),Preferred
