therapeutic_class,capsule_name,pdl_name,status
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Crohn's Disease (adult), Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Crohn's Disease (adult), Non Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Crohn's Disease (adult), Non Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Crohn's Disease (adult), Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Crohn's Disease (pediatric),adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Crohn's Disease (pediatric), Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Crohn's Disease (pediatric), Non Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Crohn's Disease (pediatric), Non Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Crohn's Disease (pediatric), Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Hidradenitis Suppurativa,adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Hidradenitis Suppurativa, Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Hidradenitis Suppurativa, Non Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Hidradenitis Suppurativa, Non Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Hidradenitis Suppurativa, Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Plaque Psoriasis (adult),adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Plaque Psoriasis (adult), Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Plaque Psoriasis (adult), Non Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Plaque Psoriasis (adult), Non Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Plaque Psoriasis (adult), Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Polyarticular Juvenile Idiopathic Arthritis (PJIA),adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Polyarticular Juvenile Idiopathic Arthritis (PJIA), Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Polyarticular Juvenile Idiopathic Arthritis (PJIA), Non Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Polyarticular Juvenile Idiopathic Arthritis (PJIA), Non Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Polyarticular Juvenile Idiopathic Arthritis (PJIA), Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Psoriatic Arthritis (adult),adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Psoriatic Arthritis (adult), Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Psoriatic Arthritis (adult), Non Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Psoriatic Arthritis (adult), Non Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Psoriatic Arthritis (adult), Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Rheumatoid Arthritis,adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Rheumatoid Arthritis, Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Rheumatoid Arthritis, Non Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Rheumatoid Arthritis, Non Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Rheumatoid Arthritis, Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Ulcerative Colitis (adult),adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Ulcerative Colitis (adult), Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Ulcerative Colitis (adult), Non Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Ulcerative Colitis (adult), Non Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Ulcerative Colitis (adult), Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Uveitis (adult),adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Uveitis (adult), Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Uveitis (adult), Non Boehringer 00597 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Uveitis (adult), Non Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Adalimumab-adbm Uveitis (adult), Quallent 82009 labeler",adalimumab-adbm,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Ankylosing Spondylitis,adalimumab-fkjp,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Crohn's Disease (adult),adalimumab-fkjp,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Crohn's Disease (pediatric),adalimumab-fkjp,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Hidradenitis Suppurativa,adalimumab-fkjp,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Plaque Psoriasis (adult),adalimumab-fkjp,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Polyarticular Juvenile Idiopathic Arthritis (PJIA),adalimumab-fkjp,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Psoriatic Arthritis (adult),adalimumab-fkjp,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Rheumatoid Arthritis,adalimumab-fkjp,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Ulcerative Colitis (adult),adalimumab-fkjp,Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Uveitis (adult),adalimumab-fkjp,Non-Preferred
ATOPIC DERMATITIS,Adbry,ADBRY (tralokinumab-ldrm),Preferred
ATOPIC DERMATITIS,Adbry Atopic Dermatitis (adult),ADBRY (tralokinumab-ldrm),Preferred
ATOPIC DERMATITIS,"Adbry Atopic Dermatitis (adult), auto-injector",ADBRY Autoinjector (tralokinumab-ldrm),Preferred
ATOPIC DERMATITIS,"Adbry Atopic Dermatitis (adult), prefilled syringe",ADBRY (tralokinumab-ldrm),Preferred
ATOPIC DERMATITIS,Adbry Atopic Dermatitis (pediatric),ADBRY (tralokinumab-ldrm),Preferred
ATOPIC DERMATITIS,Adbry auto-injector,ADBRY Autoinjector (tralokinumab-ldrm),Preferred
ATOPIC DERMATITIS,Adbry prefilled syringe,ADBRY (tralokinumab-ldrm),Preferred
ATOPIC DERMATITIS,"Adbry prefilled syringe, Atopic Dermatitis (pediatric)",ADBRY (tralokinumab-ldrm),Preferred
PULMONARY ANTIHYPERTENSIVE AGENTS: PDE5 INHIBITORS,Adcirca,ADCIRCA (tadalafil),Non-Preferred
STIMULANTS AND RELATED AGENTS : SHORT-ACTING,Adderall XR ER capsule,"ADDERALL 
(dextroamphetamine/amphetamine)",Non-Preferred
PULMONARY ANTIHYPERTENSIVE AGENTS: SOLUABLE GUANYLATE CYCLASE STIMULATORS,Adempas,ADEMPAS (riociguat),Non-Preferred
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Admelog,ADMELOG (insulin lispro),Non-Preferred
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Admelog SoloStar,ADMELOG (insulin lispro),Non-Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Advair Diskus,ADVAIR DISKUS (fluticasone/salmeterol),Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Advair HFA,ADVAIR HFA (fluticasone/salmeterol),Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES",Aimovig,AIMOVIG Autoinjector (erenumab-aooe) DUR+,Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Airduo Digihaler,AIRDUO DIGIHALER (fluticasone/salmeterol),Non-Preferred
"BRONCHODILATORS, BETA AGONISTS (continued): INHALERS, SHORT ACTING",Airsupra HFA,AIRSUPRA (albuterol/budesonide),Non-Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES",Ajovy,AJOVY Syringe (fremanezumab-vfrm) DUR+,Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Akeega,AKEEGA (niraparib/abiraterone),Non-Preferred
"BRONCHODILATORS, BETA AGONISTS (continued): INHALERS, SHORT ACTING",Albuterol HFA Sandoz labeler code 00781,albuterol HFA,Preferred
"BRONCHODILATORS, BETA AGONISTS (continued): INHALERS, SHORT ACTING",Albuterol HFA Teva labeler code 00093,albuterol HFA,Preferred
"BRONCHODILATORS, BETA AGONISTS (continued): INHALERS, SHORT ACTING",Albuterol HFA generic PROAIR,albuterol HFA,Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Alecensa,ALECENSA (alectinib),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",Almotriptan,almotriptan,Non-Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Alunbrig,ALUNBRIG (brigatinib),Non-Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,Alvesco,ALVESCO (ciclesonide),Non-Preferred
PULMONARY ANTIHYPERTENSIVE AGENTS: PDE5 INHIBITORS,Alyq,ALYQ (tadalafil),Non-Preferred
PULMONARY ANTIHYPERTENSIVE AGENTS: PDE5 INHIBITORS,Alyq 20 mg,ALYQ (tadalafil),Non-Preferred
SEDATIVE HYPNOTIC AGENTS: OTHERS,Ambien,AMBIEN (zolpidem),Non-Preferred
SEDATIVE HYPNOTIC AGENTS: OTHERS,Ambien CR,AMBIEN CR (zolpidem),Non-Preferred
PULMONARY ANTIHYPERTENSIVE AGENTS: ENDOTHELIN RECEPTOR ANTAGONISTS,Ambrisentan,ambrisentan,Preferred
CYTOKINE & CAM ANTAGONISTS,Amjevita Ankylosing Spondylitis,AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Ankylosing Spondylitis, 100 mg/mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Ankylosing Spondylitis, 10mg/0.2mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Ankylosing Spondylitis, 20mg/0.2mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Ankylosing Spondylitis, 20mg/0.4mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Ankylosing Spondylitis, 40mg/0.4mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Ankylosing Spondylitis, 40mg/0.8mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Ankylosing Spondylitis, 50 mg/mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Ankylosing Spondylitis, 80mg/0.8mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Ankylosing Spondylitis, Amgen 55513 labeler",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Ankylosing Spondylitis, Amgen 72511 labeler",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Amjevita Crohn's Disease (adult),AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (adult), 100 mg/mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (adult), 10mg/0.2mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (adult), 20mg/0.2mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (adult), 20mg/0.4mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (adult), 40mg/0.4mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (adult), 40mg/0.8mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (adult), 50 mg/mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (adult), 80mg/0.8mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (adult), Amgen 55513 labeler",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (adult), Amgen 72511 labeler",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Amjevita Crohn's Disease (pediatric),AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (pediatric), 100 mg/mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (pediatric), 10mg/0.2mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (pediatric), 20mg/0.2mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (pediatric), 20mg/0.4mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (pediatric), 40mg/0.4mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (pediatric), 40mg/0.8mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (pediatric), 50 mg/mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (pediatric), 80mg/0.8mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (pediatric), Amgen 55513 labeler",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Crohn's Disease (pediatric), Amgen 72511 labeler",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,Amjevita Hidradenitis Suppurativa,AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Hidradenitis Suppurativa, 100 mg/mL",AMJEVITA (adalimumab-atto),Non-Preferred
CYTOKINE & CAM ANTAGONISTS,"Amjevita Hidradenitis Suppurativa, 10mg/0.2mL",AMJEVITA (adalimumab-atto),Non-Preferred
