therapeutic_class,capsule_name,pdl_name
MULTIPLE SCLEROSIS AGENTS,One Touch Ultra 2 System,COPAXONE (glatiramer) 40 mg
MULTIPLE SCLEROSIS AGENTS (continued),One Touch Ultra 2 System,PONVORY (ponesimod)
MUSCULAR DYSTROPHY AGENTS,One Touch Ultra 2 System,AGAMREE (vamorolone)
NSAIDS (continued),One Touch Ultra 2 System,nabumetone
NSAIDS (continued),One Touch Ultra 2 System,RELAFEN DS (nabumetone)
OPIATE DEPENDENCE TREATMENTS: DEPENDENCE,One Touch Ultra 2 System,buprenorphine/naloxone SL tablet DUR+
OPIATE DEPENDENCE TREATMENTS: DEPENDENCE,One Touch Ultra 2 System,naltrexone
OPIATE DEPENDENCE TREATMENTS: DEPENDENCE,One Touch Ultra 2 System,SUBOXONE (buprenorphine/naloxone) DUR+
OPIATE DEPENDENCE TREATMENTS: DEPENDENCE,One Touch Ultra 2 System,buprenorphine/naloxone film DUR+
OPIATE DEPENDENCE TREATMENTS: DEPENDENCE,One Touch Ultra 2 System,VIVITROL (naltrexone)
OPIATE DEPENDENCE TREATMENTS: DEPENDENCE,One Touch Ultra 2 System,ZUBSOLV (buprenorphine/naloxone)
OPIATE DEPENDENCE TREATMENTS: TREATMENT,One Touch Ultra 2 System,KLOXXADO (naloxone)
OPIATE DEPENDENCE TREATMENTS: TREATMENT,One Touch Ultra 2 System,LIFEMS NALOXONE (naloxone convenience kit)
OPIATE DEPENDENCE TREATMENTS: TREATMENT,One Touch Ultra 2 System,naloxone
OPIATE DEPENDENCE TREATMENTS: TREATMENT,One Touch Ultra 2 System,NARCAN (naloxone)
OPIATE DEPENDENCE TREATMENTS (continued),One Touch Ultra 2 System,REXTOVY (naloxone)
OPIATE DEPENDENCE TREATMENTS (continued),One Touch Ultra 2 System,ZIMHI (naloxone)
OTIC ANTIBIOTICS,One Touch Ultra 2 System,CIPRO HC (ciprofloxacin/hydrocortisone)
OTIC ANTIBIOTICS,One Touch Ultra 2 System,"CORTISPORIN-TC 
(neomycin/colistin/hydrocortisone)"
OTIC ANTIBIOTICS,One Touch Ultra 2 System,ciprofloxacin/fluocinolone
OTIC ANTIBIOTICS,One Touch Ultra 2 System,fluocinolone
OTIC ANTIBIOTICS,One Touch Ultra 2 System,ciprofloxacin/dexamethasone
OTIC ANTIBIOTICS,One Touch Ultra 2 System,neomycin/polymyxin/hydrocortisone
OTIC ANTIBIOTICS,One Touch Ultra 2 System,DERMOTIC (fluocinolone)
OTIC ANTIBIOTICS,One Touch Ultra 2 System,FLAC OTIC OIL (fluocinolone)
OTIC ANTIBIOTICS,One Touch Ultra 2 System,hydrocortisone/acetic acid
OTIC ANTIBIOTICS,One Touch Ultra 2 System,OTOVEL (ciprofloxacin/fluocinolone)
SEDATIVE HYPNOTIC AGENTS (continued): OTHERS,One Touch Ultra 2 System,eszopiclone
SEDATIVE HYPNOTIC AGENTS (continued): OTHERS,One Touch Ultra 2 System,LUNESTA (eszopiclone)
SELECT CONTRACEPTIVE PRODUCTS: INJECTABLE CONTRACEPTIVES,One Touch Ultra 2 System,medroxyprogesterone
SELECT CONTRACEPTIVE PRODUCTS: INJECTABLE CONTRACEPTIVES,One Touch Ultra 2 System,DEPO-PROVERA (medroxyprogesterone)
SELECT CONTRACEPTIVE PRODUCTS: ORAL CONTRACEPTIVES,One Touch Ultra 2 System,BEYAZ (drospirenone/ethinyl estradiol/levomefolate)
SELECT CONTRACEPTIVE PRODUCTS: ORAL CONTRACEPTIVES,One Touch Ultra 2 System,LO LOESTRIN FE (norethindrone/ethinyl estradiol/iron)
SELECT CONTRACEPTIVE PRODUCTS: ORAL CONTRACEPTIVES,One Touch Ultra 2 System,LOESTRIN (norethindrone/ethinyl estradiol)
SELECT CONTRACEPTIVE PRODUCTS: ORAL CONTRACEPTIVES,One Touch Ultra 2 System,LOESTRIN FE (norethindrone/ethinyl estradiol/iron)
SELECT CONTRACEPTIVE PRODUCTS: ORAL CONTRACEPTIVES,One Touch Ultra 2 System,NEXTSTELLIS (drospirenone/estetrol)
SELECT CONTRACEPTIVE PRODUCTS: ORAL CONTRACEPTIVES,One Touch Ultra 2 System,OCELLA (ethinyl estradiol/drospirenone)
SELECT CONTRACEPTIVE PRODUCTS: ORAL CONTRACEPTIVES,One Touch Ultra 2 System,SAFYRAL (drospirenone/ethinyl estradiol/levomefolate)
SELECT CONTRACEPTIVE PRODUCTS: ORAL CONTRACEPTIVES,One Touch Ultra 2 System,TAYTULLA (norethindrone/ethinyl estradiol/iron)
SELECT CONTRACEPTIVE PRODUCTS: ORAL CONTRACEPTIVES,One Touch Ultra 2 System,TYDEMY (drospirenone/ethinyl estradiol/levomefolate)
SELECT CONTRACEPTIVE PRODUCTS: ORAL CONTRACEPTIVES,One Touch Ultra 2 System,YASMIN (ethinyl estradiol/drospirenone)
SELECT CONTRACEPTIVE PRODUCTS: ORAL CONTRACEPTIVES,One Touch Ultra 2 System,YAZ (ethinyl estradiol/drospirenone)
SKELETAL MUSCLE RELAXANTS,One Touch Ultra 2 System,chlorzoxazone
SKELETAL MUSCLE RELAXANTS,One Touch Ultra 2 System,LORZONE (chlorzoxazone)
SKELETAL MUSCLE RELAXANTS,One Touch Ultra 2 System,metaxalone
STEROIDS (TOPICAL): LOW POTENCY,One Touch Ultra 2 System,alclometasone
STEROIDS (TOPICAL): LOW POTENCY,One Touch Ultra 2 System,fluocinolone
STEROIDS (TOPICAL): LOW POTENCY,One Touch Ultra 2 System,DERMA-SMOOTH-FS (fluocinolone)
STEROIDS (TOPICAL): LOW POTENCY,One Touch Ultra 2 System,hydrocortisone lotion
STEROIDS (TOPICAL): LOW POTENCY,One Touch Ultra 2 System,HYDROXYM (hydrocortisone)
STEROIDS (TOPICAL): LOW POTENCY,One Touch Ultra 2 System,"hydrocortisone cream, ointment, solution"
STEROIDS (TOPICAL): LOW POTENCY,One Touch Ultra 2 System,PROCTOCORT (hydrocortisone)
STEROIDS (TOPICAL): MEDIUM POTENCY,One Touch Ultra 2 System,fluticasone
STEROIDS (TOPICAL): MEDIUM POTENCY,One Touch Ultra 2 System,BESER (fluticasone)
STEROIDS (TOPICAL): MEDIUM POTENCY,One Touch Ultra 2 System,mometasone
STEROIDS (TOPICAL): MEDIUM POTENCY,One Touch Ultra 2 System,CAPEX (fluocinolone)
STEROIDS (TOPICAL): MEDIUM POTENCY,One Touch Ultra 2 System,PANDEL (hydrocortisone probutate)
STEROIDS (TOPICAL): MEDIUM POTENCY,One Touch Ultra 2 System,clocortolone
STEROIDS (TOPICAL): MEDIUM POTENCY,One Touch Ultra 2 System,CLODERM (clocortolone)
STEROIDS (TOPICAL): MEDIUM POTENCY,One Touch Ultra 2 System,fluticasone lotion
STEROIDS (TOPICAL): MEDIUM POTENCY,One Touch Ultra 2 System,LOCOID (hydrocortisone butyrate)
STEROIDS (TOPICAL): MEDIUM POTENCY,One Touch Ultra 2 System,SYNALAR (fluocinolone)
STEROIDS (TOPICAL): HIGH POTENCY,One Touch Ultra 2 System,"betamethasone dipropionate cream, lotion"
STEROIDS (TOPICAL): HIGH POTENCY,One Touch Ultra 2 System,betamethasone dipropionate augmented
STEROIDS (TOPICAL): HIGH POTENCY,One Touch Ultra 2 System,betamethasone dipropionate ointment
STEROIDS (TOPICAL): HIGH POTENCY,One Touch Ultra 2 System,betamethasone valerate
STEROIDS (TOPICAL): HIGH POTENCY,One Touch Ultra 2 System,desoximetasone
STEROIDS (TOPICAL): HIGH POTENCY,One Touch Ultra 2 System,fluocinolone
STEROIDS (TOPICAL): HIGH POTENCY,One Touch Ultra 2 System,diflorasone
STEROIDS (TOPICAL): HIGH POTENCY,One Touch Ultra 2 System,"triamcinolone cream, ointment, lotion"
STEROIDS (TOPICAL): HIGH POTENCY,One Touch Ultra 2 System,KENALOG (triamcinolone)
STEROIDS (TOPICAL): HIGH POTENCY,One Touch Ultra 2 System,TOPICORT (desoximetasone)
STEROIDS (TOPICAL): HIGH POTENCY,One Touch Ultra 2 System,triamcinolone spray
STEROIDS (TOPICAL) (continued): VERY HIGH POTENCY,One Touch Ultra 2 System,APEXICON E (diflorasone)
STEROIDS (TOPICAL) (continued): VERY HIGH POTENCY,One Touch Ultra 2 System,DIPROLENE (betamethasone)
ACNE AGENTS: ANTI-INFECTIVES,One Touch Ultra Test Strips 100 ct,dapsone
ACNE AGENTS: ANTI-INFECTIVES,One Touch Ultra Test Strips 100 ct,WINLEVI (clascoterone) cream
ACNE AGENTS (continued): OTHERS/COMBINATION PRODUCTS,One Touch Ultra Test Strips 100 ct,clindamycin/benzoyl peroxide 1.2%-3.75% gel w/pump (generic ONEXTON)
ACNE AGENTS (continued): OTHERS/COMBINATION PRODUCTS,One Touch Ultra Test Strips 100 ct,ONEXTON (benzoyl peroxide/clindamycin) gel
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,One Touch Ultra Test Strips 100 ct,"donepezil 5 mg, 10 mg ODT, tablets"
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,One Touch Ultra Test Strips 100 ct,ADLARITY (donepezil)
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,One Touch Ultra Test Strips 100 ct,ARICEPT (donepezil)
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,One Touch Ultra Test Strips 100 ct,donepezil 23 mg tablet
ALZHEIMER’S AGENTS (continued): COMBINATION AGENTS,One Touch Ultra Test Strips 100 ct,NAMZARIC (memantine/donepezil)
ALZHEIMER’S AGENTS (continued): COMBINATION AGENTS,One Touch Ultra Test Strips 100 ct,memantine/donepezil ER
"ANALGESICS, OPIOID-SHORT ACTING",One Touch Ultra Test Strips 100 ct,ENDOCET (oxycodone/acetaminophen)
"ANALGESICS, OPIOID-SHORT ACTING",One Touch Ultra Test Strips 100 ct,hydrocodone/acetaminophen
"ANALGESICS, OPIOID-SHORT ACTING",One Touch Ultra Test Strips 100 ct,DILAUDID (hydromorphone)
"ANALGESICS, OPIOID-SHORT ACTING",One Touch Ultra Test Strips 100 ct,hydromorphone
"ANALGESICS, OPIOID-SHORT ACTING",One Touch Ultra Test Strips 100 ct,oxycodone
"ANALGESICS, OPIOID-SHORT ACTING",One Touch Ultra Test Strips 100 ct,oxycodone/acetaminophen (325 mg acetaminophen formulations)
