therapeutic_class,capsule_name,pdl_name,status
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Apidra SoloStar,APIDRA (insulin glulisine),Non-Preferred
"ANTIDEPRESSANTS, OTHER",Aplenzin,APLENZIN (bupropion),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,Aptiom,APTIOM (eslicarbazepine acetate),Non-Preferred
ANTIRETROVIRALS (continued): PROTEASE INHIBITORS (NON-PEPTIDIC),Aptivus,APTIVUS (tipranavir),Non-Preferred
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,Aricept,ARICEPT (donepezil),Non-Preferred
ANTIPSYCHOTICS : ORAL,Aripiprazole ODT,"aripiprazole ODT, solution",Non-Preferred
ANTIPSYCHOTICS : ORAL,Aripiprazole oral solution,"aripiprazole ODT, solution",Non-Preferred
ANTIPSYCHOTICS : ORAL,Aripiprazole tablet,aripiprazole tablet,Preferred
"ANTIPSYCHOTICS : INJECTABLE, ATYPICALS",Aristada,"ARISTADA, ARISTADA INITIO (aripiprazole lauroxil)",Preferred
"ANTIPSYCHOTICS : INJECTABLE, ATYPICALS",Aristada Initio,"ARISTADA, ARISTADA INITIO (aripiprazole lauroxil)",Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,Armonair Digihaler,ARMONAIR DIGIHALER (fluticasone),Non-Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,Arnuity Ellipta,ARNUITY ELLIPTA (fluticasone),Non-Preferred
ANTIPSYCHOTICS (continued): ORAL,Asenapine,asenapine,Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,Asmanex HFA,ASMANEX HFA (mometasone),Non-Preferred
"IMMUNOSUPPRESSIVE AGENTS, ORAL",Astagraf XL ER capsule,ASTAGRAF XL (tacrolimus),Non-Preferred
ANTIRETROVIRALS (continued): COMBINATION PRODUCTS – NUCLEOSIDE AND NUCLEOTIDE ANALOG AND NON-NUCLEOSIDE RTIs,Atripla,ATRIPLA (efavirenz/emtricitabine/tenofovir),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Aubagio tablet,AUBAGIO (teriflunomide),Non-Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Augtyro capsule,AUGTYRO (repotrectinib),Non-Preferred
MOVEMENT DISORDER AGENTS,Austedo,AUSTEDO (deutetrabenazine),Preferred
MOVEMENT DISORDER AGENTS,Austedo XR,AUSTEDO (deutetrabenazine),Preferred
MOVEMENT DISORDER AGENTS,Austedo XR titration pack,AUSTEDO (deutetrabenazine),Preferred
"ANTIDEPRESSANTS, OTHER",Auvelity,AUVELITY (bupropion/dextromethorphan),Non-Preferred
MISCELLANEOUS BRAND/GENERIC,Auvi-Q 0.1 mg,AUVI-Q (epinephrine),Non-Preferred
MISCELLANEOUS BRAND/GENERIC,Auvi-Q 0.15 mg,AUVI-Q (epinephrine),Non-Preferred
MISCELLANEOUS BRAND/GENERIC,Auvi-Q 0.3 mg,AUVI-Q (epinephrine),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Avonex auto-injector,AVONEX (interferon beta-1a),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Avonex prefilled syringe,AVONEX (interferon beta-1a),Non-Preferred
STIMULANTS AND RELATED AGENTS (continued),Azstarys,"AZSTARYS 
(serdexmethylphenidate/dexmethylphenidate)",Non-Preferred
SKELETAL MUSCLE RELAXANTS,"Baclofen 5mg, 10mg, 20mg, tablet","baclofen 5 mg, 10 mg, 20 mg tablet",Preferred
SKELETAL MUSCLE RELAXANTS,Baclofen oral solution,baclofen suspension,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Bafiertam,BAFIERTAM (monomethyl fumarate),Non-Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Balversa,BALVERSA (erdafitinib),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,Banzel oral suspension,BANZEL (rufinamide),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,Banzel tablet,BANZEL (rufinamide),Non-Preferred
HEPATITIS B TREATMENTS,Baraclude,BARACLUDE (entecavir),Non-Preferred
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Basaglar Kwikpen,BASAGLAR (insulin glargine),Non-Preferred
ANGIOTENSIN MODULATORS : ANGIOTENSIN CONVERTING ENZYME (ACE) INHIBITORS,Benazepril,benazepril,Preferred
"BETA BLOCKERS, ANTIANGINALS & SINUS NODE AGENTS : BETA-BLOCKERS",Betapace,BETAPACE (sotalol),Non-Preferred
"BETA BLOCKERS, ANTIANGINALS & SINUS NODE AGENTS : BETA-BLOCKERS",Betapace AF,BETAPACE AF (sotalol),Non-Preferred
CYSTIC FIBROSIS AGENTS,Bethkis,BETHKIS (tobramycin),Non-Preferred
BRONCHODILATORS & COPD AGENTS: ANTICHOLINERGIC-BETA AGONIST COMBINATIONS,Bevespi Aerosphere,BEVESPI AEROSPHERE (glycopyrrolate/formoterol),Non-Preferred
ANTIRETROVIRALS (continued): SINGLE PRODUCT REGIMENS,Biktarvy,BIKTARVY (bictegravir/emtricitabine/tenofovir),Preferred
PULMONARY ANTIHYPERTENSIVE AGENTS: ENDOTHELIN RECEPTOR ANTAGONISTS,Bosentan,bosentan,Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Breo Ellipta,BREO ELLIPTA (fluticasone/vilanterol),Non-Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Breyna,BREYNA (budesonide/formoterol),Non-Preferred
BRONCHODILATORS & COPD AGENTS: ANTICHOLINERGIC-BATA AGONIST-GLUCOCORTICOIDS COMBINATIONS,Breztri Aerosphere,"BREZTRI AEROSPHERE 
(budesonide/glycopyrrolate/formoterol) DUR+",Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Briumvi,BRIUMVI (ublituximab-xiiy),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,Briviact,BRIVIACT (brivaracetam),Non-Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS (continued),Brukinsa,BRUKINSA (zanubrutinib),Non-Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Budesonide / Formoterol authorized generic Symbicort,budesonide/formoterol,Non-Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,"Budesonide 0.25 mg, respules (inhalation suspension)",budesonide 0.25 mg and 0.5 mg,Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,"Budesonide 1 mg, respules (inhalation suspension)",budesonide 1 mg,Non-Preferred
UREA CYCLE DISORDER AGENTS,Buphenyl powder,BUPHENYL (sodium phenylbutyrate),Non-Preferred
UREA CYCLE DISORDER AGENTS,Buphenyl tablet,BUPHENYL (sodium phenylbutyrate),Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Bydureon Bcise,BYDUREON (exenatide),Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Bydureon Pen,BYDUREON (exenatide),Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Byetta,BYETTA (exenatide),Preferred
BILE SALTS,Bylvay,BYLVAY (odevixibat),Non-Preferred
IMMUNE GLOBULINS,Cablivi,CABLIVI,Non-Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS (continued),Calquence,CALQUENCE (acalabrutinib),Non-Preferred
MISCELLANEOUS BRAND/GENERIC (continued),Camzyos,CAMZYOS (mavacamten),Non-Preferred
ANGIOTENSIN MODULATORS : ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs),Candesartan,candesartan,Non-Preferred
ANTIPSYCHOTICS (continued): ORAL,Caplyta,CAPLYTA (lumateperone),Non-Preferred
ANGIOTENSIN MODULATORS : ANGIOTENSIN CONVERTING ENZYME (ACE) INHIBITORS,Captopril,captopril,Preferred
SICKLE CELL AGENTS,"Casgevy Beta Thalassemia, intravenous suspension",CASGEVY (exagamglogene autotemcel),Non-Preferred
CYSTIC FIBROSIS AGENTS,Cayston,CAYSTON (aztreonam),Non-Preferred
BILE SALTS,Chenodal tablet,CHENODAL (chenodiol),Non-Preferred
ANTIBIOTICS (MISCELLANEOUS): LINCOSAMIDE ANTIBIOTICS,Cleocin 2% cream,CLEOCIN (clindamycin),Preferred
ANTIBIOTICS (MISCELLANEOUS): LINCOSAMIDE ANTIBIOTICS,Cleocin ovules / vaginal suppository,CLEOCIN (clindamycin),Preferred
ANTIBIOTICS (VAGINAL),Clindamycin 2% Cream,clindamycin phosphate,Non-Preferred
ANTIBIOTICS (VAGINAL),Clindesse 2% prefilled applicator cream,CLINDESSE (clindamycin),Non-Preferred
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,Clobazam oral suspension,clobazam,Preferred
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,Clobazam tablet,clobazam,Preferred
ANTIPSYCHOTICS : ORAL,Clozapine ODT,clozapine ODT,Non-Preferred
ANTIPSYCHOTICS : ORAL,Clozapine tablet,clozapine tablet,Preferred
ANTIPSYCHOTICS (continued): ORAL,Clozaril,CLOZARIL (clozapine),Non-Preferred
ANTIPSYCHOTICS (continued): ORAL,Cobenfy capsule,COBENFY (xanomeline/trospium),Non-Preferred
BRONCHODILATORS & COPD AGENTS: ANTICHOLINERGIC-BETA AGONIST COMBINATIONS,Combivent Respimat inhalation aerosol solution,"COMBIVENT RESPIMAT 
(ipratropium/albuterol)",Preferred
ANTIRETROVIRALS (continued): COMBINATION PRODUCTS – NUCLEOSIDE AND NUCLEOTIDE ANALOG AND NON-NUCLEOSIDE RTIs,Complera,COMPLERA (emtricitabine/rilpivirine/tenofovir),Non-Preferred
STIMULANTS AND RELATED AGENTS : LONG-ACTING,Concerta ER,CONCERTA (methylphenidate),Preferred
MULTIPLE SCLEROSIS AGENTS,Copaxone 20 mg,COPAXONE (glatiramer) 20 mg,Preferred
MULTIPLE SCLEROSIS AGENTS,Copaxone 40 mg,COPAXONE (glatiramer) 40 mg,Non-Preferred
PANCREATIC ENZYMES,Creon,CREON (lipase/protease/amylase),Preferred
IMMUNE GLOBULINS,Cuvitru,CUVITRU,Non-Preferred
BRONCHODILATORS & COPD AGENTS: ANTICHOLINERGICS AND COPD AGENTS,Daliresp,DALIRESP (roflumilast),Non-Preferred
SKELETAL MUSCLE RELAXANTS,Dantrium,DANTRIUM (dantrolene),Non-Preferred
"HYPOGLYCEMICS, SODIUM GLUCOSE COTRANSPORTER-2 (SGLT-2) INHIBITORS : SGLT-2 INHIBITORS",Dapagliflozin,dapagliflozin,Non-Preferred
ANTICONVULSANTS : ADJUVANTS,Depakote,DEPAKOTE (divalproex),Non-Preferred
ANTIRETROVIRALS : COMBINATION PRODUCTS – NUCLEOSIDE AND NUCLEOTIDE ANALOG RTIs,Descovy,DESCOVY (emtricitabine/tenofovir alafenamide),Preferred
ANTICONVULSANTS : ADJUVANTS,Diacomit capsule,DIACOMIT (stiripentol),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,Diacomit packet for oral suspension,DIACOMIT (stiripentol),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Dimethyl Fumarate,dimethyl fumarate,Preferred
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,Donepezil ODT,"donepezil 5 mg, 10 mg ODT, tablets",Preferred
BRONCHODILATORS & COPD AGENTS: ANTICHOLINERGIC-BETA AGONIST COMBINATIONS,Duaklir Pressair,DUAKLIR PRESSAIR (aclidinium/formoterol),Non-Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Dulera,DULERA (mometasone/formoterol),Preferred
MUSCULAR DYSTROPHY AGENTS,Duvyzat oral suspension,DUVYZAT (givinostat),Non-Preferred
STIMULANTS AND RELATED AGENTS (continued),Dyanavel XR ER oral suspension,DYANAVEL XR (amphetamine) suspension,Preferred
STIMULANTS AND RELATED AGENTS (continued),Dyanavel XR ER tablet,DYANAVEL XR (amphetamine) tablets,Non-Preferred
ANGIOTENSIN MODULATORS : ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs),Edarbi,EDARBI (azilsartan),Non-Preferred
ANGIOTENSIN MODULATORS (continued): ARB COMBINATIONS,Edarbyclor,EDARBYCLOR (azilsartan/chlorthalidone),Non-Preferred
ANTIRETROVIRALS (continued): NON-NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBTORS (NNRTI),Edurant,EDURANT (rilpivirine),Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT (continued): TRIPTANS AND RELATED AGENTS (ORAL)",Eletriptan,eletriptan,Non-Preferred
MUSCULAR DYSTROPHY AGENTS,Elevidys intravenous infusion kit,ELEVIDYS (delandistrogene moxeparvovecrokl),Non-Preferred
ANTICOAGULANTS (continued): ORAL,Eliquis,ELIQUIS (apixaban),Preferred
NSAIDS: COX II SELECTIVE,Elyxyb,ELYXYB (celecoxib),Non-Preferred
MUSCULAR DYSTROPHY AGENTS,Emflaza oral suspension,EMFLAZA (deflazacort),Preferred
MUSCULAR DYSTROPHY AGENTS,Emflaza tablet,EMFLAZA (deflazacort),Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES","Emgality 100 mg/ml (300 mg total dose), syringe",EMGALITY Syringe (galcanezumab-gnlm) 300 mg/mL,Non-Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES","Emgality 120 mg, pen",EMGALITY Pen (galcanezumab-gnlm) DUR+,Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES","Emgality 120 mg, syringe",EMGALITY Syringe (galcanezumab-gnlm) 120 mg/mL DUR+,Preferred
ANTIRETROVIRALS : COMBINATION PRODUCTS – NUCLEOSIDE AND NUCLEOTIDE ANALOG RTIs,Emtricitabine-Tenofovir Disoproxil Fumarate,emtricitabine/tenofovir,Preferred
ANTIRETROVIRALS (continued): NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBTORS (NRTI),Emtriva capsule,EMTRIVA (emtricitabine),Preferred
ANTIRETROVIRALS (continued): NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBTORS (NRTI),Emtriva oral solution,EMTRIVA (emtricitabine),Preferred
ANGIOTENSIN MODULATORS : ANGIOTENSIN CONVERTING ENZYME (ACE) INHIBITORS,Enalapril,enalapril,Preferred
SICKLE CELL AGENTS,Endari,ENDARI (glutamine),Non-Preferred
HEPATITIS B TREATMENTS,Entecavir,entecavir,Preferred
"IMMUNOSUPPRESSIVE AGENTS, ORAL",Envarsus XR,ENVARSUS XR (tacrolimus),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,Epidiolex,EPIDIOLEX (cannabidiol),Preferred
MISCELLANEOUS BRAND/GENERIC,Epinephrine (Generic Adrenaclick) 0.15mg,EPINEPHRINE,Preferred
MISCELLANEOUS BRAND/GENERIC,Epinephrine (Generic Adrenaclick) 0.3mg,EPINEPHRINE,Preferred
MISCELLANEOUS BRAND/GENERIC,Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,epinephrine (Mylan),Preferred
MISCELLANEOUS BRAND/GENERIC,Epinephrine (Mylan Ag Epipen And Jr) 0.3mg Mylan's EpiPen AG,epinephrine (Mylan),Preferred
MISCELLANEOUS BRAND/GENERIC,Epipen,EPIPEN (epinephrine),Non-Preferred
MISCELLANEOUS BRAND/GENERIC,Epipen Jr.,EPIPEN JR (epinephrine),Non-Preferred
ANTIRETROVIRALS (continued): NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBTORS (NRTI),Epivir,EPIVIR (lamivudine),Non-Preferred
ANTIRETROVIRALS (continued): NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBTORS (NRTI),Epivir HBV oral solution,EPIVIR (lamivudine),Non-Preferred
ANTIRETROVIRALS (continued): NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBTORS (NRTI),Epivir HBV tablet,EPIVIR (lamivudine),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,Eprontia,EPRONTIA (topiramate),Non-Preferred
ANGIOTENSIN MODULATORS : ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs),Eprosartan,eprosartan,Non-Preferred
ANTIRETROVIRALS : COMBINATION PRODUCTS – NRTIs,Epzicom,EPZICOM (abacavir/lamivudine),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,Equetro,EQUETRO (carbamazepine),Non-Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS (continued),Erleada,ERLEADA (apalutamide),Non-Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS (continued),Erlotinib,erlotinib,Non-Preferred
IDIOPATHIC PULMONARY FIBROSIS,Esbriet,ESBRIET (pirfenidone),Non-Preferred
GI ULCER THERAPIES: PROTON PUMP INHIBITORS,Esomeprazole Capsule,esomeprazole capsule,Preferred
GI ULCER THERAPIES: PROTON PUMP INHIBITORS,Esomeprazole Packet,esomeprazole packet,Non-Preferred
BONE RESORPTION SUPPRESSION AND RELATED AGENTS : OTHERS,Evenity,EVENITY (romosozumab-aqqg),Non-Preferred
"LIPOTROPICS, OTHER (NON-STATINS): ACL INHIBITORS AND COMBINATIONS",Evkeeza,EVKEEZA (evinacumab-dgnb),Non-Preferred
ANTIRETROVIRALS (continued): PROTEASE INHIBITORS (PEPTIDIC),Evotaz,EVOTAZ (atazanavir/cobicistat),Preferred
MISCELLANEOUS BRAND/GENERIC (continued),Evrysdi,EVRYSDI (risdiplam),Non-Preferred
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,Exelon,EXELON (rivastigmine),Non-Preferred
MUSCULAR DYSTROPHY AGENTS,Exondys 51,EXONDYS-51 (eteplirsen),Non-Preferred
ANTIPSYCHOTICS (continued): ORAL,Fanapt,FANAPT (iloperidone),Non-Preferred
"HYPOGLYCEMICS, SODIUM GLUCOSE COTRANSPORTER-2 (SGLT-2) INHIBITORS : SGLT-2 INHIBITORS",Farxiga,FARXIGA (dapagliflozin),Preferred
ANTICONVULSANTS : ADJUVANTS,Felbatol oral suspension,FELBATOL (felbamate),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,Felbatol tablet,FELBATOL (felbamate),Non-Preferred
"ANTIDEPRESSANTS, OTHER",Fetzima,FETZIMA (levomilnacipran),Non-Preferred
SKELETAL MUSCLE RELAXANTS,Fexmid,FEXMID (cyclobenzaprine),Non-Preferred
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Fiasp,FIASP (insulin aspart/niacinamide),Non-Preferred
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Fiasp FlexTouch,FIASP (insulin aspart/niacinamide),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Fingolimod capsule,fingolimod,Preferred
ANTICONVULSANTS : ADJUVANTS,Fintepla,FINTEPLA (fenfluramine),Non-Preferred
SKELETAL MUSCLE RELAXANTS,Fleqsuvy,FLEQSUVY (baclofen),Non-Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,Flovent Diskus,FLOVENT DISKUS (fluticasone),Non-Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,Flovent HFA,FLOVENT HFA (fluticasone),Non-Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Fluticasone / Salmeterol generic Advair Diskus,fluticasone/salmeterol diskus,Preferred
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Fluticasone / Salmeterol generic Advair HFA,fluticasone/salmeterol HFA,Preferred
BONE RESORPTION SUPPRESSION AND RELATED AGENTS : OTHERS,Forteo,FORTEO (teriparatide),Preferred
ANGIOTENSIN MODULATORS : ANGIOTENSIN CONVERTING ENZYME (ACE) INHIBITORS,Fosinopril,fosinopril,Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT (continued): TRIPTANS AND RELATED AGENTS (ORAL)",Frova,FROVA (frovatriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT (continued): TRIPTANS AND RELATED AGENTS (ORAL)",Frovatriptan,frovatriptan,Non-Preferred
COLONY STIMULATING FACTORS,Fulphila,FULPHILA (pegfilgrastim-jmdb),Preferred
ANTIRETROVIRALS (continued): ENTRY INHIBITORS – FUSION INHIBITORS,Fuzeon,FUZEON (enfuvirtide),Non-Preferred
COLONY STIMULATING FACTORS,Fylnetra,FYLNETRA (pegfilgrastim-pbbk),Non-Preferred
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,Galantamine ER,galantamine ER,Preferred
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,Galantamine oral solution,galantamine,Preferred
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,Galantamine tablet,galantamine,Preferred
IMMUNE GLOBULINS,Gammagard,GAMMAGARD,Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS (continued),Gavreto,GAVRETO (pralsetinib),Non-Preferred
GROWTH HORMONES,Genotropin,GENOTROPIN (somatropin),Preferred
ANTIRETROVIRALS (continued): SINGLE PRODUCT REGIMENS,Genvoya,GENVOYA (elvitegravir/cobicistat/emtricitabine/ tenofovir alafenamide),Preferred
"ANTIPSYCHOTICS : INJECTABLE, ATYPICALS",Geodon,GEODON (ziprasidone),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Gilenya capsule,GILENYA (fingolimod),Non-Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Gilotrif,GILOTRIF (afatinib),Preferred
MULTIPLE SCLEROSIS AGENTS,Glatiramer Acetate prefilled syringe,glatiramer,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Glatopa prefilled syringe,GLATOPA (glatiramer),Non-Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS (continued),Gleevec,GLEEVEC (imatinib),Non-Preferred
"HYPOGLYCEMICS, SODIUM GLUCOSE COTRANSPORTER-2 (SGLT-2) INHIBITORS : SGLT-2 INHIBITOR COMBINATIONS",Glyxambi,GLYXAMBI (empagliflozin/linagliptin),Preferred
COLONY STIMULATING FACTORS,Granix,GRANIX (tbo-filgrastim),Non-Preferred
MISCELLANEOUS BRAND/GENERIC,Grastek,GRASTEK,Non-Preferred
"BETA BLOCKERS, ANTIANGINALS & SINUS NODE AGENTS : BETA-BLOCKERS",Hemangeol,HEMANGEOL (propranolol),Preferred
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Humalog Junior KwikPen,"HUMALOG; HUMALOG JUNIOR, KWIKPEN, TEMPO PEN (insulin lispro)",Non-Preferred
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS","Humalog KwikPen, U-100","HUMALOG; HUMALOG JUNIOR, KWIKPEN, TEMPO PEN (insulin lispro)",Non-Preferred
