therapeutic_class,capsule_name,pdl_name
CYTOKINE & CAM ANTAGONISTS,"Actemra ACTPen, Systemic-Onset Juvenile Idiopathic Arthritis (SJIA)",ACTEMRA ACTPEN (tocilizumab)
CYTOKINE & CAM ANTAGONISTS,"Actemra prefilled syringe, Rheumatoid Arthritis","ACTEMRA (tocilizumab) syringe, vial"
CYTOKINE & CAM ANTAGONISTS,"Actemra prefilled syringe, Systemic-Onset Juvenile Idiopathic Arthritis (SJIA)","ACTEMRA (tocilizumab) syringe, vial"
SICKLE CELL AGENTS,Adakveo,ADAKVEO (crizanlizumab-tmca)
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adaz Ankylosing Spondylitis,adalimumab-adaz
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adaz Crohn’s Disease (adult),adalimumab-adaz
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adaz Crohn’s Disease (pediatric),adalimumab-adaz
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adaz Hidradenitis Suppurativa,adalimumab-adaz
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adaz Plaque Psoriasis (adult),adalimumab-adaz
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adaz Polyarticular Juvenile Idiopathic Arthritis (PJIA),adalimumab-adaz
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adaz Psoriatic Arthritis (adult),adalimumab-adaz
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adaz Rheumatoid Arthritis,adalimumab-adaz
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adaz Ulcerative Colitis (adult),adalimumab-adaz
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adaz Uveitis (adult),adalimumab-adaz
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Ankylosing Spondylitis,adalimumab-adbm
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Crohn’s Disease (adult),adalimumab-adbm
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Crohn’s Disease (pediatric),adalimumab-adbm
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Hidradenitis Suppurativa,adalimumab-adbm
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Plaque Psoriasis (adult),adalimumab-adbm
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Polyarticular Juvenile Idiopathic Arthritis (PJIA),adalimumab-adbm
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Psoriatic Arthritis (adult),adalimumab-adbm
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Rheumatoid Arthritis,adalimumab-adbm
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Ulcerative Colitis (adult),adalimumab-adbm
CYTOKINE & CAM ANTAGONISTS,Adalimumab-adbm Uveitis (adult),adalimumab-adbm
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Ankylosing Spondylitis,adalimumab-fkjp
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Crohn’s Disease (adult),adalimumab-fkjp
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Crohn’s Disease (pediatric),adalimumab-fkjp
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Hidradenitis Suppurativa,adalimumab-fkjp
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Plaque Psoriasis (adult),adalimumab-fkjp
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Polyarticular Juvenile Idiopathic Arthritis (PJIA),adalimumab-fkjp
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Psoriatic Arthritis (adult),adalimumab-fkjp
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Rheumatoid Arthritis,adalimumab-fkjp
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Ulcerative Colitis (adult),adalimumab-fkjp
CYTOKINE & CAM ANTAGONISTS,Adalimumab-fkjp Uveitis (adult),adalimumab-fkjp
PULMONARY ANTIHYPERTENSIVE AGENTS (continued): PDE5 INHIBITORS,Adcirca,ADCIRCA (tadalafil)
STIMULANTS AND RELATED AGENTS : LONG-ACTING,Adderall XR ER capsule,"ADDERALL XR 
(dextroamphetamine/amphetamine)"
PULMONARY ANTIHYPERTENSIVE AGENTS (continued): SOLUABLE GUANYLATE CYCLASE STIMULATORS,Adempas,ADEMPAS (riociguat)
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Admelog,ADMELOG (insulin lispro)
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Admelog SoloStar,ADMELOG (insulin lispro)
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Advair Diskus,ADVAIR DISKUS (fluticasone/salmeterol)
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Advair HFA,ADVAIR HFA (fluticasone/salmeterol)
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Afinitor Disperz,AFINITOR DISPERZ (everolimus)
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Afinitor tablet,AFINITOR (everolimus)
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES",Aimovig,AIMOVIG Autoinjector (erenumab-aooe) DUR+
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Airduo Digihaler,AIRDUO DIGIHALER (fluticasone/salmeterol)
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Airsupra HFA,AIRSUPRA (albuterol/budesonide)
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES",Ajovy,AJOVY Syringe (fremanezumab-vfrm) DUR+
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Akeega,AKEEGA (niraparib/abiraterone)
"BRONCHODILATORS, BETA AGONISTS (continued): INHALERS, SHORT ACTING",Albuterol HFA generic PROAIR,albuterol HFA
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Alecensa,ALECENSA (alectinib)
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT (continued): TRIPTANS AND RELATED AGENTS (ORAL)",Almotriptan,almotriptan
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Alunbrig,ALUNBRIG (brigatinib)
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,Alvesco,ALVESCO (ciclesonide)
PULMONARY ANTIHYPERTENSIVE AGENTS (continued): PDE5 INHIBITORS,Alyq,ALYQ (tadalafil)
SEDATIVE HYPNOTIC AGENTS (continued): OTHERS,Ambien,AMBIEN (zolpidem)
SEDATIVE HYPNOTIC AGENTS (continued): OTHERS,Ambien CR,AMBIEN CR (zolpidem)
PULMONARY ANTIHYPERTENSIVE AGENTS: ENDOTHELIN RECEPTOR ANTAGONISTS,Ambrisentan,ambrisentan
CYTOKINE & CAM ANTAGONISTS,Amjevita Ankylosing Spondylitis,AMJEVITA (adalimumab-atto)
CYTOKINE & CAM ANTAGONISTS,Amjevita Crohn’s Disease (adult),AMJEVITA (adalimumab-atto)
CYTOKINE & CAM ANTAGONISTS,Amjevita Crohn’s Disease (pediatric),AMJEVITA (adalimumab-atto)
CYTOKINE & CAM ANTAGONISTS,Amjevita Hidradenitis Suppurativa,AMJEVITA (adalimumab-atto)
CYTOKINE & CAM ANTAGONISTS,Amjevita Plaque Psoriasis (adult),AMJEVITA (adalimumab-atto)
CYTOKINE & CAM ANTAGONISTS,Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA),AMJEVITA (adalimumab-atto)
CYTOKINE & CAM ANTAGONISTS,Amjevita Psoriatic Arthritis (adult),AMJEVITA (adalimumab-atto)
CYTOKINE & CAM ANTAGONISTS,Amjevita Rheumatoid Arthritis,AMJEVITA (adalimumab-atto)
CYTOKINE & CAM ANTAGONISTS,Amjevita Ulcerative Colitis (adult),AMJEVITA (adalimumab-atto)
CYTOKINE & CAM ANTAGONISTS,Amjevita Uveitis (adult),AMJEVITA (adalimumab-atto)
CALCIUM CHANNEL BLOCKERS : LONG-ACTING,Amlodipine tablet,amlodipine
MUSCULAR DYSTROPHY AGENTS,Amondys 45,AMONDYS-45 (casimersen)
SKELETAL MUSCLE RELAXANTS,Amrix,AMRIX (cyclobenzaprine)
BRONCHODILATORS & COPD AGENTS: ANTICHOLINERGIC-BETA AGONIST COMBINATIONS,Anoro Ellipta,ANORO ELLIPTA (umeclidinium/vilanterol)
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Apidra,APIDRA (insulin glulisine)
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Apidra SoloStar,APIDRA (insulin glulisine)
"ANTIDEPRESSANTS, OTHER",Aplenzin,APLENZIN (bupropion)
ANTICONVULSANTS : ADJUVANTS,Aptiom,APTIOM (eslicarbazepine acetate)
ANTIRETROVIRALS (continued): PROTEASE INHIBITORS (NON-PEPTIDIC),Aptivus,APTIVUS (tipranavir)
CYTOKINE & CAM ANTAGONISTS,Arcalyst Cryopyrin Associated Periodic Syndromes (CAPS) including Familial Cold Autoinflammatory Syndrome (FCAS) and Muckle-Wells Syndrome (MWS),ARCALYST (rilonacept)
CYTOKINE & CAM ANTAGONISTS,Arcalyst Deficiency of Interleukin-1 Receptor Antagonist (DIRA),ARCALYST (rilonacept)
CYTOKINE & CAM ANTAGONISTS,Arcalyst Recurrent Pericarditis (RP),ARCALYST (rilonacept)
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,Aricept,ARICEPT (donepezil)
ANTIPSYCHOTICS : ORAL,Aripiprazole ODT,"aripiprazole ODT, solution"
ANTIPSYCHOTICS : ORAL,Aripiprazole oral solution,"aripiprazole ODT, solution"
ANTIPSYCHOTICS : ORAL,Aripiprazole tablet,aripiprazole tablet
"ANTIPSYCHOTICS : INJECTABLE, ATYPICALS",Aristada,"ARISTADA, ARISTADA INITIO (aripiprazole lauroxil)"
"ANTIPSYCHOTICS : INJECTABLE, ATYPICALS",Aristada Initio,"ARISTADA, ARISTADA INITIO (aripiprazole lauroxil)"
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,Armonair Digihaler,ARMONAIR DIGIHALER (fluticasone)
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,Arnuity Ellipta,ARNUITY ELLIPTA (fluticasone)
ANTIPSYCHOTICS (continued): ORAL,Asenapine,asenapine
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOIDS,Asmanex HFA,ASMANEX HFA (mometasone)
"IMMUNOSUPPRESSIVE AGENTS, ORAL",Astagraf XL ER capsule,ASTAGRAF XL (tacrolimus)
ANTIRETROVIRALS (continued): COMBINATION PRODUCTS – NUCLEOSIDE AND NUCLEOTIDE ANALOG AND NON-NUCLEOSIDE RTIs,Atripla,ATRIPLA (efavirenz/emtricitabine/tenofovir)
MULTIPLE SCLEROSIS AGENTS,Aubagio tablet,AUBAGIO (teriflunomide)
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Augtyro capsule,AUGTYRO (repotrectinib)
MOVEMENT DISORDER AGENTS,Austedo,AUSTEDO (deutetrabenazine)
MOVEMENT DISORDER AGENTS,Austedo XR,AUSTEDO (deutetrabenazine)
MOVEMENT DISORDER AGENTS,Austedo XR titration pack,AUSTEDO (deutetrabenazine)
"ANTIDEPRESSANTS, OTHER",Auvelity,AUVELITY (bupropion/dextromethorphan)
MISCELLANEOUS BRAND/GENERIC,Auvi-Q 0.1 mg,AUVI-Q (epinephrine)
MISCELLANEOUS BRAND/GENERIC,Auvi-Q 0.15 mg,AUVI-Q (epinephrine)
MISCELLANEOUS BRAND/GENERIC,Auvi-Q 0.3 mg,AUVI-Q (epinephrine)
MULTIPLE SCLEROSIS AGENTS,Avonex auto-injector,AVONEX (interferon beta-1a)
MULTIPLE SCLEROSIS AGENTS,Avonex prefilled syringe,AVONEX (interferon beta-1a)
STIMULANTS AND RELATED AGENTS (continued),Azstarys,"AZSTARYS 
(serdexmethylphenidate/dexmethylphenidate)"
SKELETAL MUSCLE RELAXANTS,Baclofen oral solution,baclofen suspension
MULTIPLE SCLEROSIS AGENTS,Bafiertam,BAFIERTAM (monomethyl fumarate)
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,Balversa,BALVERSA (erdafitinib)
ANTICONVULSANTS : ADJUVANTS,Banzel oral suspension,BANZEL (rufinamide)
ANTICONVULSANTS : ADJUVANTS,Banzel tablet,BANZEL (rufinamide)
HEPATITIS B TREATMENTS,Baraclude,BARACLUDE (entecavir)
"HYPOGLYCEMICS, INSULINS & RELATED AGENTS",Basaglar Kwikpen,BASAGLAR (insulin glargine)
ANGIOTENSIN MODULATORS : ANGIOTENSIN CONVERTING ENZYME (ACE) INHIBITORS,Benazepril,benazepril
"BETA BLOCKERS, ANTIANGINALS & SINUS NODE AGENTS : BETA-BLOCKERS",Betapace,BETAPACE (sotalol)
"BETA BLOCKERS, ANTIANGINALS & SINUS NODE AGENTS : BETA-BLOCKERS",Betapace AF,BETAPACE AF (sotalol)
CYSTIC FIBROSIS AGENTS,Bethkis,BETHKIS (tobramycin)
BRONCHODILATORS & COPD AGENTS: ANTICHOLINERGIC-BETA AGONIST COMBINATIONS,Bevespi Aerosphere,BEVESPI AEROSPHERE (glycopyrrolate/formoterol)
ANTIRETROVIRALS (continued): SINGLE PRODUCT REGIMENS,Biktarvy,BIKTARVY (bictegravir/emtricitabine/tenofovir)
CYTOKINE & CAM ANTAGONISTS,Bimzelx Ankylosing Spondylitis,BIMZELX (bimekizumab-bkzx)
CYTOKINE & CAM ANTAGONISTS,Bimzelx Non-Radiographic Axial Spondyloarthritis,BIMZELX (bimekizumab-bkzx)
CYTOKINE & CAM ANTAGONISTS,Bimzelx Plaque Psoriasis (adult),BIMZELX (bimekizumab-bkzx)
CYTOKINE & CAM ANTAGONISTS,Bimzelx Psoriatic Arthritis (adult),BIMZELX (bimekizumab-bkzx)
PULMONARY ANTIHYPERTENSIVE AGENTS: ENDOTHELIN RECEPTOR ANTAGONISTS,Bosentan,bosentan
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Breo Ellipta,BREO ELLIPTA (fluticasone/vilanterol)
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Breyna,BREYNA (budesonide/formoterol)
BRONCHODILATORS & COPD AGENTS: ANTICHOLINERGIC-BATA AGONIST-GLUCOCORTICOIDS COMBINATIONS,Breztri Aerosphere,"BREZTRI AEROSPHERE 
(budesonide/glycopyrrolate/formoterol) DUR+"
MULTIPLE SCLEROSIS AGENTS,Briumvi,BRIUMVI (ublituximab-xiiy)
ANTICONVULSANTS : ADJUVANTS,Briviact,BRIVIACT (brivaracetam)
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS (continued),Brukinsa,BRUKINSA (zanubrutinib)
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Budesonide / Formoterol authorized generic Symbicort,budesonide/formoterol
UREA CYCLE DISORDER AGENTS,Buphenyl powder,BUPHENYL (sodium phenylbutyrate)
UREA CYCLE DISORDER AGENTS,Buphenyl tablet,BUPHENYL (sodium phenylbutyrate)
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Bydureon Bcise,BYDUREON (exenatide)
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Bydureon Pen,BYDUREON (exenatide)
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Byetta,BYETTA (exenatide)
BILE SALTS,Bylvay,BYLVAY (odevixibat)
IMMUNE GLOBULINS,Cablivi,CABLIVI
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS (continued),Calquence,CALQUENCE (acalabrutinib)
MISCELLANEOUS BRAND/GENERIC (continued),Camzyos,CAMZYOS (mavacamten)
ANGIOTENSIN MODULATORS : ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs),Candesartan,candesartan
ANTIPSYCHOTICS (continued): ORAL,Caplyta,CAPLYTA (lumateperone)
ANGIOTENSIN MODULATORS : ANGIOTENSIN CONVERTING ENZYME (ACE) INHIBITORS,Captopril,captopril
SICKLE CELL AGENTS,Casgevy intravenous suspension,CASGEVY (exagamglogene autotemcel)
CYSTIC FIBROSIS AGENTS,Cayston,CAYSTON (aztreonam)
BILE SALTS,Chenodal tablet,CHENODAL (chenodiol)
CYTOKINE & CAM ANTAGONISTS,Cimzia Ankylosing Spondylitis,CIMZIA (certolizumab)
CYTOKINE & CAM ANTAGONISTS,Cimzia Crohn’s Disease (adult),CIMZIA (certolizumab)
CYTOKINE & CAM ANTAGONISTS,Cimzia Non-Radiographic Axial Spondyloarthritis,CIMZIA (certolizumab)
CYTOKINE & CAM ANTAGONISTS,Cimzia Plaque Psoriasis (adult),CIMZIA (certolizumab)
CYTOKINE & CAM ANTAGONISTS,Cimzia Psoriatic Arthritis (adult),CIMZIA (certolizumab)
CYTOKINE & CAM ANTAGONISTS,Cimzia Rheumatoid Arthritis,CIMZIA (certolizumab)
ANTIBIOTICS (MISCELLANEOUS): LINCOSAMIDE ANTIBIOTICS,Cleocin 2% cream,CLEOCIN (clindamycin)
ANTIBIOTICS (MISCELLANEOUS): LINCOSAMIDE ANTIBIOTICS,Cleocin Ovules / vaginal suppository,CLEOCIN (clindamycin)
ANTIBIOTICS (MISCELLANEOUS): LINCOSAMIDE ANTIBIOTICS,Cleocin ovules / vaginal suppository,CLEOCIN (clindamycin)
ANTIBIOTICS (VAGINAL),Clindamycin 2% Cream,clindamycin phosphate
ANTIBIOTICS (VAGINAL),Clindesse 2% prefilled applicator cream,CLINDESSE (clindamycin)
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,Clobazam oral suspension,clobazam
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,Clobazam tablet,clobazam
ANTIPSYCHOTICS : ORAL,Clozapine ODT,clozapine ODT
ANTIPSYCHOTICS : ORAL,Clozapine tablet,clozapine tablet
ANTIPSYCHOTICS (continued): ORAL,Clozaril,CLOZARIL (clozapine)
ANTIPSYCHOTICS (continued): ORAL,Cobenfy capsule,COBENFY (xanomeline/trospium)
BRONCHODILATORS & COPD AGENTS: ANTICHOLINERGIC-BETA AGONIST COMBINATIONS,Combivent Respimat inhalation aerosol solution,"COMBIVENT RESPIMAT 
(ipratropium/albuterol)"
ANTIRETROVIRALS (continued): COMBINATION PRODUCTS – NUCLEOSIDE AND NUCLEOTIDE ANALOG AND NON-NUCLEOSIDE RTIs,Complera,COMPLERA (emtricitabine/rilpivirine/tenofovir)
STIMULANTS AND RELATED AGENTS : LONG-ACTING,Concerta ER,CONCERTA (methylphenidate)
MULTIPLE SCLEROSIS AGENTS,Copaxone 20 mg,COPAXONE (glatiramer) 20 mg
MULTIPLE SCLEROSIS AGENTS,Copaxone 40 mg,COPAXONE (glatiramer) 40 mg
CYTOKINE & CAM ANTAGONISTS (continued),Cosentyx Ankylosing Spondylitis,COSENTYX (secukinumab)
CYTOKINE & CAM ANTAGONISTS (continued),Cosentyx Enthesitis-Related Arthritis (pediatric),COSENTYX (secukinumab)
CYTOKINE & CAM ANTAGONISTS (continued),Cosentyx Hidradenitis Suppurativa,COSENTYX (secukinumab)
CYTOKINE & CAM ANTAGONISTS (continued),Cosentyx Non-Radiographic Axial Spondyloarthritis,COSENTYX (secukinumab)
CYTOKINE & CAM ANTAGONISTS (continued),Cosentyx Plaque Psoriasis (adult),COSENTYX (secukinumab)
CYTOKINE & CAM ANTAGONISTS (continued),Cosentyx Plaque Psoriasis (pediatric),COSENTYX (secukinumab)
CYTOKINE & CAM ANTAGONISTS (continued),Cosentyx Psoriatic Arthritis (adult),COSENTYX (secukinumab)
CYTOKINE & CAM ANTAGONISTS (continued),Cosentyx Psoriatic Arthritis (pediatric),COSENTYX (secukinumab)
PANCREATIC ENZYMES,Creon,CREON (lipase/protease/amylase)
IMMUNE GLOBULINS,Cuvitru,CUVITRU
CYTOKINE & CAM ANTAGONISTS (continued),Cyltezo Ankylosing Spondylitis,CYLTEZO (adalimumab-adbm)
CYTOKINE & CAM ANTAGONISTS,Cyltezo Crohn’s Disease (adult),CYLTEZO (adalimumab-adbm)
CYTOKINE & CAM ANTAGONISTS,Cyltezo Crohn’s Disease (pediatric),CYLTEZO (adalimumab-adbm)
CYTOKINE & CAM ANTAGONISTS (continued),Cyltezo Hidradenitis Suppurativa,CYLTEZO (adalimumab-adbm)
CYTOKINE & CAM ANTAGONISTS (continued),Cyltezo Plaque Psoriasis (adult),CYLTEZO (adalimumab-adbm)
CYTOKINE & CAM ANTAGONISTS (continued),Cyltezo Polyarticular Juvenile Idiopathic Arthritis (PJIA),CYLTEZO (adalimumab-adbm)
CYTOKINE & CAM ANTAGONISTS (continued),Cyltezo Psoriatic Arthritis (adult),CYLTEZO (adalimumab-adbm)
CYTOKINE & CAM ANTAGONISTS (continued),Cyltezo Rheumatoid Arthritis,CYLTEZO (adalimumab-adbm)
CYTOKINE & CAM ANTAGONISTS (continued),Cyltezo Ulcerative Colitis (adult),CYLTEZO (adalimumab-adbm)
CYTOKINE & CAM ANTAGONISTS (continued),Cyltezo Uveitis (adult),CYLTEZO (adalimumab-adbm)
BRONCHODILATORS & COPD AGENTS: ANTICHOLINERGICS AND COPD AGENTS,Daliresp,DALIRESP (roflumilast)
SKELETAL MUSCLE RELAXANTS,Dantrium,DANTRIUM (dantrolene)
"HYPOGLYCEMICS, SODIUM GLUCOSE COTRANSPORTER-2 (SGLT-2) INHIBITORS : SGLT-2 INHIBITORS",Dapagliflozin,dapagliflozin
ANTICONVULSANTS : ADJUVANTS,Depakote,DEPAKOTE (divalproex)
ANTIRETROVIRALS : COMBINATION PRODUCTS – NUCLEOSIDE AND NUCLEOTIDE ANALOG RTIs,Descovy,DESCOVY (emtricitabine/tenofovir alafenamide)
ANTICONVULSANTS : ADJUVANTS,Diacomit capsule,DIACOMIT (stiripentol)
ANTICONVULSANTS : ADJUVANTS,Diacomit packet for oral suspension,DIACOMIT (stiripentol)
MULTIPLE SCLEROSIS AGENTS,Dimethyl Fumarate,dimethyl fumarate
ALZHEIMER’S AGENTS : CHOLINESTERASE INHIBITORS,Donepezil ODT,"donepezil 5 mg, 10 mg ODT, tablets"
BRONCHODILATORS & COPD AGENTS: ANTICHOLINERGIC-BETA AGONIST COMBINATIONS,Duaklir Pressair,DUAKLIR PRESSAIR (aclidinium/formoterol)
GLUCOCORTICOIDS (INHALED): GLUCOCORTICOID/BRONCHODILATOR COMBINATIONS,Dulera,DULERA (mometasone/formoterol)
MUSCULAR DYSTROPHY AGENTS,Duvyzat oral suspension,DUVYZAT (givinostat)
ATOPIC DERMATITIS,Ebglyss Atopic Dermatitis (adult),EBGLYSS Pen (lebrikizumab-lbkz)
ATOPIC DERMATITIS,Ebglyss Atopic Dermatitis (pediatric),EBGLYSS Pen (lebrikizumab-lbkz)
ANGIOTENSIN MODULATORS : ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs),Edarbi,EDARBI (azilsartan)
ANGIOTENSIN MODULATORS (continued): ARB COMBINATIONS,Edarbyclor,EDARBYCLOR (azilsartan/chlorthalidone)
ANTIRETROVIRALS (continued): NON-NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBTORS (NNRTI),Edurant,EDURANT (rilpivirine)
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT (continued): TRIPTANS AND RELATED AGENTS (ORAL)",Eletriptan,eletriptan
MUSCULAR DYSTROPHY AGENTS,Elevidys intravenous infusion kit,ELEVIDYS (delandistrogene moxeparvovecrokl)
ANTICOAGULANTS (continued): ORAL,Eliquis,ELIQUIS (apixaban)
NSAIDS: COX II SELECTIVE,Elyxyb,ELYXYB (celecoxib)
MUSCULAR DYSTROPHY AGENTS,Emflaza oral suspension,EMFLAZA (deflazacort)
MUSCULAR DYSTROPHY AGENTS,Emflaza tablet,EMFLAZA (deflazacort)
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES","Emgality 100 mg/ml (300 mg total dose), syringe",EMGALITY Syringe (galcanezumab-gnlm) 300 mg/mL
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES","Emgality 120 mg, pen",EMGALITY Pen (galcanezumab-gnlm) DUR+
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES","Emgality 120 mg, syringe",EMGALITY Syringe (galcanezumab-gnlm) 120 mg/mL DUR+
ANTIRETROVIRALS (continued): NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBTORS (NRTI),Emtriva capsule,EMTRIVA (emtricitabine)
ANTIRETROVIRALS (continued): NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBTORS (NRTI),Emtriva oral solution,EMTRIVA (emtricitabine)
ANGIOTENSIN MODULATORS : ANGIOTENSIN CONVERTING ENZYME (ACE) INHIBITORS,Enalapril,enalapril
CYTOKINE & CAM ANTAGONISTS,Enbrel Ankylosing Spondylitis,ENBREL (etanercept)
CYTOKINE & CAM ANTAGONISTS,Enbrel Plaque Psoriasis (adult),ENBREL (etanercept)
CYTOKINE & CAM ANTAGONISTS,Enbrel Plaque Psoriasis (pediatric),ENBREL (etanercept)
