therapeutic_class,capsule_name,pdl_name,status
IMMUNOSUPPRESSANT DRUGS,Amjevita,AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita High,AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita Low,AMJEVITA,Non-Preferred
MUSCULOSKELETAL MEDICATIONS,Amrix,AMRIX,Non-Preferred
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,Annovera,ANNOVERA,Non-Preferred
RESPIRATORY MEDICATIONS,Anoro Ellipta,ANORO ELLIPTA,Preferred
ENDOCRINE MEDICATIONS,Apidra,APIDRA,Preferred
ENDOCRINE MEDICATIONS,Apidra SoloStar,APIDRA SOLOSTAR,Preferred
AUTONOMIC AND CNS MEDICATIONS,Aplenzin,APLENZIN,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Aptiom,APTIOM,Preferred
IMMUNOSUPPRESSANT DRUGS,Arcalyst,ARCALYST,Preferred
ANTIINFECTIVES,Arikayce,ARIKAYCE,Preferred
AUTONOMIC AND CNS MEDICATIONS,Aripiprazole ODT,aripiprazole odt generic,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Aripiprazole oral solution,aripiprazole oral soln. generic,Preferred
AUTONOMIC AND CNS MEDICATIONS,Aripiprazole tablet,aripiprazole tabs generic,Preferred
AUTONOMIC AND CNS MEDICATIONS,Aristada,ARISTADA,Preferred
AUTONOMIC AND CNS MEDICATIONS,Aristada Initio,ARISTADA INITIO,Preferred
ENDOCRINE MEDICATIONS,Armour Thyroid,ARMOUR THYROID,Preferred
RESPIRATORY MEDICATIONS,Arnuity Ellipta,ARNUITY ELLIPTA,Preferred
AUTONOMIC AND CNS MEDICATIONS,Asenapine,asenapine sl tabs generic,Preferred
RESPIRATORY MEDICATIONS,Asmanex HFA,ASMANEX HFA,Preferred
RESPIRATORY MEDICATIONS,Asmanex Twisthaler,ASMANEX TWISTHALER,Preferred
IMMUNOSUPPRESSANT DRUGS,Augtyro capsule,AUGTYRO,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Auryxia,AURYXIA,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo XR,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo XR titration pack,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Auvelity,AUVELITY,Non-Preferred
RESPIRATORY MEDICATIONS,Auvi-Q 0.15 mg,AUVI-Q,Non-Preferred
RESPIRATORY MEDICATIONS,Auvi-Q 0.1 mg,AUVI-Q,Non-Preferred
RESPIRATORY MEDICATIONS,Auvi-Q 0.3 mg,AUVI-Q,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Avonex auto-injector,AVONEX,Preferred
AUTONOMIC AND CNS MEDICATIONS,Avonex prefilled syringe,AVONEX,Preferred
AUTONOMIC AND CNS MEDICATIONS,Azstarys,AZSTARYS,Non-Preferred
MUSCULOSKELETAL MEDICATIONS,Baclofen solution,baclofen solution generic,Non-Preferred
MUSCULOSKELETAL MEDICATIONS,Baclofen tablet,"baclofen 10mg, 20mg generic",Preferred
AUTONOMIC AND CNS MEDICATIONS,Bafiertam,BAFIERTAM,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Banzel oral suspension,BANZEL SUSPENSION,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Banzel tablet,BANZEL TABS,Non-Preferred
ANTIINFECTIVES,Baraclude,BARACLUDE SOLN.,Preferred
ENDOCRINE MEDICATIONS,Basaglar Kwikpen,BASAGLAR KWIKPEN,Non-Preferred
CARDIOVASCULAR MEDICATIONS,Benazepril,benazepril generic,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Benefix,BENEFIX,Preferred
IMMUNOLOGICALS,Benlysta,BENLYSTA SUBCUTANEOUS SOLN.,Preferred
ANTIINFECTIVES,Bethkis,BETHKIS,Preferred
RESPIRATORY MEDICATIONS,Bevespi Aerosphere,BEVESPI,Non-Preferred
ANTIINFECTIVES,Biktarvy,BIKTARVY,Preferred
IMMUNOSUPPRESSANT DRUGS,Bimzelx,BIMZELX,Non-Preferred
RESPIRATORY MEDICATIONS,Breo Ellipta,BREO ELLIPTA,Non-Preferred
RESPIRATORY MEDICATIONS,Breztri Aerosphere,BREZTRI,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Briviact,BRIVIACT,Preferred
IMMUNOSUPPRESSANT DRUGS,Brukinsa,BRUKINSA,Preferred
RESPIRATORY MEDICATIONS,Budesonide respules (inhalation suspension),budesonide inhalation susp,Preferred
ENDOCRINE MEDICATIONS,Buphenyl powder,BUPHENYL,Preferred
ENDOCRINE MEDICATIONS,Buphenyl tablet,BUPHENYL,Preferred
ENDOCRINE MEDICATIONS,Bydureon Bcise,BYDUREON BCISE,Non-Preferred
ENDOCRINE MEDICATIONS,Bydureon Pen,BYDUREON BCISE,Non-Preferred
ENDOCRINE MEDICATIONS,Byetta,BYETTA,Preferred
GASTROINTESTINAL MEDICATIONS,Bylvay,BYLVAY,Non-Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Cablivi,CABLIVI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Calquence,CALQUENCE TABS,Preferred
CARDIOVASCULAR MEDICATIONS,Camzyos,CAMZYOS,Non-Preferred
CARDIOVASCULAR MEDICATIONS,Candesartan,candesartan generic,Preferred
AUTONOMIC AND CNS MEDICATIONS,Caplyta,CAPLYTA,Preferred
IMMUNOSUPPRESSANT DRUGS,Caprelsa,CAPRELSA,Non-Preferred
CARDIOVASCULAR MEDICATIONS,Captopril,captopril generic,Preferred
ANTIINFECTIVES,Cayston,CAYSTON,Preferred
OPHTHALMIC MEDICATIONS,Cequa,CEQUA,Non-Preferred
ENDOCRINE MEDICATIONS,Cerdelga,CERDELGA,Preferred
ENDOCRINE MEDICATIONS,Cerezyme 400 Units,CEREZYME,Preferred
GASTROINTESTINAL MEDICATIONS,Chenodal (Chenodiol) tablet,CHENODAL,Non-Preferred
GASTROINTESTINAL MEDICATIONS,Cholbam (Cholic Acid) capsule,CHOLBAM,Preferred
IMMUNOSUPPRESSANT DRUGS,Cibinqo,CIBINQO,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Cimzia,CIMZIA,Non-Preferred
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,Cleocin Ovules / vaginal suppository,CLEOCIN SUPPOSITORY,Preferred
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,Clindesse 2% prefilled applicator cream,CLINDESSE,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Clobazam oral suspension,clobazam suspension generic,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Clobazam tablet,clobazam tabs generic,Preferred
AUTONOMIC AND CNS MEDICATIONS,Clozapine ODT,clozapine odt generic,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Clozapine tablet,clozapine generic,Preferred
OPHTHALMIC MEDICATIONS,Combigan,COMBIGAN 5ml,Preferred
RESPIRATORY MEDICATIONS,Combivent Respimat (Ipratropium/Albuterol) inhalation aerosol solution,COMBIVENT RESPIMAT,Non-Preferred
ANTIINFECTIVES,Complera,COMPLERA,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Copaxone (Glatiramer Acetate) 20 mg,COPAXONE KIT 20MG/ML,Preferred
AUTONOMIC AND CNS MEDICATIONS,Copaxone (Glatiramer Acetate) 40 mg,COPAXONE 40MG/ML,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Cosentyx,"COSENTYX, -UNO",Non-Preferred
GASTROINTESTINAL MEDICATIONS,Creon,CREON,Preferred
ENDOCRINE MEDICATIONS,Crysvita,CRYSVITA,Non-Preferred
ANTIINFECTIVES,Descovy,DESCOVY,Preferred
AUTONOMIC AND CNS MEDICATIONS,Diacomit capsule,DIACOMIT,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Diacomit packet for oral suspension,DIACOMIT,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Dimethyl Fumarate,dimethyl fumarate generic,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Dojolvi,DOJOLVI,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Donepezil ODT,"donepezil, -ODT generic",Preferred
AUTONOMIC AND CNS MEDICATIONS,Donepezil tablet,"donepezil, -ODT generic",Preferred
IMMUNOLOGICALS,Doptelet,DOPTELET,Preferred
RESPIRATORY MEDICATIONS,Duaklir Pressair,DUAKLIR,Non-Preferred
RESPIRATORY MEDICATIONS,Dulera,DULERA (except 50-5mcg),Preferred
AUTONOMIC AND CNS MEDICATIONS,Duloxetine,"duloxetine 20mg, 30mg, 60mg generic",Preferred
IMMUNOSUPPRESSANT DRUGS,Dupixent,DUPIXENT,Preferred
AUTONOMIC AND CNS MEDICATIONS,Duvyzat oral suspension,DUVYZAT,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Dyanavel XR oral suspension,"DYANAVEL XR SUSP., -CHEW TABS",Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Dyanavel XR tablet,"DYANAVEL XR SUSP., -CHEW TABS",Non-Preferred
CARDIOVASCULAR MEDICATIONS,Edarbi,EDARBI,Non-Preferred
CARDIOVASCULAR MEDICATIONS,Edarbyclor,EDARBYCLOR,Non-Preferred
ENDOCRINE MEDICATIONS,Elelyso,ELELYSO,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Eliquis,ELIQUIS,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Eloctate,ELOCTATE,Non-Preferred
ENDOCRINE MEDICATIONS,Emflaza oral suspension,EMFLAZA,Non-Preferred
ENDOCRINE MEDICATIONS,Emflaza tablet,EMFLAZA,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Emgality 100 mg,EMGALITY 100mg/ml,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Emgality 120 mg,EMGALITY 120mg/ml,Non-Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Empaveli,EMPAVELI,Non-Preferred
ANTIINFECTIVES,Emtriva capsule,EMTRIVA,Preferred
ANTIINFECTIVES,Emtriva oral solution,EMTRIVA,Preferred
CARDIOVASCULAR MEDICATIONS,Enalapril,enalapril generic,Preferred
IMMUNOSUPPRESSANT DRUGS,Enbrel,ENBREL,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Endari,ENDARI,Preferred
IMMUNOSUPPRESSANT DRUGS,Enspryng,ENSPRYNG,Non-Preferred
ANTIINFECTIVES,Entecavir,entecavir generic,Preferred
IMMUNOSUPPRESSANT DRUGS,Entyvio,ENTYVIO,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Envarsus XR,ENVARSUS XR,Non-Preferred
ANTIINFECTIVES,Epclusa,EPCLUSA PAK,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Epidiolex,EPIDIOLEX,Preferred
RESPIRATORY MEDICATIONS,Epipen,"EPIPEN, -JR.",Preferred
RESPIRATORY MEDICATIONS,Epipen Jr.,"EPIPEN, -JR.",Preferred
ANTIINFECTIVES,Epivir HBV oral solution,EPIVIR SOLN,Preferred
IMMUNOLOGICALS,Epogen,EPOGEN,Preferred
AUTONOMIC AND CNS MEDICATIONS,Eprontia,EPRONTIA,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Equetro,EQUETRO,Preferred
GASTROINTESTINAL MEDICATIONS,Esomeprazole,esomeprazole inj. generic,Non-Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Esperoct,ESPEROCT,Non-Preferred
DERMATOLOGICAL MEDICATIONS,Eucrisa,EUCRISA,Preferred
AUTONOMIC AND CNS MEDICATIONS,Evrysdi,EVRYSDI,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Fabhalta,FABHALTA,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Fanapt,FANAPT,Preferred
ENDOCRINE MEDICATIONS,Farxiga,FARXIGA,Preferred
RESPIRATORY MEDICATIONS,Fasenra auto-injector,FASENRA PEN,Preferred
AUTONOMIC AND CNS MEDICATIONS,Felbatol tablet,FELBATOL TABS,Preferred
IMMUNOSUPPRESSANT DRUGS,Fensolvi,FENSOLVI,Preferred
AUTONOMIC AND CNS MEDICATIONS,Fetzima,FETZIMA,Non-Preferred
MUSCULOSKELETAL MEDICATIONS,Fexmid,FEXMID,Non-Preferred
ENDOCRINE MEDICATIONS,Fiasp,FIASP,Non-Preferred
ENDOCRINE MEDICATIONS,Fiasp FlexTouch,FIASP,Non-Preferred
UROLOGICAL/RENAL MEDICATIONS,Filspari,FILSPARI,Preferred
AUTONOMIC AND CNS MEDICATIONS,Fingolimod capsule,fingolimod 0.5mg generic,Preferred
AUTONOMIC AND CNS MEDICATIONS,Fintepla,FINTEPLA,Non-Preferred
ENDOCRINE MEDICATIONS,Forteo,FORTEO,Non-Preferred
CARDIOVASCULAR MEDICATIONS,Fosinopril,fosinopril generic,Preferred
DIABETIC SUPPLIES,Freestyle Libre,"FREESTYLE LIBRE, -2, -2 Plus, -3, -3 Plus",Preferred
DIABETIC SUPPLIES,Freestyle Libre 2,"FREESTYLE LIBRE, -2, -2 Plus, -3, -3 Plus",Preferred
DIABETIC SUPPLIES,Freestyle Libre 3,"FREESTYLE LIBRE, -2, -2 Plus, -3, -3 Plus",Preferred
IMMUNOSUPPRESSANT DRUGS,Fruzaqla,FRUZAQLA,Preferred
IMMUNOLOGICALS,Fulphila,FULPHILA,Non-Preferred
IMMUNOLOGICALS,Fylnetra,FYLNETRA,Preferred
ENDOCRINE MEDICATIONS,Galafold,GALAFOLD,Preferred
AUTONOMIC AND CNS MEDICATIONS,Galantamine oral solution,galantamine soln. generic,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Galantamine tablet,"galantamine tabs, -er caps generic",Preferred
AUTONOMIC AND CNS MEDICATIONS,Galantamine ER,"galantamine tabs, -er caps generic",Preferred
IMMUNOSUPPRESSANT DRUGS,Gavreto,GAVRETO,Preferred
