therapeutic_class,capsule_name,pdl_name
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,"hydrocodone/ibuprofen 2.5-200mg, 5-200mg, 10200mg generic"
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,hydrocodone/ibuprofen 7.5-200mg generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,hydromorphone er tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,hydromorphone ir tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,hydromorphone suppositories generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,IBUDONE
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,oxycodone concentrate generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,oxycodone ir generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,oxycodone/apap tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,oxycodone/aspirin tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,oxycodone/ibuprofen 5/400mg generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,oxymorphone/er generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,pentazocine/naloxone tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,buspirone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,eszopiclone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,PEGANONE
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,primidone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,primidone 125mg generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,nefazodone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,"trazodone 50mg, 100mg, 150mg generic"
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,trazodone 300mg generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,carbidopa/levodopa/entacapone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,entacapone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,tolcapone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,lurasidone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,paliperidone er generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,risperidone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,risperidone orally disintegrating tab generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,ziprasidone caps generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,molindone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,buprenorphine/naloxone sl tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,naloxone injection generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,naloxone nasal spray OTC
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,SUBOXONE
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,"donepezil, -ODT generic"
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,donepezil 23mg generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,AVONEX
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,COPAXONE KIT 20MG/ML
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra 2 System,COPAXONE 40MG/ML
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,alclometasone cream generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,alclometasone oint. generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,"betamethasone dipropionate cream, ointment generic"
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,"betamethasone dipropionate (augmented) lotion, gel, ointment generic"
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,betamethasone dipropionate (augmented) cream generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,betamethasone valerate aerosol foam 0.12% generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,betamethasone valerate aerosol lotion generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,clocortolone generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,"desoximetasone cream, gel, ointment generic"
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,diflorasone diacetate cream and ointment generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,"fluocinolone acetonide cream, ointment, solution generic"
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,fluocinolone acetonide scalp/body oil generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,"fluticasone cream, ointment generic"
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,fluticasone lotion generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,hydrocortisone acetate gel generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,"hydrocortisone butyrate cream, lipophilic cream, ointment, solution generic"
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,"hydrocortisone valerate cream, ointment generic"
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,triamcinolone acetonide 0.05% oint. generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,triamcinolone acetonide spray generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,ACZONE GEL 7.5%
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,dapsone gel 5% generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,ONEXTON
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,calcipotriene-betamethasone ointment generic
DERMATOLOGICAL MEDICATIONS,One Touch Ultra 2 System,TACLONEX
EAR-NOSE-THROAT MEDICATIONS,One Touch Ultra 2 System,ciprofloxacin/dexamethasone otic susp. generic
EAR-NOSE-THROAT MEDICATIONS,One Touch Ultra 2 System,ciprofloxacin/fluocinolone (pf) otic soln. generic
EAR-NOSE-THROAT MEDICATIONS,One Touch Ultra 2 System,fluocinolone otic oil generic
EAR-NOSE-THROAT MEDICATIONS,One Touch Ultra 2 System,fluticasone generic
EAR-NOSE-THROAT MEDICATIONS,One Touch Ultra 2 System,mometasone nasal spray generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,"ACTONEL 5mg, 30mg"
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,alogliptin-pioglitazone generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,pioglitazone generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,pioglitazone/glimepiride generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,pioglitazone/metformin generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,dexamethasone generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,hydrocortisone generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,methylprednisolone generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,nitisinone generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,prednisolone oral soln. 10mg/5ml
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,prednisolone oral soln. 15mg/5ml generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,prednisolone oral soln. 20mg/5ml
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,prednisolone oral soln. 25mg/5ml generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,prednisolone odt generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,prednisolone tabs generic
ENDOCRINE MEDICATIONS,One Touch Ultra 2 System,prednisone generic
GASTROINTESTINAL MEDICATIONS,One Touch Ultra 2 System,hydrocortisone acetate cream generic
GASTROINTESTINAL MEDICATIONS,One Touch Ultra 2 System,LOTRONEX
GASTROINTESTINAL MEDICATIONS,One Touch Ultra 2 System,lubiprostone generic
GASTROINTESTINAL MEDICATIONS,One Touch Ultra 2 System,PRAMOSONE CREAM 1%
GASTROINTESTINAL MEDICATIONS,One Touch Ultra 2 System,RELTONE
GASTROINTESTINAL MEDICATIONS,One Touch Ultra 2 System,z-pram cream generic (hydrocortisone acetate w/pramoxine 2.35-1%)
MUSCULOSKELETAL MEDICATIONS,One Touch Ultra 2 System,chlorzoxazone generic
MUSCULOSKELETAL MEDICATIONS,One Touch Ultra 2 System,metaxalone generic
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,One Touch Ultra 2 System,phytonadione generic
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,One Touch Ultra 2 System,VITAFOL-ONE
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,One Touch Ultra 2 System,RUCONEST
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,DEPO-TESTOSTERONE
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,methyltestosterone cap generic
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,"testosterone gel generic (Fortesta, Testim, Vogelxo generics only)"
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,testosterone gel pump 1.62% (generic for Androgel)
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,testosterone gel pump (generics for Vogelxo)
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,testosterone injection generic
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,testosterone topical soln. generic
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,estradiol/norethindrone generic
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,jinteli (norethindrone/estradiol 1mg-5mcg) generic
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,norethindrone/estradiol 0.5mg-2.5mcg generic
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,CRINONE GEL
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,progesterone caps generic
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,drospirenone/ethinyl estradiol/levomefolate generic
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,gianvi (drospirenone/ethinyl estradiol) generic
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,medroxyprogesterone 150mg/ml generic
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,norethindrone 0.35mg generic
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,norethindrone/ethinyl estradiol-fe chew tabs (generic for Generess Fe Chew)
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,"norethindrone/ethinyl estradiol 7/7/7, alyacen, cyclafem, dasetta, necon, notrel, pirmella, etc. (generic for Ortho-Novum 7/7/7)"
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,One Touch Ultra 2 System,PLAN B ONE STEP (covered < 17 yrs old)
OPHTHALMIC MEDICATIONS,One Touch Ultra 2 System,neomycin/polymyxin B sulfate/dexamethasone ophth. susp. generic
OPHTHALMIC MEDICATIONS,One Touch Ultra 2 System,tobramycin/dexamethasone ophth. susp. generic
RESPIRATORY MEDICATIONS,One Touch Ultra 2 System,fluticasone diskus generic
RESPIRATORY MEDICATIONS,One Touch Ultra 2 System,fluticasone hfa generic
RESPIRATORY MEDICATIONS,One Touch Ultra 2 System,fluticasone/salmeterol inhaler (generic AIRDUO)
RESPIRATORY MEDICATIONS,One Touch Ultra 2 System,pirfenidone generic
ANTIINFECTIVES,One Touch Ultra Test Strips 100 ct,ceftriaxone generic
ANTIINFECTIVES,One Touch Ultra Test Strips 100 ct,clotrimazole/betamethasone lotion generic
ANTIINFECTIVES,One Touch Ultra Test Strips 100 ct,nystatin/triamcinolone cream generic
ANTIINFECTIVES,One Touch Ultra Test Strips 100 ct,nystatin/triamcinolone ointment generic
ANTIINFECTIVES,One Touch Ultra Test Strips 100 ct,atovaquone generic
ANTIINFECTIVES,One Touch Ultra Test Strips 100 ct,atovaquone-proguanil generic
ANTIINFECTIVES,One Touch Ultra Test Strips 100 ct,dapsone tabs generic
ANTIINFECTIVES,One Touch Ultra Test Strips 100 ct,MALARONE
CARDIOVASCULAR MEDICATIONS,One Touch Ultra Test Strips 100 ct,chlorthalidone generic
CARDIOVASCULAR MEDICATIONS,One Touch Ultra Test Strips 100 ct,amiodarone/pacerone generic
CARDIOVASCULAR MEDICATIONS,One Touch Ultra Test Strips 100 ct,propafenone er generic
CARDIOVASCULAR MEDICATIONS,One Touch Ultra Test Strips 100 ct,eplerenone generic
CARDIOVASCULAR MEDICATIONS,One Touch Ultra Test Strips 100 ct,milrinone generic
CARDIOVASCULAR MEDICATIONS,One Touch Ultra Test Strips 100 ct,spironolactone tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,benzhydrocodone/acetaminophen
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,"hydrocodone-APAP 7.5mg/325mg/15mL soln. 
generic"
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,"hydrocodone-APAP 10mg/325mg/15mL soln. 
generic"
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,"hydrocodone-APAP 5-300mg, 10-300mg, 7.5-300mg tab generic"
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,"hydrocodone/ibuprofen 2.5-200mg, 5-200mg, 10200mg generic"
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,hydrocodone/ibuprofen 7.5-200mg generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,hydromorphone er tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,hydromorphone ir tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,hydromorphone suppositories generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,IBUDONE
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,oxycodone concentrate generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,oxycodone ir generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,oxycodone/apap tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,oxycodone/aspirin tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,oxycodone/ibuprofen 5/400mg generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,oxymorphone/er generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,pentazocine/naloxone tabs generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,buspirone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,eszopiclone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,PEGANONE
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,primidone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,primidone 125mg generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,nefazodone generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,"trazodone 50mg, 100mg, 150mg generic"
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,trazodone 300mg generic
AUTONOMIC AND CNS MEDICATIONS,One Touch Ultra Test Strips 100 ct,carbidopa/levodopa/entacapone generic
