therapeutic_class,capsule_name,pdl_name,status
IMMUNOSUPPRESSANT DRUGS,"Orencia prefilled syringe, Psoriatic Arthritis (adult)","ORENCIA 50mg/0.4ml, 87.5mg/0.7ml, 125MG/ML, CLICKJECT",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Orencia prefilled syringe, Psoriatic Arthritis (pediatric)","ORENCIA 50mg/0.4ml, 87.5mg/0.7ml, 125MG/ML, CLICKJECT",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Orencia prefilled syringe, Rheumatoid Arthritis","ORENCIA 50mg/0.4ml, 87.5mg/0.7ml, 125MG/ML, CLICKJECT",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Orencia vial, Polyarticular Juvenile Idiopathic Arthritis (PJIA)","ORENCIA 50mg/0.4ml, 87.5mg/0.7ml, 125MG/ML, CLICKJECT",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Orencia vial, Psoriatic Arthritis (adult)","ORENCIA 50mg/0.4ml, 87.5mg/0.7ml, 125MG/ML, CLICKJECT",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Orencia vial, Rheumatoid Arthritis","ORENCIA 50mg/0.4ml, 87.5mg/0.7ml, 125MG/ML, CLICKJECT",Non-Preferred
MUSCULOSKELETAL MEDICATIONS,Otezla Behcet’s Disease,OTEZLA,Preferred
MUSCULOSKELETAL MEDICATIONS,Otezla Plaque Psoriasis (adult),OTEZLA,Preferred
MUSCULOSKELETAL MEDICATIONS,Otezla Psoriatic Arthritis (adult),OTEZLA,Preferred
IMMUNOSUPPRESSANT DRUGS,Rinvoq Ankylosing Spondylitis,RINVOQ ER,Preferred
IMMUNOSUPPRESSANT DRUGS,Rinvoq Atopic Dermatitis (adult),RINVOQ ER,Preferred
IMMUNOSUPPRESSANT DRUGS,Rinvoq Crohn's Disease (adult),RINVOQ ER,Preferred
IMMUNOSUPPRESSANT DRUGS,Rinvoq Non-Radiographic Axial Spondyloarthritis,RINVOQ ER,Preferred
IMMUNOSUPPRESSANT DRUGS,Rinvoq Polyarticular Juvenile Idiopathic Arthritis (PJIA),RINVOQ ER,Preferred
IMMUNOSUPPRESSANT DRUGS,Rinvoq Psoriatic Arthritis (adult),RINVOQ ER,Preferred
IMMUNOSUPPRESSANT DRUGS,Rinvoq Psoriatic Arthritis (pediatric),RINVOQ ER,Preferred
IMMUNOSUPPRESSANT DRUGS,Rinvoq Rheumatoid Arthritis,RINVOQ ER,Preferred
IMMUNOSUPPRESSANT DRUGS,Rinvoq Ulcerative Colitis (adult),RINVOQ ER,Preferred
IMMUNOSUPPRESSANT DRUGS,Siliq Plaque Psoriasis (adult),SILIQ,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Ankylosing Spondylitis, SmartJect",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Ankylosing Spondylitis, prefilled syringe",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Aria, Polyarticular Juvenile Idiopathic Arthritis (PJIA)",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Aria, Psoriatic Arthritis (pediatric)",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Psoriatic Arthritis (adult), Aria",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Psoriatic Arthritis (adult), SmartJect",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Psoriatic Arthritis (adult), prefilled syringe",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Rheumatoid Arthritis, Aria",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Rheumatoid Arthritis, SmartJect",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Rheumatoid Arthritis, prefilled syringe",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Ulcerative Colitis (adult), SmartJect",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Simponi Ulcerative Colitis (adult), prefilled syringe",SIMPONI,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Crohn’s Disease (adult), prefilled cartridge","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Crohn’s Disease (adult), prefilled pen","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Crohn’s Disease (adult), prefilled syringe","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Crohn’s Disease (adult), vial","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Plaque Psoriasis (adult), prefilled pen","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Plaque Psoriasis (adult), prefilled syringe","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Psoriatic Arthritis (adult), prefilled pen","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Psoriatic Arthritis (adult), prefilled syringe","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Ulcerative Colitis (adult), prefilled cartridge","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Ulcerative Colitis (adult), prefilled pen","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Ulcerative Colitis (adult), prefilled syringe","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Skyrizi Ulcerative Colitis (adult), vial","SKYRIZI CARTRIDGE, -PEN, -SYRINGE",Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Sotyktu Plaque Psoriasis (adult),SOTYKTU,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Crohn’s Disease (adult), intravenous vial",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Crohn’s Disease (adult), prefilled syringe",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Crohn’s Disease (adult), subcutaneous vial",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Plaque Psoriasis (adult), prefilled syringe",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Plaque Psoriasis (adult), subcutaneous vial",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Plaque Psoriasis (pediatric), prefilled syringe",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Plaque Psoriasis (pediatric), subcutaneous vial",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Psoriatic Arthritis (adult), prefilled syringe",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Psoriatic Arthritis (adult), subcutaneous vial",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Psoriatic Arthritis (pediatric), prefilled syringe",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Psoriatic Arthritis (pediatric), subcutaneous vial",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Ulcerative Colitis (adult), intravenous vial",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Ulcerative Colitis (adult), prefilled syringe",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Stelara Ulcerative Colitis (adult), subcutaneous vial",STELARA 90mg/ml,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Taltz Ankylosing Spondylitis,TALTZ,Preferred
IMMUNOSUPPRESSANT DRUGS,Taltz Non-Radiographic Axial Spondyloarthritis,TALTZ,Preferred
IMMUNOSUPPRESSANT DRUGS,Taltz Plaque Psoriasis (adult),TALTZ,Preferred
IMMUNOSUPPRESSANT DRUGS,Taltz Plaque Psoriasis (pediatric),TALTZ,Preferred
IMMUNOSUPPRESSANT DRUGS,Taltz Psoriatic Arthritis (adult),TALTZ,Preferred
RESPIRATORY MEDICATIONS,Tezspire Asthma (adult),TEZSPIRE PEN,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Tremfya Plaque Psoriasis (adult), prefilled syringe",TREMFYA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Tremfya Psoriatic Arthritis (adult), prefilled syringe",TREMFYA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Tremfya prefilled syringe, Ulcerative Colitis (adult)",TREMFYA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Velsipity Ulcerative Colitis (adult),VELSIPITY,Non-Preferred
MUSCULOSKELETAL MEDICATIONS,Xeljanz Ankylosing Spondylitis,"XELJANZ IR TAB (5MG, 10MG)",Preferred
MUSCULOSKELETAL MEDICATIONS,Xeljanz Polyarticular Juvenile Idiopathic Arthritis (PJIA),"XELJANZ IR TAB (5MG, 10MG)",Preferred
MUSCULOSKELETAL MEDICATIONS,Xeljanz Psoriatic Arthritis (adult),"XELJANZ IR TAB (5MG, 10MG)",Preferred
MUSCULOSKELETAL MEDICATIONS,Xeljanz Rheumatoid Arthritis,"XELJANZ IR TAB (5MG, 10MG)",Preferred
MUSCULOSKELETAL MEDICATIONS,Xeljanz Ulcerative Colitis (adult),"XELJANZ IR TAB (5MG, 10MG)",Preferred
IMMUNOSUPPRESSANT DRUGS,"Xolair auto-injector, Asthma (adult)",XOLAIR auto-injector,Preferred
IMMUNOSUPPRESSANT DRUGS,"Xolair auto-injector, Asthma (pediatric)",XOLAIR auto-injector,Preferred
IMMUNOSUPPRESSANT DRUGS,"Xolair auto-injector, Chronic Rhinosinusitis with Nasal Polyposis",XOLAIR auto-injector,Preferred
IMMUNOSUPPRESSANT DRUGS,"Xolair auto-injector, Chronic Spontaneous Urticaria (CSU)",XOLAIR auto-injector,Preferred
IMMUNOSUPPRESSANT DRUGS,"Xolair auto-injector, IgE-Mediated Food Allergy",XOLAIR auto-injector,Preferred
DERMATOLOGICAL MEDICATIONS,"Zoryve cream, 0.15%, Atopic Dermatitis",ZORYVE,Non-Preferred
DERMATOLOGICAL MEDICATIONS,"Zoryve cream, 0.3%, Plaque Psoriasis",ZORYVE,Non-Preferred
