therapeutic_class,capsule_name,pdl_name,status
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : BETA ADRENERGICS,Albuterol HFA generic PROAIR,"ALBUTEROL SULFATE HFA Aerosol, Solution",Preferred
ANTINEOPLASTICS AND ADJUNCTIVE THERAPIES : ANTINEOPLASTIC ENZYME INHIBITORS,Alecensa,ALECENSA Capsule,Non-Preferred
OPHTHALMIC AGENTS : MISC,Alphagan P 0.001,ALPHAGAN P Solution,Preferred
HEMATOLOGICAL AGENTS : ANTIHEMOPHILIC PRODUCTS,Alprolix,ALPROLIX Solution Reconstituted,Preferred
ANTINEOPLASTICS AND ADJUNCTIVE THERAPIES : ANTINEOPLASTIC ENZYME INHIBITORS,Alunbrig,ALUNBRIG Tablet,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : STEROID INHALANTS,Alvesco,"ALVESCO Aerosol, Solution",Non-Preferred
CARDIOVASCULAR AGENTS : PULMONARY HYPERTENSION,Alyq,ALYQ Tablet,Preferred
HYPNOTICS / SEDATIVES / SLEEP DISORDER AGENTS : NON - BENZODIAZEPINE HYPNOTICS,Ambien,AMBIEN Tablet,Non-Preferred
HYPNOTICS / SEDATIVES / SLEEP DISORDER AGENTS : NON - BENZODIAZEPINE HYPNOTICS,Ambien CR,AMBIEN CR Tablet Extended-Release,Non-Preferred
CARDIOVASCULAR AGENTS : PULMONARY HYPERTENSION,Ambrisentan,AMBRISENTAN Tablet,Non-Preferred
CARDIOVASCULAR AGENTS - ANTIHYPERTENSIVES : CALCIUM CHANNEL BLOCKERS,Amlodipine tablet,AMLODIPINE BESYLATE Tablet,Preferred
MUSCULOSKELETAL THERAPY AGENTS,Amrix,AMRIX Capsule Extended Release 24 Hour,Non-Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MISC,Amvuttra,AMVUTTRA Solution Prefilled Syringe,Non-Preferred
CONTRACEPTIVES : COMBINATION CONTRACEPTIVES,Annovera,ANNOVERA Ring,Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : ADRENERGIC COMBINATIONS,Anoro Ellipta,"ANORO ELLIPTA Aerosol Powder, Breath Activated",Preferred
ANTIDIABETICS : INSULIN,Apidra,APIDRA Solution,Non-Preferred
ANTIDIABETICS : INSULIN,Apidra SoloStar,APIDRA SOLOSTAR Solution Pen-injector,Non-Preferred
ANTIDEPRESSANTS : MISC,Aplenzin,APLENZIN Tablet Extended Release 24 HR*,Non-Preferred
ANTICONVULSANTS,Aptiom,APTIOM Tablet,Non-Preferred
ANTIVIRALS : ANTIRETROVIRALS (HIV),Aptivus,APTIVUS Capsule,Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MISC,Aqneursa oral suspension,AQNEURSA Packet,Non-Preferred
HEMATOPOIETIC AGENTS : HEMATOPOIETIC GROWTH FACTORS,Aranesp,ARANESP ALBUMIN FREE Solution,Non-Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : ANTIDEMENTIA AGENTS,Aricept,ARICEPT Tablet,Non-Preferred
ANTIBIOTICS : AMINOGLYCOSIDES - INHALED,Arikayce,ARIKAYCE Suspension,Non-Preferred
ANTIPSYCHOTICS / ANTIMANIC AGENTS : QUINOLINONE DERIVATIVES,Aripiprazole ODT,ARIPIPRAZOLE ODT Tablet Disintegrating,Non-Preferred
ANTIPSYCHOTICS / ANTIMANIC AGENTS : QUINOLINONE DERIVATIVES,Aripiprazole oral solution,ARIPIPRAZOLE Solution,Non-Preferred
ANTIPSYCHOTICS / ANTIMANIC AGENTS : QUINOLINONE DERIVATIVES,Aripiprazole tablet,ARIPIPRAZOLE Tablet,Preferred
ANTIPSYCHOTICS / ANTIMANIC AGENTS : QUINOLINONE DERIVATIVES,Aristada,ARISTADA Prefilled Syringe,Preferred
ANTIPSYCHOTICS / ANTIMANIC AGENTS : QUINOLINONE DERIVATIVES,Aristada Initio,ARISTADA INITIO Prefilled Syringe,Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : STEROID INHALANTS,Armonair Digihaler,"ARMONAIR DIGIHALER Aerosol Powder, Breath Activated",Non-Preferred
THYROID AGENTS,Armour Thyroid,ARMOUR THYROID Tablet,Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : STEROID INHALANTS,Arnuity Ellipta,"ARNUITY ELLIPTA Aerosol Powder, Breath Activated",Preferred
ANTIPSYCHOTICS / ANTIMANIC AGENTS : DIBENZAPINES,Asenapine,ASENAPINE MALEATE SL Tablet Sublingual,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : STEROID INHALANTS,Asmanex HFA,ASMANEX HFA Aerosol,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : STEROID INHALANTS,Asmanex Twisthaler,"ASMANEX TWISTHALER 120 METERED DOSES Aerosol Powder, Breath Activated",Preferred
HEMATOLOGICAL AGENTS : PLATELET AGGREGATION INHIBITORS,Aspirin / Dipyridamole,ASPIRIN/DIPYRIDAMOLE Capsule Extended Release 12 Hour,Preferred
IMMUNOSUPPRESSIVE AGENTS,Astagraf XL ER capsule,ASTAGRAF XL Capsule Extended Release 24 Hour,Non-Preferred
CARDIOVASCULAR AGENTS : MISC,Attruby tablet therapy pack,ATTRUBY Tablet Therapy Pack,Non-Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,Aubagio tablet,AUBAGIO Tablet,Non-Preferred
ANTINEOPLASTICS AND ADJUNCTIVE THERAPIES : ANTINEOPLASTIC ENZYME INHIBITORS,Augtyro capsule,AUGTYRO Capsule,Non-Preferred
GASTROINTESTINAL AGENTS : PHOSPHATE BINDER AGENTS,Auryxia,AURYXIA Tablet,Non-Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MISC,Austedo,AUSTEDO Tablet,Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MISC,Austedo XR,AUSTEDO XR Tablet Extended Release 24 HR*,Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MISC,Austedo XR titration pack,AUSTEDO XR PATIENT TITRATION KIT Tablet Extended Release Therapy Pack,Preferred
ANTIDEPRESSANTS : MISC,Auvelity,AUVELITY Tablet Extended-Release,Non-Preferred
ANAPHYLAXIS THERAPY AGENTS,Auvi-Q 0.1 mg,AUVI-Q Solution Auto-injector,Preferred
ANAPHYLAXIS THERAPY AGENTS,Auvi-Q 0.15 mg,AUVI-Q Solution Auto-injector,Preferred
ANAPHYLAXIS THERAPY AGENTS,Auvi-Q 0.3 mg,AUVI-Q Solution Auto-injector,Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,Avonex auto-injector,AVONEX PEN Auto-injector Kit,Non-Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,Avonex prefilled syringe,AVONEX Prefilled Syringe Kit,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,Azstarys,AZSTARYS Capsule,Non-Preferred
MUSCULOSKELETAL THERAPY AGENTS,Baclofen oral solution,BACLOFEN Solution,Non-Preferred
MUSCULOSKELETAL THERAPY AGENTS,Baclofen tablet,BACLOFEN Tablet,Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,Bafiertam,BAFIERTAM Capsule Delayed Release,Non-Preferred
ANTINEOPLASTICS AND ADJUNCTIVE THERAPIES : ANTINEOPLASTIC ENZYME INHIBITORS,Balversa,BALVERSA Tablet,Non-Preferred
ANTICONVULSANTS,Banzel oral suspension,BANZEL Suspension,Non-Preferred
ANTICONVULSANTS,Banzel tablet,BANZEL Tablet,Non-Preferred
ANTIVIRALS : HEPATITIS B AGENTS,Baraclude,BARACLUDE Tablet,Non-Preferred
ANTIDIABETICS : INSULIN,Basaglar Kwikpen,BASAGLAR KWIKPEN Solution Pen-injector,Non-Preferred
CARDIOVASCULAR AGENTS - ANTIHYPERTENSIVES : ACE INHIBITORS,Benazepril,BENAZEPRIL HYDROCHLORIDE Tablet,Preferred
HEMATOLOGICAL AGENTS : ANTIHEMOPHILIC PRODUCTS,Benefix,BENEFIX Kit,Preferred
CARDIOVASCULAR AGENTS - ANTIHYPERTENSIVES : BETA-BLOCKERS,Betapace,BETAPACE Tablet,Non-Preferred
CARDIOVASCULAR AGENTS - ANTIHYPERTENSIVES : BETA-BLOCKERS,Betapace AF,BETAPACE AF Tablet,Non-Preferred
ANTIBIOTICS : AMINOGLYCOSIDES - INHALED,Bethkis,BETHKIS Nebulization Solution,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : ADRENERGIC COMBINATIONS,Bevespi Aerosphere,BEVESPI AEROSPHERE Aerosol,Non-Preferred
ESTROGENS,Bijuva capsule,BIJUVA Capsule,Non-Preferred
ANTIVIRALS : ANTIRETROVIRALS (HIV),Biktarvy,BIKTARVY Tablet,Preferred
CARDIOVASCULAR AGENTS : PULMONARY HYPERTENSION,Bosentan,BOSENTAN Tablet,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : ADRENERGIC COMBINATIONS,Breo Ellipta,"BREO ELLIPTA Aerosol Powder, Breath Activated",Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : ADRENERGIC COMBINATIONS,Breyna,BREYNA Aerosol,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : ADRENERGIC COMBINATIONS,Breztri Aerosphere,BREZTRI AEROSPHERE Aerosol,Non-Preferred
HEMATOLOGICAL AGENTS : PLATELET AGGREGATION INHIBITORS,Brilinta,BRILINTA Tablet,Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,Briumvi,BRIUMVI Solution,Non-Preferred
ANTICONVULSANTS,Briviact oral solution,BRIVIACT Solution,Non-Preferred
ANTICONVULSANTS,Briviact tablet,BRIVIACT Tablet,Non-Preferred
ANTINEOPLASTICS AND ADJUNCTIVE THERAPIES : ANTINEOPLASTIC ENZYME INHIBITORS,Brukinsa,BRUKINSA Capsule,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : ADRENERGIC COMBINATIONS,Budesonide / Formoterol authorized generic Symbicort,BUDESONIDE/FORMOTEROL FUMARATE DIHYDRATE Aerosol,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : STEROID INHALANTS,Budesonide respules (inhalation suspension),BUDESONIDE Suspension,Preferred
ENDOCRINE AND METABOLIC AGENTS : MISC,Buphenyl powder,BUPHENYL Powder,Non-Preferred
ENDOCRINE AND METABOLIC AGENTS : MISC,Buphenyl tablet,BUPHENYL Tablet,Non-Preferred
ANTIDIABETICS : INCRETIN MIMETIC AGENTS (GLP-1 RECEPTOR AGONISTS),Bydureon Bcise,BYDUREON BCISE Auto-injector,Non-Preferred
ANTIDIABETICS : INCRETIN MIMETIC AGENTS (GLP-1 RECEPTOR AGONISTS),Bydureon Pen,BYDUREON BCISE Auto-injector,Non-Preferred
ANTIDIABETICS : INCRETIN MIMETIC AGENTS (GLP-1 RECEPTOR AGONISTS),Byetta,BYETTA Solution Pen-injector,Non-Preferred
ANTINEOPLASTICS AND ADJUNCTIVE THERAPIES : ANTINEOPLASTIC ENZYME INHIBITORS,Calquence,CALQUENCE Tablet,Non-Preferred
CARDIOVASCULAR AGENTS : MISC,Camzyos,CAMZYOS Capsule,Non-Preferred
CARDIOVASCULAR AGENTS - ANTIHYPERTENSIVES : ANGIOTENSIN II RECEPTOR BLOCKERS,Candesartan,CANDESARTAN CILEXETIL Tablet,Non-Preferred
ANTIPSYCHOTICS / ANTIMANIC AGENTS : MISC,Caplyta,CAPLYTA Capsule,Preferred
ANTINEOPLASTICS AND ADJUNCTIVE THERAPIES : ANTINEOPLASTIC ENZYME INHIBITORS,Caprelsa,CAPRELSA Tablet,Preferred
CARDIOVASCULAR AGENTS - ANTIHYPERTENSIVES : ACE INHIBITORS,Captopril,CAPTOPRIL Tablet,Preferred
AGENTS FOR SICKLE CELL DISEASE,Casgevy intravenous suspension,CASGEVY Suspension,Non-Preferred
ANTIBIOTICS : ANTI-INFECTIVE AGENTS,Cayston,CAYSTON Solution Reconstituted,Non-Preferred
GLUCOSE MONITORING SUPPLIES : INJECTION DEVICE FOR INSULIN,CeQur Simplicity,CEQUR SIMPLICITY 2U Device,Preferred
OPHTHALMIC AGENTS : MISC,Cequa,CEQUA Solution,Non-Preferred
GASTROINTESTINAL AGENTS : MISC,Chenodal tablet,CHENODAL Tablet,Non-Preferred
GASTROINTESTINAL AGENTS : MISC,Cholbam capsule,CHOLBAM Capsule,Non-Preferred
VAGINAL PRODUCTS,Cleocin 2% cream,CLEOCIN Cream,Non-Preferred
VAGINAL PRODUCTS,Cleocin ovules / vaginal suppository,CLEOCIN Suppository,Preferred
VAGINAL PRODUCTS,Clindamycin 2% Cream,CLINDAMYCIN PHOSPHATE Cream,Preferred
VAGINAL PRODUCTS,Clindesse 2% prefilled applicator cream,CLINDESSE Cream,Non-Preferred
ANTICONVULSANTS,Clobazam oral suspension,CLOBAZAM Suspension,Non-Preferred
ANTICONVULSANTS,Clobazam tablet,CLOBAZAM Tablet,Non-Preferred
ANTIPSYCHOTICS / ANTIMANIC AGENTS : DIBENZAPINES,Clozapine ODT,CLOZAPINE ODT Tablet Disintegrating,Non-Preferred
ANTIPSYCHOTICS / ANTIMANIC AGENTS : DIBENZAPINES,Clozapine tablet,CLOZAPINE Tablet,Preferred
ANTIPSYCHOTICS / ANTIMANIC AGENTS : DIBENZAPINES,Clozaril,CLOZARIL Tablet,Non-Preferred
OPHTHALMIC AGENTS : BETA-BLOCKERS - OPHTHALMIC,Combigan,COMBIGAN Solution,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : ADRENERGIC COMBINATIONS,Combivent Respimat inhalation aerosol solution,"COMBIVENT RESPIMAT Aerosol, Solution",Non-Preferred
ANTIVIRALS : ANTIRETROVIRALS (HIV),Complera,COMPLERA Tablet,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,Concerta ER,CONCERTA Tablet Extended-Release,Preferred
GLUCOSE MONITORING SUPPLIES : DEVICES AND KITS,Contour,CONTOUR BLOOD GLUCOSE MONITORING SYSTEM Device,Non-Preferred
GLUCOSE MONITORING SUPPLIES : DEVICES AND KITS,Contour Next Next Gen,CONTOUR NEXT GEN BLOOD GLUCOSE MONITORING SYSTEM Device,Non-Preferred
GLUCOSE MONITORING SUPPLIES : TEST STRIPS,Contour Next Test In Vitro Strips 100 ct,CONTOUR NEXT BLOOD GLUCOSE TEST Strip,Non-Preferred
GLUCOSE MONITORING SUPPLIES : TEST STRIPS,Contour Next Test In Vitro Strips 25 ct,CONTOUR NEXT BLOOD GLUCOSE TEST Strip,Non-Preferred
GLUCOSE MONITORING SUPPLIES : TEST STRIPS,Contour Next Test In Vitro Strips 50 ct,CONTOUR NEXT BLOOD GLUCOSE TEST Strip,Non-Preferred
GLUCOSE MONITORING SUPPLIES : TEST STRIPS,Contour Plus Test In Vitro Strips 50 ct,CONTOUR PLUS BLOOD GLUCOSE TEST STRIPS Strip,Preferred
GLUCOSE MONITORING SUPPLIES : TEST STRIPS,Contour Test In Vitro Strips 100 ct,CONTOUR BLOOD GLUCOSE TEST STRIPS Strip,Non-Preferred
GLUCOSE MONITORING SUPPLIES : TEST STRIPS,Contour Test In Vitro Strips 25 ct,CONTOUR BLOOD GLUCOSE TEST STRIPS Strip,Non-Preferred
GLUCOSE MONITORING SUPPLIES : TEST STRIPS,Contour Test In Vitro Strips 50 ct,CONTOUR BLOOD GLUCOSE TEST STRIPS Strip,Non-Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,Copaxone 20 mg,COPAXONE Solution Prefilled Syringe,Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,Copaxone 40 mg,COPAXONE Solution Prefilled Syringe,Preferred
DIGESTIVE ENZYMES,Creon,CREON Capsule Delayed Release Particles,Preferred
OPHTHALMIC AGENTS : MISC,Cyclosporine ophthalmic emulsion,CYCLOSPORINE Emulsion,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : MISC,Daliresp,DALIRESP Tablet,Non-Preferred
MUSCULOSKELETAL THERAPY AGENTS,Dantrium,DANTRIUM Capsule,Non-Preferred
ANTIDIABETICS : SODIUM-GLUCOSE CO-TRANSPORTER 2 (SGLT2) INHIBITORS,Dapagliflozin,DAPAGLIFLOZIN PROPANEDIOL Tablet,Non-Preferred
NEUROMUSCULAR AGENTS,Daybue oral solution,DAYBUE Solution,Non-Preferred
ANTICONVULSANTS,Depakote,DEPAKOTE Tablet Delayed Release,Non-Preferred
ANTIVIRALS : ANTIRETROVIRALS (HIV),Descovy,DESCOVY Tablet,Preferred
GLUCOSE MONITORING SUPPLIES : CGMs,DexCom G6 Receiver,DEXCOM G6 RECEIVER Device,Preferred
GLUCOSE MONITORING SUPPLIES : CGMs,DexCom G6 Sensor,DEXCOM G6 SENSOR Miscellaneous,Preferred
GLUCOSE MONITORING SUPPLIES : CGMs,DexCom G7 Receiver,DEXCOM G7 RECEIVER Device,Preferred
GLUCOSE MONITORING SUPPLIES : CGMs,DexCom G7 Sensor,DEXCOM G7 SENSOR Miscellaneous,Preferred
GLUCOSE MONITORING SUPPLIES : CGMs,Dexcom G4,DEXCOM G4 PLATINUM RECEIVER KIT Device,Non-Preferred
GLUCOSE MONITORING SUPPLIES : CGMs,Dexcom G5,DEXCOM G6 RECEIVER Device,Preferred
GLUCOSE MONITORING SUPPLIES : CGMs,Dexcom G6 Transmitter,DEXCOM G6 TRANSMITTER Miscellaneous,Preferred
 ,Diacomit capsule,DIACOMIT Capsule,Non-Preferred
ANTICONVULSANTS,Diacomit packet for oral suspension,DIACOMIT Packet,Non-Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,Dimethyl Fumarate,DIMETHYL FUMARATE Capsule Delayed Release,Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : ANTIDEMENTIA AGENTS,Donepezil ODT,DONEPEZIL HYDROCHLORIDE ODT Tablet Disintegrating,Preferred
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : ANTIDEMENTIA AGENTS,Donepezil tablet,DONEPEZIL HYDROCHLORIDE Tablet,Preferred
HEMATOPOIETIC AGENTS : HEMATOPOIETIC GROWTH FACTORS,Doptelet,DOPTELET Tablet,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : ADRENERGIC COMBINATIONS,Duaklir Pressair,"DUAKLIR PRESSAIR Aerosol Powder, Breath Activated",Non-Preferred
ESTROGENS,Duavee tablet,DUAVEE Tablet,Non-Preferred
ANTIASTHMATIC AND BRONCHODILATOR AGENTS : ADRENERGIC COMBINATIONS,Dulera,DULERA Aerosol,Preferred
ANTIDEPRESSANTS : SELECTIVE SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITOR (SNRIs),Duloxetine,DULOXETINE HCL Capsule Delayed Release Particles,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : AMPHETAMINES,Dyanavel XR oral suspension,DYANAVEL XR Suspension Extended Release,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : AMPHETAMINES,Dyanavel XR tablet,DYANAVEL XR Tablet Extended-Release,Non-Preferred
CARDIOVASCULAR AGENTS - ANTIHYPERTENSIVES : ANGIOTENSIN II RECEPTOR BLOCKERS,Edarbi,EDARBI Tablet,Non-Preferred
CARDIOVASCULAR AGENTS - ANTIHYPERTENSIVES : ANGIOTENSIN II RECEPTOR BLOCKER COMBINATIONS,Edarbyclor,EDARBYCLOR Tablet,Non-Preferred
ANTIVIRALS : ANTIRETROVIRALS (HIV),Edurant,EDURANT Tablet,Preferred
ANTICOAGULANTS : DIRECT FACTOR XA INHIBITORS & MISC,Eliquis,ELIQUIS Tablet,Preferred
HEMATOLOGICAL AGENTS : ANTIHEMOPHILIC PRODUCTS,Eloctate,ELOCTATE Solution Reconstituted,Preferred
CONTRACEPTIVES : COMBINATION CONTRACEPTIVES,Eluryng,ELURYNG Ring,Preferred
CORTICOSTEROIDS,Emflaza oral suspension,EMFLAZA Suspension,Non-Preferred
CORTICOSTEROIDS,Emflaza tablet,EMFLAZA Tablet,Non-Preferred
MIGRAINE PRODUCTS : CALCITONIN GENE-RELATED PEPTIDE (CGRP) RECEPTOR ANTAG,Emgality 100 mg,EMGALITY Solution Prefilled Syringe,Preferred
MIGRAINE PRODUCTS : CALCITONIN GENE-RELATED PEPTIDE (CGRP) RECEPTOR ANTAG,Emgality 120 mg,EMGALITY Solution Prefilled Syringe,Preferred
HEMATOLOGICAL AGENTS : MISC,Empaveli,EMPAVELI Solution,Non-Preferred
ANTIVIRALS : ANTIRETROVIRALS (HIV),Emtriva capsule,EMTRIVA Capsule,Preferred
ANTIVIRALS : ANTIRETROVIRALS (HIV),Emtriva oral solution,EMTRIVA Solution,Preferred
CARDIOVASCULAR AGENTS - ANTIHYPERTENSIVES : ACE INHIBITOR COMBINATIONS,Enalapril,ENALAPRIL MALEATE/HYDROCHLOROTHIAZIDE Tablet,Preferred
AGENTS FOR SICKLE CELL DISEASE,Endari,ENDARI Packet,Preferred
HEMATOLOGICAL AGENTS : MISC,Enjaymo,ENJAYMO Solution,Non-Preferred
ANTIVIRALS : HEPATITIS B AGENTS,Entecavir,ENTECAVIR Tablet,Preferred
IMMUNOSUPPRESSIVE AGENTS,Envarsus XR,ENVARSUS XR Tablet Extended Release 24 HR*,Non-Preferred
CORTICOSTEROIDS,Eohilia oral suspension,EOHILIA Suspension,Non-Preferred
ANTIVIRALS : HEPATITIS C AGENTS,Epclusa,EPCLUSA Tablet,Non-Preferred
ANTICONVULSANTS,Epidiolex,EPIDIOLEX Solution,Non-Preferred
ANAPHYLAXIS THERAPY AGENTS,Epinephrine (Generic Adrenaclick) 0.15mg,EPINEPHRINE Solution Auto-injector,Preferred
ANAPHYLAXIS THERAPY AGENTS,Epinephrine (Generic Adrenaclick) 0.3mg,EPINEPHRINE Solution Auto-injector,Preferred
ANAPHYLAXIS THERAPY AGENTS,Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,EPINEPHRINE Solution Auto-injector,Preferred
ANAPHYLAXIS THERAPY AGENTS,Epinephrine (Mylan Ag Epipen And Jr) 0.3mg Mylan's EpiPen AG,EPINEPHRINE Solution Auto-injector,Preferred
ANAPHYLAXIS THERAPY AGENTS,Epipen 2-PAK,EPIPEN 2-PAK Solution Auto-injector,Non-Preferred
ANAPHYLAXIS THERAPY AGENTS,"Epipen Jr., 2-PAK",EPIPEN-JR 2-PAK Solution Auto-injector,Non-Preferred
ANTIVIRALS : ANTIRETROVIRALS (HIV),Epivir,EPIVIR Tablet,Non-Preferred
HEMATOPOIETIC AGENTS : HEMATOPOIETIC GROWTH FACTORS,Epogen,EPOGEN Solution,Preferred
ANTICONVULSANTS,Eprontia,EPRONTIA Solution,Non-Preferred
ANTIVIRALS : ANTIRETROVIRALS (HIV),Epzicom,EPZICOM Tablet,Non-Preferred
ANTIPSYCHOTICS / ANTIMANIC AGENTS : MISC,Equetro,EQUETRO Capsule Extended Release 12 Hour,Non-Preferred
ANTINEOPLASTICS AND ADJUNCTIVE THERAPIES : ANTINEOPLASTIC - HORMONAL AND RELATED AGENTS,Erleada,ERLEADA Tablet,Non-Preferred
