therapeutic_class,pdl_name,status
ADHD / ANTI-NARCOLEPSY AGENTS : AMPHETAMINES,AMPHETAMINE/DEXTROAMPHETAMINE ER 3 BEAD CAP ER Capsule Extended Release 24 Hour,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : AMPHETAMINES,AMPHETAMINE/DEXTROAMPHETAMINE ER Capsule Extended Release 24 Hour,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : AMPHETAMINES,MYDAYIS Capsule Extended Release 24 Hour,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : AMPHETAMINES,ADDERALL Tablet,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : AMPHETAMINES,AMPHETAMINE/DEXTROAMPHETAMINE Tablet,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : MISC,ONYDA XR Suspension Extended Release,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : MISC,CLONIDINE HCL ER Tablet Extended Release 12 HR*,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : MISC,CLONIDINE HYDROCHLORIDE ER Tablet Extended Release 12 HR*,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : MISC,GUANFACINE HYDROCHLORIDE ER Tablet Extended Release 24 HR*,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : MISC,INTUNIV Tablet Extended Release 24 HR*,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : MISC,ATOMOXETINE Capsule,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : MISC,ATOMOXETINE HYDROCHLORIDE Capsule,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : MISC,STRATTERA Capsule,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : MISC,QELBREE Capsule Extended Release 24 Hour,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : MISC,SUNOSI Tablet,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : MISC,WAKIX Tablet,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,ARMODAFINIL Tablet,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,NUVIGIL Tablet,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,DEXMETHYLPHENIDATE HCL ER Capsule Extended Release 24 Hour,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,DEXMETHYLPHENIDATE HYDROCHLORIDE Capsule Extended Release 24 Hour,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,DEXMETHYLPHENIDATE HYDROCHLORIDE ER Capsule Extended Release 24 Hour,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,FOCALIN XR Capsule Extended Release 24 Hour,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,DEXMETHYLPHENIDATE HCL Tablet,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,DEXMETHYLPHENIDATE HYDROCHLORIDE Tablet,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,FOCALIN Tablet,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,DAYTRANA Patch,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENIDATE Patch,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,COTEMPLA XR-ODT Tablet Extended Release Disintegrating,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,QUILLICHEW ER Table Chewable Extended Release,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENIDATE HYDROCHLORIDE Tablet Chewable,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,APTENSIO XR Capsule Extended Release 24 Hour,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,JORNAY PM Capsule Extended Release 24 Hour,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENIDATE HYDROCHLORIDE ER Capsule Extended Release 24 Hour,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENIDATE HYDROCHLORIDE ER (LA) Capsule Extended Release 24 Hour,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,RITALIN LA Capsule Extended Release 24 Hour,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENIDATE HYDROCHLORIDE CD Capsule Extended Release*,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLIN Solution,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENIDATE HYDROCHLORIDE Solution,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,QUILLIVANT XR Suspension Reconstituted ER,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENIDATE HYDROCHLORIDE Tablet,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,RITALIN Tablet,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENIDATE HYDROCHLORIDE ER Tablet Extended Release 24 HR*,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,CONCERTA Tablet Extended-Release,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENID TAB 18MG ER Tablet Extended-Release,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENID TAB 27MG ER Tablet Extended-Release,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENID TAB 36MG ER Tablet Extended-Release,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENID TAB 54MG ER Tablet Extended-Release,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENID TAB 72MG ER Tablet Extended-Release,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENID TAB 10MG ER Tablet Extended-Release,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,METHYLPHENID TAB 20MG ER Tablet Extended-Release,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,RELEXXII Tablet Extended-Release,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,MODAFINIL Tablet,Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,PROVIGIL Tablet,Non-Preferred
ADHD / ANTI-NARCOLEPSY AGENTS : STIMULANTS,AZSTARYS Capsule,Non-Preferred
AGENTS FOR SICKLE CELL DISEASE,ENDARI Packet,Preferred
AGENTS FOR SICKLE CELL DISEASE,L-GLUTAMINE Packet,Non-Preferred
AGENTS FOR SICKLE CELL DISEASE,DROXIA Capsule,Preferred
AGENTS FOR SICKLE CELL DISEASE,XROMI Solution,Non-Preferred
AGENTS FOR SICKLE CELL DISEASE,SIKLOS Tablet,Preferred
AGENTS FOR SICKLE CELL DISEASE,ADAKVEO Solution,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : MISC,AURANOFIN Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : MISC,RIDAURA Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : MISC,OTREXUP Solution Auto-injector,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : MISC,RASUVO Solution Auto-injector,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : MISC,ARAVA Tablet,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : MISC,LEFLUNOMIDE Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),DICLOFENAC POTASSIUM Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),CATAFLAM Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),DICLOFENAC POTASSIUM 25MG Tablet,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),DICLOFENAC POTASSIUM 50MG Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),LOFENA Tablet,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),DICLOFENAC SODIUM ER Tablet Extended Release 24 HR*,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),DICLOFENAC SODIUM DR Tablet Delayed Release,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),ETODOLAC Capsule,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),ETODOLAC Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),ETODOLAC ER Tablet Extended Release 24 HR*,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),FENOPROFEN CALCIUM Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),FENOPRON Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NALFON Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),FENOPROFEN CALCIUM Tablet,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NALFON Tablet,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),FLURBIPROFEN Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),IBUPROFEN Suspension,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),IBU Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),IBUPROFEN Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),INDOMETHACIN Capsule,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),INDOMETHACIN ER Capsule Extended Release*,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),INDOMETHACIN Suppository,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),INDOMETHACIN Suspension,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),KETOPROFEN Capsule,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),KIPROFEN Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),KETOPROFEN ER Capsule Extended Release 24 Hour,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),KETOROLAC TROMETHAMINE Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),MECLOFENAMATE SODIUM Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),MEFENAMIC ACID Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),MELOXICAM Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),MELOXICAM Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NABUMETONE Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),RELAFEN Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),RELAFEN DS Tablet,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NAPROSYN Suspension,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NAPROXEN Suspension,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NAPROXEN Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NAPROXEN Tablet Delayed Release,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NAPROXEN DR Tablet Delayed Release,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NAPROXEN SODIUM Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NAPRELAN Tablet Extended Release 24 HR*,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NAPROXEN SODIUM Tablet Extended Release 24 HR*,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NAPROXEN SODIUM CR Tablet Extended Release 24 HR*,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NAPROXEN SODIUM ER Tablet Extended Release 24 HR*,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),DAYPRO Tablet,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),OXAPROZIN Tablet,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),PIROXICAM Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),SULINDAC Tablet,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),TOLMETIN SODIUM Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),TOLECTIN 600 Tablet,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),TOLMETIN SODIUM Tablet,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),CELEBREX Capsule,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),CELECOXIB Capsule,Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),ARTHROTEC 50 Tablet Delayed Release,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),ARTHROTEC 75 Tablet Delayed Release,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),DICLOFENAC SODIUM/MISOPROSTOL Tablet Delayed Release,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),IBUPROFEN/FAMOTIDINE Tablet,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),NAPROXEN/ESOMEPRAZOLE MAGNESIUM Tablet Delayed Release,Non-Preferred
ANALGESICS - ANTI-INFLAMMATORY : NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDs),VIMOVO Tablet Delayed Release,Non-Preferred
ANALGESICS - NONNARCOTIC,DIFLUNISAL Tablet,Preferred
ANALGESICS - NONNARCOTIC,DOLOBID Tablet,Non-Preferred
ANALGESICS - NONNARCOTIC,SALSALATE Tablet,Preferred
ANALGESICS - NONNARCOTIC,JOURNAVX Tablet,Non-Preferred
ANALGESICS - NONNARCOTIC,BUTALBITAL/ACETAMINOPHEN Capsule,Non-Preferred
ANALGESICS - NONNARCOTIC,BUTALBITAL/ACETAMINOPHEN Tablet,Preferred
ANALGESICS - NONNARCOTIC,BUTALBITAL/ACETAMINOPHEN/CAFFEINE Capsule,Preferred
ANALGESICS - NONNARCOTIC,FIORICET Capsule,Non-Preferred
ANALGESICS - NONNARCOTIC,BAC Tablet,Preferred
ANALGESICS - NONNARCOTIC,BUTALBITAL/ACETAMINOPHEN/CAFFEINE Tablet,Preferred
ANALGESICS - NONNARCOTIC,BUTALBITAL/ASPIRIN/CAFFEINE Capsule,Preferred
ANALGESICS : OPIOID,CODEINE SULFATE Tablet,Preferred
ANALGESICS : OPIOID,FENTANYL Patch 72 HR,Non-Preferred
ANALGESICS : OPIOID,FENTANYL CITRATE ORAL TRANSMUCOSAL Lozenge on a Handle,Non-Preferred
ANALGESICS : OPIOID,FENTANYL CITRATE Tablet,Non-Preferred
ANALGESICS : OPIOID,FENTORA Tablet,Non-Preferred
ANALGESICS : OPIOID,HYDROCODONE BITARTRATE ER Capsule Extended Release 12 Hour,Non-Preferred
ANALGESICS : OPIOID,HYDROCODONE BITARTRATE ER Tablet ER 24 Hour Abuse-Deterrent,Non-Preferred
ANALGESICS : OPIOID,HYSINGLA ER Tablet ER 24 Hour Abuse-Deterrent,Non-Preferred
ANALGESICS : OPIOID,DILAUDID Liquid,Non-Preferred
ANALGESICS : OPIOID,HYDROMORPHONE HCL Liquid,Preferred
ANALGESICS : OPIOID,HYDROMORPHONE HYDROCHLORIDE Liquid,Preferred
ANALGESICS : OPIOID,HYDROMORPHONE HCL Suppository,Preferred
ANALGESICS : OPIOID,DILAUDID Tablet,Non-Preferred
ANALGESICS : OPIOID,HYDROMORPHONE HCL Tablet,Preferred
ANALGESICS : OPIOID,HYDROMORPHONE HYDROCHLORIDE Tablet,Preferred
ANALGESICS : OPIOID,HYDROMORPHONE HCL ER Tablet Extended Release 24 HR*,Non-Preferred
ANALGESICS : OPIOID,HYDROMORPHONE HYDROCHLORIDE ER Tablet Extended Release 24 HR*,Non-Preferred
ANALGESICS : OPIOID,LEVORPHANOL TARTRATE Tablet,Non-Preferred
ANALGESICS : OPIOID,MEPERIDINE HCL Solution,Non-Preferred
ANALGESICS : OPIOID,MEPERIDINE HYDROCHLORIDE Tablet,Non-Preferred
ANALGESICS : OPIOID,METHADONE HYDROCHLORIDE Concentrate,Non-Preferred
ANALGESICS : OPIOID,METHADONE HYDROCHLORIDE INTENSOL Concentrate,Non-Preferred
ANALGESICS : OPIOID,METHADOSE Concentrate,Non-Preferred
ANALGESICS : OPIOID,METHADOSE SUGAR-FREE Concentrate,Non-Preferred
ANALGESICS : OPIOID,METHADONE HCL Solution,Non-Preferred
ANALGESICS : OPIOID,METHADONE HYDROCHLORIDE Solution,Non-Preferred
ANALGESICS : OPIOID,METHADONE HCL Tablet,Non-Preferred
ANALGESICS : OPIOID,METHADONE HYDROCHLORIDE Tablet,Non-Preferred
ANALGESICS : OPIOID,METHADONE HCL Tablet Soluble,Non-Preferred
ANALGESICS : OPIOID,METHADOSE Tablet Soluble,Non-Preferred
ANALGESICS : OPIOID,MORPHINE SULFATE ER Capsule Extended Release 24 Hour,Non-Preferred
ANALGESICS : OPIOID,MORPHINE SULFATE Solution,Preferred
ANALGESICS : OPIOID,MORPHINE SULFATE Suppository,Preferred
ANALGESICS : OPIOID,MORPHINE SULFATE Tablet,Preferred
ANALGESICS : OPIOID,MORPHINE SULFATE ER Tablet Extended-Release,Preferred
ANALGESICS : OPIOID,MS CONTIN Tablet Extended-Release,Non-Preferred
ANALGESICS : OPIOID,MORPHINE SULFATE ER Capsule Extended Release 24 Hour,Non-Preferred
ANALGESICS : OPIOID,OXYCODONE HCL Capsule,Preferred
ANALGESICS : OPIOID,OXYCODONE HYDROCHLORIDE Capsule,Preferred
ANALGESICS : OPIOID,OXYCODONE HYDROCHLORIDE Concentrate,Preferred
ANALGESICS : OPIOID,OXYCODONE HYDROCHLORIDE Solution,Preferred
ANALGESICS : OPIOID,OXYCODONE HYDROCHLORIDE ER Tablet ER 12 Hour Abuse-Deterrent,Non-Preferred
ANALGESICS : OPIOID,OXYCONTIN Tablet ER 12 Hour Abuse-Deterrent,Non-Preferred
ANALGESICS : OPIOID,ROXYBOND Tablet Abuse-Deterrent,Non-Preferred
ANALGESICS : OPIOID,OXYCODONE HYDROCHLORIDE Tablet,Preferred
ANALGESICS : OPIOID,ROXICODONE Tablet,Non-Preferred
ANALGESICS : OPIOID,OXYMORPHONE HYDROCHLORIDE Tablet,Non-Preferred
ANALGESICS : OPIOID,OXYMORPHONE HYDROCHLORIDE ER Tablet Extended Release 12 HR*,Non-Preferred
ANALGESICS : OPIOID,OXYMORPHONE HYDROCHLORIDEER Tablet Extended Release 12 HR*,Non-Preferred
ANALGESICS : OPIOID,CONZIP Capsule Extended Release 24 Hour,Non-Preferred
ANALGESICS : OPIOID,TRAMADOL HCL ER Capsule Extended Release 24 Hour,Non-Preferred
ANALGESICS : OPIOID,TRAMADOL HYDROCHLORIDE Solution,Non-Preferred
ANALGESICS : OPIOID,"TRAMADOL HYDROCHLORIDE 25MG, 75MG, 100MG Tablet",Non-Preferred
ANALGESICS : OPIOID,TRAMADOL HYDROCHLORIDE 50MG Tablet,Preferred
ANALGESICS : OPIOID,TRAMADOL HCL ER Tablet Extended Release 24 HR*,Non-Preferred
ANALGESICS : OPIOID,TRAMADOL HYDROCHLORIDE ER Tablet Extended Release 24 HR*,Non-Preferred
ANALGESICS : OPIOID,BUPRENORPHINE Patch Weekly,Non-Preferred
ANALGESICS : OPIOID,BUTRANS Patch Weekly,Non-Preferred
ANALGESICS : OPIOID,BELBUCA Film,Non-Preferred
ANALGESICS : OPIOID,BUTORPHANOL TARTRATE Solution,Non-Preferred
ANALGESICS : OPIOID,PENTAZOCINE/NALOXONE HCL Tablet,Non-Preferred
ANALGESICS : OPIOID COMBINATIONS,OXYCODONE HYDROCHLORIDE/ACETAMINOPHEN Solution,Preferred
ANALGESICS : OPIOID COMBINATIONS,ENDOCET Tablet,Preferred
ANALGESICS : OPIOID COMBINATIONS,NALOCET Tablet,Non-Preferred
ANALGESICS : OPIOID COMBINATIONS,OXYCODONE/ACETAMINOPHEN Tablet,Preferred
ANALGESICS : OPIOID COMBINATIONS,PERCOCET Tablet,Non-Preferred
ANALGESICS : OPIOID COMBINATIONS,PROLATE Tablet,Non-Preferred
ANALGESICS : OPIOID COMBINATIONS,ACETAMINOPHEN/CODEINE Solution,Preferred
ANALGESICS : OPIOID COMBINATIONS,ACETAMINOPHEN/CODEINE Tablet,Preferred
ANALGESICS : OPIOID COMBINATIONS,ACETAMINOPHEN/CODEINE PHOSPHATE Tablet,Preferred
ANALGESICS : OPIOID COMBINATIONS,BUTALBITAL/ACETAMINOPHEN/CAFFEINE/CODEINE Capsule,Non-Preferred
ANALGESICS : OPIOID COMBINATIONS,FIORICET/CODEINE Capsule,Non-Preferred
ANALGESICS : OPIOID COMBINATIONS,ASCOMP/CODEINE Capsule,Preferred
