therapeutic_class,pdl_name,status
AMINO GLYCOSIDES,TOBRAMYCIN AMPUL-NEB,Preferred
AMINO GLYCOSIDES,TOBRAMYCIN SULFATE  SOLN2,Non-Preferred
AMINO GLYCOSIDES,TOBI  NEBU2,Non-Preferred
AMINO GLYCOSIDES,TOBI PODHALER1,Non-Preferred
AMINO GLYCOSIDES,GENTAMICIN,Preferred
AMINO GLYCOSIDES,KITABIS PAK,Preferred
AMINO GLYCOSIDES,NEOMYCIN SULFATE  TABS,Preferred
AMINO GLYCOSIDES,BETHKIS1,Non-Preferred
AMINO GLYCOSIDES,"ARIKAYCE1,2",Non-Preferred
AMINO GLYCOSIDES,ZEMDRI2,Non-Preferred
ANALGESICS - MISC.,ZORPRIN  TBCR,Non-Preferred
ANALGESICS - MISC.,BUTALBITAL/APAP  CAPS,Preferred
ANALGESICS - MISC.,BUTALBITAL/ACET  TABS,Preferred
ANALGESICS - MISC.,TRILISATE  TABS,Non-Preferred
ANALGESICS - MISC.,BUTALBITAL/APAP/CAFFEINE TABS,Preferred
ANALGESICS - MISC.,CHOLINE MAGNESIUM TRISALI,Preferred
ANALGESICS - MISC.,DIFLUNISAL  TABS,Preferred
ANALGESICS - MISC.,EXCEDRIN,Preferred
ANALGESICS - MISC.,SALSALATE  TABS,Preferred
ANALGESICS - MISC.,BUTALBITAL COMPOUND,Preferred
ANALGESICS - MISC.,BUTAL/ASA/CAFF,Preferred
ANALGESICS - MISC.,ASPRIN/ APAP/ CAFF TAB,Preferred
ANALGESICS - MISC.,ZEBUTAL  CAPS,Non-Preferred
ANALGESICS - MISC.,ACETAMINOPHEN,Preferred
ANALGESICS - MISC.,ASPIRIN,Preferred
ANALGESICS - MISC.,ESGIC-PLUS,Non-Preferred
ANALGESICS - MISC.,FIORICET  TABS,Non-Preferred
ANALGESICS - MISC.,FIORTAL  CAPS,Non-Preferred
ANALGESICS - MISC.,FORTABS  TABS,Non-Preferred
ANALGESICS - MISC.,PHRENILIN  TABS,Non-Preferred
ANALGESICS - MISC.,PHRENILIN FORTE  CAPS,Non-Preferred
ANALGESICS - MISC.,TRILISATE  LIQD,Non-Preferred
ANALGESICS - MISC.,AXOCET  CAPS,Non-Preferred
ANALGESICS - MISC.,FIORINAL  CAPS,Non-Preferred
ANAPHYLACTIC DEVICES,EPINEPHRINE,Preferred
ANAPHYLACTIC DEVICES,EPIPEN ,Preferred
ANAPHYLACTIC DEVICES,TWINJECT,Non-Preferred
ANAPHYLACTIC DEVICES,AUVI- Q,Non-Preferred
ANAPHYLACTIC DEVICES,EPIPEN JR,Preferred
ANAPHYLACTIC DEVICES,NEFFY,Non-Preferred
ANDROGENS / ANABOLICS,STRIANT MUC ER,Non-Preferred
ANDROGENS / ANABOLICS,TESTIM,Non-Preferred
ANDROGENS / ANABOLICS,AZMIRO,Non-Preferred
ANDROGENS / ANABOLICS,ANADROL-50,Non-Preferred
ANDROGENS / ANABOLICS,DELATESTRYL  OIL,Non-Preferred
ANDROGENS / ANABOLICS,DEPO-TESTOSTERONE  OIL,Non-Preferred
ANDROGENS / ANABOLICS,AXIRON,Non-Preferred
ANDROGENS / ANABOLICS,FORTESTA,Non-Preferred
ANDROGENS / ANABOLICS,HALOTESTIN  TABS,Non-Preferred
ANDROGENS / ANABOLICS,JATENZO,Non-Preferred
ANDROGENS / ANABOLICS,ANDROID CAPS,Non-Preferred
ANDROGENS / ANABOLICS,ANDRO LA 200  OIL,Non-Preferred
ANDROGENS / ANABOLICS,METHITEST TAB,Non-Preferred
ANDROGENS / ANABOLICS,ANDROGEL  PACKETS 1.62% ,Non-Preferred
ANDROGENS / ANABOLICS,OXANDROLONE,Non-Preferred
ANDROGENS / ANABOLICS,TESTOSTERONE GEL PACKETS,Non-Preferred
ANDROGENS / ANABOLICS,TESTOSTERONE CYP,Preferred
ANDROGENS / ANABOLICS,DANAZOL  CAPS,Preferred
ANDROGENS / ANABOLICS,METHYLTESTOSTERONE CAP,Non-Preferred
ANDROGENS / ANABOLICS,ANDROGEL 1%,Preferred
ANDROGENS / ANABOLICS,ANDRODERM PT24,Preferred
ANDROGENS / ANABOLICS,ANDROGEL PUMP 1.62%,Preferred
ANDROGENS / ANABOLICS,TESTRED CAPS,Non-Preferred
ANDROGENS / ANABOLICS,TLANDO,Non-Preferred
ANDROGENS / ANABOLICS,VOGELXO,Non-Preferred
ANDROGENS / ANABOLICS,XYOSTED,Non-Preferred
ANDROGENS / ANABOLICS,TESTOSTERONE SOL,Non-Preferred
ANEMIA- BETA THALASSEMIA,REBLOZYL,Non-Preferred
ANEMIA- BETA THALASSEMIA,ZYNTEGLO,Non-Preferred
ANESTHETICS - MISC.,MARCAINE  SOLN,Preferred
ANESTHETICS - MISC.,LIDOCAINE HCL  SOLN,Preferred
ANESTHETICS - MISC.,SENSORCAINE-MPF  SOLN,Non-Preferred
ANESTHETICS - MISC.,SYNVISC  INJ,Non-Preferred
ANESTHETICS - MISC.,XYLOCAINE  SOLN,Non-Preferred
ANESTHETICS - MISC.,BUPIVACAINE HCL  SOLN,Preferred
ANGIOTENSIN MODULATORS-ARB COMBINATION,ENTRESTO SPRINKLES,Non-Preferred
ANGIOTENSIN MODULATORS-ARB COMBINATION,ENTRESTO,Preferred
ANGIOTENSIN MODULATORS-ARB COMBINATION,EDARBYCLOR,Non-Preferred
ANGIOTENSIN RECEPTOR BLOCKER,TEVETEN  TABS,Non-Preferred
ANGIOTENSIN RECEPTOR BLOCKER,TELMISARTAN1,Preferred
ANGIOTENSIN RECEPTOR BLOCKER,ATACAND  TABS,Non-Preferred
ANGIOTENSIN RECEPTOR BLOCKER,IRBESARTAN1,Preferred
ANGIOTENSIN RECEPTOR BLOCKER,EDARBI,Non-Preferred
ANGIOTENSIN RECEPTOR BLOCKER,OLMESARTAN1,Preferred
ANGIOTENSIN RECEPTOR BLOCKER,AVAPRO,Non-Preferred
ANGIOTENSIN RECEPTOR BLOCKER,BENICAR TABS,Non-Preferred
ANGIOTENSIN RECEPTOR BLOCKER,COZAAR,Non-Preferred
ANGIOTENSIN RECEPTOR BLOCKER,DIOVAN,Non-Preferred
ANGIOTENSIN RECEPTOR BLOCKER,MICARDIS  TABS3,Preferred
ANGIOTENSIN RECEPTOR BLOCKER,LOSARTAN1,Preferred
ANGIOTENSIN RECEPTOR BLOCKER,AMLODIPINE-OLMESARTAN TAB3,Preferred
ANORECTAL - MISC. ,HYDROCORTISONE  ENEM,Preferred
ANORECTAL - MISC. ,PROCTOZONE-HC  CREA,Preferred
ANORECTAL - MISC. ,PROCTOSOL HC  CREA,Preferred
ANORECTAL - MISC. ,ANUSOL-HC  CREA,Non-Preferred
ANORECTAL - MISC. ,CORTIFOAM  FOAM,Non-Preferred
ANORECTAL - MISC. ,PROCTOFOAM HC  FOAM,Non-Preferred
ANORECTAL - MISC. ,PROCTO-KIT  CREA 2.5%,Non-Preferred
ANORECTAL - MISC. ,RECTIV OINT,Non-Preferred
ANORECTAL - MISC. ,ELA-MAX 5  CREA,Preferred
ANORECTAL - MISC. ,CORTENEMA  ENEM,Preferred
ANTHELMINTICS,PRAZIQUANTEL TAB,Preferred
ANTHELMINTICS,ALBENDAZOLE,Preferred
ANTHELMINTICS,ALBENZA  TABS,Non-Preferred
ANTHELMINTICS,BILTRICIDE  TABS,Non-Preferred
ANTHELMINTICS,EMVERM,Non-Preferred
ANTHELMINTICS,STROMECTOL  TABS,Preferred
ANTI INFECTIVE COMBO'S - MISC.,ERYTHROMYCIN/SULF SUSR,Preferred
ANTI INFECTIVE COMBO'S - MISC.,SEPTRA/DS  TABS,Preferred
ANTI INFECTIVE COMBO'S - MISC.,BACTRIM DS  TABS,Non-Preferred
ANTI INFECTIVE COMBO'S - MISC.,VABOMERE1,Non-Preferred
ANTI INFECTIVE COMBO'S - MISC.,SULFAMETHOXAZOLE/TRIMETH,Preferred
ANTI INFECTIVE COMBO'S - MISC.,TRIMETHOPRIM/SULFAMETHOXA,Preferred
ANTI-MYCOBACTERIALS / ANTI-TUBERCULOSIS,RIFAMPIN,Preferred
ANTI-MYCOBACTERIALS / ANTI-TUBERCULOSIS,RIFABUTIN CAPS,Preferred
ANTI-MYCOBACTERIALS / ANTI-TUBERCULOSIS,MYAMBUTOL  TABS,Preferred
ANTI-MYCOBACTERIALS / ANTI-TUBERCULOSIS,MYCOBUTIN  CAPS,Non-Preferred
ANTI-MYCOBACTERIALS / ANTI-TUBERCULOSIS,PRETOMANID,Non-Preferred
ANTI-MYCOBACTERIALS / ANTI-TUBERCULOSIS,RIFADIN CAPS,Non-Preferred
ANTI-MYCOBACTERIALS / ANTI-TUBERCULOSIS,ETHAMBUTOL HCL  TABS,Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,DILATRATE SR  CPCR,Non-Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,MONOKET  TABS,Non-Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,ISMO  TABS,Non-Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,ISOSORBIDE DINITRATE TD  TBCR,Non-Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,ISOSORBIDE DINITRATE ER  TBCR,Non-Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,IMDUR  TB24,Non-Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,ISOSORBIDE MONONITRATE ER,Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,ISOSORBIDE MONONITRATE  TABS,Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,ISOSORBIDE DINITRATE  TABS,Non-Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,ISOSORBIDE DINITRATE  SUBL,Non-Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,ISORDIL TITRADOSE  TABS,Non-Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,ISORDIL  TABS,Non-Preferred
ANTIANGINALS--Isosorbide Di-nitrate/ Mono-Nitrates,ISOSORBIDE DINITRATE CR  TBCR,Non-Preferred
ANTIARRHYTHMICS,MEXILETINE HCL,Preferred
ANTIARRHYTHMICS,PROPAFENONE,Preferred
ANTIARRHYTHMICS,QUINAGLUTE,Preferred
ANTIARRHYTHMICS,QUINIDINE GLUCONATE,Preferred
ANTIARRHYTHMICS,QUINIDINE SULFATE,Preferred
ANTIARRHYTHMICS,PROCAINAMIDE,Preferred
ANTIARRHYTHMICS,FLECAINIDE,Preferred
ANTIARRHYTHMICS,AMIODARONE HCL,Preferred
ANTIARRHYTHMICS,TIKOSYN1,Non-Preferred
ANTIARRHYTHMICS,CORDARONE,Non-Preferred
ANTIARRHYTHMICS,DISOPYRAMIDE,Non-Preferred
ANTIARRHYTHMICS,MULTAQ,Non-Preferred
ANTIARRHYTHMICS,NORPACE,Non-Preferred
ANTIARRHYTHMICS,RYTHMOL,Non-Preferred
ANTIARRHYTHMICS,RYTHMOL SR,Non-Preferred
ANTIARRHYTHMICS,TAMBOCOR,Non-Preferred
ANTIARRHYTHMICS,QUINIDEX,Non-Preferred
ANTIARRHYTHMICS,PACERONE,Non-Preferred
ANTIARRHYTHMICS,DISOPYRAMIDE,Preferred
ANTIASTHMATIC - 5-Lipoxygenase Inhibitors,ZYFLO CR TABS,Non-Preferred
ANTIASTHMATIC - ADRENERGIC ANTICHOLINERGIC,DUONEB  SOLN1,Non-Preferred
ANTIASTHMATIC - ADRENERGIC ANTICHOLINERGIC,ALBUTEROL/IPRATROPIUM NEB. SOLN  ,Preferred
ANTIASTHMATIC - ADRENERGIC ANTICHOLINERGIC,COMBIVENT RESPIMAT,Preferred
ANTIASTHMATIC - ADRENERGIC ANTICHOLINERGIC,DUAKLIR PRESSAIR,Non-Preferred
ANTIASTHMATIC - ADRENERGIC ANTICHOLINERGIC,STIOLTO,Preferred
ANTIASTHMATIC - ADRENERGIC ANTICHOLINERGIC,ANORO ELLIPTA,Preferred
ANTIASTHMATIC - ADRENERGIC ANTICHOLINERGIC,"BEVESPI AEROSPHERE2,3",Non-Preferred
ANTIASTHMATIC - ADRENERGIC COMBINATIONS,AIRDUO DIGIHALER2,Non-Preferred
ANTIASTHMATIC - ADRENERGIC COMBINATIONS,AIRSUPRA,Non-Preferred
ANTIASTHMATIC - ADRENERGIC COMBINATIONS,BREZTRI AEROSPHERE,Non-Preferred
ANTIASTHMATIC - ADRENERGIC COMBINATIONS,DULERA,Preferred
ANTIASTHMATIC - ADRENERGIC COMBINATIONS,BREO ELLIPTA1,Preferred
ANTIASTHMATIC - ADRENERGIC COMBINATIONS,AIRDUO RESPICLICK2,Preferred
ANTIASTHMATIC - ADRENERGIC COMBINATIONS,ADVAIR HFA1,Preferred
ANTIASTHMATIC - ADRENERGIC COMBINATIONS,FLUTICASONE-SALMETEROL,Preferred
ANTIASTHMATIC - ADRENERGIC COMBINATIONS,ADVAIR DISKUS1,Preferred
ANTIASTHMATIC - ADRENERGIC COMBINATIONS,SYMBICORT,Preferred
ANTIASTHMATIC - ADRENERGIC COMBINATIONS,TRELEGY ELLIPTA1,Non-Preferred
ANTIASTHMATIC - ALPHA-PROTEINASE INHIBITOR,ARALAST,Non-Preferred
ANTIASTHMATIC - ALPHA-PROTEINASE INHIBITOR,ZEMAIRA,Non-Preferred
ANTIASTHMATIC - ALPHA-PROTEINASE INHIBITOR,GLASSIA,Non-Preferred
ANTIASTHMATIC - ALPHA-PROTEINASE INHIBITOR,PROLASTIN  SUSR,Non-Preferred
ANTIASTHMATIC - ANTICHOLINERGICS - INHALER,"SPIRIVA HANDIHALER1,2",Preferred
ANTIASTHMATIC - ANTICHOLINERGICS - INHALER,INCRUSE ELLIPTA3,Preferred
ANTIASTHMATIC - ANTICHOLINERGICS - INHALER,TUDORZA,Non-Preferred
ANTIASTHMATIC - ANTICHOLINERGICS - INHALER,SPIRIVA RESPIMAT,Preferred
ANTIASTHMATIC - ANTICHOLINERGICS - INHALER,LONHALA MAGNAIR,Non-Preferred
ANTIASTHMATIC - ANTICHOLINERGICS - NEBULIZER,ATROVENT SOLN,Non-Preferred
ANTIASTHMATIC - ANTICHOLINERGICS - NEBULIZER,YUPELRI,Non-Preferred
ANTIASTHMATIC - ANTICHOLINERGICS - NEBULIZER,IPRATROPIUM BROMIDE SOLN,Preferred
ANTIASTHMATIC - ANTICHOLINERGICS - NEBULIZER, ,Preferred
ANTIASTHMATIC - ANTICHOLINERGICS - NEBULIZER, ,Non-Preferred
ANTIASTHMATIC - ANTIINFLAMMATORY AGENTS,TEZSPIRE5,Non-Preferred
ANTIASTHMATIC - ANTIINFLAMMATORY AGENTS,CINQAIR3,Non-Preferred
ANTIASTHMATIC - ANTIINFLAMMATORY AGENTS,XOLAIR1,Preferred
ANTIASTHMATIC - ANTIINFLAMMATORY AGENTS,"DUPIXENT2,4",Preferred
ANTIASTHMATIC - ANTIINFLAMMATORY AGENTS,FASENRA2,Preferred
ANTIASTHMATIC - ANTIINFLAMMATORY AGENTS,NUCALA2 ,Non-Preferred
ANTIASTHMATIC - ANTIINFLAMMATORY AGENTS,CROMOLYN SODIUM  NEBU,Preferred
ANTIASTHMATIC - ANTIINFLAMMATORY AGENTS,FASENRA2 AUTO INJCT,Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,"XOPENEX  NEBU1,2",Non-Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,ALBUTEROL HFA,Non-Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,ACCUNEB  NEBU,Non-Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,VOSPIRE ER  TB12,Non-Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,ALBUTEROL NEB,Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,ALBUTEROL HFA (Teva labeler 00093 AND Sandoz 00781),Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,LEVALBUTEROL TARTRATE,Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,METAPROTERENOL,Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,PROAIR RESPICLICK,Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,XOPENEX HFA3,Non-Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,PROVENTIL HFA,Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,STRIVERDI,Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,TERBUTALINE SULFATE  TABS,Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,ALBUTEROL 0.63mg/3ml,Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,VENTOLIN HFA  AERS,Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,PROAIR DIGIHALER4,Non-Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,VOLMAX  TBCR,Non-Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,SEREVENT ,Preferred
ANTIASTHMATIC - BETA - ADRENERGICS,BRETHINE ,Non-Preferred
ANTIASTHMATIC - HYDRO-LYTIC ENZYMES,PULMOZYME  SOLN,Non-Preferred
ANTIASTHMATIC - LEUKOTRIENE RECEPTOR ANTAGONISTS,MONTELUKAST SODIUM CHEW TAB,Preferred
ANTIASTHMATIC - LEUKOTRIENE RECEPTOR ANTAGONISTS,SINGULAIR GRANULES,Non-Preferred
ANTIASTHMATIC - LEUKOTRIENE RECEPTOR ANTAGONISTS,SINGULAIR2,Non-Preferred
ANTIASTHMATIC - LEUKOTRIENE RECEPTOR ANTAGONISTS,ACCOLATE  TABS,Non-Preferred
ANTIASTHMATIC - LEUKOTRIENE RECEPTOR ANTAGONISTS,MONTELUKAST GRANULE1 ,Preferred
ANTIASTHMATIC - LEUKOTRIENE RECEPTOR ANTAGONISTS,MONTELUKAST SODIUM TAB,Preferred
ANTIASTHMATIC - MUCOLYTICS,ACETYLCYSTEINE1,Preferred
ANTIASTHMATIC - MUCOLYTICS,MUCOMYST,Non-Preferred
ANTIASTHMATIC - NASAL MISC.,ASTEPRO2,Non-Preferred
ANTIASTHMATIC - NASAL MISC.,PATANASE,Non-Preferred
ANTIASTHMATIC - NASAL MISC.,IPRATROPIUM NASAL SOL1,Preferred
ANTIASTHMATIC - NASAL MISC.,AZELASTINE,Preferred
ANTIASTHMATIC - NASAL MISC.,CROMOLYN NASAL 4%,Preferred
ANTIASTHMATIC - NASAL STEROIDS,BUDESONIDE SPRAY,Preferred
ANTIASTHMATIC - NASAL STEROIDS,ZETONNA3,Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,XHANCE2,Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,TRIAMCINOLONE NS,Preferred
ANTIASTHMATIC - NASAL STEROIDS,OMNARIS SPR3,Preferred
ANTIASTHMATIC - NASAL STEROIDS,QNASL,Preferred
ANTIASTHMATIC - NASAL STEROIDS,"VERAMYST2,3",Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,"RHINOCORT AQUA  SUSP2,3",Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,"TRI-NASAL  SOLN2,3",Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,RYALTRIS4,Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,OLOPATADINE SPRAY,Preferred
ANTIASTHMATIC - NASAL STEROIDS,"RHINOCORT  AERO2,3",Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,NASONEX SUSP,Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,"FLUNISOLIDE  SOLN1,3",Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,"FLONASE SUSP2,3",Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,DYMISTA,Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,"BECONASE AQ  INHA1,3",Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,"VANCENASE POCKETHALER  AERS2,3",Non-Preferred
ANTIASTHMATIC - NASAL STEROIDS,FLUTICASONE SPR3,Preferred
ANTIASTHMATIC - PHOSPHODIESTERASE 4 INHIBITORS, ,Preferred
ANTIASTHMATIC - PHOSPHODIESTERASE 4 INHIBITORS,ROFLUMILAST,Preferred
ANTIASTHMATIC - PHOSPHODIESTERASE 4 INHIBITORS,OHTUVAYRE1,Non-Preferred
ANTIASTHMATIC - PHOSPHODIESTERASE 4 INHIBITORS,DALIRESP,Non-Preferred
ANTIASTHMATIC - STEROID INHALANTS,AEROSPAN,Non-Preferred
ANTIASTHMATIC - STEROID INHALANTS,ARMONAIR DIGIHALER,Non-Preferred
ANTIASTHMATIC - STEROID INHALANTS,BUDESONIDE NEB 1MG,Non-Preferred
ANTIASTHMATIC - STEROID INHALANTS,PULMICORT  SUSP,Non-Preferred
ANTIASTHMATIC - STEROID INHALANTS,QVAR  AERS3,Preferred
ANTIASTHMATIC - STEROID INHALANTS,PULMICORT FLEXHALER 3,Preferred
ANTIASTHMATIC - STEROID INHALANTS,BUDESONIDE NEB 0.25MG & 0.5MG1,Preferred
ANTIASTHMATIC - STEROID INHALANTS,ASMANEX HFA5,Preferred
ANTIASTHMATIC - STEROID INHALANTS,"ASMANEX TWISTHALER 3,4",Preferred
ANTIASTHMATIC - STEROID INHALANTS,ARNUITY ELLIPTA,Preferred
ANTIASTHMATIC - STEROID INHALANTS,ALVESCO3,Non-Preferred
ANTIASTHMATIC - XANTHINES,AMINOPHYLLINE  TABS,Preferred
ANTIASTHMATIC - XANTHINES,THEOCHRON  TB12,Preferred
ANTIASTHMATIC - XANTHINES,THEOLAIR-SR  TB12,Preferred
ANTIASTHMATIC - XANTHINES,THEOPHYLLINE CR  TB12,Preferred
ANTIASTHMATIC - XANTHINES,THEOPHYLLINE  ELIX,Preferred
