therapeutic_class,capsule_name,pdl_name
Dipeptidyl Peptidase-4 (DPP-4) Inhibitors,Lo Loestrin Fe,alogliptin-pioglitazone (generic)
Insulins,Lo Loestrin Fe,Humalog Mix
Insulins,Lo Loestrin Fe,Novolog
Insulins,Lo Loestrin Fe,Novolog Mix
Insulins,Lo Loestrin Fe,Admelog
Insulins,Lo Loestrin Fe,Apidra Solostar
Insulins,Lo Loestrin Fe,Humalog
Sodium-glucose Co-transporter 2 Inhibitor,Lo Loestrin Fe,dapagliflozin
Sodium-glucose Co-transporter 2 Inhibitor,Lo Loestrin Fe,dapagliflozin/metformin ER
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Lo Loestrin Fe,Saphnelo
Antiallergic Agents,Lo Loestrin Fe,Alomide
Antiallergic Agents,Lo Loestrin Fe,olopatadine
Antibacterials,Lo Loestrin Fe,ciprofloxacin
Antibacterials,Lo Loestrin Fe,Ciloxan
Antibacterials,Lo Loestrin Fe,ofloxacin
Antibacterials,Lo Loestrin Fe,Ocuflox
Antibacterials,Lo Loestrin Fe,ciprofloxacin and fluocinolone
Antibacterials,Lo Loestrin Fe,moxifloxacin
Antibacterials,Lo Loestrin Fe,gatifloxacin
Antibacterials,Lo Loestrin Fe,ciprofloxacin and dexamethasone
Antibacterials,Lo Loestrin Fe,levofloxacin
Antibacterials,Lo Loestrin Fe,sulfacetamide and prednisolone
5-HT3 Receptor Antagonists,Lo Loestrin Fe,palonosetron
Antiemetic Antihistamines,Lo Loestrin Fe,prochlorperazine
Antiulcer Agents and Acid Suppressants,Lo Loestrin Fe,Prilosec
Androgens,Lo Loestrin Fe,oxandrolone
Immunomodulatory Agents used to treat MS,Lo Loestrin Fe,Zeposia (follow TIMs criteria for UC indication)
Centrally Acting Skeletal Muscle Relaxants,Lo Loestrin Fe,cyclobenzaprine
Centrally Acting Skeletal Muscle Relaxants,Lo Loestrin Fe,chlorzoxazone
Centrally Acting Skeletal Muscle Relaxants,Lo Loestrin Fe,Lorzone
Centrally Acting Skeletal Muscle Relaxants,Lo Loestrin Fe,metaxalone
GABA-derivative Skeletal Muscle Relaxants,Lo Loestrin Fe,baclofen
GABA-derivative Skeletal Muscle Relaxants,Lo Loestrin Fe,Gablofen
Opiate Partial Agonists,Lo Loestrin Fe,Sublocade
Opiate Partial Agonists,Lo Loestrin Fe,buprenorphine/naloxone film (generic)
Opiate Partial Agonists,Lo Loestrin Fe,buprenorphine/naloxone tablets
Opiate Partial Agonists,Lo Loestrin Fe,pentazocine/naloxone
Leukotriene Modifiers,Lo Loestrin Fe,Zyflo
Respiratory Corticosteroids,Lo Loestrin Fe,Flovent Diskus
Respiratory Corticosteroids,Lo Loestrin Fe,Flovent HFA
Antibacterials,Lo Loestrin Fe,Sulfamylon
Antifungals,Lo Loestrin Fe,ciclopirox
Antifungals,Lo Loestrin Fe,Ciclodan
Antifungals,Lo Loestrin Fe,Loprox
Antifungals,Lo Loestrin Fe,clotrimazole
Antifungals,Lo Loestrin Fe,clotrimazole and betamethasone
Antifungals,Lo Loestrin Fe,nystatin and triamcinolone
Corticosteroids,Lo Loestrin Fe,clobetasol
Corticosteroids,Lo Loestrin Fe,Clodan
Corticosteroids,Lo Loestrin Fe,fluocinolone
Corticosteroids,Lo Loestrin Fe,triamcinolone
Corticosteroids,Lo Loestrin Fe,Kenalog
Corticosteroids,Lo Loestrin Fe,halobetasol
Corticosteroids,Lo Loestrin Fe,Locoid
Corticosteroids,Lo Loestrin Fe,Locoid lipocream
Corticosteroids,Lo Loestrin Fe,Oralone
Corticosteroids,Lo Loestrin Fe,alclometasone
Corticosteroids,Lo Loestrin Fe,clocortolone
Corticosteroids,Lo Loestrin Fe,diflorasone
Antipruritics and Local Anesthetics,Lo Loestrin Fe,Zonalon
Antipruritics and Local Anesthetics,Lo Loestrin Fe,lidocaine and prilocaine
Antivirals,Lo Loestrin Fe,penciclovir
Antivirals,Lo Loestrin Fe,acyclovir
Keratolytic Agents,Lo Loestrin Fe,podofilox
Keratolytic Agents,Lo Loestrin Fe,Condylox
Prenatal Vitamins,Lo Loestrin Fe,Citranatal Bloom
Opiate Partial Agonists,Naloxone carpuject,buprenorphine/naloxone film (generic)
Opiate Partial Agonists,Naloxone carpuject,buprenorphine/naloxone tablets
Opiate Partial Agonists,Naloxone carpuject,pentazocine/naloxone
Opiate Partial Agonists,Naloxone nasal spray,buprenorphine/naloxone film (generic)
Opiate Partial Agonists,Naloxone nasal spray,buprenorphine/naloxone tablets
Opiate Partial Agonists,Naloxone nasal spray,pentazocine/naloxone
Opiate Partial Agonists,Naloxone vial,buprenorphine/naloxone film (generic)
Opiate Partial Agonists,Naloxone vial,buprenorphine/naloxone tablets
Opiate Partial Agonists,Naloxone vial,pentazocine/naloxone
Miscellaneous Cardiac Drugs,NP Thyroid,Inpefa
Amylinomimetics,NP Thyroid,SymlinPen
Antimalarials,One Touch Ultra 2 System,atovaquone and proguanil
Antimalarials,One Touch Ultra 2 System,Malarone
Cephalosporins,One Touch Ultra 2 System,ceftriaxone
Miscellaneous Antimycobacterials,One Touch Ultra 2 System,dapsone
Miscellaneous Antiprotozoals,One Touch Ultra 2 System,atovaquone
Alzheimer’s Agents,One Touch Ultra 2 System,donepezil
Antidepressants,One Touch Ultra 2 System,vilazodone
Antidepressants,One Touch Ultra 2 System,nefazodone
Antidepressants,One Touch Ultra 2 System,trazodone
"Anxiolytics, Sedatives, and Hypnotics: Miscellaneous Agents",One Touch Ultra 2 System,eszopiclone
"Anxiolytics, Sedatives, and Hypnotics: Miscellaneous Agents",One Touch Ultra 2 System,buspirone
Antiarrhythmic Agents,One Touch Ultra 2 System,Nexterone
Antiarrhythmic Agents,One Touch Ultra 2 System,amiodarone
Antiarrhythmic Agents,One Touch Ultra 2 System,Pacerone
Antiarrhythmic Agents,One Touch Ultra 2 System,propafenone
Beta-Adrenergic Blocking Agents,One Touch Ultra 2 System,atenolol and chlorthalidone
Diuretics,One Touch Ultra 2 System,Thalitone
Diuretics,One Touch Ultra 2 System,chlorthalidone
Diuretics,One Touch Ultra 2 System,metolazone
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra 2 System,spironolactone and HCTZ
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra 2 System,spironolactone
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra 2 System,Aldactone
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra 2 System,eplerenone
"Antidiabetic Agents, Miscellaneous",One Touch Ultra 2 System,mifepristone
Dipeptidyl Peptidase-4 (DPP-4) Inhibitors,One Touch Ultra 2 System,alogliptin-pioglitazone (generic)
Thiazolidinediones,One Touch Ultra 2 System,pioglitazone and metformin
Thiazolidinediones,One Touch Ultra 2 System,pioglitazone
Thiazolidinediones,One Touch Ultra 2 System,pioglitazone and glimepiride
Antibacterials,One Touch Ultra 2 System,"neomycin, polymyxin B and dexamethasone"
Antibacterials,One Touch Ultra 2 System,ciprofloxacin and fluocinolone
Antibacterials,One Touch Ultra 2 System,tobramycin and dexamethasone
Antibacterials,One Touch Ultra 2 System,ciprofloxacin and dexamethasone
Antibacterials,One Touch Ultra 2 System,"neomycin, bacitracin, polymyxin B and hydrocortisone"
Antibacterials,One Touch Ultra 2 System,"neomycin, polymyxin B and hydrocortisone"
Antibacterials,One Touch Ultra 2 System,sulfacetamide and prednisolone
Intranasal Corticosteroids,One Touch Ultra 2 System,azelastine/fluticasone (generic)
Intranasal Corticosteroids,One Touch Ultra 2 System,mometasone nasal spray
Intranasal Corticosteroids,One Touch Ultra 2 System,fluticasone
Androgens,One Touch Ultra 2 System,testosterone
Androgens,One Touch Ultra 2 System,testosterone cypionate
Androgens,One Touch Ultra 2 System,Depo-Testosterone
Androgens,One Touch Ultra 2 System,methyltestosterone
Androgens,One Touch Ultra 2 System,oxandrolone
Androgens,One Touch Ultra 2 System,testosterone enanthate
Complement Inhibitors for the Treatment of Hereditary Angioedema (HAE),One Touch Ultra 2 System,Ruconest
Immunomodulatory Agents used to treat MS,One Touch Ultra 2 System,Avonex
Immunomodulatory Agents used to treat MS,One Touch Ultra 2 System,Copaxone
Centrally Acting Skeletal Muscle Relaxants,One Touch Ultra 2 System,chlorzoxazone
Centrally Acting Skeletal Muscle Relaxants,One Touch Ultra 2 System,Lorzone
Centrally Acting Skeletal Muscle Relaxants,One Touch Ultra 2 System,metaxalone
Opiate Agonists,One Touch Ultra 2 System,benzhydrocodone/acetaminophen
Opiate Agonists,One Touch Ultra 2 System,hydromorphone
Opiate Agonists,One Touch Ultra 2 System,methadone (generic)
Opiate Agonists (continued),One Touch Ultra 2 System,oxycodone/acetaminophen
Opiate Agonists (continued),One Touch Ultra 2 System,oxycodone
Opiate Agonists (continued),One Touch Ultra 2 System,Roxicodone
Opiate Agonists (continued),One Touch Ultra 2 System,hydrocodone/acetaminophen
Opiate Agonists (continued),One Touch Ultra 2 System,hydrocodone/ibuprofen
Opiate Agonists (continued),One Touch Ultra 2 System,ibuprofen/oxycodone
Opiate Agonists (continued),One Touch Ultra 2 System,oxycodone/aspirin
Opiate Agonists (continued),One Touch Ultra 2 System,oxymorphone
Opiate Partial Agonists,One Touch Ultra 2 System,Suboxone
Opiate Partial Agonists,One Touch Ultra 2 System,buprenorphine/naloxone film (generic)
Opiate Partial Agonists,One Touch Ultra 2 System,buprenorphine/naloxone tablets
Opiate Partial Agonists,One Touch Ultra 2 System,pentazocine/naloxone
Respiratory Corticosteroids,One Touch Ultra 2 System,fluticasone/salmeterol (Diskus)
Respiratory Corticosteroids,One Touch Ultra 2 System,fluticasone/salmeterol (HFA)
Respiratory Corticosteroids,One Touch Ultra 2 System,fluticasone/vilanterol
Respiratory Corticosteroids,One Touch Ultra 2 System,fluticasone
Antifungals,One Touch Ultra 2 System,clotrimazole and betamethasone
Antifungals,One Touch Ultra 2 System,nystatin and triamcinolone
Corticosteroids,One Touch Ultra 2 System,hydrocortisone
Corticosteroids,One Touch Ultra 2 System,fluticasone
Corticosteroids,One Touch Ultra 2 System,fluocinolone
Corticosteroids,One Touch Ultra 2 System,betamethasone dipropionate and propylene glycol
Corticosteroids,One Touch Ultra 2 System,triamcinolone
Corticosteroids,One Touch Ultra 2 System,hydrocortisone butyrate
Corticosteroids,One Touch Ultra 2 System,Oralone
Corticosteroids,One Touch Ultra 2 System,desoximetasone
Corticosteroids,One Touch Ultra 2 System,alclometasone
Corticosteroids,One Touch Ultra 2 System,betamethasone dipropionate
Corticosteroids,One Touch Ultra 2 System,betamethasone valerate
Corticosteroids,One Touch Ultra 2 System,clocortolone
Corticosteroids,One Touch Ultra 2 System,diflorasone
Corticosteroids,One Touch Ultra 2 System,mometasone
Estrogens/Treatments for menopausal symptoms,One Touch Ultra 2 System,estradiol and norethindrone
Estrogens/Treatments for menopausal symptoms,One Touch Ultra 2 System,ethinyl estradiol and norethindrone
Prenatal Vitamins,One Touch Ultra 2 System,Vitafol-One softgel
Prenatal Vitamins,One Touch Ultra 2 System,Nestabs One
Prenatal Vitamins,One Touch Ultra 2 System,OB Complete One
Antimalarials,One Touch Ultra Test Strips 100 ct,atovaquone and proguanil
Antimalarials,One Touch Ultra Test Strips 100 ct,Malarone
Cephalosporins,One Touch Ultra Test Strips 100 ct,ceftriaxone
Miscellaneous Antimycobacterials,One Touch Ultra Test Strips 100 ct,dapsone
Miscellaneous Antiprotozoals,One Touch Ultra Test Strips 100 ct,atovaquone
Alzheimer’s Agents,One Touch Ultra Test Strips 100 ct,donepezil
Antidepressants,One Touch Ultra Test Strips 100 ct,vilazodone
Antidepressants,One Touch Ultra Test Strips 100 ct,nefazodone
Antidepressants,One Touch Ultra Test Strips 100 ct,trazodone
"Anxiolytics, Sedatives, and Hypnotics: Miscellaneous Agents",One Touch Ultra Test Strips 100 ct,eszopiclone
"Anxiolytics, Sedatives, and Hypnotics: Miscellaneous Agents",One Touch Ultra Test Strips 100 ct,buspirone
Antiarrhythmic Agents,One Touch Ultra Test Strips 100 ct,Nexterone
Antiarrhythmic Agents,One Touch Ultra Test Strips 100 ct,amiodarone
Antiarrhythmic Agents,One Touch Ultra Test Strips 100 ct,Pacerone
Antiarrhythmic Agents,One Touch Ultra Test Strips 100 ct,propafenone
Beta-Adrenergic Blocking Agents,One Touch Ultra Test Strips 100 ct,atenolol and chlorthalidone
Diuretics,One Touch Ultra Test Strips 100 ct,Thalitone
Diuretics,One Touch Ultra Test Strips 100 ct,chlorthalidone
Diuretics,One Touch Ultra Test Strips 100 ct,metolazone
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra Test Strips 100 ct,spironolactone and HCTZ
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra Test Strips 100 ct,spironolactone
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra Test Strips 100 ct,Aldactone
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra Test Strips 100 ct,eplerenone
"Antidiabetic Agents, Miscellaneous",One Touch Ultra Test Strips 100 ct,mifepristone
Dipeptidyl Peptidase-4 (DPP-4) Inhibitors,One Touch Ultra Test Strips 100 ct,alogliptin-pioglitazone (generic)
Thiazolidinediones,One Touch Ultra Test Strips 100 ct,pioglitazone and metformin
Thiazolidinediones,One Touch Ultra Test Strips 100 ct,pioglitazone
Thiazolidinediones,One Touch Ultra Test Strips 100 ct,pioglitazone and glimepiride
Antibacterials,One Touch Ultra Test Strips 100 ct,"neomycin, polymyxin B and dexamethasone"
Antibacterials,One Touch Ultra Test Strips 100 ct,ciprofloxacin and fluocinolone
Antibacterials,One Touch Ultra Test Strips 100 ct,tobramycin and dexamethasone
Antibacterials,One Touch Ultra Test Strips 100 ct,ciprofloxacin and dexamethasone
Antibacterials,One Touch Ultra Test Strips 100 ct,"neomycin, bacitracin, polymyxin B and hydrocortisone"
Antibacterials,One Touch Ultra Test Strips 100 ct,"neomycin, polymyxin B and hydrocortisone"
Antibacterials,One Touch Ultra Test Strips 100 ct,sulfacetamide and prednisolone
Intranasal Corticosteroids,One Touch Ultra Test Strips 100 ct,azelastine/fluticasone (generic)
Intranasal Corticosteroids,One Touch Ultra Test Strips 100 ct,mometasone nasal spray
Intranasal Corticosteroids,One Touch Ultra Test Strips 100 ct,fluticasone
Androgens,One Touch Ultra Test Strips 100 ct,testosterone
Androgens,One Touch Ultra Test Strips 100 ct,testosterone cypionate
Androgens,One Touch Ultra Test Strips 100 ct,Depo-Testosterone
Androgens,One Touch Ultra Test Strips 100 ct,methyltestosterone
Androgens,One Touch Ultra Test Strips 100 ct,oxandrolone
Androgens,One Touch Ultra Test Strips 100 ct,testosterone enanthate
Complement Inhibitors for the Treatment of Hereditary Angioedema (HAE),One Touch Ultra Test Strips 100 ct,Ruconest
Immunomodulatory Agents used to treat MS,One Touch Ultra Test Strips 100 ct,Avonex
Immunomodulatory Agents used to treat MS,One Touch Ultra Test Strips 100 ct,Copaxone
Centrally Acting Skeletal Muscle Relaxants,One Touch Ultra Test Strips 100 ct,chlorzoxazone
Centrally Acting Skeletal Muscle Relaxants,One Touch Ultra Test Strips 100 ct,Lorzone
Centrally Acting Skeletal Muscle Relaxants,One Touch Ultra Test Strips 100 ct,metaxalone
Opiate Agonists,One Touch Ultra Test Strips 100 ct,benzhydrocodone/acetaminophen
Opiate Agonists,One Touch Ultra Test Strips 100 ct,hydromorphone
Opiate Agonists,One Touch Ultra Test Strips 100 ct,methadone (generic)
Opiate Agonists (continued),One Touch Ultra Test Strips 100 ct,oxycodone/acetaminophen
Opiate Agonists (continued),One Touch Ultra Test Strips 100 ct,oxycodone
Opiate Agonists (continued),One Touch Ultra Test Strips 100 ct,Roxicodone
Opiate Agonists (continued),One Touch Ultra Test Strips 100 ct,hydrocodone/acetaminophen
Opiate Agonists (continued),One Touch Ultra Test Strips 100 ct,hydrocodone/ibuprofen
Opiate Agonists (continued),One Touch Ultra Test Strips 100 ct,ibuprofen/oxycodone
Opiate Agonists (continued),One Touch Ultra Test Strips 100 ct,oxycodone/aspirin
Opiate Agonists (continued),One Touch Ultra Test Strips 100 ct,oxymorphone
Opiate Partial Agonists,One Touch Ultra Test Strips 100 ct,Suboxone
Opiate Partial Agonists,One Touch Ultra Test Strips 100 ct,buprenorphine/naloxone film (generic)
Opiate Partial Agonists,One Touch Ultra Test Strips 100 ct,buprenorphine/naloxone tablets
Opiate Partial Agonists,One Touch Ultra Test Strips 100 ct,pentazocine/naloxone
Respiratory Corticosteroids,One Touch Ultra Test Strips 100 ct,fluticasone/salmeterol (Diskus)
Respiratory Corticosteroids,One Touch Ultra Test Strips 100 ct,fluticasone/salmeterol (HFA)
Respiratory Corticosteroids,One Touch Ultra Test Strips 100 ct,fluticasone/vilanterol
Respiratory Corticosteroids,One Touch Ultra Test Strips 100 ct,fluticasone
Antifungals,One Touch Ultra Test Strips 100 ct,clotrimazole and betamethasone
Antifungals,One Touch Ultra Test Strips 100 ct,nystatin and triamcinolone
Corticosteroids,One Touch Ultra Test Strips 100 ct,hydrocortisone
Corticosteroids,One Touch Ultra Test Strips 100 ct,fluticasone
Corticosteroids,One Touch Ultra Test Strips 100 ct,fluocinolone
Corticosteroids,One Touch Ultra Test Strips 100 ct,betamethasone dipropionate and propylene glycol
Corticosteroids,One Touch Ultra Test Strips 100 ct,triamcinolone
Corticosteroids,One Touch Ultra Test Strips 100 ct,hydrocortisone butyrate
Corticosteroids,One Touch Ultra Test Strips 100 ct,Oralone
Corticosteroids,One Touch Ultra Test Strips 100 ct,desoximetasone
Corticosteroids,One Touch Ultra Test Strips 100 ct,alclometasone
Corticosteroids,One Touch Ultra Test Strips 100 ct,betamethasone dipropionate
Corticosteroids,One Touch Ultra Test Strips 100 ct,betamethasone valerate
Corticosteroids,One Touch Ultra Test Strips 100 ct,clocortolone
Corticosteroids,One Touch Ultra Test Strips 100 ct,diflorasone
Corticosteroids,One Touch Ultra Test Strips 100 ct,mometasone
Estrogens/Treatments for menopausal symptoms,One Touch Ultra Test Strips 100 ct,estradiol and norethindrone
Estrogens/Treatments for menopausal symptoms,One Touch Ultra Test Strips 100 ct,ethinyl estradiol and norethindrone
Prenatal Vitamins,One Touch Ultra Test Strips 100 ct,Vitafol-One softgel
Prenatal Vitamins,One Touch Ultra Test Strips 100 ct,Nestabs One
Prenatal Vitamins,One Touch Ultra Test Strips 100 ct,OB Complete One
Antimalarials,One Touch Ultra Test Strips 25 ct,atovaquone and proguanil
Antimalarials,One Touch Ultra Test Strips 25 ct,Malarone
Cephalosporins,One Touch Ultra Test Strips 25 ct,ceftriaxone
Miscellaneous Antimycobacterials,One Touch Ultra Test Strips 25 ct,dapsone
Miscellaneous Antiprotozoals,One Touch Ultra Test Strips 25 ct,atovaquone
Alzheimer’s Agents,One Touch Ultra Test Strips 25 ct,donepezil
Antidepressants,One Touch Ultra Test Strips 25 ct,vilazodone
Antidepressants,One Touch Ultra Test Strips 25 ct,nefazodone
Antidepressants,One Touch Ultra Test Strips 25 ct,trazodone
"Anxiolytics, Sedatives, and Hypnotics: Miscellaneous Agents",One Touch Ultra Test Strips 25 ct,eszopiclone
"Anxiolytics, Sedatives, and Hypnotics: Miscellaneous Agents",One Touch Ultra Test Strips 25 ct,buspirone
Antiarrhythmic Agents,One Touch Ultra Test Strips 25 ct,Nexterone
Antiarrhythmic Agents,One Touch Ultra Test Strips 25 ct,amiodarone
Antiarrhythmic Agents,One Touch Ultra Test Strips 25 ct,Pacerone
Antiarrhythmic Agents,One Touch Ultra Test Strips 25 ct,propafenone
Beta-Adrenergic Blocking Agents,One Touch Ultra Test Strips 25 ct,atenolol and chlorthalidone
Diuretics,One Touch Ultra Test Strips 25 ct,Thalitone
Diuretics,One Touch Ultra Test Strips 25 ct,chlorthalidone
Diuretics,One Touch Ultra Test Strips 25 ct,metolazone
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra Test Strips 25 ct,spironolactone and HCTZ
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra Test Strips 25 ct,spironolactone
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra Test Strips 25 ct,Aldactone
Mineralocorticoid (Aldosterone) Receptor Antagonists,One Touch Ultra Test Strips 25 ct,eplerenone
"Antidiabetic Agents, Miscellaneous",One Touch Ultra Test Strips 25 ct,mifepristone
Dipeptidyl Peptidase-4 (DPP-4) Inhibitors,One Touch Ultra Test Strips 25 ct,alogliptin-pioglitazone (generic)
Thiazolidinediones,One Touch Ultra Test Strips 25 ct,pioglitazone and metformin
Thiazolidinediones,One Touch Ultra Test Strips 25 ct,pioglitazone
Thiazolidinediones,One Touch Ultra Test Strips 25 ct,pioglitazone and glimepiride
Antibacterials,One Touch Ultra Test Strips 25 ct,"neomycin, polymyxin B and dexamethasone"
Antibacterials,One Touch Ultra Test Strips 25 ct,ciprofloxacin and fluocinolone
Antibacterials,One Touch Ultra Test Strips 25 ct,tobramycin and dexamethasone
Antibacterials,One Touch Ultra Test Strips 25 ct,ciprofloxacin and dexamethasone
