therapeutic_class,capsule_name,pdl_name
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Actemra vial, Cytokine Release Syndrome",Actemra
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Actemra vial, Giant Cell Arteritis",Actemra
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Actemra vial, Polyarticular Juvenile Idiopathic Arthritis (PJIA)",Actemra
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Actemra vial, Rheumatoid Arthritis",Actemra
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Actemra vial, Systemic-Onset Juvenile Idiopathic Arthritis (SJIA)",Actemra
Immunomodulatory Agents,Adbry,Adbry
Immunomodulatory Agents,Adbry Atopic Dermatitis (adult),Adbry
Immunomodulatory Agents,"Adbry Atopic Dermatitis (adult), auto-injector",Adbry
Immunomodulatory Agents,"Adbry Atopic Dermatitis (adult), prefilled syringe",Adbry
Immunomodulatory Agents,Adbry Atopic Dermatitis (pediatric),Adbry
Immunomodulatory Agents,Adbry auto-injector,Adbry
Immunomodulatory Agents,Adbry prefilled syringe,Adbry
Immunomodulatory Agents,"Adbry prefilled syringe, Atopic Dermatitis (pediatric)",Adbry
Cerebral Stimulants/ Agents Used for ADHD (Long-Acting),Adderall XR ER capsule,Adderall XR
Insulins,Admelog,Admelog
Insulins,Admelog SoloStar,Admelog
Respiratory Corticosteroids,Advair Diskus,Advair Diskus
Respiratory Corticosteroids,Advair HFA,Advair HFA
Calcitonin Gene-related Peptide (CGRP) Antagonists,Aimovig,Aimovig
Respiratory Corticosteroids,Airduo Digihaler,AirDuo Digihaler
Respiratory Corticosteroids,Airduo Respiclick,AirDuo Respiclick
Respiratory Corticosteroids,Airsupra HFA,Airsupra
Calcitonin Gene-related Peptide (CGRP) Antagonists,Ajovy,Ajovy
Respiratory Beta-Adrenergic Agonists,Albuterol HFA Sandoz labeler code 00781,albuterol HFA
Respiratory Beta-Adrenergic Agonists,Albuterol HFA Teva labeler code 00093,albuterol HFA
Respiratory Beta-Adrenergic Agonists,Albuterol HFA generic PROAIR,albuterol HFA
Selective Serotonin Agonists,Almotriptan,almotriptan
Respiratory Corticosteroids,Alvesco,Alvesco
"Anxiolytics, Sedatives, and Hypnotics: Miscellaneous Agents",Ambien,Ambien
"Anxiolytics, Sedatives, and Hypnotics: Miscellaneous Agents",Ambien CR,Ambien CR
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Amjevita Ankylosing Spondylitis,Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ankylosing Spondylitis, 100 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ankylosing Spondylitis, 10mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ankylosing Spondylitis, 20mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ankylosing Spondylitis, 20mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ankylosing Spondylitis, 40mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ankylosing Spondylitis, 40mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ankylosing Spondylitis, 50 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ankylosing Spondylitis, 80mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ankylosing Spondylitis, Amgen 55513 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ankylosing Spondylitis, Amgen 72511 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Amjevita Crohn's Disease (adult),Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (adult), 100 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (adult), 10mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (adult), 20mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (adult), 20mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (adult), 40mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (adult), 40mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (adult), 50 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (adult), 80mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (adult), Amgen 55513 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (adult), Amgen 72511 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Amjevita Crohn's Disease (pediatric),Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (pediatric), 100 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (pediatric), 10mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (pediatric), 20mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (pediatric), 20mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (pediatric), 40mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (pediatric), 40mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (pediatric), 50 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (pediatric), 80mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (pediatric), Amgen 55513 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Crohn's Disease (pediatric), Amgen 72511 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Amjevita Hidradenitis Suppurativa,Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Hidradenitis Suppurativa, 100 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Hidradenitis Suppurativa, 10mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Hidradenitis Suppurativa, 20mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Hidradenitis Suppurativa, 20mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Hidradenitis Suppurativa, 40mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Hidradenitis Suppurativa, 40mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Hidradenitis Suppurativa, 50 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Hidradenitis Suppurativa, 80mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Hidradenitis Suppurativa, Amgen 55513 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Hidradenitis Suppurativa, Amgen 72511 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Amjevita Plaque Psoriasis (adult),Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Plaque Psoriasis (adult), 100 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Plaque Psoriasis (adult), 10mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Plaque Psoriasis (adult), 20mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Plaque Psoriasis (adult), 20mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Plaque Psoriasis (adult), 40mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Plaque Psoriasis (adult), 40mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Plaque Psoriasis (adult), 50 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Plaque Psoriasis (adult), 80mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Plaque Psoriasis (adult), Amgen 55513 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Plaque Psoriasis (adult), Amgen 72511 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA),Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 100 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 10mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 20mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 20mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 40mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 40mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 50 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 80mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), Amgen 55513 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), Amgen 72511 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Amjevita Psoriatic Arthritis (adult),Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Psoriatic Arthritis (adult), 100 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Psoriatic Arthritis (adult), 10mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Psoriatic Arthritis (adult), 20mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Psoriatic Arthritis (adult), 20mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Psoriatic Arthritis (adult), 40mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Psoriatic Arthritis (adult), 40mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Psoriatic Arthritis (adult), 50 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Psoriatic Arthritis (adult), 80mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Psoriatic Arthritis (adult), Amgen 55513 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Psoriatic Arthritis (adult), Amgen 72511 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Amjevita Rheumatoid Arthritis,Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Rheumatoid Arthritis, 100 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Rheumatoid Arthritis, 10mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Rheumatoid Arthritis, 20mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Rheumatoid Arthritis, 20mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Rheumatoid Arthritis, 40mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Rheumatoid Arthritis, 40mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Rheumatoid Arthritis, 50 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Rheumatoid Arthritis, 80mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Rheumatoid Arthritis, Amgen 55513 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Rheumatoid Arthritis, Amgen 72511 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Amjevita Ulcerative Colitis (adult),Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ulcerative Colitis (adult), 100 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ulcerative Colitis (adult), 10mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ulcerative Colitis (adult), 20mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ulcerative Colitis (adult), 20mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ulcerative Colitis (adult), 40mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ulcerative Colitis (adult), 40mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ulcerative Colitis (adult), 50 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ulcerative Colitis (adult), 80mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ulcerative Colitis (adult), Amgen 55513 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Ulcerative Colitis (adult), Amgen 72511 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Amjevita Uveitis (adult),Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Uveitis (adult), 100 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Uveitis (adult), 10mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Uveitis (adult), 20mg/0.2mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Uveitis (adult), 20mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Uveitis (adult), 40mg/0.4mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Uveitis (adult), 40mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Uveitis (adult), 50 mg/mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Uveitis (adult), 80mg/0.8mL",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Uveitis (adult), Amgen 55513 labeler",Amjevita
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Amjevita Uveitis (adult), Amgen 72511 labeler",Amjevita
Calcium-Channel Blocking Agents,Amlodipine Besylate tablet,amlodipine
Centrally Acting Skeletal Muscle Relaxants,Amrix,Amrix
Respiratory Beta-Adrenergic Agonists,Anoro Ellipta,Anoro Ellipta
Insulins,Apidra,Apidra
Insulins,Apidra SoloStar,Apidra Solostar
Antidepressants,Aplenzin,Aplenzin
Alzheimer’s Agents,Aricept,Aricept
Alzheimer’s Agents,Aricept 23 mg,Aricept
Aminoglycosides,Arikayce,Arikayce
Respiratory Corticosteroids,Armonair Digihaler,ArmonAir Digihaler
Respiratory Corticosteroids,Arnuity Ellipta,Arnuity Ellipta
Respiratory Corticosteroids,Asmanex HFA,Asmanex HFA
Respiratory Corticosteroids,Asmanex Twisthaler,Asmanex Twisthaler
"Platelet-aggregation Inhibitors/ Vasodilating Agents, Misc",Aspirin / Dipyridamole,aspirin and dipyridamole
Immunomodulatory Agents used to treat MS,Aubagio tablet,Aubagio
Antidepressants,Auvelity,Auvelity ER
Immunomodulatory Agents used to treat MS,Avonex auto-injector,Avonex
Immunomodulatory Agents used to treat MS,Avonex prefilled syringe,Avonex
Cerebral Stimulants/ Agents Used for ADHD (Long-Acting),Azstarys,Azstarys
GABA-derivative Skeletal Muscle Relaxants,Baclofen 10 mg,baclofen
GABA-derivative Skeletal Muscle Relaxants,Baclofen 15 mg,baclofen
GABA-derivative Skeletal Muscle Relaxants,Baclofen 20 mg,baclofen
GABA-derivative Skeletal Muscle Relaxants,Baclofen 5 mg,baclofen
GABA-derivative Skeletal Muscle Relaxants,"Baclofen 5mg, 10mg, 20mg",baclofen
GABA-derivative Skeletal Muscle Relaxants,Baclofen oral solution,baclofen
GABA-derivative Skeletal Muscle Relaxants,Baclofen oral suspension,baclofen
GABA-derivative Skeletal Muscle Relaxants,Baclofen tablet,baclofen
GABA-derivative Skeletal Muscle Relaxants,"Baclofen tablet, 10 mg",baclofen
GABA-derivative Skeletal Muscle Relaxants,"Baclofen tablet, 15 mg",baclofen
GABA-derivative Skeletal Muscle Relaxants,"Baclofen tablet, 20 mg",baclofen
GABA-derivative Skeletal Muscle Relaxants,"Baclofen tablet, 5 mg",baclofen
GABA-derivative Skeletal Muscle Relaxants,"Baclofen tablet, 5mg, 10mg, 20mg",baclofen
Immunomodulatory Agents used to treat MS,Bafiertam,Bafiertam
Nucleosides and Nucleotides,Baraclude,Baraclude
Nucleosides and Nucleotides,Baraclude oral solution,Baraclude
Nucleosides and Nucleotides,Baraclude tablet,Baraclude
Insulins,Basaglar Kwikpen,Basaglar
ACE Inhibitors,Benazepril,benazepril
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Benlysta,Benlysta
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Benlysta Lupus nephritis,Benlysta
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Benlysta Systemic lupus erythematosus,Benlysta
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Benlysta auto-injector,Benlysta
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,"Benlysta auto-injector, prefilled syringe",Benlysta
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Benlysta prefilled syringe,Benlysta
Therapeutics Immunomodulators/ Disease-Modifying Antirheumatic Agents,Benlysta vial,Benlysta
Complement Inhibitors for the Treatment of Hereditary Angioedema (HAE),Berinert,Berinert
Beta-Adrenergic Blocking Agents,Betapace,Betapace
Beta-Adrenergic Blocking Agents,Betapace AF,Betapace AF
Beta-Adrenergic Blocking Agents,Betapace AF tablet,Betapace AF
Beta-Adrenergic Blocking Agents,Betapace tablet,Betapace
Aminoglycosides,Bethkis,Bethkis
Aminoglycosides,Bethkis 300 mg/4 ml ampule,Bethkis
Respiratory Beta-Adrenergic Agonists,Bevespi Aerosphere,Bevespi
Immunomodulatory Agents,Bimzelx,Bimzelx
Immunomodulatory Agents,Bimzelx Anklyosing Spondylitis,Bimzelx
Immunomodulatory Agents,Bimzelx Hidradenitis Suppurativa,Bimzelx
Immunomodulatory Agents,Bimzelx Non-Radiographic Axial Spondyloarthritis,Bimzelx
Immunomodulatory Agents,Bimzelx Plaque Psoriasis (adult),Bimzelx
Immunomodulatory Agents,"Bimzelx Plaque Psoriasis (adult), auto-injector",Bimzelx
Immunomodulatory Agents,"Bimzelx Plaque Psoriasis (adult), prefilled syringe",Bimzelx
Immunomodulatory Agents,Bimzelx Psoriatic Arthritis (adult),Bimzelx
Immunomodulatory Agents,Bimzelx auto-injector,Bimzelx
Immunomodulatory Agents,"Bimzelx auto-injector, Anklyosing Spondylitis",Bimzelx
Immunomodulatory Agents,"Bimzelx auto-injector, Non-Radiographic Axial Spondyloarthritis",Bimzelx
Immunomodulatory Agents,"Bimzelx auto-injector, Psoriatic Arthritis (adult)",Bimzelx
Immunomodulatory Agents,Bimzelx prefilled syringe,Bimzelx
Immunomodulatory Agents,"Bimzelx prefilled syringe, Anklyosing Spondylitis",Bimzelx
Immunomodulatory Agents,"Bimzelx prefilled syringe, Non-Radiographic Axial Spondyloarthritis",Bimzelx
Immunomodulatory Agents,"Bimzelx prefilled syringe, Psoriatic Arthritis (adult)",Bimzelx
Respiratory Corticosteroids,Breo Ellipta,Breo Ellipta
Respiratory Corticosteroids,Breztri Aerosphere,Breztri Aerosphere
"Platelet-aggregation Inhibitors/ Vasodilating Agents, Misc",Brilinta,Brilinta
Immunomodulatory Agents used to treat MS,Briumvi,Briumvi
Respiratory Corticosteroids,Budesonide / Formoterol authorized generic Symbicort,budesonide/formoterol (generic)
Respiratory Corticosteroids,Budesonide 0.25 mg,budesonide
Respiratory Corticosteroids,"Budesonide 0.25 mg, 0.5 mg",budesonide
Respiratory Corticosteroids,Budesonide 0.5 mg,budesonide
Respiratory Corticosteroids,Budesonide 1 mg,budesonide
Respiratory Corticosteroids,Budesonide respules (inhalation suspension),budesonide
Respiratory Corticosteroids,"Budesonide respules (inhalation suspension), 0.25 mg",budesonide
Respiratory Corticosteroids,"Budesonide respules (inhalation suspension), 0.25 mg, 0.5 mg",budesonide
Respiratory Corticosteroids,"Budesonide respules (inhalation suspension), 0.5 mg",budesonide
Respiratory Corticosteroids,"Budesonide respules (inhalation suspension), 1 mg",budesonide
Incretin Mimetics,Bydureon Bcise,Bydureon Bcise
Incretin Mimetics,Byetta,Byetta
Miscellaneous Cardiac Drugs,Camzyos,Camzyos
Angiotensin II Receptor Antagonists,Candesartan,candesartan
ACE Inhibitors,Captopril,captopril
Miscellaneous β-Lactams,Cayston,Cayston
