therapeutic_class,pdl_name,status
"Analgesics: Opioids, Short-Acting",acetaminophen with codeine * TABLET,Preferred
"Analgesics: Opioids, Short-Acting",butorphanol tartrate ** SPRAY,Preferred
"Analgesics: Opioids, Short-Acting",codeine sulfate * TABLET,Preferred
"Analgesics: Opioids, Short-Acting",hydrocodone/acetaminophen ** SOLUTION,Preferred
"Analgesics: Opioids, Short-Acting",hydrocodone/acetaminophen ** TABLET,Preferred
"Analgesics: Opioids, Short-Acting",hydromorphone HCl ** SUPP.RECT,Preferred
"Analgesics: Opioids, Short-Acting",hydromorphone HCl ** TABLET,Preferred
"Analgesics: Opioids, Short-Acting",morphine sulfate ** SOLUTION,Preferred
"Analgesics: Opioids, Short-Acting",morphine sulfate ** SUPP.RECT,Preferred
"Analgesics: Opioids, Short-Acting",morphine sulfate ** TABLET,Preferred
"Analgesics: Opioids, Short-Acting",opium/belladonna alkaloids ** SUPP.RECT,Preferred
"Analgesics: Opioids, Short-Acting",oxycodone HCl ** SOLUTION,Preferred
"Analgesics: Opioids, Short-Acting",oxycodone HCl ** TABLET,Preferred
"Analgesics: Opioids, Short-Acting",oxycodone HCl/acetaminophen ** CAPSULE,Preferred
"Analgesics: Opioids, Short-Acting",oxycodone HCl/acetaminophen ** TABLET,Preferred
"Analgesics: Opioids, Short-Acting",tramadol HCl ** TABLET,Preferred
"Analgesics: Pain Medications, Topical",capsaicin CREAM (G),Preferred
"Analgesics: Pain Medications, Topical",diclofenac sodium GEL (GRAM) ***,Preferred
"Analgesics: Pain Medications, Topical",lidocaine HCl CREAM (G),Preferred
"Analgesics: Pain Medications, Topical",lidocaine HCl JEL/PF APP,Preferred
"Analgesics: Pain Medications, Topical",lidocaine HCl SOLUTION,Preferred
"Analgesics: Pain Medications, Topical",lidocaine/prilocaine CREAM (G),Preferred
"Analgesics: Serotonin Agonists, Nasal",sumatriptan ** SPRAY,Preferred
"Analgesics: Serotonin Agonists, Nasal",zolmitriptan ** SPRAY,Preferred
"Analgesics: Serotonin Agonists, Oral",naratriptan HCl ** TABLET,Preferred
"Analgesics: Serotonin Agonists, Oral",sumatriptan succinate ** TABLET,Preferred
"Analgesics: Serotonin Agonists, Oral",zolmitriptan ** TAB RAPDIS,Preferred
"Analgesics: Serotonin Agonists, Oral",zolmitriptan ** TABLET,Preferred
"Analgesics: Serotonin Agonists, Subcutaneous",sumatriptan succinate ** sumatriptan succinate ** CARTRIDGE PEN INJCTR,Preferred
"Analgesics: Serotonin Agonists, Subcutaneous",sumatriptan succinate ** VIAL,Preferred
"Antibiotics: Amoxicillin and Clavulanate, Oral",amoxicillin/potassium clav amoxicillin/potassium clav SUSP RECON TAB CHEW,Preferred
"Antibiotics: Amoxicillin and Clavulanate, Oral",amoxicillin/potassium clav TABLET,Preferred
"Antibiotics: Antibiotics, Vaginal",clindamycin phosphate CREAM/APPL,Preferred
"Antibiotics: Antibiotics, Vaginal",clindamycin phosphate SUPP.VAG,Preferred
"Antibiotics: Antibiotics, Vaginal",metronidazole GEL W/APPL ***,Preferred
"Antibiotics: Cephalosporins (1st Gen), Oral",cephalexin CAPSULE ***,Preferred
"Antibiotics: Cephalosporins (1st Gen), Oral",cephalexin SUSP RECON,Preferred
"Antibiotics: Cephalosporins (2nd Gen), Oral",cefprozil cefprozil SUSP RECON TABLET,Preferred
"Antibiotics: Cephalosporins (2nd Gen), Oral",cefuroxime axetil TABLET,Preferred
"Antibiotics: Cephalosporins (3rd Gen), Oral",cefdinir CAPSULE,Preferred
"Antibiotics: Cephalosporins (3rd Gen), Oral",cefdinir SUSP RECON,Preferred
Antibiotics: Clostridioides difficile Drugs,metronidazole TABLET ***,Preferred
Antibiotics: Clostridioides difficile Drugs,vancomycin HCl CAPSULE,Preferred
Antibiotics: Clostridioides difficile Drugs,vancomycin HCl VIAL ***,Preferred
"Antibiotics: Fluoroquinolones, Oral",ciprofloxacin SUS MC REC,Preferred
"Antibiotics: Fluoroquinolones, Oral",ciprofloxacin HCl TABLET,Preferred
"Antibiotics: Fluoroquinolones, Oral",levofloxacin SOLUTION,Preferred
"Antibiotics: Fluoroquinolones, Oral",levofloxacin TABLET,Preferred
"Antibiotics: Fluoroquinolones, Oral",moxifloxacin HCl TABLET,Preferred
"Antibiotics: Macrolides, Oral",azithromycin SUSP RECON,Preferred
"Antibiotics: Macrolides, Oral",azithromycin TABLET,Preferred
"Antibiotics: Macrolides, Oral",clarithromycin TABLET,Preferred
"Antibiotics: Oxazolidinones, Oral",linezolid SUSP RECON,Preferred
"Antibiotics: Oxazolidinones, Oral",linezolid TABLET,Preferred
"Antibiotics: Tetracyclines, Oral",doxycycline hyclate ** CAPSULE,Preferred
"Antibiotics: Tetracyclines, Oral",doxycycline hyclate ** TABLET,Preferred
"Antibiotics: Tetracyclines, Oral",doxycycline monohydrate ** CAPSULE,Preferred
"Antibiotics: Tetracyclines, Oral",doxycycline monohydrate ** SUSP RECON,Preferred
"Antibiotics: Tetracyclines, Oral",tetracycline HCl ** CAPSULE,Preferred
"Antifungal: Antifungals, Oral",clotrimazole TROCHE,Preferred
"Antifungal: Antifungals, Oral",fluconazole SUSP RECON,Preferred
"Antifungal: Antifungals, Oral",fluconazole TABLET,Preferred
"Antifungal: Antifungals, Oral",nystatin ORAL SUSP,Preferred
"Antifungal: Antifungals, Oral",nystatin TABLET,Preferred
"Antifungal: Antifungals, Vaginal",clotrimazole CREAM/APPL,Preferred
"Antifungal: Antifungals, Vaginal",clotrimazole TABLET,Preferred
"Antifungal: Antifungals, Vaginal",miconazole nitrate CMB PF CRM,Preferred
"Antifungal: Antifungals, Vaginal",miconazole nitrate CREAM/APPL,Preferred
"Antifungal: Antifungals, Vaginal",miconazole nitrate CRM/PF APP,Preferred
"Antifungal: Antifungals, Vaginal",miconazole nitrate SUPP.VAG,Preferred
"Antifungal: Antifungals, Vaginal",terconazole CREAM/APPL,Preferred
"Antifungal: Antifungals, Vaginal",tioconazole OIN/PF APP,Preferred
Antivirals: Coronavirus Antivirals,nirmatrelvir/ritonavir TAB DS PK,Preferred
Antivirals: Coronavirus Antivirals,nirmatrelvir/ritonavir (PAXLOVID ™) TAB DS PK,Preferred
Antivirals: Coronavirus Antivirals,remdesivir VIAL,Preferred
Antivirals: Hepatitis B,lamivudine * TABLET,Preferred
Antivirals: Hepatitis B,tenofovir disoproxil fumarate * TABLET,Preferred
"Antivirals: Hepatitis C, Direct-Acting Antivirals",glecaprevir/pibrentasvir (MAVYRET ™) ** sofosbuvir/velpatasvir (SOFOSBUVIR-VELPATASVIR ™) ** TABLET TABLET,Preferred
"Antivirals: Hepatitis C, Other Agents",peginterferon alfa-2a SYRINGE,Preferred
"Antivirals: Hepatitis C, Other Agents",peginterferon alfa-2a VIAL,Preferred
"Antivirals: Hepatitis C, Other Agents",ribavirin CAPSULE,Preferred
"Antivirals: Hepatitis C, Other Agents",ribavirin TABLET,Preferred
Antivirals: Herpes Simplex,acyclovir CAPSULE,Preferred
Antivirals: Herpes Simplex,acyclovir ORAL SUSP,Preferred
Antivirals: Herpes Simplex,acyclovir TABLET,Preferred
Antivirals: Herpes Simplex,valacyclovir HCl TABLET,Preferred
Antivirals: HIV,abacavir sulfate SOLUTION,Preferred
Antivirals: HIV,abacavir sulfate TABLET,Preferred
Antivirals: HIV,abacavir sulfate/lamivudine TABLET,Preferred
Antivirals: HIV,abacavir/dolutegravir/lamivudi TAB SUSP,Preferred
Antivirals: HIV,abacavir/dolutegravir/lamivudi (TRIUMEQ ™) TABLET,Preferred
Antivirals: HIV,atazanavir sulfate CAPSULE,Preferred
Antivirals: HIV,atazanavir sulfate POWD PACK,Preferred
Antivirals: HIV,atazanavir sulfate/cobicistat (EVOTAZ ™) TABLET,Preferred
Antivirals: HIV,bictegrav/emtricit/tenofov ala (BIKTARVY ™) TABLET,Preferred
Antivirals: HIV,cabotegravir SUSER VIAL,Preferred
Antivirals: HIV,cabotegravir (APRETUDE ™) SUSER VIAL,Preferred
Antivirals: HIV,cabotegravir sodium TABLET,Preferred
Antivirals: HIV,cabotegravir/rilpivirine (CABENUVA ™) SUSER VIAL,Preferred
Antivirals: HIV,cobicistat TABLET,Preferred
Antivirals: HIV,darunavir ORAL SUSP,Preferred
Antivirals: HIV,darunavir TABLET,Preferred
Antivirals: HIV,darunavir/cob/emtri/tenof alaf (SYMTUZA ™) TABLET,Preferred
Antivirals: HIV,darunavir/cobicistat (PREZCOBIX ™) TABLET,Preferred
Antivirals: HIV,dolutegravir sodium TAB SUSP,Preferred
Antivirals: HIV,dolutegravir sodium TABLET,Preferred
Antivirals: HIV,dolutegravir sodium/lamivudine (DOVATO ™) TABLET,Preferred
Antivirals: HIV,dolutegravir/rilpivirine (JULUCA ™) TABLET,Preferred
Antivirals: HIV,doravirine (PIFELTRO ™) TABLET,Preferred
Antivirals: HIV,doravirine/lamivu/tenofov diso (DELSTRIGO ™) TABLET,Preferred
Antivirals: HIV,efavirenz CAPSULE,Preferred
Antivirals: HIV,efavirenz TABLET,Preferred
Antivirals: HIV,efavirenz/emtricit/tenofovr df TABLET,Preferred
Antivirals: HIV,efavirenz/lamivu/tenofov disop TABLET,Preferred
Antivirals: HIV,efavirenz/lamivu/tenofov disop (SYMFI ™) TABLET,Preferred
Antivirals: HIV,efavirenz/lamivu/tenofov disop (SYMFI LO ™) TABLET,Preferred
Antivirals: HIV,elviteg/cob/emtri/tenof alafen (GENVOYA ™) TABLET,Preferred
Antivirals: HIV,elviteg/cob/emtri/tenofo disop TABLET,Preferred
Antivirals: HIV,emtricita/rilpivirine/tenof DF TABLET,Preferred
Antivirals: HIV,emtricitab/rilpiviri/tenof ala (ODEFSEY ™) TABLET,Preferred
Antivirals: HIV,emtricitabine CAPSULE,Preferred
Antivirals: HIV,emtricitabine SOLUTION,Preferred
Antivirals: HIV,emtricitabine/tenofov alafenam (DESCOVY ™) TABLET,Preferred
Antivirals: HIV,emtricitabine/tenofovir (TDF) TABLET,Preferred
Antivirals: HIV,enfuvirtide VIAL,Preferred
Antivirals: HIV,etravirine TABLET,Preferred
Antivirals: HIV,fosamprenavir calcium TABLET,Preferred
Antivirals: HIV,fostemsavir tromethamine TAB ER 12H,Preferred
Antivirals: HIV,ibalizumab-uiyk VIAL,Preferred
Antivirals: HIV,lamivudine SOLUTION,Preferred
Antivirals: HIV,lamivudine TABLET,Preferred
Antivirals: HIV,lamivudine/tenofovir disop fum (CIMDUO ™) TABLET,Preferred
Antivirals: HIV,lamivudine/zidovudine TABLET,Preferred
Antivirals: HIV,lenacapavir sodium TABLET,Preferred
Antivirals: HIV,lenacapavir sodium VIAL,Preferred
Antivirals: HIV,lopinavir/ritonavir SOLUTION,Preferred
Antivirals: HIV,lopinavir/ritonavir TABLET,Preferred
Antivirals: HIV,maraviroc SOLUTION,Preferred
Antivirals: HIV,maraviroc TABLET,Preferred
Antivirals: HIV,nevirapine ORAL SUSP,Preferred
Antivirals: HIV,nevirapine TAB ER 24H,Preferred
Antivirals: HIV,nevirapine TABLET,Preferred
Antivirals: HIV,raltegravir potassium POWD PACK,Preferred
Antivirals: HIV,raltegravir potassium TAB CHEW,Preferred
Antivirals: HIV,raltegravir potassium TABLET,Preferred
Antivirals: HIV,rilpivirine SUSER VIAL,Preferred
Antivirals: HIV,rilpivirine HCl TABLET,Preferred
Antivirals: HIV,ritonavir POWD PACK,Preferred
Antivirals: HIV,ritonavir TABLET,Preferred
Antivirals: HIV,tipranavir CAPSULE,Preferred
Antivirals: HIV,zidovudine CAPSULE,Preferred
Antivirals: HIV,zidovudine SYRUP,Preferred
Antivirals: HIV,zidovudine TABLET,Preferred
Antivirals: HIV,zidovudine VIAL,Preferred
Antivirals: Influenza,oseltamivir phosphate ** CAPSULE,Preferred
Antivirals: Influenza,oseltamivir phosphate ** SUSP RECON,Preferred
Cardiovascular: Antianginals,isosorbide dinitrate TABLET,Preferred
Cardiovascular: Antianginals,isosorbide mononitrate TABLET,Preferred
Cardiovascular: Antianginals,nitroglycerin PATCH TD24,Preferred
Cardiovascular: Antianginals,nitroglycerin TAB SUBL,Preferred
"Cardiovascular: Anticoagulants, Oral and SQ",apixaban (ELIQUIS ™) TAB DS PK,Preferred
"Cardiovascular: Anticoagulants, Oral and SQ",apixaban (ELIQUIS ™) TABLET,Preferred
"Cardiovascular: Anticoagulants, Oral and SQ",dabigatran etexilate mesylate CAPSULE,Preferred
"Cardiovascular: Anticoagulants, Oral and SQ",edoxaban tosylate TABLET,Preferred
"Cardiovascular: Anticoagulants, Oral and SQ",enoxaparin sodium SYRINGE,Preferred
"Cardiovascular: Anticoagulants, Oral and SQ",enoxaparin sodium VIAL,Preferred
"Cardiovascular: Anticoagulants, Oral and SQ",rivaroxaban (XARELTO ™) TAB DS PK,Preferred
"Cardiovascular: Anticoagulants, Oral and SQ",rivaroxaban (XARELTO ™) TABLET,Preferred
"Cardiovascular: Anticoagulants, Oral and SQ",warfarin sodium TABLET,Preferred
"Cardiovascular: Beta-Blockers, Oral",acebutolol HCl CAPSULE,Preferred
"Cardiovascular: Beta-Blockers, Oral",atenolol TABLET,Preferred
"Cardiovascular: Beta-Blockers, Oral",carvedilol TABLET,Preferred
"Cardiovascular: Beta-Blockers, Oral",labetalol HCl TABLET ***,Preferred
"Cardiovascular: Beta-Blockers, Oral",metoprolol succinate TAB ER 24H,Preferred
"Cardiovascular: Beta-Blockers, Oral",metoprolol tartrate TABLET,Preferred
"Cardiovascular: Beta-Blockers, Oral",nadolol TABLET,Preferred
"Cardiovascular: Beta-Blockers, Oral",propranolol HCl CAP SA 24H,Preferred
"Cardiovascular: Beta-Blockers, Oral",propranolol HCl SOLUTION,Preferred
"Cardiovascular: Beta-Blockers, Oral",propranolol HCl TABLET,Preferred
"Cardiovascular: Calcium Channel Blockers - Dihydropyridine, Oral",amlodipine besylate nicardipine HCl TABLET CAPSULE,Preferred
"Cardiovascular: Calcium Channel Blockers - Dihydropyridine, Oral",nifedipine TAB ER 24,Preferred
"Cardiovascular: Calcium Channel Blockers - Dihydropyridine, Oral",nifedipine TABLET ER,Preferred
"Cardiovascular: Calcium Channel Blockers - Non-Dihydropyridine, Oral",diltiazem HCl diltiazem HCl CAP ER 12H CAP ER 24H,Preferred
"Cardiovascular: Calcium Channel Blockers - Non-Dihydropyridine, Oral",diltiazem HCl CAP ER DEG,Preferred
"Cardiovascular: Calcium Channel Blockers - Non-Dihydropyridine, Oral",diltiazem HCl CAP SA 24H,Preferred
"Cardiovascular: Calcium Channel Blockers - Non-Dihydropyridine, Oral",diltiazem HCl TABLET,Preferred
"Cardiovascular: Calcium Channel Blockers - Non-Dihydropyridine, Oral",verapamil HCl CAP24H PEL,Preferred
"Cardiovascular: Calcium Channel Blockers - Non-Dihydropyridine, Oral",verapamil HCl TABLET,Preferred
"Cardiovascular: Calcium Channel Blockers - Non-Dihydropyridine, Oral",verapamil HCl TABLET ER,Preferred
Cardiovascular: Combination  Antihypertensives,amlodipine bes/olmesartan med benazepril/hydrochlorothiazide TABLET TABLET,Preferred
Cardiovascular: Combination  Antihypertensives,enalapril/hydrochlorothiazide TABLET,Preferred
Cardiovascular: Combination  Antihypertensives,lisinopril/hydrochlorothiazide TABLET,Preferred
Cardiovascular: Combination  Antihypertensives,losartan/hydrochlorothiazide TABLET,Preferred
Cardiovascular: Combination  Antihypertensives,olmesartan/amlodipin/hcthiazid TABLET,Preferred
Cardiovascular: Combination  Antihypertensives,olmesartan/hydrochlorothiazide TABLET,Preferred
Cardiovascular: Combination  Antihypertensives,telmisartan/hydrochlorothiazid TABLET,Preferred
"Cardiovascular: Diuretics, Oral",amiloride HCl TABLET,Preferred
"Cardiovascular: Diuretics, Oral",amiloride/hydrochlorothiazide TABLET,Preferred
"Cardiovascular: Diuretics, Oral",bumetanide TABLET,Preferred
"Cardiovascular: Diuretics, Oral",chlorthalidone TABLET,Preferred
"Cardiovascular: Diuretics, Oral",furosemide SOLUTION ***,Preferred
"Cardiovascular: Diuretics, Oral",furosemide TABLET,Preferred
"Cardiovascular: Diuretics, Oral",hydrochlorothiazide CAPSULE,Preferred
"Cardiovascular: Diuretics, Oral",hydrochlorothiazide SOLUTION,Preferred
"Cardiovascular: Diuretics, Oral",hydrochlorothiazide TABLET,Preferred
"Cardiovascular: Diuretics, Oral",indapamide TABLET,Preferred
"Cardiovascular: Diuretics, Oral",spironolact/hydrochlorothiazid TABLET,Preferred
"Cardiovascular: Diuretics, Oral",spironolactone TABLET,Preferred
"Cardiovascular: Diuretics, Oral",torsemide TABLET,Preferred
"Cardiovascular: Diuretics, Oral",triamterene CAPSULE,Preferred
"Cardiovascular: Diuretics, Oral",triamterene/hydrochlorothiazid CAPSULE,Preferred
"Cardiovascular: Diuretics, Oral",triamterene/hydrochlorothiazid TABLET,Preferred
Cardiovascular: Inhibitors of the ReninAngiotensin-Aldosterone  System (RAAS),benazepril HCl candesartan cilexetil enalapril maleate TABLET TABLET TABLET,Preferred
Cardiovascular: Inhibitors of the ReninAngiotensin-Aldosterone  System (RAAS),fosinopril sodium TABLET,Preferred
Cardiovascular: Inhibitors of the ReninAngiotensin-Aldosterone  System (RAAS),irbesartan TABLET,Preferred
Cardiovascular: Inhibitors of the ReninAngiotensin-Aldosterone  System (RAAS),lisinopril TABLET,Preferred
Cardiovascular: Inhibitors of the ReninAngiotensin-Aldosterone  System (RAAS),losartan potassium TABLET,Preferred
Cardiovascular: Inhibitors of the ReninAngiotensin-Aldosterone  System (RAAS),olmesartan medoxomil TABLET,Preferred
Cardiovascular: Inhibitors of the ReninAngiotensin-Aldosterone  System (RAAS),quinapril HCl TABLET,Preferred
Cardiovascular: Inhibitors of the ReninAngiotensin-Aldosterone  System (RAAS),ramipril CAPSULE,Preferred
Cardiovascular: Inhibitors of the ReninAngiotensin-Aldosterone  System (RAAS),telmisartan TABLET,Preferred
Cardiovascular: Inhibitors of the ReninAngiotensin-Aldosterone  System (RAAS),valsartan TABLET,Preferred
Cardiovascular: Other Dyslipidemia Drugs,cholestyramine (with sugar) POWD PACK,Preferred
Cardiovascular: Other Dyslipidemia Drugs,cholestyramine (with sugar) POWDER,Preferred
Cardiovascular: Other Dyslipidemia Drugs,cholestyramine/aspartame POWD PACK,Preferred
Cardiovascular: Other Dyslipidemia Drugs,cholestyramine/aspartame POWDER,Preferred
Cardiovascular: Other Dyslipidemia Drugs,evolocumab (REPATHA PUSHTRONEX ™) * WEAR INJCT,Preferred
Cardiovascular: Other Dyslipidemia Drugs,evolocumab (REPATHA SURECLICK ™) * PEN INJCTR,Preferred
Cardiovascular: Other Dyslipidemia Drugs,evolocumab (REPATHA SYRINGE ™) * SYRINGE,Preferred
Cardiovascular: Other Dyslipidemia Drugs,ezetimibe TABLET,Preferred
Cardiovascular: Other Dyslipidemia Drugs,fenofibrate TABLET ***,Preferred
Cardiovascular: Other Dyslipidemia Drugs,fenofibrate nanocrystallized TABLET,Preferred
Cardiovascular: Other Dyslipidemia Drugs,"fenofibrate,micronized CAPSULE",Preferred
Cardiovascular: Other Dyslipidemia Drugs,fenofibric acid (choline) CAPSULE DR,Preferred
Cardiovascular: Other Dyslipidemia Drugs,omega-3 acid ethyl esters * CAPSULE,Preferred
Cardiovascular: Platelet Inhibitors,aspirin TAB CHEW,Preferred
Cardiovascular: Platelet Inhibitors,aspirin TABLET,Preferred
Cardiovascular: Platelet Inhibitors,aspirin TABLET DR,Preferred
Cardiovascular: Platelet Inhibitors,aspirin/dipyridamole CPMP 12HR,Preferred
Cardiovascular: Platelet Inhibitors,cilostazol TABLET,Preferred
Cardiovascular: Platelet Inhibitors,clopidogrel bisulfate TABLET,Preferred
Cardiovascular: Platelet Inhibitors,dipyridamole TABLET,Preferred
Cardiovascular: Platelet Inhibitors,prasugrel HCl TABLET,Preferred
Cardiovascular: Platelet Inhibitors,ticagrelor TABLET,Preferred
Cardiovascular: Statins & Combos,atorvastatin calcium TABLET,Preferred
Cardiovascular: Statins & Combos,lovastatin TABLET,Preferred
Cardiovascular: Statins & Combos,pravastatin sodium TABLET,Preferred
Cardiovascular: Statins & Combos,rosuvastatin calcium TABLET,Preferred
Cardiovascular: Statins & Combos,simvastatin TABLET,Preferred
Dermatologicals: Acne,adapalene * CREAM (G),Preferred
Dermatologicals: Acne,adapalene * GEL (GRAM),Preferred
Dermatologicals: Acne,adapalene * GEL W/PUMP,Preferred
Dermatologicals: Acne,adapalene * LOTION,Preferred
Dermatologicals: Acne,adapalene/benzoyl peroxide * GEL W/PUMP,Preferred
Dermatologicals: Acne,azelaic acid * GEL (GRAM),Preferred
Dermatologicals: Acne,benzoyl peroxide * CLEANSER,Preferred
Dermatologicals: Acne,benzoyl peroxide * FOAM,Preferred
Dermatologicals: Acne,benzoyl peroxide * GEL (GRAM),Preferred
Dermatologicals: Acne,benzoyl peroxide * LOTION,Preferred
Dermatologicals: Acne,clindamycin phos/benzoyl perox * GEL (GRAM),Preferred
Dermatologicals: Acne,clindamycin phos/benzoyl perox * GEL W/PUMP,Preferred
Dermatologicals: Acne,clindamycin phosphate * FOAM,Preferred
Dermatologicals: Acne,clindamycin phosphate * GEL (GRAM),Preferred
Dermatologicals: Acne,clindamycin phosphate * LOTION,Preferred
Dermatologicals: Acne,clindamycin phosphate * MED. SWAB,Preferred
Dermatologicals: Acne,clindamycin phosphate * SOLUTION,Preferred
Dermatologicals: Acne,clindamycin/tretinoin * GEL (GRAM),Preferred
Dermatologicals: Acne,dapsone * GEL (GRAM),Preferred
Dermatologicals: Acne,erythromycin base in ethanol * GEL (GRAM),Preferred
Dermatologicals: Acne,erythromycin base in ethanol * MED. SWAB,Preferred
Dermatologicals: Acne,erythromycin base in ethanol * SOLUTION,Preferred
Dermatologicals: Acne,erythromycin/benzoyl peroxide * GEL (GRAM),Preferred
Dermatologicals: Acne,isotretinoin * CAPSULE,Preferred
Dermatologicals: Acne,sulfacetamide sodium * SUSPENSION,Preferred
Dermatologicals: Acne,tretinoin * CREAM (G),Preferred
Dermatologicals: Acne,tretinoin * GEL (GRAM),Preferred
Dermatologicals: Acne,tretinoin microspheres * GEL (GRAM),Preferred
Dermatologicals: Acne,tretinoin microspheres * GEL W/PUMP,Preferred
"Dermatologicals: Antibiotics, Topical",bacitracin OINT. (G) ***,Preferred
"Dermatologicals: Antibiotics, Topical",bacitracin zinc OINT. (G),Preferred
