therapeutic_class,capsule_name,pdl_name
"DIABETES METERS, CONTINUOUS",FreeStyle Test Strips 50 ct,FREESTYLE LIBRE 10 DAY READER CGM (MISCELL.): nan
"DIABETES METERS, CONTINUOUS",FreeStyle Test Strips 50 ct,FREESTYLE LIBRE 14 DAY READER CGM (MISCELL.): nan
"DIABETES METERS, CONTINUOUS",FreeStyle Test Strips 50 ct,FREESTYLE LIBRE 2 READER CGM (MISCELL.): nan
PROTON PUMP INHIBITORS,Lansoprazole / Amoxicillin / Clarithromycin,LANSOPRAZOLE CAPSULES (ORAL): 15 MG
PROTON PUMP INHIBITORS,Lansoprazole / Amoxicillin / Clarithromycin,LANSOPRAZOLE CAPSULES (ORAL): 30 MG
PROTON PUMP INHIBITORS,Lansoprazole / Amoxicillin / Clarithromycin,DEXLANSOPRAZOLE CAPSULES (AG) (ORAL): 30 MG
PROTON PUMP INHIBITORS,Lansoprazole / Amoxicillin / Clarithromycin,DEXLANSOPRAZOLE CAPSULES (AG) (ORAL): 60 MG
PROTON PUMP INHIBITORS,Lansoprazole / Amoxicillin / Clarithromycin,DEXLANSOPRAZOLE CAPSULES (ORAL): 30 MG
PROTON PUMP INHIBITORS,Lansoprazole / Amoxicillin / Clarithromycin,DEXLANSOPRAZOLE CAPSULES (ORAL): 60 MG
PROTON PUMP INHIBITORS,Lansoprazole / Amoxicillin / Clarithromycin,LANSOPRAZOLE CAPSULES OTC (ORAL): 15 MG
PROTON PUMP INHIBITORS,Lansoprazole / Amoxicillin / Clarithromycin,LANSOPRAZOLE SOLUTAB (ORAL): 15 MG
PROTON PUMP INHIBITORS,Lansoprazole / Amoxicillin / Clarithromycin,LANSOPRAZOLE SOLUTAB (ORAL): 30 MG
ANTIEMETIC/ANTIVERTIGO AGENTS,Lo Loestrin Fe,METOCLOPRAMIDE SOLUTION (ORAL): 10 MG/10ML
ANTIEMETIC/ANTIVERTIGO AGENTS,Lo Loestrin Fe,METOCLOPRAMIDE SOLUTION (ORAL): 5 MG/5 ML
ANTIEMETIC/ANTIVERTIGO AGENTS,Lo Loestrin Fe,METOCLOPRAMIDE TABLET (ORAL): 10 MG
ANTIEMETIC/ANTIVERTIGO AGENTS,Lo Loestrin Fe,METOCLOPRAMIDE TABLET (ORAL): 5 MG
ANTIEMETIC/ANTIVERTIGO AGENTS,Lo Loestrin Fe,PROCHLORPERAZINE (ORAL): 10 MG
ANTIEMETIC/ANTIVERTIGO AGENTS,Lo Loestrin Fe,PROCHLORPERAZINE (ORAL): 5 MG
ANTIEMETIC/ANTIVERTIGO AGENTS,Lo Loestrin Fe,PROCHLORPERAZINE (RECTAL): 25 MG
ANTIEMETIC/ANTIVERTIGO AGENTS,Lo Loestrin Fe,METOCLOPRAMIDE VIAL (INJECTION): 5 MG/ML
ANTIEMETIC/ANTIVERTIGO AGENTS,Lo Loestrin Fe,PALONOSETRON (AG) (INTRAVENOUS): 0.25MG/2ML
ANTIEMETIC/ANTIVERTIGO AGENTS,Lo Loestrin Fe,PALONOSETRON (INTRAVENOUS): 0.25MG/5ML
ANTIHYPERURICEMICS,Lo Loestrin Fe,ALLOPURINOL (ORAL): 100 MG
ANTIHYPERURICEMICS,Lo Loestrin Fe,ALLOPURINOL (ORAL): 300 MG
ANTIHYPERURICEMICS,Lo Loestrin Fe,ALLOPURINOL 200MG (AG) (ORAL): 200 MG
ANTIHYPERURICEMICS,Lo Loestrin Fe,DUZALLO (ORAL): 200-200 MG
ANTIHYPERURICEMICS,Lo Loestrin Fe,DUZALLO (ORAL): 200-300 MG
ANTIHYPERURICEMICS,Lo Loestrin Fe,GLOPERBA (ORAL): 0.6MG/5ML
ANTIHYPERURICEMICS,Lo Loestrin Fe,ULORIC (ORAL): 40 MG
ANTIHYPERURICEMICS,Lo Loestrin Fe,ULORIC (ORAL): 80 MG
ANTIHYPERURICEMICS,Lo Loestrin Fe,ZYLOPRIM (ORAL): 100 MG
BONE RESORPTION SUPPRESSION AND RELATED AGENTS,Lo Loestrin Fe,RALOXIFENE (AG) (ORAL): 60 MG
BONE RESORPTION SUPPRESSION AND RELATED AGENTS,Lo Loestrin Fe,TYMLOS (SUBCUTANE.): 80MCG/DOSE
CYTOKINE AND CAM ANTAGONISTS,Lo Loestrin Fe,LITFULO CAPSULE (ORAL): 50 MG
"GI MOTILITY, CHRONIC",Lo Loestrin Fe,ALOSETRON (AG) (ORAL): 0.5 MG
"GI MOTILITY, CHRONIC",Lo Loestrin Fe,ALOSETRON (AG) (ORAL): 1 MG
"GI MOTILITY, CHRONIC",Lo Loestrin Fe,LOTRONEX (ORAL): 0.5 MG
"GI MOTILITY, CHRONIC",Lo Loestrin Fe,LOTRONEX (ORAL): 1 MG
GLUCAGON AGENTS,Lo Loestrin Fe,ZEGALOGUE AUTOINJECTOR: 0.6 MG/0.6
GLUCAGON AGENTS,Lo Loestrin Fe,ZEGALOGUE SYRINGE: 0.6 MG/0.6
HIV / AIDS,Lo Loestrin Fe,LOPINAVIR/RITONAVIR SOLUTION (ORAL): 400-100/5
HIV / AIDS,Lo Loestrin Fe,LOPINAVIR/RITONAVIR TABLET (ORAL): 100MG-25MG
HIV / AIDS,Lo Loestrin Fe,LOPINAVIR/RITONAVIR TABLET (ORAL): 200MG-50MG
HIV / AIDS,Lo Loestrin Fe,SYMFI LO (ORAL): 400-300 MG
HIV / AIDS,Lo Loestrin Fe,EFAVIRENZ/LAMIVUDINE/TENOFOVIR DISOPROXIL FUMARATE (SYMFI LO) (ORAL): 400-300 MG
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Lo Loestrin Fe,ALOGLIPTIN (AG) (ORAL): 12.5 MG
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Lo Loestrin Fe,ALOGLIPTIN (AG) (ORAL): 25 MG
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Lo Loestrin Fe,ALOGLIPTIN (AG) (ORAL): 6.25 MG
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Lo Loestrin Fe,ALOGLIPTIN/METFORMIN (AG) (ORAL): 12.5-1000
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Lo Loestrin Fe,ALOGLIPTIN/METFORMIN (AG) (ORAL): 12.5-500MG
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Lo Loestrin Fe,ALOGLIPTIN/PIOGLITAZONE (AG) (ORAL): 12.5-30 MG
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Lo Loestrin Fe,ALOGLIPTIN/PIOGLITAZONE (AG) (ORAL): 12.5-45 MG
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Lo Loestrin Fe,ALOGLIPTIN/PIOGLITAZONE (AG) (ORAL): 25 MG-15MG
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Lo Loestrin Fe,ALOGLIPTIN/PIOGLITAZONE (AG) (ORAL): 25 MG-30MG
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Lo Loestrin Fe,ALOGLIPTIN/PIOGLITAZONE (AG) (ORAL): 25 MG-45MG
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,HUMALOG 200 U/ML PEN (SUBCUTANE.): 200/ML (3)
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,HUMALOG JUNIOR KWIKPEN (SUBCUTANE.): 100/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,HUMALOG MIX PEN (SUBCUTANE.): 50-50/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,HUMALOG MIX PEN (SUBCUTANE.): 75-25/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,HUMALOG MIX VIAL (SUBCUTANE.): 50-50/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,HUMALOG MIX VIAL (SUBCUTANE.): 75-25/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,HUMALOG PEN (SUBCUTANE.): 100/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,HUMALOG VIAL (SUBCUTANE.): 100/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,LANTUS SOLOSTAR (SUBCUTANE.): 100/ML (3)
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,NOVOLOG MIX PEN (SUBCUTANE.): 70-30/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,NOVOLOG MIX VIAL (SUBCUTANE.): 70-30/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,NOVOLOG PEN (SUBCUTANE.): 100/ML (3)
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,NOVOLOG VIAL (SUBCUTANE.): 100/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,TOUJEO MAX SOLOSTAR PEN (SUBCUTANEOUS): 300/ML (3)
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,ADMELOG SOLOSTAR PEN (SUBCUTANE.): 100/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,ADMELOG VIAL (SUBCUTANE.): 100/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,APIDRA SOLOSTAR PEN (SUBCUTANE.): 100/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,HUMALOG CARTRIDGE (SUBCUTANE.): 100/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,HUMALOG TEMPO PEN (SUBCUTANE.): 100/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,NOVOLOG CARTRIDGE (SUBCUTANE.): 100/ML
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lo Loestrin Fe,TOUJEO SOLOSTAR PEN (SUBCUTANE.): 300/ML
PROTON PUMP INHIBITORS,Lo Loestrin Fe,PRILOSEC SUSPENSION (ORAL): 10 MG
PROTON PUMP INHIBITORS,Lo Loestrin Fe,PRILOSEC SUSPENSION (ORAL): 2.5 MG
ALZHEIMER'S AGENTS,Lo Loestrin Fe,EXELON (TRANSDERM.): 13.3MG/24H
ALZHEIMER'S AGENTS,Lo Loestrin Fe,EXELON (TRANSDERM.): 4.6MG/24HR
ALZHEIMER'S AGENTS,Lo Loestrin Fe,EXELON (TRANSDERM.): 9.5MG/24HR
"ANALGESICS, NARCOTICS LONG",Lo Loestrin Fe,QDOLO (ORAL): 5MG/ML
"ANALGESICS, NARCOTICS SHORT",Lo Loestrin Fe,PENTAZOCINE / NALOXONE (ORAL): 50MG-0.5MG
"ANALGESICS, NARCOTICS SHORT",Lo Loestrin Fe,NALOCET (ORAL): 2.5-300 MG
ANTICONVULSANTS,Lo Loestrin Fe,CLOBAZAM SUSPENSION (ORAL): 2.5 MG/ML
ANTICONVULSANTS,Lo Loestrin Fe,CLOBAZAM TABLET (ORAL): 10 MG
ANTICONVULSANTS,Lo Loestrin Fe,CLOBAZAM TABLET (ORAL): 20 MG
ANTICONVULSANTS,Lo Loestrin Fe,CLONAZEPAM (ORAL): 0.5 MG
ANTICONVULSANTS,Lo Loestrin Fe,CLONAZEPAM (ORAL): 1 MG
ANTICONVULSANTS,Lo Loestrin Fe,CLONAZEPAM (ORAL): 2 MG
ANTICONVULSANTS,Lo Loestrin Fe,CELONTIN (ORAL): 300 MG
ANTICONVULSANTS,Lo Loestrin Fe,CLONAZEPAM ODT (ORAL): 0.125 MG
ANTICONVULSANTS,Lo Loestrin Fe,CLONAZEPAM ODT (ORAL): 0.25 MG
ANTICONVULSANTS,Lo Loestrin Fe,CLONAZEPAM ODT (ORAL): 0.5 MG
ANTICONVULSANTS,Lo Loestrin Fe,CLONAZEPAM ODT (ORAL): 1 MG
ANTICONVULSANTS,Lo Loestrin Fe,CLONAZEPAM ODT (ORAL): 2 MG
ANTICONVULSANTS,Lo Loestrin Fe,KLONOPIN TABLET (ORAL): 0.5 MG
ANTICONVULSANTS,Lo Loestrin Fe,KLONOPIN TABLET (ORAL): 1 MG
ANTICONVULSANTS,Lo Loestrin Fe,KLONOPIN TABLET (ORAL): 2 MG
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,CITALOPRAM SOLUTION (ORAL): 10 MG/5 ML
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,CITALOPRAM SOLUTION (ORAL): 20 MG/10ML
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,CITALOPRAM TABLET (ORAL): 10 MG
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,CITALOPRAM TABLET (ORAL): 20 MG
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,CITALOPRAM TABLET (ORAL): 40 MG
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,ESCITALOPRAM TABLET (ORAL): 10 MG
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,ESCITALOPRAM TABLET (ORAL): 20 MG
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,ESCITALOPRAM TABLET (ORAL): 5 MG
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,CITALOPRAM CAPSULE (ORAL): 30 MG
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,ESCITALOPRAM SOLUTION (ORAL): 10 MG/10ML
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,ESCITALOPRAM SOLUTION (ORAL): 5 MG/5 ML
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,ZOLOFT CONC (ORAL): 20 MG/ML
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,ZOLOFT TABLET (ORAL): 100 MG
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,ZOLOFT TABLET (ORAL): 25 MG
"ANTIDEPRESSANTS, SSRIs",Lo Loestrin Fe,ZOLOFT TABLET (ORAL): 50 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,CLOZAPINE (ORAL): 100 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,CLOZAPINE (ORAL): 200 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,CLOZAPINE (ORAL): 25 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,CLOZAPINE (ORAL): 50 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,CLOZAPINE ODT (AG) (ORAL): 12.5 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,CLOZAPINE ODT (AG) (ORAL): 150 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,CLOZAPINE ODT (AG) (ORAL): 200 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,CLOZAPINE ODT (ORAL): 100 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,CLOZAPINE ODT (ORAL): 25 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,CLOZARIL (ORAL): 100 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,CLOZARIL (ORAL): 25 MG
ANTIPSYCHOTICS - ATYPICAL,Lo Loestrin Fe,VERSACLOZ (ORAL): 50 MG/ML
NEUROPATHIC PAIN,Lo Loestrin Fe,DULOXETINE (CYMBALTA) (ORAL): 20 MG
NEUROPATHIC PAIN,Lo Loestrin Fe,DULOXETINE (CYMBALTA) (ORAL): 30 MG
NEUROPATHIC PAIN,Lo Loestrin Fe,DULOXETINE (CYMBALTA) (ORAL): 60 MG
NEUROPATHIC PAIN,Lo Loestrin Fe,DULOXETINE (IRENKA) (ORAL): 40 MG
NSAIDS,Lo Loestrin Fe,DICLOFENAC GEL (TOPICAL): 0.01
NSAIDS,Lo Loestrin Fe,DICLOFENAC POTASSIUM (ORAL): 25 MG
NSAIDS,Lo Loestrin Fe,DICLOFENAC POTASSIUM (ORAL): 50 MG
NSAIDS,Lo Loestrin Fe,DICLOFENAC SODIUM (ORAL): 25 MG
NSAIDS,Lo Loestrin Fe,DICLOFENAC SODIUM (ORAL): 50 MG
NSAIDS,Lo Loestrin Fe,DICLOFENAC SODIUM (ORAL): 75 MG
NSAIDS,Lo Loestrin Fe,DICLOFENAC SOLUTION (TOPICAL): 0.015
NSAIDS,Lo Loestrin Fe,DICLOFENAC SR (ORAL): 100 MG
NSAIDS,Lo Loestrin Fe,MELOXICAM SUSPENSION (ORAL): 7.5 MG/5ML
NSAIDS,Lo Loestrin Fe,MELOXICAM TABLET (ORAL): 15 MG
NSAIDS,Lo Loestrin Fe,MELOXICAM TABLET (ORAL): 7.5 MG
NSAIDS,Lo Loestrin Fe,DICLOFENAC SODIUM/MISOPROSTOL (ORAL): 50 MG-200
NSAIDS,Lo Loestrin Fe,DICLOFENAC SODIUM/MISOPROSTOL (ORAL): 75 MG-200
NSAIDS,Lo Loestrin Fe,DICLOFENAC SUBMICRONIZED (ORAL): 35 MG
NSAIDS,Lo Loestrin Fe,DICLOFENAC/CAPSICUM (TOPICAL): 1.5-0.025%
NSAIDS,Lo Loestrin Fe,DICLOFENAC/CAPSICUM OLEORESIN KIT (MISCELL.): 75MG-.025%
NSAIDS,Lo Loestrin Fe,MECLOFENAMATE (ORAL): 100 MG
NSAIDS,Lo Loestrin Fe,MECLOFENAMATE (ORAL): 50 MG
NSAIDS,Lo Loestrin Fe,"MELOXICAM, SUBMICRONIZED (ORAL): 10 MG"
NSAIDS,Lo Loestrin Fe,"MELOXICAM, SUBMICRONIZED (ORAL): 5 MG"
NSAIDS,Lo Loestrin Fe,VIVLODEX (ORAL): 10 MG
NSAIDS,Lo Loestrin Fe,VIVLODEX (ORAL): 5 MG
OPIATE DEPENDENCE TREATMENTS,Lo Loestrin Fe,BUPRENORPHINE/NALOXONE FILM  (SUBLINGUAL): 12 MG-3 MG
OPIATE DEPENDENCE TREATMENTS,Lo Loestrin Fe,BUPRENORPHINE/NALOXONE FILM  (SUBLINGUAL): 2 MG-0.5MG
OPIATE DEPENDENCE TREATMENTS,Lo Loestrin Fe,BUPRENORPHINE/NALOXONE FILM  (SUBLINGUAL): 4MG-1MG
OPIATE DEPENDENCE TREATMENTS,Lo Loestrin Fe,BUPRENORPHINE/NALOXONE FILM  (SUBLINGUAL): 8 MG-2 MG
OPIATE DEPENDENCE TREATMENTS,Lo Loestrin Fe,BUPRENORPHINE/NALOXONE TAB (SUBLINGUAL): 2 MG-0.5MG
OPIATE DEPENDENCE TREATMENTS,Lo Loestrin Fe,BUPRENORPHINE/NALOXONE TAB (SUBLINGUAL): 8 MG-2 MG
OPIATE DEPENDENCE TREATMENTS,Lo Loestrin Fe,SUBLOCADE: 100MG/0.5ML
OPIATE DEPENDENCE TREATMENTS,Lo Loestrin Fe,SUBLOCADE: 300MG/1.5ML
OPIATE DEPENDENCE TREATMENTS -REVERSAL AGENTS,Lo Loestrin Fe,KLOXXADO NASAL SPRAY: 8 MG
OPIATE DEPENDENCE TREATMENTS -REVERSAL AGENTS,Lo Loestrin Fe,NALOXONE SPRAY (NASAL): 4 MG
OPIATE DEPENDENCE TREATMENTS -REVERSAL AGENTS,Lo Loestrin Fe,NALOXONE SYRINGE (INJECTION): 0.4 MG/ML
