therapeutic_class,capsule_name,pdl_name,status
ANTIPSYCHOTICS - ATYPICAL,Aristada Initio,ARISTADA INITIO (INTRAMUSC): 675mg/2.4,Preferred
"GLUCOCORTICOIDS, INHALED",Armonair Digihaler,ARMONAIR DIGIHALER (INHALATION): 113 MCG,Non-Preferred
"GLUCOCORTICOIDS, INHALED",Arnuity Ellipta,ARNUITY ELLIPTA (INHALATION): 100 MCG,Preferred
ULCERATIVE COLITIS AGENTS,Asacol HD,ASACOL HD (ORAL): 800 MG,Preferred
ANTIPSYCHOTICS - ATYPICAL,Asenapine,ASENAPINE MALEATE (SUBLINGUAL): 10 MG,Preferred
"GLUCOCORTICOIDS, INHALED",Asmanex HFA,ASMANEX HFA (INHALATION): 100 MCG,Preferred
PLATELET AGGREGATION INHIBITORS,Aspirin / Dipyridamole,ASPIRIN/DIPYRIDAMOLE (ORAL): 25MG-200MG,Non-Preferred
"IMMUNOSUPPRESSIVES, ORAL",Astagraf XL ER capsule,ASTAGRAF XL (ORAL): 0.5 MG,Non-Preferred
HIV / AIDS,Atripla,ATRIPLA (ORAL): 600-200MG,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Aubagio tablet,AUBAGIO (ORAL): 14 MG,Non-Preferred
PHOSPHATE BINDERS,Auryxia,AURYXIA (ORAL): 210MG IRON,Non-Preferred
MOVEMENT DISORDERS,Austedo,AUSTEDO (ORAL): 12 MG,Preferred
MOVEMENT DISORDERS,Austedo XR,AUSTEDO XR (ORAL): 12 MG,Preferred
MOVEMENT DISORDERS,Austedo XR titration pack,AUSTEDO XR TITRATION KIT (ORAL): 12-18-24MG,Preferred
"ANTIDEPRESSANTS, OTHER",Auvelity,AUVELITY (ORAL): 45MG-105MG,Non-Preferred
"EPINEPHRINE, SELF-INJECTED",Auvi-Q 0.1 mg,AUVI-Q 0.1 MG (INTRAMUSC): 0.1MG/.1ML,Non-Preferred
"EPINEPHRINE, SELF-INJECTED",Auvi-Q 0.15 mg,AUVI-Q 0.15 MG (INTRAMUSC): 0.15/0.15,Non-Preferred
"EPINEPHRINE, SELF-INJECTED",Auvi-Q 0.3 mg,AUVI-Q 0.3 MG (INTRAMUSC): 0.3MG/0.3,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Avonex auto-injector,AVONEX PEN (INTRAMUSC.): 30MCG/.5ML,Preferred
MULTIPLE SCLEROSIS AGENTS,Avonex prefilled syringe,AVONEX (INTRAMUSC.): 30 MCG,Preferred
STIMULANTS AND RELATED AGENTS,Azstarys,AZSTARYS (ORAL): 26.1-5.2MG,Non-Preferred
SKELETAL MUSCLE RELAXANTS,Baclofen oral solution,BACLOFEN (ORAL): 10 MG,Preferred
SKELETAL MUSCLE RELAXANTS,Baclofen tablet,BACLOFEN (ORAL): 10 MG,Preferred
MULTIPLE SCLEROSIS AGENTS,Bafiertam,BAFIERTAM CAPSULE DR (ORAL): 95 MG,Non-Preferred
ANTICONVULSANTS,Banzel oral suspension,BANZEL SUSPENSION (ORAL): 40 MG/ML,Non-Preferred
ANTICONVULSANTS,Banzel tablet,BANZEL TABLET (ORAL): 200 MG,Non-Preferred
HEPATITIS B AGENTS,Baraclude,BARACLUDE TABLET (ORAL): 0.5 MG,Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Basaglar Kwikpen,BASAGLAR KWIKPEN (SUBCUTANE.): 100/ML (3),Non-Preferred
ANGIOTENSIN MODULATORS,Benazepril,BENAZEPRIL (ORAL): 10 MG,Preferred
HEMOPHILIA TREATMENT,Benefix,BENEFIX KIT (INTRAVEN.): 1000 UNIT,Preferred
BETA-BLOCKERS,Betapace,BETAPACE / AF (ORAL): 120 MG,Non-Preferred
BETA-BLOCKERS,Betapace AF,BETAPACE / AF (ORAL): 120 MG,Non-Preferred
"ANTIBIOTICS, INHALED",Bethkis,BETHKIS (INHALATION): 300 MG/4ML,Preferred
COPD AGENTS,Bevespi Aerosphere,BEVESPI AEROSPHERE (INHALATION): 9-4.8 MCG,Non-Preferred
HIV / AIDS,Biktarvy,BIKTARVY (ORAL): 30-120-15,Preferred
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,Blephamide,BLEPHAMIDE S.O.P. (OPHTHALMIC): 10 %-0.2 %,Non-Preferred
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,Blephamide S.O.P.,BLEPHAMIDE S.O.P. (OPHTHALMIC): 10 %-0.2 %,Non-Preferred
"PAH AGENTS, ORAL AND INHALED",Bosentan,BOSENTAN TABLET (ORAL): 125 MG,Non-Preferred
"GLUCOCORTICOIDS, INHALED",Breo Ellipta,BREO ELLIPTA (INHALATION): 100-25MCG,Preferred
"GLUCOCORTICOIDS, INHALED",Breztri Aerosphere,BREZTRI AEROSPHERE (INHALATION): 160-9-4.8,Non-Preferred
PLATELET AGGREGATION INHIBITORS,Brilinta,BRILINTA (ORAL): 60 MG,Preferred
MULTIPLE SCLEROSIS AGENTS,Briumvi,BRIUMVI (INTRAVEN.): 150MG/6ML,Non-Preferred
ANTICONVULSANTS,Briviact,BRIVIACT TABLET (ORAL): 10 MG,Non-Preferred
"BRONCHODILATORS, BETA AGONIST",Brovana inhalation nebulization solution,BROVANA (INHALATION): 15MCG/2ML,Non-Preferred
"GLUCOCORTICOIDS, INHALED",Budesonide / Formoterol authorized generic Symbicort,BUDESONIDE/FORMOTEROL FUMARATE (INHALATION): 160-4.5MCG,Non-Preferred
"GLUCOCORTICOIDS, INHALED",Budesonide respules (inhalation suspension),BUDESONIDE 1 MG RESPULES (INHALATION): 1 MG/2 ML,Preferred
"UREA CYCLE DISORDERS, ORAL",Buphenyl powder,BUPHENYL POWDER (ORAL): 0.94 G/G,Non-Preferred
"UREA CYCLE DISORDERS, ORAL",Buphenyl tablet,BUPHENYL TABLET (ORAL): 500 MG,Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Bydureon Bcise,BYDUREON BCISE (SUBCUTANE.): 2MG/0.85ML,Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Bydureon Pen,BYDUREON PENS (SUBCUTANE.)*: 2MG/0.65ML,Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Byetta,BYETTA PENS (SUBCUTANE.): 10MCG/0.04,Non-Preferred
ANGIOTENSIN MODULATORS,Candesartan,CANDESARTAN (ORAL): 16 MG,Preferred
ANTIPSYCHOTICS - ATYPICAL,Caplyta,CAPLYTA (ORAL): 10.5 MG,Non-Preferred
ANGIOTENSIN MODULATORS,Captopril,CAPTOPRIL (ORAL): 100 MG,Preferred
"ANTIBIOTICS, INHALED",Cayston,CAYSTON (INHALATION): 75 MG/ML,Non-Preferred
"OPHTHALMICS, ANTI-INFLAMMATORY/IMMUNOMODULATOR",Cequa,CEQUA (OPHTHALMIC): 0.0009,Non-Preferred
HAE TREATMENTS,Cinryze vial,CINRYZE  (IV): 500 UNIT,Non-Preferred
"ANTIBIOTICS, VAGINAL",Cleocin 2% cream,CLEOCIN CREAM (VAGINAL): 0.02,Preferred
"ANTIBIOTICS, VAGINAL",Cleocin ovules / vaginal suppository,CLEOCIN OVULES (VAGINAL): 100 MG,Preferred
"ANTIBIOTICS, VAGINAL",Clindamycin 2% Cream,CLINDAMYCIN (VAGINAL): 0.02,Non-Preferred
"ANTIBIOTICS, VAGINAL",Clindesse 2% prefilled applicator cream,CLINDESSE (VAGINAL): 0.02,Preferred
ANTICONVULSANTS,Clobazam oral suspension,CLOBAZAM SUSPENSION (ORAL): 2.5 MG/ML,Preferred
ANTICONVULSANTS,Clobazam tablet,CLOBAZAM TABLET (ORAL): 10 MG,Preferred
ANTIPSYCHOTICS - ATYPICAL,Clozapine ODT,CLOZAPINE ODT (AG) (ORAL): 12.5 MG,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Clozapine tablet,CLOZAPINE (ORAL): 100 MG,Preferred
ANTIPSYCHOTICS - ATYPICAL,Clozaril,CLOZARIL (ORAL): 100 MG,Non-Preferred
"OPHTHALMICS, GLAUCOMA AGENTS",Combigan,COMBIGAN (OPHTHALMIC): 0.2%-0.5%,Preferred
COPD AGENTS,Combivent Respimat inhalation aerosol solution,COMBIVENT RESPIMAT (INHALATION): 20-100 MCG,Preferred
HIV / AIDS,Complera,COMPLERA (ORAL): 200-25-300,Preferred
MULTIPLE SCLEROSIS AGENTS,Copaxone 20 mg,COPAXONE 20 MG/ML (SUBCUTANE.): 20 MG/ML,Preferred
MULTIPLE SCLEROSIS AGENTS,Copaxone 40 mg,COPAXONE 40 MG/ML (SUBCUTANE.): 40 MG/ML,Preferred
HEMOPHILIA TREATMENT,Corifact,CORIFACT KIT (INTRAVEN): 1000-1600,Preferred
PANCREATIC ENZYMES,Creon,CREON (ORAL): 12K-38K-60,Preferred
"OPHTHALMICS, ANTI-INFLAMMATORY/IMMUNOMODULATOR",Cyclosporine ophthalmic emulsion,CYCLOSPORINE IN KLARITY (OPHTHALMIC): 0.1%-0.25%,Non-Preferred
COPD AGENTS,Daliresp,DALIRESP (ORAL): 250 MCG,Non-Preferred
SKELETAL MUSCLE RELAXANTS,Dantrium,DANTRIUM (ORAL): 25 MG,Non-Preferred
ANTICONVULSANTS,Depakote,DEPAKOTE (ORAL): 125 MG,Non-Preferred
HIV / AIDS,Descovy,DESCOVY (ORAL): 200MG-25MG,Preferred
"DIABETES METERS, CONTINUOUS",DexCom G6 Receiver,DEXCOM G6 CGM (MISCELL.): nan,Preferred
"DIABETES METERS, CONTINUOUS",DexCom G6 Sensor,DEXCOM G6 CGM (MISCELL.): nan,Preferred
"DIABETES METERS, CONTINUOUS",DexCom G7 Receiver,DEXCOM G7 CGM (MISCELL.): nan,Preferred
"DIABETES METERS, CONTINUOUS",DexCom G7 Sensor,DEXCOM G7 CGM (MISCELL.): nan,Preferred
"DIABETES METERS, CONTINUOUS",Dexcom G4,DEXCOM G4 CGM (MISCELL.): nan,Preferred
"DIABETES METERS, CONTINUOUS",Dexcom G5,DEXCOM G5 CGM (MISCELL.): nan,Preferred
"DIABETES METERS, CONTINUOUS",Dexcom G6 Transmitter,DEXCOM G6 CGM (MISCELL.): nan,Preferred
ANTICONVULSANTS,Diacomit capsule,DIACOMIT CAPSULE (ORAL): 250 MG,Non-Preferred
ANTICONVULSANTS,Diacomit packet for oral suspension,DIACOMIT POWDER PACK (ORAL): 250 MG,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Dimethyl Fumarate,DIMETHYL FUMARATE (ORAL): 120-240 MG,Preferred
ANGIOTENSIN MODULATORS,Diovan,DIOVAN (ORAL): 160 MG,Non-Preferred
ANGIOTENSIN MODULATORS,Diovan HCT,DIOVAN HCT (ORAL): 160-12.5MG,Non-Preferred
ALZHEIMER'S AGENTS,Donepezil ODT,DONEPEZIL ODT (ORAL): 10 MG,Preferred
ALZHEIMER'S AGENTS,Donepezil tablet,DONEPEZIL TABLET (ORAL): 10 MG,Preferred
COPD AGENTS,Duaklir Pressair,DUAKLIR PRESSAIR (INHALATION): 400-12 MCG,Non-Preferred
"GLUCOCORTICOIDS, INHALED",Dulera,DULERA (INHALATION): 100-5 MCG,Preferred
NEUROPATHIC PAIN,Duloxetine,DULOXETINE (CYMBALTA) (ORAL): 20 MG,Preferred
"OPHTHALMICS, GLAUCOMA AGENTS",Durysta,DURYSTA IMPLANT (INTRACAMERAL): 10 MCG,Non-Preferred
STIMULANTS AND RELATED AGENTS,Dyanavel XR,DYANAVEL XR (ORAL): 2.5 MG/ML,Non-Preferred
ANGIOTENSIN MODULATORS,Edarbi,EDARBI (ORAL): 40 MG,Non-Preferred
ANGIOTENSIN MODULATORS,Edarbyclor,EDARBYCLOR (ORAL): 40 MG-25MG,Non-Preferred
HIV / AIDS,Edurant,EDURANT (ORAL): 25 MG,Preferred
ANTICOAGULANTS,Eliquis,ELIQUIS (ORAL): 2.5 MG,Preferred
HEMOPHILIA TREATMENT,Eloctate,ELOCTATE (INTRAVEN): 1000 UNIT,Preferred
"ANTIMIGRAINE AGENTS, OTHER",Emgality 100 mg,EMGALITY SYRINGE 100 MG (SUBCUTANEOUS): 300MG/3ML,Preferred
"ANTIMIGRAINE AGENTS, OTHER",Emgality 120 mg,EMGALITY SYRINGE: 120MG/ML,Preferred
HIV / AIDS,Emtriva capsule,EMTRIVA CAPSULE (ORAL): 200 MG,Preferred
HIV / AIDS,Emtriva oral solution,EMTRIVA SOLUTION (ORAL): 10 MG/ML,Preferred
ANGIOTENSIN MODULATORS,Enalapril,ENALAPRIL (ORAL): 10 MG,Preferred
HEPATITIS B AGENTS,Entecavir,ENTECAVIR TABLET (ORAL): 0.5 MG,Preferred
ANGIOTENSIN MODULATORS,Entresto sprinkle capsule,ENTRESTO SPRINKLE CAP (ORAL): 15 MG-16MG,Non-Preferred
ANGIOTENSIN MODULATORS,Entresto tablet,ENTRESTO (ORAL): 24 MG-26MG,Preferred
"IMMUNOSUPPRESSIVES, ORAL",Envarsus XR,ENVARSUS XR (ORAL): 0.75 MG,Non-Preferred
HEPATITIS C AGENTS - DAA,Epclusa,EPCLUSA (ORAL): 150-37.5MG,Non-Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Generic Adrenaclick) 0.15mg,EPINEPHRINE 0.15 MG (ADRENACLICK) (AG) (INJECTION): 0.15/0.15,Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Generic Adrenaclick) 0.3mg,EPINEPHRINE 0.3 MG (ADRENACLICK) (AG) (INJECTION): 0.3MG/0.3,Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,EPINEPHRINE 0.15 MG (EPIPEN JR) (AG) (INJECTION): 0.15MG/0.3,Preferred
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Mylan Ag Epipen And Jr) 0.3mg Mylan's EpiPen AG,EPINEPHRINE 0.3 MG (EPIPEN) (AG) (INJECTION): 0.3MG/0.3,Preferred
"EPINEPHRINE, SELF-INJECTED",Epipen,EPIPEN (INTRAMUSC): 0.3MG/0.3,Preferred
"EPINEPHRINE, SELF-INJECTED",Epipen Jr.,EPIPEN JR (INTRAMUSC): 0.15MG/0.3,Preferred
HIV / AIDS,Epivir,EPIVIR TABLET (ORAL): 150 MG,Preferred
HEPATITIS B AGENTS,Epivir HBV oral solution,EPIVIR HBV SOLUTION (ORAL): 25 MG/5 ML,Preferred
HEPATITIS B AGENTS,Epivir HBV tablet,EPIVIR HBV TABLET (ORAL): 100 MG,Preferred
ERYTHROPOIESIS STIMULATING PROTEINS,Epogen,EPOGEN (INJECTION): 10000/ML,Preferred
ANTICONVULSANTS,Eprontia,EPRONTIA SOLUTION (ORAL): 25 MG/ML,Non-Preferred
ANGIOTENSIN MODULATORS,Eprosartan,EPROSARTAN (ORAL): 600 MG,Non-Preferred
HIV / AIDS,Epzicom,EPZICOM (ORAL): 600-300MG,Non-Preferred
ANTICONVULSANTS,Equetro,EQUETRO (ORAL): 100 MG,Non-Preferred
PROTON PUMP INHIBITORS,Esomeprazole,ESOMEPRAZOLE CAPSULES (AG) (ORAL): 20 MG,Preferred
HEMOPHILIA TREATMENT,Esperoct,ESPEROCT (INTRAVEN): 1000 (+/-),Preferred
BONE RESORPTION SUPPRESSION AND RELATED AGENTS,Evenity,EVENITY: 105MG/1.17ML,Non-Preferred
"LIPOTROPICS, OTHER",Evkeeza,EVKEEZA (INTRAVEN): 1200MG/8ML,Non-Preferred
HIV / AIDS,Evotaz,EVOTAZ (ORAL): 300-150 MG,Preferred
ALZHEIMER'S AGENTS,Exelon,EXELON (TRANSDERM.): 13.3MG/24H,Preferred
ANGIOTENSIN MODULATOR COMBINATIONS,Exforge,EXFORGE (ORAL): 10MG-160MG,Non-Preferred
ANGIOTENSIN MODULATOR COMBINATIONS,Exforge HCT,EXFORGE HCT (ORAL): 10-160-25,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Extavia Kit,EXTAVIA KIT (SUBCUTANE.): 0.3 MG,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Extavia Vial,EXTAVIA VIAL (SUBCUTANE.): 0.3 MG,Non-Preferred
"OPHTHALMICS, ANTI-INFLAMMATORY/IMMUNOMODULATOR",Eysuvis ophthalmic suspension,EYSUVIS (OPHTHALMIC): 0.0025,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Fanapt,FANAPT TABLET (ORAL): 1 MG,Non-Preferred
"HYPOGLYCEMICS, SGLT2",Farxiga,FARXIGA (ORAL): 10 MG,Preferred
HEMOPHILIA TREATMENT,Feiba,FEIBA NF (INTRAVEN): 1750-3250,Preferred
ANTICONVULSANTS,Felbatol oral suspension,FELBATOL SUSPENSION (ORAL): 600 MG/5ML,Non-Preferred
ANTICONVULSANTS,Felbatol tablet,FELBATOL TABLET (ORAL): 400 MG,Non-Preferred
"ANTIDEPRESSANTS, OTHER",Fetzima,FETZIMA (ORAL): 120 MG,Non-Preferred
SKELETAL MUSCLE RELAXANTS,Fexmid,FEXMID (ORAL): 7.5 MG,Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Fiasp,FIASP VIAL (SUBCUTANE.): 100/ML,Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Fiasp FlexTouch,FIASP FLEXTOUCH PEN (SUBCUTANE.): 100/ML (3),Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Fingolimod capsule,FINGOLIMOD (ORAL): 0.25 MG,Preferred
ANTICONVULSANTS,Fintepla,FINTEPLA (ORAL): 2.2 MG/ML,Non-Preferred
"OPHTHALMICS, ANTI-INFLAMMATORIES",Flarex ophthalmic suspension,FLAREX (OPHTHALMIC): 0.001,Non-Preferred
SKELETAL MUSCLE RELAXANTS,Fleqsuvy,FLEQSUVY (ORAL): 5 MG/ML,Non-Preferred
"GLUCOCORTICOIDS, INHALED",Flovent Diskus,FLOVENT DISKUS (INHALATION): 100 MCG,Preferred
"GLUCOCORTICOIDS, INHALED",Flovent HFA,FLOVENT HFA (INHALATION): 110 MCG,Preferred
"GLUCOCORTICOIDS, INHALED",Fluticasone / Salmeterol generic Advair Diskus,FLUTICASONE/SALMETEROL (ADVAIR) (AG) (INHALATION): 100-50 MCG,Non-Preferred
"GLUCOCORTICOIDS, INHALED",Fluticasone / Salmeterol generic Advair HFA,FLUTICASONE/SALMETEROL (ADVAIR) (AG) (INHALATION): 100-50 MCG,Non-Preferred
STIMULANTS AND RELATED AGENTS,Focalin,FOCALIN (ORAL): 10 MG,Non-Preferred
STIMULANTS AND RELATED AGENTS,Focalin XR,FOCALIN XR (ORAL): 10 MG,Non-Preferred
"BRONCHODILATORS, BETA AGONIST",Formoterol Fumarate inhalation nebulization solution,FORMOTEROL FUMARATE/NEB (INHALATION): 20 MCG/2ML,Non-Preferred
BONE RESORPTION SUPPRESSION AND RELATED AGENTS,Forteo,FORTEO (SUBCUTANE.): 20MCG/DOSE,Preferred
ANGIOTENSIN MODULATORS,Fosinopril,FOSINOPRIL (ORAL): 10 MG,Preferred
"DIABETES METERS, CONTINUOUS",FreeStyle Libre 14 Day Reader,FREESTYLE LIBRE 14 DAY READER CGM (MISCELL.): nan,Preferred
"DIABETES METERS, CONTINUOUS",FreeStyle Libre 14 Day Sensor Kit,FREESTYLE LIBRE 14 DAY READER CGM (MISCELL.): nan,Preferred
"DIABETES METERS, CONTINUOUS",FreeStyle Libre 2 Reader,FREESTYLE LIBRE 2 READER CGM (MISCELL.): nan,Preferred
"DIABETES METERS, CONTINUOUS",Freestyle Libre,FREESTYLE LIBRE 10 DAY READER CGM (MISCELL.): nan,Preferred
"DIABETES METERS, CONTINUOUS",Freestyle Libre 14-Day,FREESTYLE LIBRE 14 DAY READER CGM (MISCELL.): nan,Preferred
"DIABETES METERS, CONTINUOUS",Freestyle Libre 2,FREESTYLE LIBRE 2 READER CGM (MISCELL.): nan,Preferred
HIV / AIDS,Fuzeon,FUZEON (SUB-Q): 90 MG,Preferred
ALZHEIMER'S AGENTS,Galantamine ER,GALANTAMINE ER (ORAL): 16 MG,Preferred
ALZHEIMER'S AGENTS,Galantamine oral solution,GALANTAMINE SOLUTION (ORAL): 4 MG/ML,Non-Preferred
ALZHEIMER'S AGENTS,Galantamine tablet,GALANTAMINE TABLET (ORAL): 12 MG,Preferred
GROWTH HORMONE,Genotropin,GENOTROPIN CARTRIDGE (INJECTION): 12 MG/ML,Preferred
HIV / AIDS,Genvoya,GENVOYA (ORAL): 150-200-10,Preferred
ANTIPSYCHOTICS - ATYPICAL,Geodon,GEODON (ORAL): 20 MG,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Gilenya capsule,GILENYA (ORAL): 0.25 MG,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Glatiramer Acetate prefilled syringe,GLATIRAMER 20 MG/ML (SUBCUTANE.): 20 MG/ML,Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Glyxambi,GLYXAMBI (ORAL): 10 MG-5 MG,Non-Preferred
NEUROPATHIC PAIN,Gralise,GRALISE (ORAL): 300 MG,Non-Preferred
HAE TREATMENTS,Haegarda vial,"HAEGARDA  (SUBCUTANE.): 2,000 UNIT",Preferred
HEPATITIS C AGENTS - DAA,Harvoni,HARVONI TABLET (ORAL): 45MG-200MG,Non-Preferred
BETA-BLOCKERS,Hemangeol,HEMANGEOL (ORAL): 4.28 MG/ML,Non-Preferred
HEMOPHILIA TREATMENT,Hemgenix,HEMGENIX (INTRAVEN): 1X10E13/ML,Non-Preferred
HEMOPHILIA TREATMENT,Hemlibra,HEMLIBRA  (SUBCUTANE.): 60 MG/0.4 ML,Preferred
HEPATITIS B AGENTS,Hepsera,HEPSERA (ORAL): 10 MG,Preferred
