therapeutic_class,capsule_name,pdl_name
Mental Health: Anticonvulsants,Diacomit capsule,Diacomit
Mental Health: Anticonvulsants,Diacomit packet for oral suspension,Diacomit
Neurological: Migraine - Abortive Therapy,Dihydroergotamine Mesylate,dihydroergotamine
Neurological: Multiple Sclerosis Agents,Dimethyl Fumarate,dimethyl fumarate
Central Nervous System: Antidementia Agents - Oral,Donepezil ODT,donepezil ODT
Respiratory: Asthma & COPD - LABA/LAMA Combinations,Duaklir Pressair,Duaklir
Estrogens: Oral Combination,Duavee tablet,Duavee
Respiratory: Asthma & COPD - Combination Products,Dulera,Dulera
Dermatological: Atopic Dermatitis (Non-Steroidal),Dupixent Atopic Dermatitis (adult),Dupixent
Dermatological: Atopic Dermatitis (Non-Steroidal),Dupixent Atopic Dermatitis (pediatric),Dupixent
Dermatological: Atopic Dermatitis (Non-Steroidal),Dupixent Chronic Obstructive Pulmonary Disease (COPD),Dupixent
Dermatological: Atopic Dermatitis (Non-Steroidal),Dupixent Chronic Rhinosinusitis with Nasal Polyposis,Dupixent
Dermatological: Atopic Dermatitis (Non-Steroidal),Dupixent Eosinophilic Esophagitis,Dupixent
Dermatological: Atopic Dermatitis (Non-Steroidal),Dupixent Prurigo Nodularis,Dupixent
Ophthalmics: Anti-Glaucoma - Prostaglandins,Durysta,Durysta
Dermatological: Atopic Dermatitis (Non-Steroidal),Ebglyss Atopic Dermatitis (adult),Ebglyss
Dermatological: Atopic Dermatitis (Non-Steroidal),Ebglyss Atopic Dermatitis (pediatric),Ebglyss
Cardiovascular: Angiotensin Receptor Blockers (ARBs),Edarbi,Edarbi
Cardiovascular: Angiotensin Receptor Blocker (ARB) + Thiazide Combinations,Edarbyclor,Edarbyclor
Antivirals: Antiretrovirals - Non-Nucleoside Reverse Transcriptase Inhibitors (NNRTIs),Edurant,Edurant
Neurological: Migraine - Abortive Therapy,Eletriptan,eletriptan
Anticoagulants: Oral,Eliquis,Eliquis
Antihemophilia: Factor VIII,Eloctate,Eloctate
Neurological: Migraine - Abortive Therapy,Elyxyb,Elyxyb
Neurological: Migraine - Prophylactic Therapy,Emgality 100 mg,Emgality
Neurological: Migraine - Prophylactic Therapy,Emgality 120 mg,Emgality
Antivirals: Nucleoside/Nucleotide Reverse Transcriptase Inhibitors (NRTIs),Emtriva capsule,Emtriva
Antivirals: Nucleoside/Nucleotide Reverse Transcriptase Inhibitors (NRTIs),Emtriva oral solution,Emtriva
Cardiovascular: Angiotensin Converting Enzyme (ACE) Inhibitors,Enalapril,enalapril
Cytokine Modulators: Immunomodulators,Enbrel Ankylosing Spondylitis,Enbrel
Cytokine Modulators: Immunomodulators,Enbrel Plaque Psoriasis (adult),Enbrel
Cytokine Modulators: Immunomodulators,Enbrel Plaque Psoriasis (pediatric),Enbrel
Cytokine Modulators: Immunomodulators,Enbrel Polyarticular Juvenile Idiopathic Arthritis (PJIA),Enbrel
Cytokine Modulators: Immunomodulators,Enbrel Psoriatic Arthritis (adult),Enbrel
Cytokine Modulators: Immunomodulators,Enbrel Psoriatic Arthritis (pediatric),Enbrel
Cytokine Modulators: Immunomodulators,Enbrel Rheumatoid Arthritis,Enbrel
Cytokine Modulators: Immunomodulators,"Entyvio Crohn’s Disease (adult), vial",Entyvio
Cytokine Modulators: Immunomodulators,"Entyvio Ulcerative Colitis (adult), vial",Entyvio
Mental Health: Anticonvulsants,Epidiolex,Epidiolex
Epinephrine: Injection Devices,Epinephrine (Generic Adrenaclick) 0.15mg,epinephrine
Epinephrine: Injection Devices,Epinephrine (Generic Adrenaclick) 0.3mg,epinephrine
Epinephrine: Injection Devices,Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,Mylan epinephrine
Epinephrine: Injection Devices,Epinephrine (Mylan Ag Epipen And Jr) 0.3mg Mylan's EpiPen AG,Mylan epinephrine
Epinephrine: Injection Devices,Epipen,EpiPen
Epinephrine: Injection Devices,Epipen Jr.,EpiPen
Antivirals: Nucleoside/Nucleotide Reverse Transcriptase Inhibitors (NRTIs),Epivir,Epivir
Hematopoietics: Erythropoiesis Stimulating Agents (ESAs),Epogen,Epogen
Mental Health: Anticonvulsants,Eprontia,Eprontia
Antivirals: Antiretrovirals- Combination Products,Epzicom,Epzicom
Mental Health: Atypical Antipsychotics,Erzofri prefilled syringe,Erzofri
Gastrointestinal (GI): Proton Pump Inhibitors,Esomeprazole,esomeprazole capsule
Antihemophilia: Factor VIII,Esperoct,Esperoct
Dermatological: Atopic Dermatitis (Non-Steroidal),Eucrisa,Eucrisa
Bone Density Regulators: Direct Acting Antivirals (DAAs),Evenity,Evenity
Antivirals: Antiretrovirals- Combination Products,Evotaz,Evotaz
Neurological: Therapies for Spinal Muscular Atrophy,Evrysdi,Evrysdi
Central Nervous System: Antidementia Agents - Topical,Exelon,Exelon
Ophthalmics: Ophthalmic - Anti-Inflammatory - Corticosteroids,Eysuvis ophthalmic suspension,Eysuvis
Mental Health: Atypical Antipsychotics,Fanapt,Fanapt
Antidiabetics: SGLT-2 Inhibitors,Farxiga,Farxiga
Respiratory: Monoclonal Antibodies for Asthma,Fasenra Eosinophilic Granulomatosis with Polyangitis (EGPA),Fasenra
Mental Health: Anticonvulsants,Felbatol oral suspension,Felbatol
Mental Health: Anticonvulsants,Felbatol tablet,Felbatol
Contraceptives: Low Dose and Mono-phasic - Oral,Femlyv,Femlyv
Mental Health: Antidepressants - SSRI/SNRI,Fetzima,Fetzima
Muscle Relaxants: Antispasmodic Agents,Fexmid,Fexmid
Antidiabetics: Short Acting Insulin,Fiasp,Fiasp
Antidiabetics: Short Acting Insulin,Fiasp FlexTouch,Fiasp
Neurological: Multiple Sclerosis Agents,Fingolimod capsule,fingolimod
Mental Health: Anticonvulsants,Fintepla,Fintepla
Ophthalmics: Ophthalmic - Anti-Inflammatory - Corticosteroids,Flarex ophthalmic suspension,Flarex
Muscle Relaxants: Antispasticity Agents,Fleqsuvy,Fleqsuvy
Respiratory: Asthma & COPD - Combination Products,Fluticasone / Salmeterol generic Advair Diskus,fluticasone/salmeterol
Respiratory: Asthma & COPD - Combination Products,Fluticasone / Salmeterol generic Advair HFA,fluticasone/salmeterol
Bone Density Regulators: Direct Acting Antivirals (DAAs),Forteo,Forteo
Cardiovascular: Angiotensin Converting Enzyme (ACE) Inhibitors,Fosinopril,fosinopril
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Libre 14 Day Reader,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Libre 14 Day Sensor Kit,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Testing Strips,FreeStyle Test Strips 50 ct,Freestyle Test Strips
Neurological: Migraine - Abortive Therapy,Frova,Frova
Neurological: Migraine - Abortive Therapy,Frovatriptan,frovatriptan
Hematopoietics: Granulocyte Colony Stimulating Factors (G-CSFs),Fulphila,Fulphila
"Antivirals: Antiretrovirals - Entry, Fusion Inhibitors",Fuzeon,Fuzeon
Hematopoietics: Granulocyte Colony Stimulating Factors (G-CSFs),Fylnetra,Fylnetra
Central Nervous System: Antidementia Agents - Oral,Galantamine ER,galantamine ER
Central Nervous System: Antidementia Agents - Oral,Galantamine oral solution,galantamine ER
Central Nervous System: Antidementia Agents - Oral,Galantamine tablet,galantamine ER
Immune Globulin: Granulocyte Colony Stimulating Factors (G-CSFs),Gammagard,Gammagard
Growth Hormone: Chronic Gout,Genotropin,Genotropin
Antivirals: Antiretrovirals- Combination Products,Genvoya,Genvoya
Mental Health: Atypical Antipsychotics,Geodon,Geodon capsule
Neurological: Multiple Sclerosis Agents,Gilenya capsule,Gilenya
Neurological: Multiple Sclerosis Agents,Glatiramer Acetate prefilled syringe,glatiramer
Antidiabetics: DPP- 4 Inhibitor Combinations,Glyxambi,Glyxambi
Mental Health: Anticonvulsants,Gralise,Gralise
Hematopoietics: Granulocyte Colony Stimulating Factors (G-CSFs),Granix,Granix
Hepatitis C: Direct Acting Antivirals (DAAs),Harvoni,Harvoni
Cardiovascular: Beta-Adrenergic Blocking Agents - Cardio Nonselective,Hemangeol,Hemangeol
Mental Health: Anticonvulsants,Horizant,Horizant
Growth Hormone: Chronic Gout,Humatrope,Humatrope
Cytokine Modulators: Immunomodulators,Humira Ankylosing Spondylitis,Humira
Cytokine Modulators: Immunomodulators,Humira Crohn's Disease (adult),Humira
Cytokine Modulators: Immunomodulators,Humira Crohn's Disease (pediatric),Humira
Cytokine Modulators: Immunomodulators,Humira Hidradenitis Suppurativa,Humira
Cytokine Modulators: Immunomodulators,Humira Plaque Psoriasis (adult),Humira
Cytokine Modulators: Immunomodulators,Humira Polyarticular Juvenile Idiopathic Arthritis (PJIA),Humira
Cytokine Modulators: Immunomodulators,Humira Psoriatic Arthritis (adult),Humira
Cytokine Modulators: Immunomodulators,Humira Rheumatoid Arthritis,Humira
Cytokine Modulators: Immunomodulators,Humira Ulcerative Colitis (adult),Humira
Cytokine Modulators: Immunomodulators,Humira Ulcerative Colitis (pediatric),Humira
Cytokine Modulators: Immunomodulators,Humira Uveitis (adult),Humira
Cytokine Modulators: Immunomodulators,Humira Uveitis (pediatric),Humira
Antihemophilia: Factor IX,Idelvion,Idelvion
Cytokine Modulators: Immunomodulators,Ilaris Adult-Onset Still’s Disease,Ilaris
Cytokine Modulators: Immunomodulators,Ilaris Cryopyrin Associated Periodic Syndromes (CAPS) including Familial Cold Autoinflammatory Syndrome (FCAS) and Muckle-Wells Syndrome (MWS),Ilaris
Cytokine Modulators: Immunomodulators,Ilaris Familial Mediterranean Fever (FMF),Ilaris
Cytokine Modulators: Immunomodulators,Ilaris Gout Flares,Ilaris
Cytokine Modulators: Immunomodulators,Ilaris Hyperimmunoglobulin D Syndrome (HIDS)/Mevalonate Kinase Deficiency (MKD),Ilaris
Cytokine Modulators: Immunomodulators,Ilaris Systemic-Onset Juvenile Idiopathic Arthritis (SJIA),Ilaris
Cytokine Modulators: Immunomodulators,Ilaris Tumor Necrosis Factor Receptor Associated Periodic Syndrome (TRAPS),Ilaris
Ophthalmics: Ophthalmic - Anti-Inflammatory - NSAIDs,Ilevro ophthalmic suspension,Ilevro
Cytokine Modulators: Immunomodulators,Ilumya Plaque Psoriasis (adult),Ilumya
Respiratory: Asthma & COPD - Anticholinergics,Incruse Ellipta,Incruse Ellipta
Cytokine Modulators: Immunomodulators,Inflectra,Inflectra
Neurological: Movement Disorder Treatments - VMAT-2 Inhibitors,Ingrezza,Ingrezza
Neurological: Movement Disorder Treatments - VMAT-2 Inhibitors,Ingrezza sprinkle capsule,Ingrezza
Neurological: Movement Disorder Treatments - VMAT-2 Inhibitors,Ingrezza titration pack,Ingrezza
Antidiabetics: Long Acting Insulin,Insulin Glargine,insulin glargine
Antidiabetics: Short Acting Insulin,Insulin Lispro,insulin lispro
Antivirals: Antiretrovirals - Non-Nucleoside Reverse Transcriptase Inhibitors (NNRTIs),Intelence,Intelence
Mental Health: Atypical Antipsychotics,Invega ER,Invega
Mental Health: Atypical Antipsychotics,Invega Hafyera,Invega Hafyera
Mental Health: Atypical Antipsychotics,Invega Sustenna,Invega Sustenna
Mental Health: Atypical Antipsychotics,Invega Trinza,Invega Trinza
Antivirals: Protease Inhibitors,Invirase,Invirase
Antidiabetics: SGLT-2 Inhibitor Combinations,Invokamet,Invokamet
Antidiabetics: SGLT-2 Inhibitor Combinations,Invokamet XR,Invokamet XR
Antidiabetics: SGLT-2 Inhibitors,Invokana,Invokana
Ophthalmics: Anti-Glaucoma - Alpha Adrenergics,Iopidine ophthalmic solution,Iopidine
Respiratory: Asthma & COPD - Combination Products,Ipratropium/Albuterol nebulized solution,ipratropium/albuterol
Cardiovascular: Angiotensin Receptor Blockers (ARBs),Irbesartan,irbesartan
Antivirals: Antiretrovirals - Integrase Inhibitors,Isentress,Isentress
Antihemophilia: Factor IX,Ixinity,Ixinity
Antidiabetics: DPP- 4 Inhibitor Combinations,Janumet,"Janumet, XR"
Antidiabetics: DPP- 4 Inhibitors,Januvia,Januvia
Antidiabetics: SGLT-2 Inhibitors,Jardiance,Jardiance
Antidiabetics: DPP- 4 Inhibitor Combinations,Jentadueto,"Jentadueto, XR"
Antihemophilia: Factor VIII,Jivi,Jivi
Mental Health: Long Acting ADHD Stimulants,Jornay PM,Jornay PM
Antivirals: Antiretrovirals- Combination Products,Kaletra,Kaletra
Respiratory: Cystic Fibrosis: CFTR Modulators,Kalydeco,Kalydeco
Mental Health: Anticonvulsants,Keppra XR,Keppra
Mental Health: Anticonvulsants,Keppra oral solution,Keppra
Mental Health: Anticonvulsants,Keppra tablet,Keppra
Neurological: Multiple Sclerosis Agents,Kesimpta,Kesimpta
Cytokine Modulators: Immunomodulators,Kevzara Polyarticular Juvenile Idiopathic Arthritis (PJIA),Kevzara
Cytokine Modulators: Immunomodulators,Kevzara Polymyalgia Rheumatica (PMR),Kevzara
Cytokine Modulators: Immunomodulators,Kevzara Rheumatoid Arthritis,Kevzara
Cytokine Modulators: Immunomodulators,Kineret,Kineret
Respiratory: Cystic Fibrosis: Inhaled Aminoglycosides,Kitabis Pak,Kitabis Pak
Antidiabetics: DPP- 4 Inhibitor Combinations,Kombiglyze XR,Kombiglyze XR
Gastrointestinal (GI): Proton Pump Inhibitors,Konvomep,Konvomep
Antihemophilia: Factor VIII,Kovaltry,Kovaltry
Mental Health: Anticonvulsants,Lamictal ODT,Lamictal ODT
Mental Health: Anticonvulsants,Lamictal tablet,Lamictal
Gastrointestinal (GI): Proton Pump Inhibitors,Lansoprazole,lansoprazole capsule
Antidiabetics: Long Acting Insulin,Lantus SoloStar,Lantus
Antidiabetics: Long Acting Insulin,Lantus vial,Lantus
Mental Health: Atypical Antipsychotics,Latuda,Latuda
Hepatitis C: Direct Acting Antivirals (DAAs),Ledipasvir / Sofosbuvir,sofosbuvir/ledipasvir
Pulmonary Hypertension: Endothelin Antagonists,Letairis,Letairis
Hematopoietics: Granulocyte Colony Stimulating Factors (G-CSFs),Leukine,Leukine
Respiratory: Asthma & COPD - Short Acting Beta Agonists (SABA),Levalbuterol Tartrate inhalation aerosol solution,levalbuterol HFA
Antidiabetics: Long Acting Insulin,Levemir FlexTouch,Levemir
Antidiabetics: Long Acting Insulin,Levemir vial,Levemir
Antivirals: Protease Inhibitors,Lexiva,Lexiva
Mental Health: Anticonvulsants,Libervant buccal film,Libervant
Gastrointestinal (GI): Irritable Bowel Syndrome Agents,Linzess,Linzess
Cardiovascular: Angiotensin Converting Enzyme (ACE) Inhibitors,Lisinopril,lisinopril
Cytokine Modulators: Immunomodulators,Litfulo Alopecia Areata,Litfulo
Contraceptives: Bi-phasic - Oral,Lo Loestrin Fe,Lo Loestrin
Muscle Relaxants: Antispasmodic Agents,Lorzone,Lorzone
Cardiovascular: Angiotensin Receptor Blockers (ARBs),Losartan,losartan
Ophthalmics: Anti-Glaucoma - Prostaglandins,Lumigan 2.5 mL,Lumigan
Ophthalmics: Anti-Glaucoma - Prostaglandins,Lumigan 5 mL,Lumigan
Ophthalmics: Anti-Glaucoma - Prostaglandins,Lumigan 7.5 mL,Lumigan
Mental Health: Atypical Antipsychotics,Lurasidone,lurasidone
Mental Health: Atypical Antipsychotics,Lybalvi,Lybalvi
Mental Health: Anticonvulsants,Lyrica,Lyrica capsule
Antidiabetics: Short Acting Insulin,"Lyumjev KwikPen, U-100",Lyumjev
