therapeutic_class,capsule_name,pdl_name
Diagnostic Products: Diabetic Glucose Meters,FreeStyle Libre 2 Reader,FreeStyle
Diagnostic Products: Diabetic Testing Strips,FreeStyle Libre 2 Reader,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Libre 2 Sensor,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Libre 2 Sensor,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Glucose Meters,FreeStyle Libre 2 Sensor,FreeStyle
Diagnostic Products: Diabetic Testing Strips,FreeStyle Libre 2 Sensor,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,Freestyle Libre 3 Plus,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,Freestyle Libre 3 Plus,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Glucose Meters,Freestyle Libre 3 Plus,FreeStyle
Diagnostic Products: Diabetic Testing Strips,Freestyle Libre 3 Plus,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,Freestyle Libre 3 Reader,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,Freestyle Libre 3 Reader,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Glucose Meters,Freestyle Libre 3 Reader,FreeStyle
Diagnostic Products: Diabetic Testing Strips,Freestyle Libre 3 Reader,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Libre 3 Sensor,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Libre 3 Sensor,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Glucose Meters,FreeStyle Libre 3 Sensor,FreeStyle
Diagnostic Products: Diabetic Testing Strips,FreeStyle Libre 3 Sensor,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,Freestyle Lite Meter,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,Freestyle Lite Meter,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Glucose Meters,Freestyle Lite Meter,FreeStyle
Diagnostic Products: Diabetic Testing Strips,Freestyle Lite Meter,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Lite Test Strips 100 ct,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Lite Test Strips 100 ct,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Glucose Meters,FreeStyle Lite Test Strips 100 ct,FreeStyle
Diagnostic Products: Diabetic Testing Strips,FreeStyle Lite Test Strips 100 ct,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Lite Test Strips 50 ct,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Lite Test Strips 50 ct,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Glucose Meters,FreeStyle Lite Test Strips 50 ct,FreeStyle
Diagnostic Products: Diabetic Testing Strips,FreeStyle Lite Test Strips 50 ct,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,Freestyle Precision Neo Meter,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,Freestyle Precision Neo Meter,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Glucose Meters,Freestyle Precision Neo Meter,FreeStyle
Diagnostic Products: Diabetic Testing Strips,Freestyle Precision Neo Meter,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Precision Neo Strips 25 ct,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Precision Neo Strips 25 ct,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Glucose Meters,FreeStyle Precision Neo Strips 25 ct,FreeStyle
Diagnostic Products: Diabetic Testing Strips,FreeStyle Precision Neo Strips 25 ct,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Precision Neo Strips 50 ct,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Precision Neo Strips 50 ct,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Glucose Meters,FreeStyle Precision Neo Strips 50 ct,FreeStyle
Diagnostic Products: Diabetic Testing Strips,FreeStyle Precision Neo Strips 50 ct,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Test Strips 100 ct,FreeStyle Libre Reader
Diagnostic Products: Diabetic Continuous Glucose Monitors,FreeStyle Test Strips 100 ct,FreeStyle Libre Sensor
Diagnostic Products: Diabetic Glucose Meters,FreeStyle Test Strips 100 ct,FreeStyle
Diagnostic Products: Diabetic Testing Strips,FreeStyle Test Strips 100 ct,Freestyle Test Strips
Diagnostic Products: Diabetic Continuous Glucose Monitors,Guardian,Guardian Connect Transmitter
Diagnostic Products: Diabetic Continuous Glucose Monitors,Guardian,Guardian 4 Transmitter
Diagnostic Products: Diabetic Continuous Glucose Monitors,Guardian,Guardian Sensor 3
Diagnostic Products: Diabetic Continuous Glucose Monitors,Guardian,Guardian Sensor 4
Antidiabetics: Short Acting Insulin,Humalog vial,Humalog U-100
Antidiabetics: Short Acting Insulin,Humalog vial,Humalog U-200
Antidiabetics: Insulin Mixtures,Humalog vial,Humalog mix
Antidiabetics: Short Acting Insulin,Humalog Junior KwikPen,Humalog U-100
Antidiabetics: Short Acting Insulin,Humalog Junior KwikPen,Humalog U-200
Antidiabetics: Insulin Mixtures,Humalog Junior KwikPen,Humalog mix
Diagnostic Products: Diabetic Testing Lancets,iLet Bionic Pancreas System,Unilet lancets
Gastrointestinal (GI): Proton Pump Inhibitors,Lansoprazole / Amoxicillin / Clarithromycin,lansoprazole ODT
Gastrointestinal (GI): Proton Pump Inhibitors,Lansoprazole / Amoxicillin / Clarithromycin,dexlansoprazole
Gastrointestinal (GI): Proton Pump Inhibitors,Lansoprazole / Amoxicillin / Clarithromycin,lansoprazole capsule
Analgesics: Opioid Combinations,Naloxone carpuject,pentazocine/naloxone
Analgesics: Opioid Use Disorder Treatments,Naloxone carpuject,buprenorphine/naloxone tablet
Analgesics: Opioid Use Disorder Treatments,Naloxone carpuject,buprenorphine/naloxone film
Analgesics: Opioid Combinations,Naloxone nasal spray,pentazocine/naloxone
Analgesics: Opioid Use Disorder Treatments,Naloxone nasal spray,buprenorphine/naloxone tablet
Analgesics: Opioid Use Disorder Treatments,Naloxone nasal spray,buprenorphine/naloxone film
Analgesics: Opioid Combinations,Naloxone vial,pentazocine/naloxone
Analgesics: Opioid Use Disorder Treatments,Naloxone vial,buprenorphine/naloxone tablet
Analgesics: Opioid Use Disorder Treatments,Naloxone vial,buprenorphine/naloxone film
Antidiabetics: SGLT-2 Inhibitors,NP Thyroid,Inpefa
Contraceptives: Tri-phasic and Multi-phasic - Oral,NP Thyroid,enpresse
Gastrointestinal (GI): Bowel Evacuant Combinations,NP Thyroid,Clenpiq
Gastrointestinal (GI): Pancreatic Enzymes,NP Thyroid,Zenpep
Analgesics: Non-Steroidal Anti-Inflammatory Drugs (NSAIDs),One Touch Ultra 2 System,nabumetone
Analgesics: Short Acting Opioids,One Touch Ultra 2 System,hydromorphone liquid
Analgesics: Short Acting Opioids,One Touch Ultra 2 System,hydromorphone tablet
Analgesics: Short Acting Opioids,One Touch Ultra 2 System,"oxycodone 20mg, 30mg"
Analgesics: Short Acting Opioids,One Touch Ultra 2 System,"oxycodone 5mg, 10mg, 15mg"
Analgesics: Short Acting Opioids,One Touch Ultra 2 System,oxycodone solution (1mg/ml)
Analgesics: Short Acting Opioids,One Touch Ultra 2 System,hydromorphone suppository
Analgesics: Short Acting Opioids,One Touch Ultra 2 System,oxycodone capsule 5mg
Analgesics: Short Acting Opioids,One Touch Ultra 2 System,oxycodone conc (20mg/ml)
Analgesics: Short Acting Opioids,One Touch Ultra 2 System,oxymorphone
Analgesics: Short Acting Opioids,One Touch Ultra 2 System,Roxicodone 30mg
Analgesics: Short Acting Opioids,One Touch Ultra 2 System,"Roxicodone 5mg, 15mg"
Analgesics: Long Acting Opioids,One Touch Ultra 2 System,hydrocodone ER capsule
Analgesics: Long Acting Opioids,One Touch Ultra 2 System,hydrocodone ER tablet
Analgesics: Long Acting Opioids,One Touch Ultra 2 System,hydromorphone ER
Analgesics: Long Acting Opioids,One Touch Ultra 2 System,methadone
Analgesics: Long Acting Opioids,One Touch Ultra 2 System,oxycodone ER
Analgesics: Long Acting Opioids,One Touch Ultra 2 System,oxymorphone ER
Analgesics: Opioid Combinations,One Touch Ultra 2 System,hydrocodone/apap liquid
Analgesics: Opioid Combinations,One Touch Ultra 2 System,hydrocodone/apap tablet
Analgesics: Opioid Combinations,One Touch Ultra 2 System,oxycodone/apap liquid
Analgesics: Opioid Combinations,One Touch Ultra 2 System,oxycodone/apap tablet
Analgesics: Opioid Combinations,One Touch Ultra 2 System,benzhydrocodone/apap
Analgesics: Opioid Combinations,One Touch Ultra 2 System,hydrocodone/ibu
Analgesics: Opioid Combinations,One Touch Ultra 2 System,pentazocine/naloxone
Analgesics: Opioid Use Disorder Treatments,One Touch Ultra 2 System,buprenorphine/naloxone tablet
Analgesics: Opioid Use Disorder Treatments,One Touch Ultra 2 System,naltrexone tablet
Analgesics: Opioid Use Disorder Treatments,One Touch Ultra 2 System,Suboxone film
Analgesics: Opioid Use Disorder Treatments,One Touch Ultra 2 System,buprenorphine/naloxone film
Androgens: Topical Androgens,One Touch Ultra 2 System,testosterone gel
Androgens: Topical Androgens,One Touch Ultra 2 System,testosterone  solution
Androgens: Misc Androgens,One Touch Ultra 2 System,testosterone cypionate
Androgens: Misc Androgens,One Touch Ultra 2 System,Depo-Testosterone
Androgens: Misc Androgens,One Touch Ultra 2 System,methyltestosterone
Androgens: Misc Androgens,One Touch Ultra 2 System,oxandrolone
Androgens: Misc Androgens,One Touch Ultra 2 System,testosterone enanthate
Antidiabetics: Sulfonylurea Combinations,One Touch Ultra 2 System,pioglitazone/glimepiride
Antidiabetics: DPP- 4 Inhibitor Combinations,One Touch Ultra 2 System,alogliptin/pioglitazone
Anti-infectives (NOS): Amebicide & Antiprotozoal Agents,One Touch Ultra 2 System,atovaquone
Anti-infectives (NOS): Antimalarials,One Touch Ultra 2 System,atovaquone/proguanil
Anti-infectives (NOS): Antimalarials,One Touch Ultra 2 System,Malarone
Bone Density Regulators: Direct Acting Antivirals (DAAs),One Touch Ultra 2 System,Actonel
Cardiovascular: Beta-Adrenergic Blocking Agent Combinations,One Touch Ultra 2 System,atenolol/chlorthalidone
Cardiovascular: Diuretics - Potassium Sparing & Combination,One Touch Ultra 2 System,eplerenone
Cardiovascular: Diuretics - Potassium Sparing & Combination,One Touch Ultra 2 System,spironolactone
Cardiovascular: Diuretics - Potassium Sparing & Combination,One Touch Ultra 2 System,spironolactone/HCTZ
Cardiovascular: Diuretics - Potassium Sparing & Combination,One Touch Ultra 2 System,Aldactone
Cardiovascular: Diuretics - Potassium Sparing & Combination,One Touch Ultra 2 System,spironolactone 25mg/5ml
Central Nervous System: Antidementia Agents - Oral,One Touch Ultra 2 System,"donepezil 5, 10mg"
Central Nervous System: Antidementia Agents - Oral,One Touch Ultra 2 System,donepezil ODT
Central Nervous System: Antidementia Agents - Oral,One Touch Ultra 2 System,donepezil 23mg
Central Nervous System: Antidementia Agents - Oral,One Touch Ultra 2 System,memantine/donepezil ER capsule
"Central Nervous System: Hypnotics - Non Benzodiazepines, Non Barbiturates",One Touch Ultra 2 System,eszopiclone
Mental Health: Anticonvulsants,One Touch Ultra 2 System,Peganone
Mental Health: Anticonvulsants,One Touch Ultra 2 System,primidone
Mental Health: Anticonvulsants,One Touch Ultra 2 System,Gabarone
Mental Health: Atypical Antipsychotics,One Touch Ultra 2 System,lurasidone
Mental Health: Atypical Antipsychotics,One Touch Ultra 2 System,risperidone solution
Mental Health: Atypical Antipsychotics,One Touch Ultra 2 System,risperidone tablet
Mental Health: Atypical Antipsychotics,One Touch Ultra 2 System,ziprasidone
Mental Health: Atypical Antipsychotics,One Touch Ultra 2 System,paliperidone
Mental Health: Atypical Antipsychotics,One Touch Ultra 2 System,risperidone injection
Mental Health: Atypical Antipsychotics,One Touch Ultra 2 System,risperidone ODT
Mental Health: Atypical Antipsychotics,One Touch Ultra 2 System,Ziprasidone injection
Mental Health: Antidepressants - Miscellaneous,One Touch Ultra 2 System,"trazodone 50, 100, 150mg"
Mental Health: Antidepressants - Miscellaneous,One Touch Ultra 2 System,trazodone 300mg
Mental Health: Antidepressants - Miscellaneous,One Touch Ultra 2 System,nefazodone
Mental Health: Antidepressants - Miscellaneous,One Touch Ultra 2 System,vilazodone
Contraceptives: Low Dose and Mono-phasic - Oral,One Touch Ultra 2 System,drospirenone/ee
Contraceptives: Low Dose and Mono-phasic - Oral,One Touch Ultra 2 System,norethindrone/ee 1/20
Contraceptives: Low Dose and Mono-phasic - Oral,One Touch Ultra 2 System,"norethindrone/ee FE 1/20, 1.5/30"
Contraceptives: Low Dose and Mono-phasic - Oral,One Touch Ultra 2 System,norethindrone/ee FE capsule
Contraceptives: Low Dose and Mono-phasic - Oral,One Touch Ultra 2 System,norethindrone/ee FE chewable
Contraceptives: Low Dose and Mono-phasic - Oral,One Touch Ultra 2 System,drospirenone/ee/levomefolate
Contraceptives: Low Dose and Mono-phasic - Oral,One Touch Ultra 2 System,norethindrone/ee 1.5/30
Contraceptives: Tri-phasic and Multi-phasic - Oral,One Touch Ultra 2 System,levonest
Contraceptives: Extended and Continuous Cycle - Oral,One Touch Ultra 2 System,norethindrone/ee FE
Dermatological: Topical Acne Products - Antibiotics & Combinations,One Touch Ultra 2 System,Onexton
Dermatological: Topical Acne Products - Antibiotics & Combinations,One Touch Ultra 2 System,dapsone
Dermatological: Very Potent - Corticosteroids,One Touch Ultra 2 System,betamethasone augmented cream
Dermatological: Very Potent - Corticosteroids,One Touch Ultra 2 System,betamethasone dipropionate cream
Dermatological: Very Potent - Corticosteroids,One Touch Ultra 2 System,betamethasone dipropionate lotion
Dermatological: Very Potent - Corticosteroids,One Touch Ultra 2 System,betamethasone augmented gel
Dermatological: Very Potent - Corticosteroids,One Touch Ultra 2 System,betamethasone augmented lotion
Dermatological: Very Potent - Corticosteroids,One Touch Ultra 2 System,betamethasone augmented ointment
Dermatological: Very Potent - Corticosteroids,One Touch Ultra 2 System,betamethasone ointment
Dermatological: Very Potent - Corticosteroids,One Touch Ultra 2 System,diflorasone
Dermatological: Potent - Corticosteroids,One Touch Ultra 2 System,desoximetasone 0.25%
Dermatological: Potent - Corticosteroids,One Touch Ultra 2 System,mometasone 0.1% ointment
Dermatological: Potent - Corticosteroids,One Touch Ultra 2 System,triamcinolone 0.5%
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,betamethasone val
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,fluticasone cream
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,fluticasone ointment
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,mometasone 0.1% cream
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,mometasone 0.1% solution
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,triamcinolone 0.1%  ointment
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,triamcinolone 0.1% cream
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,triamcinolone 0.1% lotion
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,clocortolone
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,desoximetasone 0.05%
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,fluocinolone 0.025% cream
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,fluocinolone 0.025% ointment
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,fluticasone lotion
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,hydrocortisone val 0.2% cream
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,hydrocortisone val 0.2% ointment
Dermatological: Midstrength - Corticosteroids,One Touch Ultra 2 System,triamcinolone topical spray
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,fluocinolone 0.01% cream
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,fluocinolone 0.01% oil
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,hydrocortisone 1% cream
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,hydrocortisone 1% ointment
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,hydrocortisone 2.5% cream
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,hydrocortisone 2.5% lotion
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,hydrocortisone 2.5% ointment
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,hydrocortisone 2.5% rectal cream
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,hydrocortisone enema
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,triamcinolone 0.025% cream
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,triamcinolone 0.025% lotion
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,triamcinolone 0.025% ointment
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,alclometasone
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,fluocinolone 0.01% solution
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,hydrocortisone 2.5% solution
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,hydrocortisone butyrate
Dermatological: Mild - Corticosteroids,One Touch Ultra 2 System,triamcinolone 0.05% ointment
Dermatological: Steroid/Antifungal Combinations,One Touch Ultra 2 System,clotrimazole/betamethasone cre
Dermatological: Steroid/Antifungal Combinations,One Touch Ultra 2 System,nystatin/triamcinolone
Dermatological: Steroid/Antifungal Combinations,One Touch Ultra 2 System,clotrimazole/betamethasone lotion
Dermatological: Local Anesthetic Agents,One Touch Ultra 2 System,lidocaine/hydrocortisone rectal cream
Dermatological: Local Anesthetic Agents,One Touch Ultra 2 System,lidocaine/hydrocortisone rectal gel
Dermatological: Local Anesthetic Agents,One Touch Ultra 2 System,Lidotral/hydrocortisone
Estrogens: Oral Combination,One Touch Ultra 2 System,estradiol/norethindrone
Estrogens: Oral Combination,One Touch Ultra 2 System,estrogens/methyltestosterone
Gastrointestinal (GI): Irritable Bowel Syndrome Agents,One Touch Ultra 2 System,lubiprostone
Gastrointestinal (GI): Irritable Bowel Syndrome Agents,One Touch Ultra 2 System,Lotronex
Prenatal Vitamins: Granulocyte Colony Stimulating Factors (G-CSFs),One Touch Ultra 2 System,Vitafol One
Prenatal Vitamins: Granulocyte Colony Stimulating Factors (G-CSFs),One Touch Ultra 2 System,Nestabs One
Prenatal Vitamins: Granulocyte Colony Stimulating Factors (G-CSFs),One Touch Ultra 2 System,"Tristart DHA, One"
Muscle Relaxants: Antispasmodic Agents,One Touch Ultra 2 System,chlorzoxazone
Muscle Relaxants: Antispasmodic Agents,One Touch Ultra 2 System,Lorzone
Muscle Relaxants: Antispasmodic Agents,One Touch Ultra 2 System,metaxalone
Nasal: Nasal - Corticosteroids,One Touch Ultra 2 System,fluticasone
Nasal: Nasal - Corticosteroids,One Touch Ultra 2 System,mometasone
Neurological: Parkinson - COMT Inhibitors & Combinations,One Touch Ultra 2 System,entacapone
Neurological: Parkinson - COMT Inhibitors & Combinations,One Touch Ultra 2 System,carbidopa/levodopa/entacapone
Neurological: Parkinson - COMT Inhibitors & Combinations,One Touch Ultra 2 System,tolcapone
Neurological: Multiple Sclerosis Agents,One Touch Ultra 2 System,Avonex
Neurological: Multiple Sclerosis Agents,One Touch Ultra 2 System,Copaxone 20mg
Neurological: Multiple Sclerosis Agents,One Touch Ultra 2 System,Copaxone 40mg
Ophthalmics: Ophthalmic - Anti-Inflammatory - Corticosteroids,One Touch Ultra 2 System,prednisolone 1% suspension
Ophthalmics: Ophthalmic - Anti-Inflammatory - Corticosteroids,One Touch Ultra 2 System,dexamethasone sodium phos PF
Ophthalmics: Ophthalmic - Anti-Inflammatory - Corticosteroids,One Touch Ultra 2 System,fluorometholone
Ophthalmics: Ophthalmic - Anti-Inflammatory - Corticosteroids,One Touch Ultra 2 System,prednisolone sodium phosphate
Ophthalmics: Ophthalmic - Anti-Inflammatory - Combinations,One Touch Ultra 2 System,tobramycin/dexamethasone
Otics: Otic - Antibiotic Combinations,One Touch Ultra 2 System,ciprofloxacin/dexamethasone
Otics: Otic - Antibiotic Combinations,One Touch Ultra 2 System,ciprofloxacin/fluocinolone
Respiratory: Asthma & COPD - Corticosteroids,One Touch Ultra 2 System,fluticasone
Respiratory: Asthma & COPD - Combination Products,One Touch Ultra 2 System,fluticasone/salmeterol
Respiratory: Asthma & COPD - Combination Products,One Touch Ultra 2 System,fluticasone/vilanterol
Analgesics: Non-Steroidal Anti-Inflammatory Drugs (NSAIDs),One Touch Ultra Test Strips 100 ct,nabumetone
Analgesics: Short Acting Opioids,One Touch Ultra Test Strips 100 ct,hydromorphone liquid
Analgesics: Short Acting Opioids,One Touch Ultra Test Strips 100 ct,hydromorphone tablet
Analgesics: Short Acting Opioids,One Touch Ultra Test Strips 100 ct,"oxycodone 20mg, 30mg"
Analgesics: Short Acting Opioids,One Touch Ultra Test Strips 100 ct,"oxycodone 5mg, 10mg, 15mg"
Analgesics: Short Acting Opioids,One Touch Ultra Test Strips 100 ct,oxycodone solution (1mg/ml)
Analgesics: Short Acting Opioids,One Touch Ultra Test Strips 100 ct,hydromorphone suppository
Analgesics: Short Acting Opioids,One Touch Ultra Test Strips 100 ct,oxycodone capsule 5mg
Analgesics: Short Acting Opioids,One Touch Ultra Test Strips 100 ct,oxycodone conc (20mg/ml)
Analgesics: Short Acting Opioids,One Touch Ultra Test Strips 100 ct,oxymorphone
Analgesics: Short Acting Opioids,One Touch Ultra Test Strips 100 ct,Roxicodone 30mg
Analgesics: Short Acting Opioids,One Touch Ultra Test Strips 100 ct,"Roxicodone 5mg, 15mg"
Analgesics: Long Acting Opioids,One Touch Ultra Test Strips 100 ct,hydrocodone ER capsule
Analgesics: Long Acting Opioids,One Touch Ultra Test Strips 100 ct,hydrocodone ER tablet
Analgesics: Long Acting Opioids,One Touch Ultra Test Strips 100 ct,hydromorphone ER
Analgesics: Long Acting Opioids,One Touch Ultra Test Strips 100 ct,methadone
Analgesics: Long Acting Opioids,One Touch Ultra Test Strips 100 ct,oxycodone ER
Analgesics: Long Acting Opioids,One Touch Ultra Test Strips 100 ct,oxymorphone ER
Analgesics: Opioid Combinations,One Touch Ultra Test Strips 100 ct,hydrocodone/apap liquid
Analgesics: Opioid Combinations,One Touch Ultra Test Strips 100 ct,hydrocodone/apap tablet
Analgesics: Opioid Combinations,One Touch Ultra Test Strips 100 ct,oxycodone/apap liquid
Analgesics: Opioid Combinations,One Touch Ultra Test Strips 100 ct,oxycodone/apap tablet
