therapeutic_class,capsule_name,pdl_name,status
DRUGS TO TREAT MOVEMENT DISORDERS,Austedo Tourette's Syndrome/Tics,AUSTEDO 12 MG TABLET,Preferred
DRUGS TO TREAT MOVEMENT DISORDERS,Austedo Unspecified Hyperkinetic Movement Disorder,AUSTEDO 12 MG TABLET,Preferred
DRUGS TO TREAT MOVEMENT DISORDERS,Austedo XR,AUSTEDO XR 36 MG TABLET,Preferred
DRUGS TO TREAT MOVEMENT DISORDERS,Austedo XR Huntington's Disease,AUSTEDO XR 12 MG TABLET,Preferred
DRUGS TO TREAT MOVEMENT DISORDERS,"Austedo XR Huntington's Disease, titration pack",AUSTEDO XR 12 MG TABLET,Preferred
DRUGS TO TREAT MOVEMENT DISORDERS,Austedo XR Tardive Dyskinesia,AUSTEDO XR 12 MG TABLET,Preferred
DRUGS TO TREAT MOVEMENT DISORDERS,"Austedo XR Tardive Dyskinesia, titration pack",AUSTEDO XR 12 MG TABLET,Preferred
DRUGS TO TREAT MOVEMENT DISORDERS,Austedo XR titration pack,AUSTEDO XR 12 MG TABLET,Preferred
ANAPHYLAXIS THERAPY AGENTS,Auvi-Q 0.1 mg,AUVI-Q 0.1 MG AUTO-INJECTOR,Preferred
ANAPHYLAXIS THERAPY AGENTS,Auvi-Q 0.15 mg,AUVI-Q 0.15 MG AUTO-INJECTOR,Preferred
ANAPHYLAXIS THERAPY AGENTS,Auvi-Q 0.3 mg,AUVI-Q 0.3 MG AUTO-INJECTOR,Preferred
AGENTS TO TREAT MULTIPLE SCLEROSIS,Avonex auto-injector,AVONEX PEN 30 MCG/0.5 ML KIT,Preferred
AGENTS TO TREAT MULTIPLE SCLEROSIS,Avonex prefilled syringe,AVONEX PREFILLED SYR 30 MCG KT,Preferred
ANTINEOPLASTIC - ANTIMETABOLITES,Azacitidine vial,AZACITIDINE 100 MG VIAL,Preferred
SKELETAL MUSCLE RELAXANTS,Baclofen 10 mg,BACLOFEN 10 MG TABLET,Preferred
SKELETAL MUSCLE RELAXANTS,Baclofen 15 mg,BACLOFEN 15 MG TABLET,Preferred
SKELETAL MUSCLE RELAXANTS,Baclofen 20 mg,BACLOFEN 20 MG TABLET,Preferred
SKELETAL MUSCLE RELAXANTS,Baclofen 5 mg,BACLOFEN 5 MG TABLET,Preferred
SKELETAL MUSCLE RELAXANTS,Baclofen oral solution,BACLOFEN 5 MG/5 ML SOLUTION,Preferred
SKELETAL MUSCLE RELAXANTS,Baclofen oral suspension,BACLOFEN 25 MG/5 ML SUSPENSION,Preferred
SKELETAL MUSCLE RELAXANTS,Baclofen tablet,BACLOFEN 5 MG TABLET,Preferred
SKELETAL MUSCLE RELAXANTS,"Baclofen tablet, 10 mg",BACLOFEN 10 MG TABLET,Preferred
SKELETAL MUSCLE RELAXANTS,"Baclofen tablet, 15 mg",BACLOFEN 15 MG TABLET,Preferred
SKELETAL MUSCLE RELAXANTS,"Baclofen tablet, 20 mg",BACLOFEN 20 MG TABLET,Preferred
SKELETAL MUSCLE RELAXANTS,"Baclofen tablet, 5 mg",BACLOFEN 5 MG TABLET,Preferred
ANTICONVULSANTS,Banzel oral suspension,BANZEL 40 MG/ML SUSPENSION,Preferred
ANTICONVULSANTS,Banzel tablet,BANZEL 400 MG TABLET,Preferred
"ANTIHYPERTENSIVES, ACE INHIBITORS",Benazepril,BENAZEPRIL HCL 40 MG TABLET,Preferred
C1 ESTERASE INHIBITORS,Berinert,BERINERT 500 UNIT VIAL,Preferred
AMINOGLYCOSIDE ANTIBIOTICS,Bethkis,BETHKIS 300 MG/4 ML AMPULE,Preferred
AMINOGLYCOSIDE ANTIBIOTICS,Bethkis 300 mg/4 ml ampule,BETHKIS 300 MG/4 ML AMPULE,Preferred
"ARV-NUCLEOSIDE,NUCLEOTIDE RTI,INTEGRASE INHIBITORS",Biktarvy,BIKTARVY 30-120-15 MG TABLET,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox,BOTOX 200 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Achalasia or esophageal dysphagia,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Anal fissures,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,"Botox Anal stenosis, chronic constipation, or encopresis",BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Axillary Hyperhidrosis,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Blepharospasm,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Blepharospasm and strabismus,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Cervical dystonia,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Detrusor overactivity associated with a neurologic condition,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Facial myokymia,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Focal motor and/or phonic tics,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Gastroparesis,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Hemifacial spasm,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Hyperhidrosis - gustatory (Frey's Syndrome),BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Lower limb spasticity,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Migraine prophylaxis,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Myofascial pain syndrome,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Myofascial pelvic pain syndrome,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Neurogenic bladder dysfunction,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Orofacial tardive dyskinesia,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Oromandibular dystonia,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Overactive bladder,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Raynaud's Phenomenon,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Severe palmar or plantar hyperhidrosis,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Severe primary axillary hyperhidrosis,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Sialorrhea,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Spasticity,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Strabismus,BOTOX 100 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Botox Upper limb spasticity,BOTOX 100 UNIT VIAL,Preferred
PLATELET AGGREGATION INHIBITORS,Brilinta,BRILINTA 60 MG TABLET,Preferred
ANTICONVULSANTS,Briviact,BRIVIACT 100 MG TABLET,Preferred
ANTICONVULSANTS,Briviact oral solution,BRIVIACT 10 MG/ML ORAL SOLN,Preferred
ANTICONVULSANTS,Briviact tablet,BRIVIACT 10 MG TABLET,Preferred
ANTICONVULSANTS,Briviact vial,BRIVIACT 50 MG/5 ML VIAL,Preferred
"GLUCOCORTICOIDS, ORALLY INHALED",Budesonide 0.25 mg,BUDESONIDE 0.25 MG/2 ML SUSP,Preferred
"GLUCOCORTICOIDS, ORALLY INHALED",Budesonide 0.5 mg,BUDESONIDE 0.5 MG/2 ML SUSP,Preferred
"GLUCOCORTICOIDS, ORALLY INHALED",Budesonide 1 mg,BUDESONIDE 1 MG/2 ML INH SUSP,Preferred
"GLUCOCORTICOIDS, ORALLY INHALED",Budesonide respules (inhalation suspension),BUDESONIDE 0.5 MG/2 ML SUSP,Preferred
"GLUCOCORTICOIDS, ORALLY INHALED","Budesonide respules (inhalation suspension), 0.25 mg",BUDESONIDE 0.25 MG/2 ML SUSP,Preferred
"GLUCOCORTICOIDS, ORALLY INHALED","Budesonide respules (inhalation suspension), 0.5 mg",BUDESONIDE 0.5 MG/2 ML SUSP,Preferred
"GLUCOCORTICOIDS, ORALLY INHALED","Budesonide respules (inhalation suspension), 1 mg",BUDESONIDE 1 MG/2 ML INH SUSP,Preferred
AMMONIA INHIBITORS,Buphenyl powder,BUPHENYL POWDER,Preferred
AMMONIA INHIBITORS,Buphenyl tablet,BUPHENYL 500 MG TABLET,Preferred
"ANTIPSYCHOTIC,ATYPICAL,DOPAMINE,SEROTONIN ANTAGNST",Caplyta,CAPLYTA 21 MG CAPSULE,Preferred
"ANTIPSYCHOTIC,ATYPICAL,DOPAMINE,SEROTONIN ANTAGNST",Caplyta Bipolar depression,CAPLYTA 10.5 MG CAPSULE,Preferred
"ANTIPSYCHOTIC,ATYPICAL,DOPAMINE,SEROTONIN ANTAGNST",Caplyta Schizophrenia/schizoaffective disorder,CAPLYTA 10.5 MG CAPSULE,Preferred
LAXATIVES AND CATHARTICS,Clenpiq,CLENPIQ 160 ML SOLUTION,Preferred
VAGINAL ANTIBIOTICS,Cleocin 2% cream,CLEOCIN 2% VAGINAL CREAM,Preferred
VAGINAL ANTIBIOTICS,Cleocin Ovules / vaginal suppository,CLEOCIN 100 MG VAGINAL OVULE,Preferred
ANTICONVULSANT - BENZODIAZEPINE TYPE,Clobazam oral suspension,CLOBAZAM 2.5 MG/ML SUSPENSION,Preferred
ANTICONVULSANT - BENZODIAZEPINE TYPE,Clobazam tablet,CLOBAZAM 20 MG TABLET,Preferred
"ANTIPSYCHOTIC,ATYPICAL,DOPAMINE,SEROTONIN ANTAGNST",Clozapine tablet,CLOZAPINE 200 MG TABLET,Preferred
MIOTICS AND OTHER INTRAOCULAR PRESSURE REDUCERS,Combigan,COMBIGAN 0.2%-0.5% EYE DROPS,Preferred
MIOTICS AND OTHER INTRAOCULAR PRESSURE REDUCERS,Combigan 10 ml,COMBIGAN 0.2%-0.5% EYE DROPS,Preferred
MIOTICS AND OTHER INTRAOCULAR PRESSURE REDUCERS,Combigan 5 ml,COMBIGAN 0.2%-0.5% EYE DROPS,Preferred
"BETA-ADRENERGIC AND ANTICHOLINERGIC COMBO, INHALED",Combivent Respimat (Ipratropium/Albuterol) inhalation aerosol solution,COMBIVENT RESPIMAT 20-100 MCG,Preferred
"ARTV NUCLEOSIDE,NUCLEOTIDE,NON-NUCLEOSIDE RTI COMB",Complera,COMPLERA TABLET,Preferred
TX FOR ATTENTION DEFICIT-HYPERACT(ADHD)/NARCOLEPSY,Concerta ER,CONCERTA ER 18 MG TABLET,Preferred
AGENTS TO TREAT MULTIPLE SCLEROSIS,Copaxone (Glatiramer Acetate) 20 mg,COPAXONE 20 MG/ML SYRINGE,Preferred
PANCREATIC ENZYMES,Creon,"CREON DR 24,000 UNIT CAPSULE",Preferred
ANTINEOPLASTIC - ANTIMETABOLITES,Decitabine,DECITABINE 50 MG VIAL,Preferred
ANTICONVULSANTS,Depakote,DEPAKOTE DR 250 MG TABLET,Preferred
ANTICONVULSANTS,Depakote DR sprinkle capsule,DEPAKOTE DR 125 MG SPRINKLE CP,Preferred
ANTICONVULSANTS,Depakote DR tablet,DEPAKOTE DR 125 MG TABLET,Preferred
ANTICONVULSANTS,Depakote ER tablet,DEPAKOTE ER 250 MG TABLET,Preferred
ANTICONVULSANTS,Depakote tablet,DEPAKOTE DR 125 MG TABLET,Preferred
"ANTIVIRALS, HIV-SPEC, NUCLEOSIDE-NUCLEOTIDE ANALOG",Descovy,DESCOVY 120-15 MG TABLET,Preferred
ANTICONVULSANT - BENZODIAZEPINE TYPE,Diastat,DIASTAT 2.5 MG PEDI SYSTEM,Preferred
ANTICONVULSANT - BENZODIAZEPINE TYPE,Diazepam rectal gel,DIAZEPAM 10 MG RECTAL GEL SYRG,Preferred
AGENTS TO TREAT MULTIPLE SCLEROSIS,Dimethyl Fumarate,DIMETHYL FUMARATE DR 120 MG CP,Preferred
CHOLINESTERASE INHIBITORS,Donepezil 10 mg,DONEPEZIL HCL 10 MG TABLET,Preferred
CHOLINESTERASE INHIBITORS,Donepezil 5 mg,DONEPEZIL HCL 5 MG TABLET,Preferred
CHOLINESTERASE INHIBITORS,Donepezil ODT,DONEPEZIL HCL ODT 10 MG TABLET,Preferred
CHOLINESTERASE INHIBITORS,"Donepezil ODT, 10 mg",DONEPEZIL HCL ODT 10 MG TABLET,Preferred
CHOLINESTERASE INHIBITORS,"Donepezil ODT, 5 mg",DONEPEZIL HCL ODT 5 MG TABLET,Preferred
CHOLINESTERASE INHIBITORS,Donepezil tablet,DONEPEZIL HCL 5 MG TABLET,Preferred
CHOLINESTERASE INHIBITORS,"Donepezil tablet, 10 mg",DONEPEZIL HCL 10 MG TABLET,Preferred
CHOLINESTERASE INHIBITORS,"Donepezil tablet, 5 mg",DONEPEZIL HCL 10 MG TABLET,Preferred
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",Dulera,DULERA 200 MCG-5 MCG INHALER,Preferred
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",Dulera 100 mcg / 5 mcg,DULERA 100 MCG-5 MCG INHALER,Preferred
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",Dulera 200 mcg / 5 mcg,DULERA 200 MCG-5 MCG INHALER,Preferred
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",Dulera 50 mcg / 5 mcg,DULERA 50 MCG-5 MCG INHALER,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine,DULOXETINE HCL DR 30 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine 20 mg,DULOXETINE HCL DR 20 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 20 mg, Major Depressive Disorder / Generalized Anxiety Disorder",DULOXETINE HCL DR 20 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 20 mg, Neuropathic Pain",DULOXETINE HCL DR 20 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine 30 mg,DULOXETINE HCL DR 30 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 30 mg, Major Depressive Disorder / Generalized Anxiety Disorder",DULOXETINE HCL DR 30 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 30 mg, Neuropathic Pain",DULOXETINE HCL DR 30 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine 60 mg,DULOXETINE HCL DR 60 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 60 mg, Major Depressive Disorder / Generalized Anxiety Disorder",DULOXETINE HCL DR 60 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 60 mg, Neuropathic Pain",DULOXETINE HCL DR 60 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine Neuropathic Pain,DULOXETINE HCL DR 20 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine generic Cymbalta,DULOXETINE HCL DR 20 MG CAP,Preferred
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine generic Irenka,DULOXETINE HCL DR 20 MG CAP,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent,DUPIXENT 200 MG/1.14 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Asthma (adult),DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Asthma (pediatric),DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Atopic Dermatitis (adult),DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent Atopic Dermatitis (adult), pen",DUPIXENT 200 MG/1.14 ML PEN,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent Atopic Dermatitis (adult), prefilled syringe",DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Atopic Dermatitis (pediatric),DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Chronic Rhinosinusitis with Nasal Polyposis,DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Chronic obstructive pulmonary disease (COPD),DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Eosinophilic Esophagitis,DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Eosinophilic or Corticosteroid-Dependent Asthma,DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Prurigo Nodularis,DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Asthma (adult)",DUPIXENT 200 MG/1.14 ML PEN,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Asthma (pediatric)",DUPIXENT 200 MG/1.14 ML PEN,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Atopic Dermatitis (pediatric)",DUPIXENT 200 MG/1.14 ML PEN,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Chronic Rhinosinusitis with Nasal Polyposis",DUPIXENT 200 MG/1.14 ML PEN,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Chronic obstructive pulmonary disease (COPD)",DUPIXENT 200 MG/1.14 ML PEN,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Eosinophilic Esophagitis",DUPIXENT 200 MG/1.14 ML PEN,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Eosinophilic or Corticosteroid-Dependent Asthma",DUPIXENT 200 MG/1.14 ML PEN,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Prurigo Nodularis",DUPIXENT 200 MG/1.14 ML PEN,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Asthma (adult)",DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Asthma (pediatric)",DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Atopic Dermatitis (pediatric)",DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Chronic Rhinosinusitis with Nasal Polyposis",DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Chronic obstructive pulmonary disease (COPD)",DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Eosinophilic Esophagitis",DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Eosinophilic or Corticosteroid-Dependent Asthma",DUPIXENT 100 MG/0.67 ML SYRING,Preferred
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Prurigo Nodularis",DUPIXENT 100 MG/0.67 ML SYRING,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Dysport,DYSPORT 500 UNITS VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Dysport Achalasia or esophageal dysphagia,DYSPORT 300 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Dysport Anal fissures,DYSPORT 300 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Dysport Axillary Hyperhidrosis,DYSPORT 300 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Dysport Blepharospasm,DYSPORT 300 UNIT VIAL,Preferred
NEUROMUSCULAR BLOCKING AGENTS,Dysport Cervical dystonia,DYSPORT 300 UNIT VIAL,Preferred
