therapeutic_class,capsule_name,pdl_name
SKELETAL MUSCLE RELAXANTS,Baclofen 20 mg,BACLOFEN 20 MG TABLET
SKELETAL MUSCLE RELAXANTS,Baclofen 5 mg,BACLOFEN 5 MG TABLET
SKELETAL MUSCLE RELAXANTS,Baclofen oral solution,BACLOFEN 5 MG/5 ML SOLUTION
SKELETAL MUSCLE RELAXANTS,Baclofen oral suspension,BACLOFEN 25 MG/5 ML SUSPENSION
SKELETAL MUSCLE RELAXANTS,Baclofen solution,BACLOFEN 5 MG/5 ML SOLUTION
SKELETAL MUSCLE RELAXANTS,Baclofen tablet,BACLOFEN 5 MG TABLET
SKELETAL MUSCLE RELAXANTS,"Baclofen tablet, 10 mg",BACLOFEN 10 MG TABLET
SKELETAL MUSCLE RELAXANTS,"Baclofen tablet, 15 mg",BACLOFEN 15 MG TABLET
SKELETAL MUSCLE RELAXANTS,"Baclofen tablet, 20 mg",BACLOFEN 20 MG TABLET
SKELETAL MUSCLE RELAXANTS,"Baclofen tablet, 5 mg",BACLOFEN 5 MG TABLET
ANTICONVULSANTS,Banzel oral suspension,BANZEL 40 MG/ML SUSPENSION
ANTICONVULSANTS,Banzel tablet,BANZEL 400 MG TABLET
"ANTIHYPERTENSIVES, ACE INHIBITORS",Benazepril,BENAZEPRIL HCL 40 MG TABLET
C1 ESTERASE INHIBITORS,Berinert,BERINERT 500 UNIT VIAL
AMINOGLYCOSIDE ANTIBIOTICS,Bethkis,BETHKIS 300 MG/4 ML AMPULE
AMINOGLYCOSIDE ANTIBIOTICS,Bethkis 300 mg/4 ml ampule,BETHKIS 300 MG/4 ML AMPULE
"ARV-NUCLEOSIDE,NUCLEOTIDE RTI,INTEGRASE INHIBITORS",Biktarvy,BIKTARVY 30-120-15 MG TABLET
NEUROMUSCULAR BLOCKING AGENTS,Botox,BOTOX 200 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Achalasia or esophageal dysphagia,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Anal fissures,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,"Botox Anal stenosis, chronic constipation, or encopresis",BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Axillary Hyperhidrosis,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Blepharospasm,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Blepharospasm and strabismus,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Cervical dystonia,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Detrusor overactivity associated with a neurologic condition,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Facial myokymia,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Focal motor and/or phonic tics,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Gastroparesis,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Hemifacial spasm,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Hyperhidrosis - gustatory (Frey's Syndrome),BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Lower limb spasticity,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Migraine prophylaxis,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Myofascial pain syndrome,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Myofascial pelvic pain syndrome,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Neurogenic bladder dysfunction,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Orofacial tardive dyskinesia,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Oromandibular dystonia,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Overactive bladder,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Raynaud's Phenomenon,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Severe palmar or plantar hyperhidrosis,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Severe primary axillary hyperhidrosis,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Sialorrhea,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Spasticity,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Strabismus,BOTOX 100 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Botox Upper limb spasticity,BOTOX 100 UNIT VIAL
PLATELET AGGREGATION INHIBITORS,Brilinta,BRILINTA 60 MG TABLET
ANTICONVULSANTS,Briviact,BRIVIACT 100 MG TABLET
ANTICONVULSANTS,Briviact oral solution,BRIVIACT 10 MG/ML ORAL SOLN
ANTICONVULSANTS,Briviact tablet,BRIVIACT 10 MG TABLET
ANTICONVULSANTS,Briviact vial,BRIVIACT 50 MG/5 ML VIAL
"GLUCOCORTICOIDS, ORALLY INHALED",Budesonide 0.25 mg,BUDESONIDE 0.25 MG/2 ML SUSP
"GLUCOCORTICOIDS, ORALLY INHALED",Budesonide 0.5 mg,BUDESONIDE 0.5 MG/2 ML SUSP
"GLUCOCORTICOIDS, ORALLY INHALED",Budesonide 1 mg,BUDESONIDE 1 MG/2 ML INH SUSP
"GLUCOCORTICOIDS, ORALLY INHALED",Budesonide respules (inhalation suspension),BUDESONIDE 0.5 MG/2 ML SUSP
"GLUCOCORTICOIDS, ORALLY INHALED","Budesonide respules (inhalation suspension), 0.25 mg",BUDESONIDE 0.25 MG/2 ML SUSP
"GLUCOCORTICOIDS, ORALLY INHALED","Budesonide respules (inhalation suspension), 0.5 mg",BUDESONIDE 0.5 MG/2 ML SUSP
"GLUCOCORTICOIDS, ORALLY INHALED","Budesonide respules (inhalation suspension), 1 mg",BUDESONIDE 1 MG/2 ML INH SUSP
AMMONIA INHIBITORS,Buphenyl powder,BUPHENYL POWDER
AMMONIA INHIBITORS,Buphenyl tablet,BUPHENYL 500 MG TABLET
"ANTIPSYCHOTIC,ATYPICAL,DOPAMINE,SEROTONIN ANTAGNST",Caplyta,CAPLYTA 21 MG CAPSULE
"ANTIPSYCHOTIC,ATYPICAL,DOPAMINE,SEROTONIN ANTAGNST",Caplyta Bipolar depression,CAPLYTA 10.5 MG CAPSULE
"ANTIPSYCHOTIC,ATYPICAL,DOPAMINE,SEROTONIN ANTAGNST",Caplyta Schizophrenia/schizoaffective disorder,CAPLYTA 10.5 MG CAPSULE
LAXATIVES AND CATHARTICS,Clenpiq,CLENPIQ 160 ML SOLUTION
VAGINAL ANTIBIOTICS,Cleocin 2% cream,CLEOCIN 2% VAGINAL CREAM
VAGINAL ANTIBIOTICS,Cleocin Ovules / vaginal suppository,CLEOCIN 100 MG VAGINAL OVULE
ANTICONVULSANT - BENZODIAZEPINE TYPE,Clobazam oral suspension,CLOBAZAM 2.5 MG/ML SUSPENSION
ANTICONVULSANT - BENZODIAZEPINE TYPE,Clobazam tablet,CLOBAZAM 20 MG TABLET
"ANTIPSYCHOTIC,ATYPICAL,DOPAMINE,SEROTONIN ANTAGNST",Clozapine tablet,CLOZAPINE 200 MG TABLET
MIOTICS AND OTHER INTRAOCULAR PRESSURE REDUCERS,Combigan,COMBIGAN 0.2%-0.5% EYE DROPS
MIOTICS AND OTHER INTRAOCULAR PRESSURE REDUCERS,Combigan 10 ml,COMBIGAN 0.2%-0.5% EYE DROPS
MIOTICS AND OTHER INTRAOCULAR PRESSURE REDUCERS,Combigan 5 ml,COMBIGAN 0.2%-0.5% EYE DROPS
"BETA-ADRENERGIC AND ANTICHOLINERGIC COMBO, INHALED",Combivent Respimat (Ipratropium/Albuterol) inhalation aerosol solution,COMBIVENT RESPIMAT 20-100 MCG
"ARTV NUCLEOSIDE,NUCLEOTIDE,NON-NUCLEOSIDE RTI COMB",Complera,COMPLERA TABLET
TX FOR ATTENTION DEFICIT-HYPERACT(ADHD)/NARCOLEPSY,Concerta ER,CONCERTA ER 18 MG TABLET
AGENTS TO TREAT MULTIPLE SCLEROSIS,Copaxone (Glatiramer Acetate) 20 mg,COPAXONE 20 MG/ML SYRINGE
PANCREATIC ENZYMES,Creon,"CREON DR 24,000 UNIT CAPSULE"
ANTINEOPLASTIC - ANTIMETABOLITES,Decitabine,DECITABINE 50 MG VIAL
ANTICONVULSANTS,Depakote,DEPAKOTE DR 250 MG TABLET
ANTICONVULSANTS,Depakote DR sprinkle capsule,DEPAKOTE DR 125 MG SPRINKLE CP
ANTICONVULSANTS,Depakote DR tablet,DEPAKOTE DR 125 MG TABLET
ANTICONVULSANTS,Depakote ER tablet,DEPAKOTE ER 250 MG TABLET
ANTICONVULSANTS,Depakote tablet,DEPAKOTE DR 125 MG TABLET
"ANTIVIRALS, HIV-SPEC, NUCLEOSIDE-NUCLEOTIDE ANALOG",Descovy,DESCOVY 120-15 MG TABLET
ANTICONVULSANT - BENZODIAZEPINE TYPE,Diastat,DIASTAT 2.5 MG PEDI SYSTEM
ANTICONVULSANT - BENZODIAZEPINE TYPE,Diazepam rectal gel,DIAZEPAM 10 MG RECTAL GEL SYRG
AGENTS TO TREAT MULTIPLE SCLEROSIS,Dimethyl Fumarate,DIMETHYL FUMARATE DR 120 MG CP
CHOLINESTERASE INHIBITORS,Donepezil 10 mg,DONEPEZIL HCL 10 MG TABLET
CHOLINESTERASE INHIBITORS,Donepezil 5 mg,DONEPEZIL HCL 5 MG TABLET
CHOLINESTERASE INHIBITORS,Donepezil ODT,DONEPEZIL HCL ODT 10 MG TABLET
CHOLINESTERASE INHIBITORS,"Donepezil ODT, 10 mg",DONEPEZIL HCL ODT 10 MG TABLET
CHOLINESTERASE INHIBITORS,"Donepezil ODT, 5 mg",DONEPEZIL HCL ODT 5 MG TABLET
CHOLINESTERASE INHIBITORS,Donepezil tablet,DONEPEZIL HCL 5 MG TABLET
CHOLINESTERASE INHIBITORS,"Donepezil tablet, 10 mg",DONEPEZIL HCL 10 MG TABLET
CHOLINESTERASE INHIBITORS,"Donepezil tablet, 5 mg",DONEPEZIL HCL 10 MG TABLET
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",Dulera,DULERA 200 MCG-5 MCG INHALER
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",Dulera 100 mcg / 5 mcg,DULERA 100 MCG-5 MCG INHALER
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",Dulera 200 mcg / 5 mcg,DULERA 200 MCG-5 MCG INHALER
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",Dulera 50 mcg / 5 mcg,DULERA 50 MCG-5 MCG INHALER
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine,DULOXETINE HCL DR 30 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine 20 mg,DULOXETINE HCL DR 20 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 20 mg, Major Depressive Disorder / Generalized Anxiety Disorder",DULOXETINE HCL DR 20 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 20 mg, Neuropathic Pain",DULOXETINE HCL DR 20 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine 30 mg,DULOXETINE HCL DR 30 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 30 mg, Major Depressive Disorder / Generalized Anxiety Disorder",DULOXETINE HCL DR 30 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 30 mg, Neuropathic Pain",DULOXETINE HCL DR 30 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine 60 mg,DULOXETINE HCL DR 60 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 60 mg, Major Depressive Disorder / Generalized Anxiety Disorder",DULOXETINE HCL DR 60 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),"Duloxetine 60 mg, Neuropathic Pain",DULOXETINE HCL DR 60 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine Neuropathic Pain,DULOXETINE HCL DR 20 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine generic Cymbalta,DULOXETINE HCL DR 20 MG CAP
SEROTONIN-NOREPINEPHRINE REUPTAKE-INHIB (SNRIS),Duloxetine generic Irenka,DULOXETINE HCL DR 20 MG CAP
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent,DUPIXENT 200 MG/1.14 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Asthma (adult),DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Asthma (pediatric),DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Atopic Dermatitis (adult),DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent Atopic Dermatitis (adult), pen",DUPIXENT 200 MG/1.14 ML PEN
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent Atopic Dermatitis (adult), prefilled syringe",DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Atopic Dermatitis (pediatric),DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Chronic Rhinosinusitis with Nasal Polyposis,DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Chronic obstructive pulmonary disease (COPD),DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Eosinophilic Esophagitis,DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Eosinophilic or Corticosteroid-Dependent Asthma,DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB",Dupixent Prurigo Nodularis,DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Asthma (adult)",DUPIXENT 200 MG/1.14 ML PEN
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Asthma (pediatric)",DUPIXENT 200 MG/1.14 ML PEN
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Atopic Dermatitis (pediatric)",DUPIXENT 200 MG/1.14 ML PEN
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Chronic Rhinosinusitis with Nasal Polyposis",DUPIXENT 200 MG/1.14 ML PEN
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Chronic obstructive pulmonary disease (COPD)",DUPIXENT 200 MG/1.14 ML PEN
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Eosinophilic Esophagitis",DUPIXENT 200 MG/1.14 ML PEN
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Eosinophilic or Corticosteroid-Dependent Asthma",DUPIXENT 200 MG/1.14 ML PEN
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent pen, Prurigo Nodularis",DUPIXENT 200 MG/1.14 ML PEN
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Asthma (adult)",DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Asthma (pediatric)",DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Atopic Dermatitis (pediatric)",DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Chronic Rhinosinusitis with Nasal Polyposis",DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Chronic obstructive pulmonary disease (COPD)",DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Eosinophilic Esophagitis",DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Eosinophilic or Corticosteroid-Dependent Asthma",DUPIXENT 100 MG/0.67 ML SYRING
"INTERLEUKIN-4(IL-4) RECEPTOR ALPHA ANTAGONIST, MAB","Dupixent prefilled syringe, Prurigo Nodularis",DUPIXENT 100 MG/0.67 ML SYRING
NEUROMUSCULAR BLOCKING AGENTS,Dysport,DYSPORT 500 UNITS VIAL
NEUROMUSCULAR BLOCKING AGENTS,Dysport Achalasia or esophageal dysphagia,DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Dysport Anal fissures,DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Dysport Axillary Hyperhidrosis,DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Dysport Blepharospasm,DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Dysport Cervical dystonia,DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,"Dysport Cervical dystonia, upper limb spasticity and lower limb spasticity",DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Dysport Gastroparesis,DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Dysport Hemifacial spasm,DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Dysport Hyperhidrosis - Gustatory (Frey's Syndrome),DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,"Dysport Hyperhidrosis - plantar, palmar, axillary",DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Dysport Migraine prophylaxis,DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Dysport Oromandibular dystonia,DYSPORT 300 UNIT VIAL
NEUROMUSCULAR BLOCKING AGENTS,Dysport Spasticity,DYSPORT 300 UNIT VIAL
"ANTIVIRALS, HIV-SPECIFIC, NON-NUCLEOSIDE, RTI",Edurant,EDURANT 25 MG TABLET
"METABOLIC DISEASE ENZYME REPLACEMENT, GAUCHER'S DX",Elelyso,ELELYSO 200 UNITS VIAL
DIRECT FACTOR XA INHIBITORS,Eliquis,ELIQUIS 2.5 MG TABLET
"CONTRACEPTIVES, INTRAVAGINAL, SYSTEMIC",Eluryng,ELURYNG VAGINAL RING
GLUCOCORTICOIDS,Emflaza Duchenne Muscular Dystrophy,EMFLAZA 18 MG TABLET
GLUCOCORTICOIDS,Emflaza oral suspension,EMFLAZA 22.75 MG/ML ORAL SUSP
GLUCOCORTICOIDS,Emflaza tablet,EMFLAZA 18 MG TABLET
ANTIMIGRAINE PREPARATIONS,Emgality 120 mg,EMGALITY 120 MG/ML SYRINGE
ANTIMIGRAINE PREPARATIONS,"Emgality 120 mg, Episodic Cluster Headache",EMGALITY 120 MG/ML PEN
