therapeutic_class,capsule_name,pdl_name,status
ANTI-INFLAMMATORY TUMOR NECROSIS FACTOR INHIBITOR,Humira Ulcerative Colitis (pediatric),HUMIRA 40 MG/0.8 ML SYRINGE,Preferred
ANTI-INFLAMMATORY TUMOR NECROSIS FACTOR INHIBITOR,Humira Uveitis (adult),HUMIRA 40 MG/0.8 ML SYRINGE,Preferred
ANTI-INFLAMMATORY TUMOR NECROSIS FACTOR INHIBITOR,Humira Uveitis (pediatric),HUMIRA 40 MG/0.8 ML SYRINGE,Preferred
"ANTI-INFLAMMATORY,PHOSPHODIESTERASE-4(PDE4) INHIB.","Otezla Behcet’s Disease, 30 mg",OTEZLA 30 MG TABLET,Preferred
"ANTI-INFLAMMATORY,PHOSPHODIESTERASE-4(PDE4) INHIB.","Otezla Behcet’s Disease, starter pack",OTEZLA 10-20 MG STARTER 28 DAY,Preferred
"ANTI-INFLAMMATORY,PHOSPHODIESTERASE-4(PDE4) INHIB.","Otezla Plaque Psoriasis (adult), 30 mg",OTEZLA 30 MG TABLET,Preferred
"ANTI-INFLAMMATORY,PHOSPHODIESTERASE-4(PDE4) INHIB.","Otezla Plaque Psoriasis (adult), starter pack",OTEZLA 10-20 MG STARTER 28 DAY,Preferred
"ANTI-INFLAMMATORY,PHOSPHODIESTERASE-4(PDE4) INHIB.","Otezla Plaque Psoriasis (pediatric), 30 mg",OTEZLA 30 MG TABLET,Preferred
"ANTI-INFLAMMATORY,PHOSPHODIESTERASE-4(PDE4) INHIB.","Otezla Plaque Psoriasis (pediatric), starter pack",OTEZLA 10-20 MG STARTER 28 DAY,Preferred
"ANTI-INFLAMMATORY,PHOSPHODIESTERASE-4(PDE4) INHIB.","Otezla Psoriatic Arthritis (adult), 30 mg",OTEZLA 30 MG TABLET,Preferred
"ANTI-INFLAMMATORY,PHOSPHODIESTERASE-4(PDE4) INHIB.","Otezla Psoriatic Arthritis (adult), starter pack",OTEZLA 10-20 MG STARTER 28 DAY,Preferred
JANUS KINASE (JAK) INHIBITORS,"Rinvoq Ankylosing Spondylitis, ER tablet",RINVOQ ER 15 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Rinvoq Atopic Dermatitis (adult), ER tablet",RINVOQ ER 15 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Rinvoq Crohn's Disease (adult), ER tablet",RINVOQ ER 15 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Rinvoq Non-Radiographic Axial Spondyloarthritis, ER tablet",RINVOQ ER 15 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Rinvoq Polyarticular Juvenile Idiopathic Arthritis (PJIA), ER tablet",RINVOQ ER 15 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Rinvoq Polyarticular Juvenile Idiopathic Arthritis (PJIA), LQ",RINVOQ LQ 1 MG/ML SOLUTION,Preferred
JANUS KINASE (JAK) INHIBITORS,"Rinvoq Psoriatic Arthritis (adult), ER tablet",RINVOQ ER 15 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Rinvoq Psoriatic Arthritis (pediatric), ER tablet",RINVOQ ER 15 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Rinvoq Psoriatic Arthritis (pediatric), LQ",RINVOQ LQ 1 MG/ML SOLUTION,Preferred
JANUS KINASE (JAK) INHIBITORS,"Rinvoq Rheumatoid Arthritis, ER tablet",RINVOQ ER 15 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Rinvoq Ulcerative Colitis (adult), ER tablet",RINVOQ ER 15 MG TABLET,Preferred
THYMIC STROMAL LYMPHOPOIETIN (TSLP) INHIBITORS,"Tezspire auto-injector, Asthma (adult)",TEZSPIRE 210 MG/1.91 ML PEN,Preferred
THYMIC STROMAL LYMPHOPOIETIN (TSLP) INHIBITORS,"Tezspire prefilled syringe, Asthma (adult)",TEZSPIRE 210 MG/1.91 ML SYRING,Preferred
JANUS KINASE (JAK) INHIBITORS,"Xeljanz Ankylosing Spondylitis, 10 mg, IR tablet",XELJANZ 10 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Xeljanz Ankylosing Spondylitis, 5 mg, IR tablet",XELJANZ 5 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Xeljanz Polyarticular Juvenile Idiopathic Arthritis (PJIA), 10 mg, IR tablet",XELJANZ 10 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Xeljanz Polyarticular Juvenile Idiopathic Arthritis (PJIA), 5 mg, IR tablet",XELJANZ 5 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Xeljanz Psoriatic Arthritis (adult), 10 mg, IR tablet",XELJANZ 10 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Xeljanz Psoriatic Arthritis (adult), 5 mg, IR tablet",XELJANZ 5 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Xeljanz Rheumatoid Arthritis, 10 mg, IR tablet",XELJANZ 10 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Xeljanz Rheumatoid Arthritis, 5 mg, IR tablet",XELJANZ 5 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Xeljanz Ulcerative Colitis (adult), 10 mg, IR tablet",XELJANZ 10 MG TABLET,Preferred
JANUS KINASE (JAK) INHIBITORS,"Xeljanz Ulcerative Colitis (adult), 5 mg, IR tablet",XELJANZ 5 MG TABLET,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair auto-injector, Asthma (adult)",XOLAIR 150 MG/ML AUTOINJECTOR,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair auto-injector, Asthma (pediatric)",XOLAIR 150 MG/ML AUTOINJECTOR,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair auto-injector, Chronic Rhinosinusitis with Nasal Polyposis",XOLAIR 150 MG/ML AUTOINJECTOR,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair auto-injector, Chronic Spontaneous Urticaria (CSU)",XOLAIR 150 MG/ML AUTOINJECTOR,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair auto-injector, IgE-Mediated Food Allergy",XOLAIR 150 MG/ML AUTOINJECTOR,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair prefilled syringe, Asthma (adult)",XOLAIR 150 MG/ML SYRINGE,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair prefilled syringe, Asthma (pediatric)",XOLAIR 150 MG/ML SYRINGE,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair prefilled syringe, Chronic Rhinosinusitis with Nasal Polyposis",XOLAIR 150 MG/ML SYRINGE,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair prefilled syringe, Chronic Spontaneous Urticaria (CSU)",XOLAIR 150 MG/ML SYRINGE,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair prefilled syringe, IgE-Mediated Food Allergy",XOLAIR 150 MG/ML SYRINGE,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair vial, Asthma (adult)",XOLAIR 150 MG/ML SYRINGE,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair vial, Asthma (pediatric)",XOLAIR 150 MG/ML SYRINGE,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair vial, Chronic Rhinosinusitis with Nasal Polyposis",XOLAIR 150 MG/ML SYRINGE,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair vial, Chronic Spontaneous Urticaria (CSU)",XOLAIR 150 MG/ML SYRINGE,Preferred
MONOCLONAL ANTIBODIES TO IMMUNOGLOBULIN E (IGE),"Xolair vial, IgE-Mediated Food Allergy",XOLAIR 150 MG/ML SYRINGE,Preferred
