therapeutic_class,capsule_name,pdl_name,status
IMMUNOSUPPRESSANT DRUGS,"Adbry prefilled syringe, Atopic Dermatitis (pediatric)",ADBRY,Preferred
CARDIOVASCULAR MEDICATIONS,Adcirca,tadalafil (generic Adcirca),Preferred
CARDIOVASCULAR MEDICATIONS,Adempas,ADEMPAS,Non-Preferred
ENDOCRINE MEDICATIONS,Adlyxin,ADLYXIN,Non-Preferred
RESPIRATORY MEDICATIONS,Advair Diskus,ADVAIR DISKUS,Preferred
RESPIRATORY MEDICATIONS,Advair HFA,ADVAIR HFA (12gm package size),Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Advate,ADVATE,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Adynovate,ADYNOVATE,Non-Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Afstyla,AFSTYLA,Preferred
AUTONOMIC AND CNS MEDICATIONS,Aimovig,AIMOVIG,Preferred
RESPIRATORY MEDICATIONS,Airduo Respiclick,AIRDUO RESPICLICK,Non-Preferred
RESPIRATORY MEDICATIONS,Airsupra HFA,AIRSUPRA,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Ajovy,AJOVY,Preferred
IMMUNOSUPPRESSANT DRUGS,Akeega,AKEEGA,Preferred
IMMUNOSUPPRESSANT DRUGS,Alecensa,ALECENSA,Preferred
AUTONOMIC AND CNS MEDICATIONS,Almotriptan,almotriptan generic,Non-Preferred
OPHTHALMIC MEDICATIONS,Alphagan P 0.1%,ALPHAGAN-P 0.1%,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Alprolix,ALPROLIX,Non-Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Altuviiio,ALTUVIIIO,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Alunbrig,ALUNBRIG,Preferred
RESPIRATORY MEDICATIONS,Alvesco,ALVESCO,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Ambien,AMBIEN,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Ambien CR,AMBIEN,Non-Preferred
CARDIOVASCULAR MEDICATIONS,Ambrisentan,ambrisentan generic,Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita Ankylosing Spondylitis,AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ankylosing Spondylitis, 100 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ankylosing Spondylitis, 10mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ankylosing Spondylitis, 20mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ankylosing Spondylitis, 20mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ankylosing Spondylitis, 40mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ankylosing Spondylitis, 40mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ankylosing Spondylitis, 50 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ankylosing Spondylitis, 80mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ankylosing Spondylitis, Amgen 55513 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ankylosing Spondylitis, Amgen 72511 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita Crohn's Disease (adult),AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (adult), 100 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (adult), 10mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (adult), 20mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (adult), 20mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (adult), 40mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (adult), 40mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (adult), 50 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (adult), 80mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (adult), Amgen 55513 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (adult), Amgen 72511 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita Crohn's Disease (pediatric),AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (pediatric), 100 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (pediatric), 10mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (pediatric), 20mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (pediatric), 20mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (pediatric), 40mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (pediatric), 40mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (pediatric), 50 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (pediatric), 80mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (pediatric), Amgen 55513 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Crohn's Disease (pediatric), Amgen 72511 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita Hidradenitis Suppurativa,AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Hidradenitis Suppurativa, 100 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Hidradenitis Suppurativa, 10mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Hidradenitis Suppurativa, 20mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Hidradenitis Suppurativa, 20mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Hidradenitis Suppurativa, 40mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Hidradenitis Suppurativa, 40mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Hidradenitis Suppurativa, 50 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Hidradenitis Suppurativa, 80mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Hidradenitis Suppurativa, Amgen 55513 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Hidradenitis Suppurativa, Amgen 72511 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita Plaque Psoriasis (adult),AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Plaque Psoriasis (adult), 100 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Plaque Psoriasis (adult), 10mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Plaque Psoriasis (adult), 20mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Plaque Psoriasis (adult), 20mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Plaque Psoriasis (adult), 40mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Plaque Psoriasis (adult), 40mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Plaque Psoriasis (adult), 50 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Plaque Psoriasis (adult), 80mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Plaque Psoriasis (adult), Amgen 55513 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Plaque Psoriasis (adult), Amgen 72511 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA),AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 100 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 10mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 20mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 20mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 40mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 40mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 50 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), 80mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), Amgen 55513 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Polyarticular Juvenile Idiopathic Arthritis (PJIA), Amgen 72511 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita Psoriatic Arthritis (adult),AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Psoriatic Arthritis (adult), 100 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Psoriatic Arthritis (adult), 10mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Psoriatic Arthritis (adult), 20mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Psoriatic Arthritis (adult), 20mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Psoriatic Arthritis (adult), 40mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Psoriatic Arthritis (adult), 40mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Psoriatic Arthritis (adult), 50 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Psoriatic Arthritis (adult), 80mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Psoriatic Arthritis (adult), Amgen 55513 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Psoriatic Arthritis (adult), Amgen 72511 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita Rheumatoid Arthritis,AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Rheumatoid Arthritis, 100 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Rheumatoid Arthritis, 10mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Rheumatoid Arthritis, 20mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Rheumatoid Arthritis, 20mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Rheumatoid Arthritis, 40mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Rheumatoid Arthritis, 40mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Rheumatoid Arthritis, 50 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Rheumatoid Arthritis, 80mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Rheumatoid Arthritis, Amgen 55513 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Rheumatoid Arthritis, Amgen 72511 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita Ulcerative Colitis (adult),AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ulcerative Colitis (adult), 100 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ulcerative Colitis (adult), 10mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ulcerative Colitis (adult), 20mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ulcerative Colitis (adult), 20mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ulcerative Colitis (adult), 40mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ulcerative Colitis (adult), 40mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ulcerative Colitis (adult), 50 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ulcerative Colitis (adult), 80mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ulcerative Colitis (adult), Amgen 55513 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Ulcerative Colitis (adult), Amgen 72511 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Amjevita Uveitis (adult),AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Uveitis (adult), 100 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Uveitis (adult), 10mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Uveitis (adult), 20mg/0.2mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Uveitis (adult), 20mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Uveitis (adult), 40mg/0.4mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Uveitis (adult), 40mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Uveitis (adult), 50 mg/mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Uveitis (adult), 80mg/0.8mL",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Uveitis (adult), Amgen 55513 labeler",AMJEVITA,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,"Amjevita Uveitis (adult), Amgen 72511 labeler",AMJEVITA,Non-Preferred
CARDIOVASCULAR MEDICATIONS,Amlodipine Besylate tablet,amlodipine,Preferred
MUSCULOSKELETAL MEDICATIONS,Amrix,AMRIX,Non-Preferred
OBSTETRICAL & GYNECOLOGICAL MEDICATIONS,Annovera,ANNOVERA,Non-Preferred
RESPIRATORY MEDICATIONS,Anoro Ellipta,ANORO ELLIPTA,Preferred
ENDOCRINE MEDICATIONS,Apidra,APIDRA,Preferred
ENDOCRINE MEDICATIONS,Apidra SoloStar,APIDRA SOLOSTAR,Preferred
AUTONOMIC AND CNS MEDICATIONS,Aplenzin,APLENZIN,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Aptiom,APTIOM,Preferred
ANTIINFECTIVES,Aptivus,APTIVUS,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Aqneursa oral suspension,AQNEURSA,Preferred
IMMUNOLOGICALS,Aranesp,ARANESP,Non-Preferred
IMMUNOLOGICALS,Aranesp Anemia associated with chemotherapy,ARANESP,Non-Preferred
IMMUNOLOGICALS,Aranesp Anemia associated with chronic kidney disease if patient is not on dialysis,ARANESP,Non-Preferred
IMMUNOLOGICALS,Aranesp Anemia associated with chronic kidney disease if patient is on dialysis,ARANESP,Non-Preferred
IMMUNOLOGICALS,Aranesp syringe,ARANESP,Non-Preferred
IMMUNOLOGICALS,Aranesp vial,ARANESP,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Arcalyst,ARCALYST,Preferred
IMMUNOSUPPRESSANT DRUGS,Arcalyst Cryopyrin Associated Periodic Syndromes (CAPS) including Familial Cold Autoinflammatory Syndrome (FCAS) and Muckle-Wells Syndrome (MWS),ARCALYST,Preferred
IMMUNOSUPPRESSANT DRUGS,Arcalyst Deficiency of Interleukin-1 Receptor Antagonist (DIRA),ARCALYST,Preferred
IMMUNOSUPPRESSANT DRUGS,Arcalyst Recurrent Pericarditis (RP),ARCALYST,Preferred
ANTIINFECTIVES,Arikayce,ARIKAYCE,Preferred
AUTONOMIC AND CNS MEDICATIONS,Aripiprazole ODT,aripiprazole odt generic,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Aripiprazole oral solution,aripiprazole oral soln. generic,Preferred
AUTONOMIC AND CNS MEDICATIONS,Aripiprazole tablet,aripiprazole tabs generic,Preferred
AUTONOMIC AND CNS MEDICATIONS,Aristada,ARISTADA,Preferred
AUTONOMIC AND CNS MEDICATIONS,Aristada Initio,ARISTADA INITIO,Preferred
ENDOCRINE MEDICATIONS,Armour Thyroid,ARMOUR THYROID,Preferred
RESPIRATORY MEDICATIONS,Arnuity Ellipta,ARNUITY ELLIPTA,Preferred
AUTONOMIC AND CNS MEDICATIONS,Asenapine,asenapine sl tabs generic,Preferred
AUTONOMIC AND CNS MEDICATIONS,Asenapine sublingual tablet,asenapine sl tabs generic,Preferred
RESPIRATORY MEDICATIONS,Asmanex HFA,ASMANEX HFA,Preferred
RESPIRATORY MEDICATIONS,Asmanex Twisthaler,ASMANEX TWISTHALER,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Aspirin / Dipyridamole,aspirin/dipyridamole generic,Preferred
IMMUNOSUPPRESSANT DRUGS,Astagraf XL ER capsule,ASTAGRAF XL,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Augtyro capsule,AUGTYRO,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Auryxia,AURYXIA,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo Huntington's Disease,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo Tardive Dyskinesia,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo Tourette's Syndrome/Tics,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo Unspecified Hyperkinetic Movement Disorder,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo XR,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo XR Huntington's Disease,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,"Austedo XR Huntington's Disease, titration pack","AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo XR Tardive Dyskinesia,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,"Austedo XR Tardive Dyskinesia, titration pack","AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Austedo XR titration pack,"AUSTEDO, TITRATION KITS, -XR",Preferred
AUTONOMIC AND CNS MEDICATIONS,Auvelity,AUVELITY,Non-Preferred
RESPIRATORY MEDICATIONS,Auvi-Q 0.1 mg,AUVI-Q,Non-Preferred
RESPIRATORY MEDICATIONS,Auvi-Q 0.15 mg,AUVI-Q,Non-Preferred
RESPIRATORY MEDICATIONS,Auvi-Q 0.3 mg,AUVI-Q,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Avonex auto-injector,AVONEX,Preferred
AUTONOMIC AND CNS MEDICATIONS,Avonex prefilled syringe,AVONEX,Preferred
AUTONOMIC AND CNS MEDICATIONS,Azstarys,AZSTARYS,Non-Preferred
MUSCULOSKELETAL MEDICATIONS,Baclofen 10 mg,"baclofen 10mg, 20mg generic",Preferred
MUSCULOSKELETAL MEDICATIONS,Baclofen 20 mg,"baclofen 10mg, 20mg generic",Preferred
MUSCULOSKELETAL MEDICATIONS,Baclofen oral solution,baclofen solution generic,Non-Preferred
MUSCULOSKELETAL MEDICATIONS,Baclofen oral suspension,baclofen suspension 25mg/5ml generic,Non-Preferred
MUSCULOSKELETAL MEDICATIONS,Baclofen tablet,"baclofen 10mg, 20mg generic",Preferred
MUSCULOSKELETAL MEDICATIONS,"Baclofen tablet, 10 mg","baclofen 10mg, 20mg generic",Preferred
MUSCULOSKELETAL MEDICATIONS,"Baclofen tablet, 20 mg","baclofen 10mg, 20mg generic",Preferred
AUTONOMIC AND CNS MEDICATIONS,Bafiertam,BAFIERTAM,Non-Preferred
IMMUNOSUPPRESSANT DRUGS,Balversa,BALVERSA,Preferred
AUTONOMIC AND CNS MEDICATIONS,Banzel oral suspension,BANZEL SUSPENSION,Non-Preferred
AUTONOMIC AND CNS MEDICATIONS,Banzel tablet,BANZEL TABS,Non-Preferred
ANTIINFECTIVES,Baraclude,BARACLUDE SOLN.,Preferred
ANTIINFECTIVES,Baraclude oral solution,BARACLUDE SOLN.,Preferred
ENDOCRINE MEDICATIONS,Basaglar Kwikpen,BASAGLAR KWIKPEN,Non-Preferred
CARDIOVASCULAR MEDICATIONS,Benazepril,benazepril generic,Preferred
NUTRITION / BLOOD MODIFIERS / ELECTROLYTES,Benefix,BENEFIX,Preferred
